회사명,종목코드,회계년도,종가,ROE,시가총액,PER,PBR,PCR,PSR,PRR,RDS,RDO,RDN,ROA,판관비,EY,수정종가,수익률
비상교육,100220,2019,7770.0,-0.3535800783066324,100984677570.0,-0.462808339629358,-0.6059564179347284,-0.4161035396817514,-0.3277077000947371,-0.19282593545018017,2.2329295007496435,0.48334620328665684,0.576201529846778,-0.10509678436301123,1.16819775565227,4.389685407284507,7220.0,-2.95609756097561
비와이씨,001460,2015,459500.0,-0.5691151078335497,287010592500.0,-0.29383159509960594,-0.49965585497518933,-0.24293469443812174,-0.20930750861830963,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,-0.593528579106609,-0.4233426091723805,-0.5110288726994328,305000.0,4.186046511627907
비와이씨,001460,2016,397000.0,-0.4512257822912027,247972155000.0,0.11280541772738086,-0.34476074894843256,-0.29164464516681204,-0.1809351125041427,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,-0.47351200706210705,-0.340141109927693,-0.518889718186739,517000.0,6.950819672131148
비와이씨,001460,2017,306000.0,-0.8060845601863482,191132190000.0,-0.105994789723522,-0.542176080159005,-0.228222301156803,-0.23222367471052138,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,-0.8561312860742613,-0.17463716492810136,-0.4108985596867331,376000.0,-2.727272727272727
비와이씨,001460,2018,246000.0,-0.7227284714190322,153655290000.0,-0.18349142603601956,-0.6575881199436473,-0.3863805289309792,-0.2747822688817718,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,-0.7579104670955059,-0.0019866191126630974,-0.12928407128752423,287000.0,-2.3670212765957444
비와이씨,001460,2019,236500.0,-0.20592072106167258,147721447500.0,-0.43619273974341305,-0.7001083451274629,-0.23329211235509525,-0.26605230084664355,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,-0.07907540792092581,-0.07733464447877103,-0.007392768693011509,248500.0,-1.3414634146341464
비지에프,027410,2016,81800.0,1.5826627836313096,4052995725000.0,-0.018451205109707443,5.070493644104654,-0.009126930940408257,-0.23222367471052138,0.029533104160288648,-0.4285555054832998,-0.29488538551035187,-0.2297521802197107,1.2971246402985535,-0.372732692712167,-0.3293273780708387,44589.0,4.599240390282233
비지에프,027410,2017,15250.0,5.437286488485626,492021714750.0,-0.5387773697673863,2.750104212645003,-0.2622198586041746,6.465298677239466,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,4.639438619816702,-0.5122925964725868,0.9918922588157646,54351.0,2.1893292067550285
비지에프,027410,2018,8070.0,-0.4667061987765614,769629274530.0,-0.3794950490371506,-0.5877334642845217,0.03332031183745056,0.8202830965246334,8.251764154966207,-0.4525402446769851,-0.3132143633600246,-0.24101580092488525,-0.348235343515395,-0.5650300649128667,-0.1558879213822525,13250.0,-7.562142370885541
비지에프,027410,2019,5600.0,-0.77750532975184,536014029600.0,2.9666087679704676,-0.7061826630108652,0.7205282493628304,1.697099261052831,8.251764154966207,-0.4525588036363584,-0.3132141980363087,-0.24098529899697904,-0.8006236727218891,-0.3869220945162733,-0.8951043531188615,8110.0,-3.8792452830188684
비지에프리테일,282330,2019,169500.0,2.1590105973938947,2929622067000.0,-0.2850772366382245,3.1358233982410444,-0.3533770521107236,-0.33752891413425645,-0.0631140513263829,-0.42737738457054064,-0.2882131901053946,-0.22405383818102362,0.6462101498305599,-0.12276924320786418,0.6454633859860603,211000.0,2.448377581120944
빙그레,005180,2015,68500.0,-0.40359373156702205,674810008500.0,-0.16792159387315997,-0.04104485477832113,-0.23259625591611396,-0.2911509589476374,-0.18022801059340446,-0.042082792484834854,0.024860168182728647,-0.015069160840089359,-0.07776081944970831,-0.14526708381840883,-0.17293697505741698,81700.0,-1.0710382513661199
빙그레,005180,2016,63800.0,-0.33333645674885565,628509175800.0,-0.2845484498855236,-0.24757166281399695,-0.2879665468464824,-0.3151583710442402,-0.17946311475278048,-0.09631219605781167,-0.059230917347442735,-0.06926006899214225,0.06809078702011315,-0.0253919904454691,0.001342240288708672,69900.0,-1.4443084455324362
빙그레,005180,2017,63100.0,-0.32023764279970607,621613307100.0,-0.2779679925185791,-0.22327439128038803,-0.16072422657561786,-0.31570399404643573,-0.17822181831627962,-0.14457127173481263,-0.06479550080193934,-0.08910312933380475,0.08108477621193177,-0.008006134225881374,-0.088503566380412,67900.0,-0.28612303290414864
빙그레,005180,2018,72500.0,-0.23330915022807638,714214972500.0,-0.3011171014701516,-0.1959399608050779,-0.2842884485261527,-0.31133901002887154,-0.17593549000432113,-0.1424036286304938,-0.09303939587184637,-0.10890468761058088,0.2208119151053084,-0.2230122751078241,-0.12827402202068597,62100.0,-0.8541973490427102
빙그레,005180,2019,56000.0,-0.11541982468572934,551669496000.0,-0.36286764336888916,-0.2870547290561114,-0.26530150854823464,-0.3189777320596088,-0.1805603637299282,-0.1396289242272137,-0.11721511998472744,-0.12697756308547337,0.40790923745632074,-0.015530314903942551,0.5345381228257946,67800.0,0.9178743961352653
사조대림,003960,2015,18400.0,-0.08326819044690748,109674580000.0,-0.5232662916881601,-0.6029192589930272,-0.30854401582778623,-0.37135754027037854,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,-0.5348984146376282,1.6534961127933203,-0.7061934872306169,20800.0,8.08695652173913
사조대림,003960,2016,18100.0,-0.5369634735947277,107886407500.0,1.13671283320721,-0.6089935768764294,-0.38926336274961587,-0.3735400322791606,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,-0.6941753623447096,2.1752391102578144,-0.23533187168315203,20150.0,-0.3125
사조대림,003960,2017,24600.0,0.738384684545208,146630145000.0,-0.4175089411479815,-0.517878808625396,0.14903129683376798,-0.3664469332506189,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,0.46406219720692166,1.4478070437317219,0.00638874497624185,17550.0,-1.2903225806451613
사조대림,003960,2018,24200.0,-0.4488441797549937,144245915000.0,-0.3019396586410196,-0.5209159675670971,-0.4806193723815882,-0.36153632623085924,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,-0.5711781402764899,1.1940128688197424,-0.02087674232230063,29250.0,6.666666666666668
사조대림,003960,2019,16000.0,2.6484299185848506,146631472000.0,-0.527731602044301,-0.6606252788853485,-0.4307165249003585,-0.3779050162967248,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,0.9307187542705405,1.571508763244257,0.5682823015022618,21250.0,-2.735042735042735
사조오양,006090,2015,14050.0,0.18466209487660856,132389482950.0,-0.4084020581847994,-0.39942960989905263,-0.35447054080055135,-0.33589204512766985,4.4825292265443615,-0.45178615005533757,-0.3126952860520233,-0.24068935267677619,-0.24099136864751972,-0.6620927191344985,-0.4509333879087589,14000.0,6.766467065868262
