회사명,종목코드,회계년도,종가,ROE,상장주식수,시가총액,수익률,PER,PBR,PCR,PSR,ROA,NEW,EY,수정종가
DB하이텍,000990,2014,4615.0,-47.32,44367832.0,204757544680.0,0.3105590062111796,0.0,3.635,5.695,0.475,-7.819136040506093,0.4461110389986144,0.15384615384615385,6640.0
DB하이텍,000990,2015,14300.0,67.63,44367832.0,634459997600.0,-1.1445783132530118,4.105,2.15,3.48,0.785,12.870985764239562,0.16503901963259093,0.19569471624266144,5880.0
DB하이텍,000990,2016,15900.0,29.65,44367832.0,705448528800.0,20.782312925170068,8.26,2.145,2.945,0.94,8.952679480361878,0.16667737786626735,0.24630541871921185,18100.0
DB하이텍,000990,2017,12000.0,27.62,44367832.0,532413984000.0,1.2430939226519344,10.395,1.9100000000000001,4.245,1.1400000000000001,11.084562522375355,0.20730481789899793,0.2695417789757412,20350.0
DB하이텍,000990,2018,10850.0,17.12,44398588.0,481724679800.0,-3.0466830466830466,7.21,1.36,3.755,1.025,8.141210784272912,0.21245172458776732,0.2680965147453083,14150.0
DB하이텍,000990,2019,27600.0,17.4,44398588.0,1225401028800.0,-0.8127208480565373,7.135,1.425,5.375,1.07,9.60951338134021,0.0920772835571166,0.18656716417910446,13000.0
DB하이텍,000990,2020,51000.0,23.07,44398588.0,2264327988000.0,6.0769230769230775,8.975,1.96,4.79,1.59,14.086903085048963,0.052796963440616185,0.14598540145985403,20900.0
DB하이텍,000990,2021,72700.0,33.35,44398588.0,3227777347600.0,17.607655502392344,8.98,2.665,7.275,2.34,20.445454802919407,0.04216208565351914,0.16835016835016833,57700.0
DB하이텍,000990,2022,37150.0,40.73,44398588.0,1649407544200.0,2.7209705372616977,4.79,1.71,3.675,1.595,26.32668473869353,0.0997152484104662,0.5434782608695652,73400.0
강원랜드,035250,2014,30400.0,13.76,213940500.0,6503791200000.0,0.14802631578947345,19.025,2.7199999999999998,13.395,4.640000000000001,10.646963424791887,0.04014143458357027,0.09354536950420955,30850.0
강원랜드,035250,2015,38400.0,15.49,213940500.0,8215315200000.0,1.2641815235008114,18.81,2.8949999999999996,13.92,4.965,11.96570062310992,0.033920848952940966,0.0831946755407654,34750.0
강원랜드,035250,2016,35750.0,14.55,213940500.0,7648372875000.0,1.827338129496403,18.795,2.8049999999999997,14.235,5.045,11.423349546755835,0.038274693949201584,0.09233610341643582,41100.0
강원랜드,035250,2017,34800.0,12.96,213940500.0,7445129400000.0,-0.9002433090024331,17.61,2.33,16.52,4.800000000000001,10.453328022155004,0.03841959711271103,0.08285004142502071,37400.0
강원랜드,035250,2018,32000.0,8.39,213940500.0,6846096000000.0,-2.379679144385026,21.424999999999997,1.87,17.405,4.435,7.024815086924961,0.04057288255963691,0.07347538574577517,28500.0
강원랜드,035250,2019,29600.0,9.16,213940500.0,6332638800000.0,1.1052631578947358,19.825,1.88,16.265,4.385,7.540443798966229,0.04457355802449999,0.09057971014492755,31650.0
강원랜드,035250,2020,23500.0,-7.92,213940500.0,5027601750000.0,-4.170616113744075,0.0,1.51,0.0,10.25,-7.575699268153523,0.07273111916631027,inf,18450.0
강원랜드,035250,2021,24050.0,-0.33,213940500.0,5145269025000.0,3.766937669376693,0.0,1.69,25.509999999999998,6.970000000000001,-0.2764915049718015,0.022223306584051746,0.005215395848544904,25400.0
강원랜드,035250,2022,23200.0,3.47,213940500.0,4963419600000.0,1.023622047244095,47.305,1.645,13.059999999999999,4.32,2.77398341807697,0.026459555827196234,0.05998800239952009,28000.0
녹십자,006280,2014,137000.0,9.79,11686538.0,1601055706000.0,-1.1192527634795812,25.475,1.895,28.97,1.8050000000000002,6.523774447576885,0.13337053682752997,0.062421972534332085,127500.0
녹십자,006280,2015,183000.0,10.27,11686538.0,2138636454000.0,3.568627450980393,21.48,2.63,38.995,2.6,6.76172415800622,0.1156421010861531,0.04952947003467063,173000.0
녹십자,006280,2016,157000.0,6.46,11686538.0,1834786466000.0,0.28901734104046284,36.225,2.485,0.0,2.205,4.201717713150686,0.1491327552663559,0.047326076668244205,178000.0
녹십자,006280,2017,226000.0,5.24,11686538.0,2641157588000.0,-0.898876404494382,40.755,2.355,48.06,2.035,3.3289303838863833,0.1046912468442985,0.039077764751856196,162000.0
녹십자,006280,2018,136000.0,3.28,11686538.0,1589369168000.0,2.8395061728395055,46.265,2.31,181.535,1.94,1.9873334066198272,0.18605933848088843,0.043898156277436345,208000.0
녹십자,006280,2019,132500.0,-0.35,11686538.0,1548466285000.0,-3.052884615384616,126.285,1.5699999999999998,35.015,1.3050000000000002,-0.5760936415639253,0.2144449454383826,0.04024144869215292,144500.0
녹십자,006280,2020,406000.0,7.48,11686538.0,4744734428000.0,-0.1384083044982698,60.51,3.255,65.86,2.63,4.149426319915909,0.0822752231813637,0.015743073047858942,142500.0
녹십자,006280,2021,218000.0,10.3,11686538.0,2547665284000.0,14.73684210526316,31.009999999999998,3.995,37.260000000000005,3.745,5.562218874467043,0.17542793152885777,0.03442340791738382,352500.0
녹십자,006280,2022,129500.0,5.03,11686538.0,1513406671000.0,-4.340425531914893,36.365,1.805,23.915,1.5899999999999999,2.7485157720398563,0.33073780272771114,0.05807200929152149,199500.0
녹십자홀딩스,005250,2014,20900.0,8.24,47028210.0,982889589000.0,-0.8192090395480223,46.855,1.69,179.245,25.025,5.665900126616103,0.22599459541126546,0.017895490336435216,16250.0
녹십자홀딩스,005250,2015,41950.0,9.11,47028210.0,1972833409500.0,6.892307692307693,113.2,3.7249999999999996,0.0,42.165,5.481650617659695,0.13280117659118545,0.009232757824762256,27450.0
녹십자홀딩스,005250,2016,23800.0,6.27,47028210.0,1119271398000.0,3.005464480874316,66.05499999999999,3.2,31.935000000000002,18.0,3.301662198506227,0.2622351509423633,0.02370791844476055,35700.0
녹십자홀딩스,005250,2017,39250.0,5.47,47028210.0,1845857242500.0,-1.8347338935574231,78.19,2.81,26.275,13.945,2.76206719832792,0.16269704454135217,0.015420200462606014,29150.0
녹십자홀딩스,005250,2018,25100.0,2.28,47028210.0,1180408071000.0,3.6878216123499152,82.02000000000001,2.81,26.79,11.425,0.7372340487873976,0.3026259577311887,0.025568908207619534,39900.0
녹십자홀딩스,005250,2019,22250.0,0.37,47028210.0,1046377672500.0,-3.9724310776942353,39.515,1.92,32.42,17.439999999999998,-1.0987021166681423,0.3817053149134353,0.023596035865974516,24050.0
녹십자홀딩스,005250,2020,41500.0,19.74,47028210.0,1951670715000.0,-1.2681912681912677,31.52,2.63,33.800000000000004,20.155,5.553365070239648,0.23546946647708447,0.019301293186643503,21000.0
녹십자홀딩스,005250,2021,27150.0,5.68,47028210.0,1276815901500.0,6.523809523809523,55.879999999999995,3.165,56.32,26.955,3.6506605593797765,0.4247260387052753,0.02440214738897023,34700.0
녹십자홀딩스,005250,2022,17000.0,3.18,47028210.0,799479570000.0,-3.2420749279538907,68.155,1.74,95.73,16.45,1.6396537627028738,0.7844817360373574,0.02545824847250509,23450.0
농심,004370,2014,252500.0,4.29,6082642.0,1535867105000.0,-0.3262642740619903,25.115000000000002,1.1400000000000001,21.02,0.9450000000000001,2.897983115503606,0.3332349044613466,0.08873114463176575,296500.0
농심,004370,2015,439500.0,7.4,6082642.0,2673321159000.0,-1.6694772344013487,17.955000000000002,1.3,11.094999999999999,1.1,4.854332789010406,0.20712540958121373,0.06430868167202572,247000.0
농심,004370,2016,332500.0,11.64,6082642.0,2022478465000.0,6.093117408906883,12.870000000000001,1.43,11.934999999999999,1.34,8.02928634200021,0.30833547688726565,0.06770480704129993,397500.0
농심,004370,2017,354000.0,5.01,6082642.0,2153255268000.0,-2.2012578616352196,25.33,1.13,24.48,1.1,3.7016077890999117,0.2962887069086692,0.06613756613756615,310000.0
농심,004370,2018,254500.0,4.54,6082642.0,1548032389000.0,0.14516129032257963,22.95,0.9349999999999999,16.39,0.9349999999999999,3.3290721975899933,0.3767255544160323,0.08583690987124463,314500.0
농심,004370,2019,240500.0,3.72,6082642.0,1462875401000.0,-0.1748807631160576,29.0,0.87,12.265,0.855,2.6787640771359413,0.43687415179934386,0.08149959250203749,309000.0
농심,004370,2020,300000.0,7.5,6082642.0,1824792600000.0,-0.6148867313915862,20.455,0.98,10.335,0.8999999999999999,5.468601969346356,0.3709453167444892,0.09302325581395349,290000.0
농심,004370,2021,318500.0,4.73,6082642.0,1937321477000.0,-0.17241379310344862,26.295,0.94,13.525,0.89,3.435880382340184,0.3675034672627025,0.0693000693000693,285000.0
농심,004370,2022,357000.0,5.17,6082642.0,2171503194000.0,0.47368421052631504,24.69,0.92,14.965,0.795,3.823536470467586,0.3626012248914058,0.061614294516327786,298500.0
대우건설,047040,2014,5890.0,4.01,415622638.0,2448017337820.0,-1.5000000000000002,30.55,1.28,9.094999999999999,0.335,0.9952048364464186,0.1375255137285121,0.09970089730807578,7820.0
대우건설,047040,2015,5600.0,5.3,415622638.0,2327486772800.0,-0.10230179028132946,20.52,1.115,4.225,0.305,1.399099120285144,0.16523569263396504,0.09578544061302682,7740.0
대우건설,047040,2016,5080.0,-30.63,415622638.0,2111363001040.0,-2.1188630490956073,0.0,1.34,11.61,0.24,-7.571801632546143,0.2663199192763287,inf,6100.0
대우건설,047040,2017,5920.0,12.12,415622638.0,2460486016960.0,1.754098360655738,12.51,1.29,17.009999999999998,0.25,2.9385125151154883,0.16366698458117948,0.11614401858304298,7170.0
대우건설,047040,2018,5390.0,13.2,415622638.0,2240206018820.0,-2.719665271966527,9.855,1.13,35.44,0.24,3.4043470844295323,0.17916837051059198,0.1858736059479554,5220.0
대우건설,047040,2019,4740.0,8.8,415622638.0,1970051304120.0,-0.09578544061302652,264.305,0.96,0.0,0.25,2.0751274843654457,0.2492283926683427,0.06993006993006992,5170.0
대우건설,047040,2020,4985.0,11.06,415622638.0,2071878850430.0,-4.661508704061895,9.045,0.695,5.97,0.21,3.036817760016434,0.2133491250746924,0.1342281879194631,2760.0
대우건설,047040,2021,5770.0,15.09,415622638.0,2398142621260.0,13.333333333333336,8.5,1.1400000000000001,2.05,0.375,4.636905420783785,0.2087244885114494,0.19342359767891684,6440.0
대우건설,047040,2022,4180.0,14.55,415622638.0,1737302626840.0,0.6987577639751552,9.345,0.81,0.0,0.255,4.560090732386287,0.2841686044635602,0.1733102253032929,6890.0
대웅,003090,2014,45150.0,5.75,11628396.0,525022079400.0,3.4139599170698,47.925,1.875,48.665,11.82,3.747495987848078,0.5323697611335162,0.023629489603024575,7764.0
대웅,003090,2015,56600.0,8.62,11628396.0,658167213600.0,2.2217928902627504,114.01,3.4,84.72999999999999,20.08,4.394296040813067,0.4708036735909508,0.021621621621621623,9489.0
대웅,003090,2016,44050.0,4.17,11628396.0,512230843800.0,4.714933080408894,111.53999999999999,2.19,71.34,13.505,2.356313736780936,0.7800605309820275,0.011171936096525528,13963.0
대웅,003090,2017,19350.0,12.86,58141980.0,1125047313000.0,-2.112010312969992,39.815,1.445,51.114999999999995,8.205,5.532498399503013,0.38246116232446836,0.012750223128904755,11014.0
대웅,003090,2018,17800.0,5.36,58141980.0,1034927244000.0,9.248229526057745,90.9,3.5,171.04,23.37,2.056084884559835,0.44632751111536106,0.012536041118214868,21200.0
대웅,003090,2019,12950.0,10.43,58141980.0,752938641000.0,-0.6603773584905659,155.695,3.105,94.39500000000001,19.994999999999997,4.276678136559299,0.6983874891871833,0.01822489520685256,19800.0
대웅,003090,2020,50300.0,14.99,58141980.0,2924541594000.0,-4.343434343434343,58.985,8.02,65.24,30.915,6.442308002296915,0.18067852824663913,0.017067759003242873,11200.0
대웅,003090,2021,31050.0,10.79,58141980.0,1805308479000.0,19.017857142857146,60.22,7.620000000000001,59.160000000000004,30.345000000000002,5.169200906493144,0.321576968564163,0.02937720329024677,32500.0
대웅,003090,2022,20350.0,13.15,58141980.0,1183189293000.0,-0.5846153846153845,29.365000000000002,3.6550000000000002,34.879999999999995,15.454999999999998,5.570788804475231,0.5851284152889981,0.04837929366231253,30600.0
대웅제약,069620,2014,67200.0,7.2,11586575.0,778617840000.0,1.4171974522292996,24.91,1.93,29.545,1.09,4.388814635024928,0.28029542066490537,0.07942811755361398,71700.0
대웅제약,069620,2015,71100.0,9.3,11586575.0,823805482500.0,-1.659693165969317,24.345,2.635,31.88,1.495,3.7768773442801793,0.3144420078559018,0.07278020378457059,59800.0
대웅제약,069620,2016,68700.0,5.51,11586575.0,795997702500.0,7.725752508361204,32.085,2.2750000000000004,77.155,1.33,2.2823334777257522,0.4369293540768731,0.0499001996007984,106000.0
대웅제약,069620,2017,164500.0,6.2,11586575.0,1905991587500.0,-1.6509433962264153,38.555,3.0500000000000003,22.365,1.635,2.920117040500501,0.19308850490925894,0.03402517863218782,88500.0
대웅제약,069620,2018,188500.0,-2.99,11586575.0,2184069387500.0,12.485875706214689,1406.0149999999999,4.52,38.74,2.205,-1.2764243543453613,0.17644884462261617,0.028843380444188056,199000.0
대웅제약,069620,2019,137500.0,4.34,11586575.0,1593154062500.0,-0.6783919597989951,98.81,4.395,52.614999999999995,1.99,2.3172789657640993,0.2721684865301594,0.032226877215597804,185500.0
대웅제약,069620,2020,165000.0,2.38,11586575.0,1911784875000.0,-5.482479784366577,645.4499999999999,4.34,20.595,2.145,1.7666198014518637,0.2249008262501292,0.01985308715505261,83800.0
대웅제약,069620,2021,148000.0,4.3,11586575.0,1714813100000.0,5.692124105011933,52.6,4.09,39.265,1.7850000000000001,2.138032605062537,0.26582705602144047,0.06056935190793458,131500.0
대웅제약,069620,2022,158500.0,7.15,11586575.0,1836472137500.0,2.433460076045628,38.475,3.925,20.2,1.6099999999999999,2.5050950924761173,0.2957629467438626,0.06146281499692686,163500.0
대한항공,003490,2014,47450.0,-20.27,58675438.0,2784149533100.0,-2.0882531302393605,0.0,1.46,1.3199999999999998,0.21000000000000002,-1.9510263423542396,0.40412950440459944,0.11481056257175659,22179.0
대한항공,003490,2015,27700.0,-25.23,72839744.0,2017660908800.0,3.9352540691645244,0.0,1.435,1.085,0.255,-2.3282014573284413,0.5671647307081931,0.14925373134328357,30907.0
대한항공,003490,2016,27350.0,-27.24,72839744.0,1992166998400.0,-3.8661144724496066,0.0,1.705,0.7849999999999999,0.19,-2.3243947151115902,0.5902226364277474,0.16891891891891891,18958.0
대한항공,003490,2017,33850.0,29.37,94844634.0,3210490860900.0,0.6371980166684255,3.255,0.895,1.05,0.25,3.2533069366366947,0.3617131972381501,0.15772870662460567,20166.0
대한항공,003490,2018,33050.0,-6.44,94844634.0,3134615153700.0,1.0448279281959727,0.0,1.2,1.2,0.245,-0.7767383904417557,0.43911283858092837,0.13869625520110956,22273.0
대한항공,003490,2019,28500.0,-22.61,94844634.0,2703072069000.0,-0.5239527679252909,0.0,1.195,1.325,0.25,-2.305318576180319,0.4759723333887921,0.1272264631043257,21106.0
대한항공,003490,2020,27200.0,-7.22,174209713.0,4738504193600.0,-4.208755804036767,0.0,0.66,1.43,0.28,-0.9131325022368224,0.13777073382814195,0.11160714285714285,12223.0
대한항공,003490,2021,29350.0,8.55,347820825.0,10208541213750.0,12.253129346314324,14.99,1.4249999999999998,2.7350000000000003,1.09,2.170006500875427,0.06727787346099257,0.14450867052023122,27200.0
대한항공,003490,2022,22950.0,21.95,368220661.0,8450664169950.0,1.4705882352941169,5.495,1.1199999999999999,1.82,0.73,5.964275756508626,0.12070857562027996,0.24096385542168672,31200.0
더블유게임즈,192080,2020,60200.0,16.94,18374502.0,1106145020400.0,-2.291666666666666,8.355,1.605,12.98,4.65,12.196868251228329,0.41946748251166294,0.0900900900900901,48100.0
더블유게임즈,192080,2021,57900.0,16.5,18374502.0,1063883665800.0,4.033264033264032,10.145,1.4900000000000002,18.575000000000003,5.960000000000001,11.309179968072144,0.4076539342991763,0.0681663258350375,67500.0
더블유게임즈,192080,2022,47250.0,-16.82,18374502.0,868195219500.0,-2.4,0.0,1.4,21.125,4.275,-17.89071178462771,0.4992017696775627,0.06802721088435375,51300.0
동서,026960,2017,29100.0,10.21,99700000.0,2901270000000.0,-0.7055214723926384,23.770000000000003,2.5300000000000002,30.285,5.775,9.084722131770159,0.016175817142148094,0.012671059300557527,30300.0
동서,026960,2018,17900.0,9.39,99700000.0,1784630000000.0,-1.188118811881188,19.68,1.9250000000000003,26.425,4.635,8.406420089427579,0.026392981738511626,0.017898693395382137,26700.0
동서,026960,2019,17400.0,10.53,99700000.0,1734780000000.0,-2.3408239700374533,14.015,1.5150000000000001,15.575,4.345000000000001,9.507402907494031,0.02613586391357982,0.01636929120969062,20450.0
동서,026960,2020,33950.0,8.61,99700000.0,3384815000000.0,-2.3716381418092913,21.689999999999998,1.935,33.565,5.75,7.903467531420345,0.010946650555495648,0.010746910263299303,15600.0
동서,026960,2021,31000.0,7.91,99700000.0,3090700000000.0,10.705128205128208,32.015,2.665,44.605000000000004,7.305,7.275828915288517,0.013142668651114634,0.011556685542586386,32300.0
동서,026960,2022,20200.0,11.33,99700000.0,2013940000000.0,-1.6408668730650156,15.04,1.7349999999999999,30.535,4.885,10.419311711700376,0.021133475178009276,0.01858390633711206,27000.0
두산,000150,2014,103500.0,2.2,21270888.0,2201536908000.0,0.49625459091217516,17.085,1.6,12.91,1.6,0.10599365347282753,1.080827658329678,0.0946969696969697,108314.0
두산,000150,2015,88500.0,-14.31,21270888.0,1882473588000.0,-2.109145632143583,25.525,1.595,14.96,1.68,-5.389761760044167,1.4489890059482737,0.0929368029739777,85469.0
두산,000150,2016,105000.0,7.91,21270888.0,2233443240000.0,-2.101346687102926,16.525,1.2999999999999998,15.2,1.23,0.17588273755390166,0.877434514968914,0.07993605115907275,67509.0
두산,000150,2017,113000.0,1.67,19198003.0,2169374339000.0,1.0151239094046716,15.11,1.5150000000000001,15.2,1.18,0.15971732081442208,0.9065181244406708,0.09699321047526673,74362.0
두산,000150,2018,111500.0,-5.21,18238102.0,2033548373000.0,0.858099566983137,18.810000000000002,1.345,37.125,1.02,-1.1790431945240845,1.0364284528381857,0.0876424189307625,80743.0
두산,000150,2019,70300.0,23.52,16523835.0,1161625600500.0,-0.624450416754394,3.4699999999999998,1.065,15.43,1.065,1.4847807069838368,1.6334560508853042,0.08305647840531562,75701.0
두산,000150,2020,52400.0,-34.34,16523835.0,865848954000.0,-5.376547205453033,5.699999999999999,0.39999999999999997,0.0,0.665,-3.2004250747417453,2.486751961820814,0.06108735491753207,35000.0
두산,000150,2021,118000.0,11.08,16523835.0,1949812530000.0,4.1,5.0600000000000005,0.7000000000000001,0.0,2.15,2.5249315553856966,0.6649538286637229,0.030193236714975848,49350.0
두산,000150,2022,83100.0,-35.21,16523835.0,1373130688500.0,10.77001013171226,11.675,0.665,0.0,1.9,-2.2084777898512753,1.2467992342886158,0.042625745950554135,102500.0
보령,003850,2014,40250.0,12.8,7668000.0,308637000000.0,3.5104414485857793,13.955000000000002,1.895,32.26,0.835,7.6451309731996435,0.4397830817432777,0.10471204188481674,5111.0
보령,003850,2015,56400.0,10.88,8040000.0,453456000000.0,2.4124437487771466,23.625,2.725,28.025,1.1949999999999998,6.134585867771404,0.31190625771849967,0.08250825082508251,6344.0
보령,003850,2016,62000.0,2.87,8430000.0,522660000000.0,2.747477931904161,92.27000000000001,2.94,55.325,1.2650000000000001,1.4109316198446389,0.29577812918532126,0.07153075822603719,8087.0
보령,003850,2017,48000.0,22.71,8840000.0,424320000000.0,-0.3252133053048101,7.945,1.965,0.0,1.04,14.031288021210312,0.39309291101055804,0.037257824143070044,7824.0
보령,003850,2018,9980.0,8.03,44200000.0,441116000000.0,1.0212167689161555,14.155,1.365,8.315000000000001,0.705,4.512468671973394,0.3710093331459299,0.0791765637371338,8623.0
보령,003850,2019,16600.0,11.95,44200000.0,733720000000.0,0.5949205612895736,16.91,2.18,12.344999999999999,1.1099999999999999,6.347511363389359,0.2506826255247233,0.06825938566552901,9136.0
보령,003850,2020,19050.0,8.62,47620000.0,907161000000.0,-0.6589316987740801,26.450000000000003,2.46,15.940000000000001,1.3199999999999998,4.145063597706402,0.21104885130643844,0.06234413965087282,8534.0
보령,003850,2021,14600.0,10.58,68690000.0,1002874000000.0,10.17342395125381,52.870000000000005,3.895,20.065,2.415,5.203610823864732,0.22284866194556843,0.07558578987150416,17216.0
보령,003850,2022,9060.0,8.47,68690000.0,622331400000.0,-2.4198420074349447,16.355,2.55,30.525000000000002,1.135,4.699570924984848,0.40265412929509903,0.11820330969267138,13050.0
비지에프리테일,282330,2019,169500.0,26.46,17283906.0,2929622067000.0,2.448377581120944,22.705,6.805,6.4,0.575,6.968159384580513,0.2935135141443485,0.1510574018126888,211000.0
비지에프리테일,282330,2020,135500.0,18.6,17283906.0,2341969263000.0,-3.9573459715639814,19.285,4.085,4.835,0.395,5.175136654227632,0.37983068653108965,0.17513134851138354,127500.0
비지에프리테일,282330,2021,145500.0,18.24,17283906.0,2514808323000.0,2.7450980392156854,19.174999999999997,4.01,5.34,0.41500000000000004,5.686491294921652,0.38875957784079596,0.1811594202898551,162500.0
비지에프리테일,282330,2022,210500.0,21.84,17283906.0,3638262213000.0,1.0461538461538455,16.13,3.7299999999999995,4.985,0.405,6.569022672402518,0.3116300147220862,0.15873015873015872,179500.0
셀트리온,068270,2019,181000.0,11.48,128337853.0,23229151393000.0,-3.9062423306513425,80.64,12.45,52.224999999999994,23.795,7.810111209017627,0.010846768688929694,0.021848372296263928,161395.0
셀트리온,068270,2020,359000.0,17.07,134997805.0,48464211995000.0,1.3900058861798703,71.08,15.69,114.53,21.635,10.47191658132009,0.00637762621688532,0.017905102954341987,183829.0
셀트리온,068270,2021,198000.0,16.04,137947128.0,27313531344000.0,6.689151330856394,69.825,14.79,50.114999999999995,24.89,10.499939605463563,0.012775250464881815,0.03305785123966942,306795.0
셀트리온,068270,2022,160500.0,13.35,140805210.0,22599236205000.0,-4.693720562590656,48.72,8.915,910.28,12.86,9.209067411989038,0.017058060170843724,0.03495281370150297,162794.0
신세계,004170,2014,181000.0,6.23,9845181.0,1781977761000.0,0.5168539325842691,16.07,0.895,6.140000000000001,1.4249999999999998,2.3458088724629076,0.74333060097039,0.08795074758135445,234000.0
신세계,004170,2015,230000.0,14.26,9845181.0,2264391630000.0,-2.8205128205128203,5.68,0.8,11.175,1.51,5.470733791326995,0.6061104725952374,0.08741258741258742,168000.0
신세계,004170,2016,176000.0,7.26,9845181.0,1732751856000.0,2.0833333333333326,12.55,0.6799999999999999,8.1,1.2149999999999999,3.248417219573152,0.9457335511288582,0.10504201680672269,203000.0
신세계,004170,2017,300000.0,5.48,9845181.0,2953554300000.0,-0.22167487684729092,16.35,0.75,7.505,1.395,2.1041830397330625,0.6657601412643742,0.08368200836820085,198500.0
신세계,004170,2018,256000.0,6.94,9845181.0,2520366336000.0,9.319899244332495,18.995,1.145,9.684999999999999,2.04,2.566191349010293,0.9906195247641968,0.0999000999000999,383500.0
신세계,004170,2019,289000.0,14.24,9845181.0,2845257309000.0,-1.499348109517601,3.9000000000000004,0.7350000000000001,8.915,1.7650000000000001,4.55600783097909,0.9842675543408999,0.09182736455463728,326000.0
신세계,004170,2020,239500.0,-2.81,9845181.0,2357920849500.0,-3.558282208588958,12.245000000000001,0.7350000000000001,9.78,1.795,-0.541444546458838,0.9805107739262137,0.07267441860465117,210000.0
신세계,004170,2021,254000.0,8.54,9845181.0,2500675974000.0,3.285714285714285,12.135,0.7150000000000001,4.535,1.5899999999999999,2.8499858497342387,1.2764228469369858,0.09233610341643582,279000.0
신세계,004170,2022,220000.0,10.34,9845181.0,2165939820000.0,-0.5734767025089604,9.545,0.605,4.86,1.2650000000000001,3.8167280300563466,2.049796248724953,0.11441647597254004,263000.0
신세계인터내셔날,031430,2014,114000.0,4.62,7140000.0,813960000000.0,-0.10624169986719778,113.81,1.895,57.845,0.915,2.168722355574378,0.5149299142464003,0.04050222762251924,14900.0
신세계인터내셔날,031430,2015,102500.0,4.62,7140000.0,731850000000.0,1.302013422818793,71.37,2.13,18.525,0.9850000000000001,2.2958302930695744,0.6387183562205371,0.042789901583226354,16840.0
신세계인터내셔날,031430,2016,66200.0,3.69,7140000.0,472668000000.0,0.16627078384798155,75.59,1.48,10.625,0.665,1.806542448633202,1.03816088671118,0.0670690811535882,17120.0
신세계인터내셔날,031430,2017,74100.0,4.96,7140000.0,529074000000.0,-1.5771028037383172,21.435000000000002,1.1400000000000001,31.295,0.505,2.538603968336613,1.0383869156299497,0.07309941520467836,14420.0
신세계인터내셔날,031430,2018,194500.0,11.09,7140000.0,1388730000000.0,4.424410540915396,29.599999999999998,2.5,10.27,1.0050000000000001,5.870697803053586,0.46654834633082026,0.06086427267194157,20800.0
신세계인터내셔날,031430,2019,219500.0,12.98,7140000.0,1567230000000.0,18.798076923076927,28.725,3.595,16.65,1.3699999999999999,6.555264719685525,0.480092483553786,0.07017543859649122,59900.0
신세계인터내셔날,031430,2020,161500.0,8.24,7140000.0,1153110000000.0,-3.8898163606010017,23.495,2.695,15.555,1.195,4.440976299986379,0.6157863525595997,0.06501950585175552,36600.0
신세계인터내셔날,031430,2021,145500.0,11.45,7140000.0,1038870000000.0,1.010928961748634,23.810000000000002,2.305,10.04,1.01,7.128555265898435,0.736800555411168,0.10718113612004287,40300.0
신세계인터내셔날,031430,2022,24750.0,15.29,35700000.0,883575000000.0,-1.8114143920595538,7.755,1.0550000000000002,7.17,0.485,9.29021095056396,0.9400014622414622,0.1360544217687075,33000.0
아모레퍼시픽,090430,2014,2220000.0,14.01,5845849.0,12977784780000.0,3.149701221096388,34.94,4.62,25.564999999999998,3.92,9.991593691002233,0.17584403684339722,0.043859649122807015,126533.0
아모레퍼시픽,090430,2015,414500.0,18.62,58458490.0,24231044105000.0,16.37936348620518,28.04,4.89,28.12,3.9850000000000003,13.161888470963426,0.11655755471210637,0.030487804878048783,333786.0
아모레퍼시픽,090430,2016,321500.0,17.7,58458490.0,18794404535000.0,1.684132947457353,43.315,7.305,44.985,6.025,12.462009998102644,0.1794457423601476,0.042936882782310004,390000.0
아모레퍼시픽,090430,2017,304500.0,9.81,58458490.0,17800610205000.0,-2.8205128205128203,65.53999999999999,5.55,56.435,5.74,7.40376469868769,0.17683105695533094,0.0322061191626409,280000.0
아모레퍼시픽,090430,2018,209500.0,7.75,58458490.0,12247053655000.0,1.8928571428571428,63.01,4.375,34.599999999999994,4.715,6.234146520737799,0.2744323816714756,0.04297378599054577,333000.0
아모레퍼시픽,090430,2019,200000.0,5.36,58458490.0,11691698000000.0,-4.1441441441441444,37.57,3.005,26.240000000000002,3.16,3.736195306612517,0.312340604247561,0.05373455131649651,195000.0
아모레퍼시픽,090430,2020,206000.0,0.78,58458490.0,12042448940000.0,-1.8974358974358974,126.22,3.1500000000000004,40.225,4.37,0.38353780824230477,0.25109276942468817,0.029197080291970802,158000.0
아모레퍼시픽,090430,2021,167000.0,4.07,58492759.0,9768290753000.0,6.518987341772151,56.125,3.5,32.03,4.525,2.9567786883781344,0.32320203859927016,0.04982561036372696,261000.0
아모레퍼시픽,090430,2022,137500.0,2.81,58492759.0,8042754362500.0,-3.6590038314176243,52.495000000000005,2.08,72.065,3.3649999999999998,2.228008890269494,0.32118186551168587,0.04719207173194903,165500.0
아모레퍼시픽그룹,002790,2014,998000.0,10.01,7979098.0,7963139804000.0,2.5842134240953007,139.54,4.845,161.375,95.60000000000001,9.044521687140358,0.3446715763575209,0.006012144531954548,50284.0
아모레퍼시픽그룹,002790,2015,148000.0,10.74,79790980.0,11809065040000.0,18.908798027205474,1895.04,49.875,1959.995,1175.6100000000001,10.962079584720495,0.28220735474922914,0.003228931223764934,145365.0
아모레퍼시픽그룹,002790,2016,133000.0,12.76,82458180.0,10966937940000.0,0.054896295531936534,292.82500000000005,8.129999999999999,267.805,158.54500000000002,11.448691938834488,0.3623492196947729,0.004259488009541253,146163.0
