회사명,종목코드,회계년도,종가,ROE,시가총액,PER,PBR,PCR,PSR,PRR,RDS,RDO,RDN,ROA,판관비,EY,수정종가,수익률
DB하이텍,000990,2015,14300.0,3.347309284634743,634459997600.0,-0.5855696318037804,0.3679229325616004,-0.5380198947616526,-0.3576998036469662,-0.0496782093478428,3.011412187792611,0.0538185334816865,0.026197496327892495,2.392615972669777,-0.4814175306482633,0.030400385929373653,5880.0,-1.1445783132530118
DB하이텍,000990,2016,15900.0,3.0499608245673624,705448528800.0,-0.5244688521245078,0.36453609114126057,-0.5541731708632602,-0.3354859642386354,-0.049676892528600025,2.7971197260962617,0.01920851488186847,0.08787131989673092,1.3034125386230075,-0.47669237166257356,0.0548082855507232,18100.0,20.782312925170068
DB하이텍,000990,2017,12000.0,2.761700378561258,532413984000.0,-0.4930729039619935,0.20535454438528314,-0.5149222195883258,-0.30682294564724083,-0.04969230747670193,3.288181154619089,0.04751202427938334,0.05560917105678757,1.8960293894040476,-0.3595195156959935,0.06601442814417295,20350.0,1.2430939226519344
DB하이텍,000990,2018,10850.0,1.2706980716331313,481724679800.0,-0.5399094823683672,-0.16719801185211103,-0.5297168089150319,-0.3233041813372927,-0.04969534912498454,3.2339777097069766,0.08360462366262827,0.08785082783791229,1.0778419919716966,-0.3446754163476037,0.06531742410082703,14150.0,-3.0466830466830466
DB하이텍,000990,2019,27600.0,1.3104581331512144,1225401028800.0,-0.541012384528643,-0.12316907338769174,-0.48080408501857524,-0.3168550021542289,-0.04963527140276529,2.749665519758046,0.01646075491518593,0.06533342652485531,1.4859979948665982,-0.6918451378358136,0.025998463733981014,13000.0,-0.8127208480565373
MH에탄올,023150,2015,8760.0,0.8361773993283629,64635887760.0,-0.4785145954463546,-0.00801646509613346,-0.4438176117018102,-0.21940073894348744,-0.049737378697877074,-0.43325124592384034,-0.1096736691341821,-0.08387009131036209,1.5519619157136884,-0.8293792510691554,0.009651808052782188,8150.0,9.451073985680193
MH에탄올,023150,2016,7900.0,0.7438772565185263,58290355400.0,-0.5435122960919345,-0.4584663740013465,-0.5032978994030569,-0.3039566437881014,-0.049737378697877074,-0.43325124592384034,-0.1096736691341821,-0.08387009131036209,1.9445039050115671,-0.80599349493673,0.03691596750193474,7640.0,-0.6257668711656439
MH에탄올,023150,2017,6340.0,0.3192965995932788,46779854840.0,-0.5154250544102472,-0.5160426781471256,-0.4960515699369151,-0.3147052757598744,-0.049737378697877074,-0.43325124592384034,-0.1096736691341821,-0.08387009131036209,-0.9458130178546599,-0.5483505901718385,0.0049185387246847515,7810.0,0.22251308900523625
MH에탄올,023150,2018,5890.0,-1.2924058940861727,43459518140.0,-0.5513061380245492,-0.6515163349607235,-0.452120697548431,-0.34121856795691435,-0.049737378697877074,-0.43325124592384034,-0.1096736691341821,-0.08387009131036209,-1.4936446578935676,0.23997148255537895,-0.0006871208674422975,6580.0,-1.574903969270166
SH에너지화학,002360,2015,1440.0,0.9156975223645294,160032571200.0,-0.40572305286815985,0.5677465763616573,-0.389319175508536,-0.3319030869147111,-0.049737378697877074,-0.43325124592384034,-0.1096736691341821,-0.08387009131036209,1.8444502131855145,-0.6986795147318617,0.017625128823557323,2140.0,15.415676959619953
SH에너지화학,002360,2016,1575.0,1.4893784099825897,175035624750.0,-0.49204352861240297,0.2121282272259629,-0.1636262056776636,-0.3476677471399781,-0.049737378697877074,-0.43325124592384034,-0.1096736691341821,-0.08387009131036209,2.84053669468855,-0.7178688563098773,0.01694054866614624,1455.0,-3.200934579439252
SH에너지화학,002360,2017,1405.0,0.1474763337472757,156142890650.0,-0.35550424117027407,0.10036246035474464,-0.31715781124154135,-0.33405281330906567,-0.049737378697877074,-0.43325124592384034,-0.1096736691341821,-0.08387009131036209,1.0062203001364958,-0.7337479636771562,-0.006426998654438204,1575.0,0.8247422680412364
SH에너지화학,002360,2018,1100.0,-0.846525204204809,122247103000.0,0.14477217873077305,-0.08591381776395238,0.4052106574144617,-0.35196719992868725,-0.049737378697877074,-0.43325124592384034,-0.1096736691341821,-0.08387009131036209,-0.7235307712705173,-0.717517710317186,-0.03932102058955284,1430.0,-0.9206349206349207
SIMPAC,009160,2015,5600.0,-0.12516408809101046,162875580000.0,-0.5066753639387269,-0.5092689953064458,-0.11275093421746028,-0.34623459621040836,-0.049737378697877074,-0.43325124592384034,-0.1096736691341821,-0.08387009131036209,-0.10378643204223333,-0.4815372502952142,0.004722255634472423,7050.0,-0.15363128491620137
SIMPAC,009160,2016,4740.0,-0.1876441847622844,137862544500.0,-0.5127045624149006,-0.6379689692793636,-0.4955986743452813,-0.37131473747787863,-0.049737378697877074,-0.43325124592384034,-0.1096736691341821,-0.08387009131036209,-0.10863299833298933,-0.41779198818518365,0.02354904568478432,5300.0,-2.4822695035460995
SIMPAC,009160,2017,4130.0,-0.3992245121263709,120120740250.0,-0.3710183982248186,-0.6819979077437829,-0.6430916720207076,-0.37633076573137264,-0.049737378697877074,-0.43325124592384034,-0.1096736691341821,-0.08387009131036209,-0.24475517662567273,-0.3348982769953987,-0.001988708632427435,5020.0,-0.5283018867924527
SIMPAC,009160,2018,2440.0,1.747818809850132,159648019040.0,-0.5947663652842657,-0.8411794544997605,-0.5556828228353731,-0.4135926899001856,-0.049737378697877074,-0.43325124592384034,-0.1096736691341821,-0.08387009131036209,1.6362761045110423,-0.52446580758088,-0.02072413063475887,4460.0,-1.1155378486055778
