,회사명,거래소코드,회계년도,정상영업이익증가율,순이익증가율,1주당순이익,부채비율,매출액정상영업이익률,매출액증가율,PER,PBR,PCR
0,(주)BNK금융지주,138930,2011/06,,,,,,,,,
1,(주)BNK금융지주,138930,2012/06,,,,,,,,,
2,(주)BNK금융지주,138930,2013/06,,,,,,,,,
3,(주)BNK금융지주,138930,2014/06,,,,,,,,,
4,(주)BNK금융지주,138930,2015/06,,,,,,,,,
5,(주)BNK금융지주,138930,2016/06,,,,,,,,,
6,(주)BNK금융지주,138930,2017/06,,,,,,,,,
7,(주)BNK금융지주,138930,2018/06,,,,,,,,,
8,(주)BNK금융지주,138930,2019/06,,,,,,,,,
9,(주)BNK금융지주,138930,2020/06,,,,,,,,,
10,(주)BNK금융지주,138930,2021/06,,,,,,,,,
11,(주)BNK금융지주,138930,2022/06,,,,,,,,,
12,(주)DB하이텍,990,2007/06,0.0,0.0,-343.0,268.98,5.25,0.0,0.0,,0.0
13,(주)DB하이텍,990,2008/06,-85.77,0.0,719.0,268.88,0.67,11.78,22.265,,0.0
14,(주)DB하이텍,990,2009/06,0.0,0.0,-3062.0,304.32,-5.05,-11.58,0.0,,4.175
15,(주)DB하이텍,990,2010/06,0.0,0.0,-1280.0,245.39,-0.49,-10.69,0.0,,0.0
16,(주)DB하이텍,990,2011/06,0.0,0.0,-274.0,260.67,2.97,-52.33,0.0,,9.6
17,(주)DB하이텍,990,2012/06,-91.8,0.0,-589.0,325.27,0.24,1.14,0.0,,18.259999999999998
18,(주)DB하이텍,990,2013/06,0.0,0.0,-792.0,350.23,1.9,0.0,0.0,,24.799999999999997
19,(주)DB하이텍,990,2014/06,130.82,0.0,-708.0,501.15,4.23,3.38,0.0,,16.345
20,(주)DB하이텍,990,2015/06,315.41,0.0,2102.0,354.16,15.53,13.16,5.085,,10.055
21,(주)DB하이텍,990,2016/06,84.2,-45.64,1087.0,218.26,22.71,25.97,12.035,,6.785
22,(주)DB하이텍,990,2017/06,13.99,15.27,1253.0,144.92,26.51,-2.35,15.454999999999998,,8.34
23,(주)DB하이텍,990,2018/06,-51.9,-33.04,837.0,106.42,14.9,-14.42,16.13,,13.765
24,(주)DB하이텍,990,2019/06,53.92,30.86,1094.0,91.96,19.21,19.38,13.355,,17.22
25,(주)DB하이텍,990,2020/06,97.85,121.96,2427.0,52.24,30.34,25.3,9.145,,9.11
26,(주)DB하이텍,990,2021/06,0.12,1.36,2459.0,40.69,27.39,10.9,21.38,,18.92
27,(주)DB하이텍,990,2022/06,178.03,199.13,7354.0,30.68,47.52,60.26,10.135,,10.945
28,(주)JB금융지주,175330,2014/06,,,,,,,,,
29,(주)JB금융지주,175330,2015/06,,,,,,,,,
30,(주)JB금융지주,175330,2016/06,,,,,,,,,
31,(주)JB금융지주,175330,2017/06,,,,,,,,,
32,(주)JB금융지주,175330,2018/06,,,,,,,,,
33,(주)JB금융지주,175330,2019/06,,,,,,,,,
34,(주)JB금융지주,175330,2020/06,,,,,,,,,
35,(주)JB금융지주,175330,2021/06,,,,,,,,,
36,(주)JB금융지주,175330,2022/06,,,,,,,,,
37,(주)KB금융지주,105560,2009/06,,,,,,,,,
38,(주)KB금융지주,105560,2010/06,,,,,,,,,
39,(주)KB금융지주,105560,2011/06,,,,,,,,,
40,(주)KB금융지주,105560,2012/06,,,,,,,,,
41,(주)KB금융지주,105560,2013/06,,,,,,,,,
42,(주)KB금융지주,105560,2014/06,,,,,,,,,
43,(주)KB금융지주,105560,2015/06,,,,,,,,,
44,(주)KB금융지주,105560,2016/06,,,,,,,,,
45,(주)KB금융지주,105560,2017/06,,,,,,,,,
46,(주)KB금융지주,105560,2018/06,,,,,,,,,
47,(주)KB금융지주,105560,2019/06,,,,,,,,,
48,(주)KB금융지주,105560,2020/06,,,,,,,,,
49,(주)KB금융지주,105560,2021/06,,,,,,,,,
50,(주)KB금융지주,105560,2022/06,,,,,,,,,
51,(주)강원랜드,35250,2007/06,0.0,0.0,791.0,27.65,39.96,0.0,24.41,,15.93
52,(주)강원랜드,35250,2008/06,13.05,10.0,873.0,28.1,42.04,7.45,27.51,,25.86
53,(주)강원랜드,35250,2009/06,4.88,7.01,961.0,22.39,42.61,3.48,18.515,,22.049999999999997
54,(주)강원랜드,35250,2010/06,16.75,12.9,1088.0,16.63,45.85,8.5,16.564999999999998,,34.675
55,(주)강원랜드,35250,2011/06,0.0,0.0,970.0,15.43,41.1,0.0,25.979999999999997,,48.53
56,(주)강원랜드,35250,2012/06,-12.66,-11.78,857.0,16.18,34.61,3.73,32.515,,38.230000000000004
57,(주)강원랜드,35250,2013/06,-6.43,-5.19,814.0,19.03,32.45,-0.22,36.55,,44.925
58,(주)강원랜드,35250,2014/06,23.58,25.09,1019.0,20.75,35.83,11.92,30.555,,31.255
59,(주)강원랜드,35250,2015/06,21.49,11.22,1133.0,23.65,38.97,11.71,32.52,,28.715
60,(주)강원랜드,35250,2016/06,6.55,16.02,1314.0,21.7,39.86,4.18,33.19,,30.07
61,(주)강원랜드,35250,2017/06,-11.91,-9.86,1185.0,16.19,36.77,-4.53,33.269999999999996,,71.955
62,(주)강원랜드,35250,2018/06,-19.09,-22.98,913.0,16.68,33.61,-11.46,37.61,,64.475
63,(주)강원랜드,35250,2019/06,23.6,-17.09,757.0,17.39,40.16,3.43,41.739999999999995,,31.42
64,(주)강원랜드,35250,2020/06,-197.56,-231.48,-995.0,17.73,-107.37,-63.51,0.0,,0.0
65,(주)강원랜드,35250,2021/06,0.0,0.0,-99.0,13.46,-18.91,11.24,0.0,,272.82
66,(주)강원랜드,35250,2022/06,0.0,0.0,156.0,16.12,14.95,78.83,177.25,,74.805
67,(주)녹십자,6280,2007/06,0.0,0.0,2709.0,86.5,14.12,0.0,22.075,,39.33
68,(주)녹십자,6280,2008/06,6.77,22.53,3294.0,84.89,13.39,12.6,26.055,,0.0
69,(주)녹십자,6280,2009/06,5.08,-23.96,2496.0,105.26,12.79,9.96,38.56,,59.519999999999996
70,(주)녹십자,6280,2010/06,231.83,267.29,9051.0,59.31,24.56,72.87,17.465,,51.195
71,(주)녹십자,6280,2011/06,0.0,0.0,2346.0,37.88,9.16,0.0,61.68,,101.095
72,(주)녹십자,6280,2012/06,18.19,17.3,2688.0,35.52,9.84,9.98,58.83,,431.975
73,(주)녹십자,6280,2013/06,-22.04,28.35,3181.0,32.07,7.5,2.3,48.135,,139.2
74,(주)녹십자,6280,2014/06,15.3,15.79,3493.0,40.27,7.66,12.86,70.465,,78.69999999999999
75,(주)녹십자,6280,2015/06,28.76,0.76,3520.0,51.54,8.89,10.99,62.14,,0.0
76,(주)녹십자,6280,2016/06,-18.67,-47.55,1846.0,49.44,6.35,13.79,109.22,,0.0
77,(주)녹십자,6280,2017/06,38.11,39.66,2612.0,53.4,7.96,10.23,67.545,,65.23
78,(주)녹십자,6280,2018/06,-42.39,-34.61,1708.0,53.72,4.37,5.02,116.2,,0.0
79,(주)녹십자,6280,2019/06,-24.34,-121.72,-371.0,63.94,3.25,1.65,903.73,,501.53499999999997
80,(주)녹십자,6280,2020/06,3.48,0.0,465.0,74.03,3.26,3.31,126.87,,0.0
81,(주)녹십자,6280,2021/06,-26.06,230.98,1560.0,75.86,2.4,0.3,228.78500000000003,,201.89000000000001
82,(주)녹십자,6280,2022/06,241.59,8.57,1693.0,65.15,6.54,25.43,136.7,,0.0
83,(주)녹십자홀딩스,5250,2007/06,0.0,0.0,2645.0,129.45,62.24,0.0,34.480000000000004,,51.09
84,(주)녹십자홀딩스,5250,2008/06,6.3,28.35,3372.0,80.42,61.56,7.48,34.96,,64.73
85,(주)녹십자홀딩스,5250,2009/06,-13.37,-23.77,2564.0,82.48,66.33,-19.6,34.845,,70.66
86,(주)녹십자홀딩스,5250,2010/06,316.92,452.47,14287.0,72.52,89.64,208.5,8.77,,195.79000000000002
87,(주)녹십자홀딩스,5250,2011/06,0.0,0.0,595.0,393.81,6.47,0.0,325.95,,609.03
88,(주)녹십자홀딩스,5250,2012/06,-27.88,265.16,2183.0,45.93,10.49,-55.55,9.765,,134.615
89,(주)녹십자홀딩스,5250,2013/06,-10.14,-74.47,543.0,46.26,9.27,1.75,53.625,,0.0
90,(주)녹십자홀딩스,5250,2014/06,19.89,1.55,539.0,54.32,9.53,16.61,69.225,,72.055
91,(주)녹십자홀딩스,5250,2015/06,11.33,29.78,693.0,58.94,9.62,10.24,139.305,,0.0
92,(주)녹십자홀딩스,5250,2016/06,-22.32,-56.3,304.0,64.88,6.36,17.48,175.95,,66.315
93,(주)녹십자홀딩스,5250,2017/06,53.72,60.71,488.0,71.44,8.67,12.75,90.965,,49.42999999999999
94,(주)녹십자홀딩스,5250,2018/06,-44.94,-22.85,377.0,80.86,4.41,8.24,92.775,,102.35
95,(주)녹십자홀딩스,5250,2019/06,-56.0,-140.43,-158.0,84.45,1.99,-2.26,86.16,,37.129999999999995
96,(주)녹십자홀딩스,5250,2020/06,10.66,0.0,551.0,112.04,2.08,5.83,41.66,,46.394999999999996
97,(주)녹십자홀딩스,5250,2021/06,67.4,-41.44,317.0,95.78,3.37,3.15,49.3,,51.595
98,(주)녹십자홀딩스,5250,2022/06,118.31,-156.35,-186.0,84.44,5.79,27.01,115.415,,65.445
99,(주)농심,4370,2007/06,0.0,0.0,8730.0,51.71,7.62,0.0,29.17,,25.43
100,(주)농심,4370,2008/06,-9.29,-11.7,8008.0,57.87,6.59,4.87,29.23,,18.865000000000002
101,(주)농심,4370,2009/06,10.92,61.79,12955.0,52.42,6.4,14.09,16.625,,12.045
102,(주)농심,4370,2010/06,-0.5,-15.55,10941.0,52.94,6.2,2.84,22.98,,11.51
103,(주)농심,4370,2011/06,9.74,-6.23,10259.0,47.78,6.45,5.36,24.145,,9.96
104,(주)농심,4370,2012/06,-22.33,0.0,-11052.0,56.63,5.18,-3.22,0.0,,27.61
105,(주)농심,4370,2013/06,0.0,0.0,6447.0,50.24,4.3,0.0,44.97,,18.815
106,(주)농심,4370,2014/06,-2.35,11.62,7196.0,42.09,4.18,0.42,38.81,,23.87
107,(주)농심,4370,2015/06,20.27,43.67,10339.0,42.37,4.85,3.56,27.42,,20.33
108,(주)농심,4370,2016/06,-13.59,165.07,27404.0,39.28,4.09,2.43,16.115000000000002,,16.39
109,(주)농심,4370,2017/06,13.12,-71.2,7894.0,35.22,4.65,-0.34,45.845,,29.644999999999996
110,(주)농심,4370,2018/06,-19.41,-12.95,6872.0,34.85,3.73,0.38,55.8,,28.27
111,(주)농심,4370,2019/06,-2.6,-15.21,5827.0,37.52,3.44,5.56,59.92,,21.725
112,(주)농심,4370,2020/06,163.67,152.13,14691.0,38.3,7.74,17.2,31.340000000000003,,13.105
113,(주)농심,4370,2021/06,-56.57,-44.41,8167.0,32.94,3.55,-5.41,68.7,,33.835
114,(주)농심,4370,2022/06,-15.38,28.56,10499.0,32.29,2.58,16.39,56.235,,20.92
115,(주)대우건설,47040,2007/06,0.0,0.0,710.0,111.3,9.61,0.0,30.455,,0.0
116,(주)대우건설,47040,2008/06,-31.24,-51.56,363.0,179.24,6.5,1.57,64.97999999999999,,380.98
117,(주)대우건설,47040,2009/06,-46.69,47.83,539.0,176.86,3.13,10.61,21.615000000000002,,9.26
118,(주)대우건설,47040,2010/06,0.5,-85.27,79.0,196.93,3.05,3.36,157.5,,19.45
119,(주)대우건설,47040,2011/06,0.0,0.0,372.0,193.9,6.87,0.0,31.695,,0.0
120,(주)대우건설,47040,2012/06,-23.63,-34.63,243.0,183.36,4.6,13.95,40.32,,0.0
121,(주)대우건설,47040,2013/06,24.56,-30.44,169.0,183.96,4.79,19.86,45.480000000000004,,791.43
122,(주)대우건설,47040,2014/06,11.0,41.85,240.0,296.8,5.18,2.5,32.61,,117.615
123,(주)대우건설,47040,2015/06,-33.44,1.55,244.0,282.6,3.41,1.28,29.945,,14.489999999999998
124,(주)대우건설,47040,2016/06,2.47,-81.92,44.0,267.86,2.97,17.33,105.9,,53.94
125,(주)대우건설,47040,2017/06,180.44,1684.45,787.0,318.13,8.11,2.78,7.845,,5.805
126,(주)대우건설,47040,2018/06,-26.39,-38.38,485.0,327.85,6.12,-2.39,16.0,,0.0
127,(주)대우건설,47040,2019/06,-41.73,-30.05,339.0,301.42,4.7,-24.12,21.14,,0.0
128,(주)대우건설,47040,2020/06,0.89,-17.86,279.0,264.37,5.12,-7.34,13.5,,16.76
129,(주)대우건설,47040,2021/06,108.68,150.78,698.0,244.51,10.17,5.0,10.685,,3.0549999999999997
130,(주)대우건설,47040,2022/06,-27.02,-22.54,541.0,210.68,6.56,13.12,14.309999999999999,,87.845
135,(주)대웅,3090,2012/06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
136,(주)대웅,3090,2013/06,0.0,0.0,0.0,27.06,13.27,0.0,0.0,,0.0
137,(주)대웅,3090,2014/06,-16.55,-16.43,2391.0,28.15,10.49,5.58,0.0,,0.0
138,(주)대웅,3090,2015/06,5.65,13.92,2724.0,44.53,9.9,11.85,0.0,,0.0
139,(주)대웅,3090,2016/06,-51.37,-118.71,-505.0,66.74,4.76,1.21,0.0,,0.0
140,(주)대웅,3090,2017/06,69.56,0.0,579.0,67.22,7.17,12.54,0.0,,0.0
141,(주)대웅,3090,2018/06,11.17,8.61,629.0,63.55,7.34,8.64,0.0,,0.0
142,(주)대웅,3090,2019/06,52.31,53.98,969.0,66.97,9.82,13.85,0.0,,0.0
143,(주)대웅,3090,2020/06,-34.76,-38.06,611.0,61.12,6.62,-3.2,0.0,,0.0
144,(주)대웅,3090,2021/06,101.49,-16.81,513.0,70.7,12.0,11.07,0.0,,0.0
145,(주)대웅,3090,2022/06,21.43,157.33,1334.0,65.78,12.98,12.27,286.96500000000003,,621.8149999999999
150,(주)대웅제약,69620,2012/06,0.0,0.0,1291.0,29.16,3.97,0.0,28.775,,35.42
151,(주)대웅제약,69620,2013/06,0.0,0.0,2793.0,24.03,11.71,0.0,19.365000000000002,,15.129999999999999
152,(주)대웅제약,69620,2014/06,-15.32,-5.9,2628.0,29.17,9.03,9.81,30.674999999999997,,113.34
153,(주)대웅제약,69620,2015/06,-8.29,-10.94,2341.0,55.41,7.38,12.15,47.6,,202.025
154,(주)대웅제약,69620,2016/06,-65.88,-70.0,702.0,83.97,2.35,7.37,126.815,,140.37
155,(주)대웅제약,69620,2017/06,69.49,103.25,1427.0,89.53,3.6,10.31,54.83,,25.095
156,(주)대웅제약,69620,2018/06,-17.99,-42.66,818.0,92.45,2.78,6.33,140.36,,780.39
157,(주)대웅제약,69620,2019/06,154.01,104.63,1675.0,98.2,6.36,11.04,120.69999999999999,,55.335
158,(주)대웅제약,69620,2020/06,-93.38,-141.67,-682.0,90.68,0.46,-8.09,0.0,,44.405
159,(주)대웅제약,69620,2021/06,1661.74,0.0,-1553.0,106.93,7.38,9.38,0.0,,243.23499999999999
160,(주)대웅제약,69620,2022/06,28.65,0.0,2808.0,103.0,8.56,10.93,47.78,,38.695
161,(주)대한항공,3490,2007/06,0.0,0.0,-1240.0,235.95,5.48,0.0,0.0,,6.84
162,(주)대한항공,3490,2008/06,0.0,0.0,-9102.0,319.37,-2.04,14.57,0.0,,44.725
163,(주)대한항공,3490,2009/06,0.0,0.0,-6631.0,534.0,-2.78,-8.48,0.0,,14.55
164,(주)대한항공,3490,2010/06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
165,(주)대한항공,3490,2011/06,0.0,0.0,3932.0,493.72,2.48,0.0,27.6,,6.109999999999999
166,(주)대한항공,3490,2012/06,-81.29,-187.84,-3454.0,828.98,0.43,8.3,0.0,,0.0
167,(주)대한항공,3490,2013/06,-837.1,0.0,-9841.0,887.01,-3.47,-8.97,0.0,,0.0
168,(주)대한항공,3490,2014/06,0.0,0.0,3178.0,696.87,0.02,1.94,0.0,,0.0
169,(주)대한항공,3490,2015/06,12900.8,-260.74,-4420.0,798.4,3.31,-2.37,0.0,,0.0
170,(주)대한항공,3490,2016/06,157.54,0.0,-5821.0,1082.16,8.49,0.49,0.0,,0.0
171,(주)대한항공,3490,2017/06,-24.49,0.0,4064.0,735.52,6.31,1.52,0.0,,0.0
172,(주)대한항공,3490,2018/06,-36.04,-188.75,-3279.0,654.46,3.75,7.56,0.0,,0.0
173,(주)대한항공,3490,2019/06,-82.0,0.0,-4800.0,884.4,0.67,0.84,0.0,,0.0
174,(주)대한항공,3490,2020/06,-34.71,0.0,-6347.0,1099.43,0.66,-33.61,0.0,,0.0
175,(주)대한항공,3490,2021/06,977.74,0.0,172.0,306.74,7.76,-8.44,0.0,,0.0
176,(주)대한항공,3490,2022/06,412.78,1484.19,2785.0,264.48,24.0,65.72,10.434999999999999,,3.41
177,(주)더블유게임즈,192080,2015/06,,,,,,,,,
178,(주)더블유게임즈,192080,2016/06,0.0,0.0,1127.0,3.88,24.29,0.0,0.0,,0.0
179,(주)더블유게임즈,192080,2017/06,32.42,-8.37,1084.0,160.9,23.96,34.26,0.0,,0.0
180,(주)더블유게임즈,192080,2018/06,148.09,169.35,2841.0,115.89,26.01,128.54,0.0,,0.0
181,(주)더블유게임즈,192080,2019/06,28.78,21.8,3375.0,77.88,30.48,9.89,21.884999999999998,,34.480000000000004
182,(주)더블유게임즈,192080,2020/06,25.37,-9.49,3051.0,11.34,29.95,27.61,15.355,,29.715
183,(주)더블유게임즈,192080,2021/06,1.71,26.47,3838.0,9.27,30.81,-1.15,19.25,,37.565
184,(주)더블유게임즈,192080,2022/06,-15.03,0.0,154.0,22.57,28.19,-7.11,430.985,,80.45
185,(주)동서,26960,2007/06,0.0,0.0,1399.0,17.84,11.55,0.0,0.0,,0.0
186,(주)동서,26960,2008/06,14.13,26.81,1774.0,16.81,11.31,16.51,0.0,,0.0
187,(주)동서,26960,2009/06,46.39,15.89,2056.0,13.7,14.66,12.96,0.0,,0.0
188,(주)동서,26960,2010/06,0.26,12.11,2305.0,13.45,13.22,11.21,0.0,,0.0
189,(주)동서,26960,2011/06,15.72,9.91,2534.0,12.64,12.51,22.29,0.0,,0.0
190,(주)동서,26960,2012/06,-6.4,3.66,2627.0,11.58,11.49,1.9,0.0,,0.0
191,(주)동서,26960,2013/06,0.0,0.0,1241.0,12.43,12.54,0.0,0.0,,0.0
192,(주)동서,26960,2014/06,2.01,7.05,786.0,12.02,12.26,4.3,0.0,,0.0
193,(주)동서,26960,2015/06,-11.67,-14.54,672.0,11.04,10.6,2.17,0.0,,0.0
194,(주)동서,26960,2016/06,-7.25,11.11,746.0,10.74,9.7,1.33,0.0,,0.0
195,(주)동서,26960,2017/06,-2.56,-4.33,714.0,10.4,8.81,7.32,41.735,,40.175
196,(주)동서,26960,2018/06,-5.7,-5.81,675.0,11.69,8.07,2.89,41.61,,36.575
197,(주)동서,26960,2019/06,-12.26,5.66,715.0,12.5,7.53,-5.95,30.015,,19.775
198,(주)동서,26960,2020/06,-0.7,0.86,721.0,9.4,8.26,-9.47,23.59,,25.38
199,(주)동서,26960,2021/06,1.41,-12.52,631.0,9.39,7.51,11.55,48.32,,41.5
200,(주)동서,26960,2022/06,11.37,4.39,659.0,9.58,7.72,8.3,48.705,,51.705
201,(주)두산,150,2007/06,0.0,0.0,1646.0,256.34,4.69,0.0,74.86,,42.215
202,(주)두산,150,2008/06,-24.52,-32.99,1079.0,223.54,3.61,-1.97,258.82,,2610.685
203,(주)두산,150,2009/06,0.0,749.05,9189.0,57.72,-14.96,-38.36,16.585,,0.0
204,(주)두산,150,2010/06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
205,(주)두산,150,2011/06,0.0,0.0,10177.0,78.9,17.68,0.0,37.015,,44.129999999999995
206,(주)두산,150,2012/06,-33.3,-49.02,5518.0,81.41,10.31,14.36,0.0,,0.0
207,(주)두산,150,2013/06,206.13,-19.16,4572.0,349.79,5.69,454.16,0.0,,0.0
208,(주)두산,150,2014/06,-9.7,-72.97,1103.0,263.41,5.64,-8.85,0.0,,0.0
209,(주)두산,150,2015/06,-13.0,-68.41,328.0,265.86,5.2,-5.68,0.0,,0.0
210,(주)두산,150,2016/06,12.95,2852.91,12366.0,264.46,7.01,-16.13,0.0,,0.0
211,(주)두산,150,2017/06,17.38,-87.89,1448.0,267.7,7.55,8.97,0.0,,0.0
212,(주)두산,150,2018/06,20.5,-72.44,308.0,289.85,8.72,4.37,0.0,,0.0
213,(주)두산,150,2019/06,2.82,211.98,1288.0,286.15,8.45,6.11,0.0,,0.0
214,(주)두산,150,2020/06,-87.83,-1355.95,-17923.0,363.06,1.14,-10.1,0.0,,0.0
215,(주)두산,150,2021/06,479.54,0.0,12426.0,262.07,8.41,-21.14,10.885,,0.0
216,(주)두산,150,2022/06,-3.15,0.0,-5444.0,166.75,7.2,13.11,34.555,,0.0
220,(주)메리츠금융지주,138040,2015/06,,,,,,,,,
221,(주)메리츠금융지주,138040,2016/06,,,,,,,,,
222,(주)메리츠금융지주,138040,2017/06,,,,,,,,,
223,(주)메리츠금융지주,138040,2018/06,,,,,,,,,
224,(주)메리츠금융지주,138040,2019/06,,,,,,,,,
225,(주)메리츠금융지주,138040,2020/06,,,,,,,,,
226,(주)메리츠금융지주,138040,2021/06,,,,,,,,,
227,(주)메리츠금융지주,138040,2022/06,,,,,,,,,
228,(주)보령,3850,2007/06,0.0,0.0,1552.0,41.28,6.34,0.0,26.495,,9.75
229,(주)보령,3850,2008/06,-13.91,26.14,1919.0,35.13,4.78,14.3,27.174999999999997,,20.759999999999998
230,(주)보령,3850,2009/06,74.05,-8.26,1725.0,39.46,6.72,23.71,18.205,,0.0
231,(주)보령,3850,2010/06,25.56,83.13,1504.0,61.42,7.53,12.17,20.375,,23.835
232,(주)보령,3850,2011/06,-24.79,-44.0,804.0,80.86,5.5,2.98,31.56,,19.585
233,(주)보령,3850,2012/06,-61.38,-17.44,635.0,89.85,2.18,-2.51,31.375,,11.29
234,(주)보령,3850,2013/06,168.91,142.82,1482.0,72.5,5.96,-1.77,15.844999999999999,,8.765
235,(주)보령,3850,2014/06,6.42,-13.02,1229.0,62.16,5.73,10.76,31.395,,24.18
236,(주)보령,3850,2015/06,36.25,17.26,1375.0,61.64,6.91,12.89,44.5,,31.009999999999998
237,(주)보령,3850,2016/06,10.6,11.0,1453.0,67.59,7.39,3.48,46.7,,32.67
238,(주)보령,3850,2017/06,0.0,0.0,386.0,101.57,2.7,0.0,154.76999999999998,,0.0
239,(주)보령,3850,2018/06,130.68,187.58,224.0,65.77,5.76,8.32,33.315,,12.575000000000001
240,(주)보령,3850,2019/06,59.94,101.49,452.0,79.94,8.46,8.77,27.950000000000003,,16.645
241,(주)보령,3850,2020/06,10.93,-22.36,345.0,88.11,8.59,9.23,39.625,,18.46
242,(주)보령,3850,2021/06,-25.26,13.79,283.0,92.98,5.87,9.48,57.105,,23.64
243,(주)보령,3850,2022/06,78.44,56.42,399.0,75.18,8.53,22.74,38.45,,228.805
244,(주)비지에프리테일,282330,2018/06,,,,,,,,,
245,(주)비지에프리테일,282330,2019/06,5.82,-0.72,3873.0,285.45,3.05,2.55,48.295,,12.879999999999999
246,(주)비지에프리테일,282330,2020/06,-27.78,-32.66,2608.0,261.99,2.14,2.65,56.894999999999996,,11.855
247,(주)비지에프리테일,282330,2021/06,27.35,39.1,3627.0,256.55,2.51,8.82,41.754999999999995,,8.14
248,(주)비지에프리테일,282330,2022/06,35.22,33.05,4826.0,229.67,3.01,12.78,35.085,,8.775
249,(주)셀트리온,68270,2007/06,0.0,0.0,183.0,93.12,5.95,0.0,0.0,,0.0
250,(주)셀트리온,68270,2008/06,-98.71,0.0,-247.0,59.6,0.07,9.78,0.0,,0.0
251,(주)셀트리온,68270,2009/06,225568.61,0.0,277.0,103.1,46.4,241.55,0.0,,0.0
252,(주)셀트리온,68270,2010/06,35.03,68.3,449.0,46.09,67.33,-6.95,0.0,,0.0
253,(주)셀트리온,68270,2011/06,57.68,71.98,702.0,48.4,64.22,65.31,0.0,,0.0
254,(주)셀트리온,68270,2012/06,6.03,0.75,475.0,57.33,54.75,24.37,0.0,,0.0
255,(주)셀트리온,68270,2013/06,0.0,0.0,700.0,85.92,55.51,0.0,0.0,,0.0
256,(주)셀트리온,68270,2014/06,68.78,23.86,850.0,77.05,50.22,86.56,0.0,,0.0
257,(주)셀트리온,68270,2015/06,-8.67,-49.56,400.0,57.96,45.93,-0.14,0.0,,0.0
258,(주)셀트리온,68270,2016/06,-14.69,62.2,607.0,38.35,35.46,10.47,0.0,,0.0
259,(주)셀트리온,68270,2017/06,118.78,159.12,1489.0,34.76,51.44,50.85,0.0,,0.0
260,(주)셀트리온,68270,2018/06,-1.33,-8.0,1343.0,30.64,44.19,14.84,239.995,,190.70499999999998
261,(주)셀트리온,68270,2019/06,-28.47,-15.68,1111.0,34.34,35.19,-10.18,223.045,,148.845
262,(주)셀트리온,68270,2020/06,87.96,72.2,1819.0,37.41,37.68,75.54,116.91499999999999,,228.41
263,(주)셀트리온,68270,2021/06,22.77,31.31,2339.0,39.05,41.73,10.86,139.525,,141.9
264,(주)셀트리온,68270,2022/06,-7.99,-5.38,2181.0,40.86,29.76,29.02,101.35499999999999,,0.0
265,(주)신세계,4170,2007/06,0.0,0.0,11883.0,157.86,8.71,0.0,47.55,,35.69
266,(주)신세계,4170,2008/06,13.11,20.71,14344.0,148.35,9.17,7.38,44.2,,96.31
267,(주)신세계,4170,2009/06,8.18,-2.1,14043.0,154.56,8.84,12.24,32.155,,28.669999999999998
268,(주)신세계,4170,2010/06,15.58,187.65,40395.0,94.05,9.26,10.32,13.195,,18.939999999999998
269,(주)신세계,4170,2011/06,0.0,0.0,120246.0,89.66,12.84,0.0,1.35,,0.0
270,(주)신세계,4170,2012/06,-7.37,-97.17,9855.0,88.92,11.94,-0.32,30.115000000000002,,0.0
271,(주)신세계,4170,2013/06,13.54,-10.57,8813.0,126.69,12.61,7.49,27.9,,0.0
272,(주)신세계,4170,2014/06,-14.05,-11.88,7766.0,119.52,10.85,-0.1,30.975,,47.665
273,(주)신세계,4170,2015/06,-5.4,315.16,32240.0,104.33,9.81,4.62,6.845,,0.0
274,(주)신세계,4170,2016/06,-13.39,-35.79,20701.0,106.01,8.05,5.54,35.52,,0.0
275,(주)신세계,4170,2017/06,13.66,-64.24,7403.0,107.93,6.63,37.94,25.41,,119.92500000000001
276,(주)신세계,4170,2018/06,62.27,72.84,12364.0,113.08,8.47,27.04,34.975,,38.005
277,(주)신세계,4170,2019/06,-7.93,443.11,69059.0,145.01,5.88,32.7,4.555,,302.355
278,(주)신세계,4170,2020/06,-122.42,-116.11,-11681.0,164.23,-1.8,-26.85,12.780000000000001,,41.195
279,(주)신세계,4170,2021/06,0.0,0.0,7531.0,149.04,8.1,22.79,15.14,,10.96
280,(주)신세계,4170,2022/06,59.68,131.84,17461.0,129.48,9.63,34.19,16.305,,8.82
281,(주)신세계인터내셔날,31430,2012/06,,,,,,,,,
282,(주)신세계인터내셔날,31430,2013/06,0.0,0.0,715.0,65.83,2.03,0.0,135.325,,67.16
283,(주)신세계인터내셔날,31430,2014/06,-11.94,114.02,1531.0,87.09,1.65,8.54,59.095,,20.72
284,(주)신세계인터내셔날,31430,2015/06,76.97,3.47,1584.0,91.01,2.5,16.8,91.305,,15.705
285,(주)신세계인터내셔날,31430,2016/06,-5.93,-102.04,-32.0,89.97,2.28,3.3,0.0,,13.99
286,(주)신세계인터내셔날,31430,2017/06,-19.96,0.0,1062.0,93.09,1.73,5.66,55.78,,23.935000000000002
287,(주)신세계인터내셔날,31430,2018/06,195.73,161.98,2783.0,85.12,4.44,14.89,35.055,,11.485
288,(주)신세계인터내셔날,31430,2019/06,67.63,65.96,4618.0,94.7,6.55,13.59,42.91,,29.94
