,회사명,거래소코드,회계년도,당기순이익,영업손익,매출액
272,(주)신세계인터내셔날,31430,2015,9633088,8033264,241674258
273,(주)신세계인터내셔날,31430,2016,-2240411,3503402,248185315
274,(주)신세계인터내셔날,31430,2017,6492410,4397239,272141589
275,(주)신세계인터내셔날,31430,2018,9086254,11836631,304390120
276,(주)신세계인터내셔날,31430,2019,22882972,29172155,365936379
277,(주)신세계인터내셔날,31430,2020,4679345,11954800,323354050
278,(주)신세계인터내셔날,31430,2021,23668993,21278953,341921579
279,(주)신세계인터내셔날,31430,2022,26825382,33106636,352182564
280,(주)신한금융지주회사,55550,2007,0,0,0
281,(주)신한금융지주회사,55550,2008,0,0,0
282,(주)신한금융지주회사,55550,2009,0,0,0
283,(주)신한금융지주회사,55550,2010,0,0,0
284,(주)신한금융지주회사,55550,2011,0,0,0
285,(주)신한금융지주회사,55550,2012,0,0,0
286,(주)신한금융지주회사,55550,2013,0,0,0
287,(주)신한금융지주회사,55550,2014,0,0,0
288,(주)신한금융지주회사,55550,2015,0,0,0
289,(주)신한금융지주회사,55550,2016,0,0,0
290,(주)신한금융지주회사,55550,2017,0,0,0
291,(주)신한금융지주회사,55550,2018,0,0,0
292,(주)신한금융지주회사,55550,2019,0,0,0
293,(주)신한금융지주회사,55550,2020,0,0,0
294,(주)신한금융지주회사,55550,2021,0,0,0
295,(주)신한금융지주회사,55550,2022,0,0,0
296,(주)아모레퍼시픽,90430,2007,72723832,97885550,363681157
297,(주)아모레퍼시픽,90430,2008,75559102,100534296,390744235
298,(주)아모레퍼시픽,90430,2009,84509572,111175303,462814270
299,(주)아모레퍼시픽,90430,2010,109942162,132473781,535748858
300,(주)아모레퍼시픽,90430,2011,112669396,147961730,692093824
301,(주)아모레퍼시픽,90430,2012,113954117,150380282,741486987
302,(주)아모레퍼시픽,90430,2013,90693930,140204139,803793911
303,(주)아모레퍼시픽,90430,2014,122936301,175698918,931822581
304,(주)아모레퍼시픽,90430,2015,211482946,277975245,1204356529
305,(주)아모레퍼시픽,90430,2016,262986498,337791942,1485058189
306,(주)아모레퍼시픽,90430,2017,223510754,316832275,1569047640
307,(주)아모레퍼시픽,90430,2018,176702103,235935734,1431593093
308,(주)아모레퍼시픽,90430,2019,122201406,186626586,1451329780
309,(주)아모레퍼시픽,90430,2020,66966741,60941709,1130856907
310,(주)아모레퍼시픽,90430,2021,137646826,176244376,1252783828
311,(주)아모레퍼시픽,90430,2022,120084491,157996348,1165030309
312,(주)아모레퍼시픽그룹,2790,2007,18727377,20748718,32646146
313,(주)아모레퍼시픽그룹,2790,2008,24930939,22349014,23882237
314,(주)아모레퍼시픽그룹,2790,2009,32116209,29870229,31618543
315,(주)아모레퍼시픽그룹,2790,2010,42145568,40420482,42439048
316,(주)아모레퍼시픽그룹,2790,2011,125542618,164528783,810332749
317,(주)아모레퍼시픽그룹,2790,2012,142131703,181234197,886629732
318,(주)아모레퍼시픽그룹,2790,2013,116976088,173724615,980197711
319,(주)아모레퍼시픽그룹,2790,2014,190845903,213933636,1139721868
320,(주)아모레퍼시픽그룹,2790,2015,244468821,320695823,1443830355
321,(주)아모레퍼시픽그룹,2790,2016,325349028,419102602,1759288735
322,(주)아모레퍼시픽그룹,2790,2017,266227758,378502387,1855387339
323,(주)아모레퍼시픽그룹,2790,2018,215997217,278117968,1664252274
324,(주)아모레퍼시픽그룹,2790,2019,163268930,204842957,1642469821
325,(주)아모레퍼시픽그룹,2790,2020,94812235,67909567,1279334354
326,(주)아모레퍼시픽그룹,2790,2021,176777987,197653586,1387496181
327,(주)아모레퍼시픽그룹,2790,2022,132226007,171240378,1262837127
328,(주)에스원,12750,2007,23181108,30813304,178585819
329,(주)에스원,12750,2008,32403715,39113439,185767568
330,(주)에스원,12750,2009,31239388,35717264,179780839
331,(주)에스원,12750,2010,30208285,34093697,195750595
332,(주)에스원,12750,2011,32950604,39130394,241217477
333,(주)에스원,12750,2012,34842115,38573221,259014617
334,(주)에스원,12750,2013,24819907,29647818,277167460
335,(주)에스원,12750,2014,30504763,41187378,387984989
336,(주)에스원,12750,2015,29082948,40424024,427078139
337,(주)에스원,12750,2016,39165771,53467303,435456090
338,(주)에스원,12750,2017,40141156,58154435,469602784
339,(주)에스원,12750,2018,44074211,57523792,480266045
340,(주)에스원,12750,2019,36834273,46017558,490390469
341,(주)에스원,12750,2020,34577369,47924655,533677037
342,(주)에스원,12750,2021,41928117,56084378,560463516
343,(주)에스원,12750,2022,42040074,57739883,590471019
344,(주)에프앤에프,383220,2022,96440059,134614254,437124915
345,(주)엔씨소프트,36570,2007,14121309,13563472,57473725
346,(주)엔씨소프트,36570,2008,8074313,13740792,60097327
347,(주)엔씨소프트,36570,2009,34765491,43366940,103123180
348,(주)엔씨소프트,36570,2010,58236834,71018753,132149057
349,(주)엔씨소프트,36570,2011,47469890,52601733,126930972
350,(주)엔씨소프트,36570,2012,28332945,29474532,115863813
351,(주)엔씨소프트,36570,2013,52330314,55512340,184875088
352,(주)엔씨소프트,36570,2014,36538763,44520282,178146942
353,(주)엔씨소프트,36570,2015,35600985,44867475,188113451
354,(주)엔씨소프트,36570,2016,66243319,75785169,240847859
355,(주)엔씨소프트,36570,2017,17393881,30438014,239502784
356,(주)엔씨소프트,36570,2018,119165079,203837579,475168605
357,(주)엔씨소프트,36570,2019,74696795,79514421,358756454
358,(주)엔씨소프트,36570,2020,195440676,241424012,731110935
359,(주)엔씨소프트,36570,2021,80153774,56732865,512483914
360,(주)엔씨소프트,36570,2022,168283088,244185797,790334124
361,(주)엘에스,6260,2007,47887000,25109000,748618000
362,(주)엘에스,6260,2008,-11353000,36690000,865759000
363,(주)엘에스,6260,2009,33221000,32514000,45502000
