,회사명,거래소코드,회계년도,당기순이익,주당순손익,부채,매출액(수익),자본,(정상)영업손익,부채비율,매출액정상영업이익률
0,(주)BNK금융지주,138930,2011/09,,,,,,,,
1,(주)BNK금융지주,138930,2012/09,,,,,,,,
2,(주)BNK금융지주,138930,2013/09,,,,,,,,
3,(주)BNK금융지주,138930,2014/09,,,,,,,,
4,(주)BNK금융지주,138930,2015/09,,,,,,,,
5,(주)BNK금융지주,138930,2016/09,,,,,,,,
6,(주)BNK금융지주,138930,2017/09,,,,,,,,
7,(주)BNK금융지주,138930,2018/09,,,,,,,,
8,(주)BNK금융지주,138930,2019/09,,,,,,,,
9,(주)BNK금융지주,138930,2020/09,,,,,,,,
10,(주)BNK금융지주,138930,2021/09,,,,,,,,
11,(주)BNK금융지주,138930,2022/09,,,,,,,,
12,(주)DB하이텍,990,2007/09,-50197913.0,0.0,2489535436.0,1029466101.0,931402060.0,13420089.0,267.2890197386937,1.3035969797319242
13,(주)DB하이텍,990,2008/09,-5790583.0,-178.0,2406775695.0,1131601412.0,888102445.0,4383819.0,271.00203456820793,0.38739956962867417
14,(주)DB하이텍,990,2009/09,-169625793.0,-5164.0,2273573403.0,931423077.0,676093643.0,-73022713.0,336.28084312575027,-7.839908072193921
15,(주)DB하이텍,990,2010/09,-62148513.0,-1656.0,1356220792.0,782330828.0,579652923.0,-5996743.0,233.9711814064293,-0.7665226506963113
16,(주)DB하이텍,990,2011/09,-53608855.0,-1389.0,998602498.0,419559738.0,332675442.0,-8793054.0,300.17319342736454,-2.095781173359394
17,(주)DB하이텍,990,2012/09,-10204285.0,-254.0,915374254.0,450104084.0,296382719.0,5143583.0,308.84872677074,1.1427541279541023
18,(주)DB하이텍,990,2013/09,-41107482.0,-1023.0,869775512.0,387277405.0,246601812.0,6271742.0,352.7044286276372,1.619444336030913
19,(주)DB하이텍,990,2014/09,-58237114.0,-1448.0,867083306.0,410179211.0,143344239.0,23383851.0,604.8958172640619,5.700886435222091
20,(주)DB하이텍,990,2015/09,117807261.0,2875.0,806947937.0,485083005.0,259702035.0,94825340.0,310.7206830319986,19.548270919118266
21,(주)DB하이텍,990,2016/09,75963373.0,1756.0,628381095.0,572143698.0,321748611.0,130722081.0,195.3018827484542,22.847770840954016
22,(주)DB하이텍,990,2017/09,64269614.0,1486.0,581862839.0,529044102.0,407240004.0,129852367.0,142.87958778234372,24.54471498861923
23,(주)DB하이텍,990,2018/09,69235074.0,1596.0,518526225.0,496246006.0,539933519.0,87189926.0,96.0351981777964,17.56989979683585
24,(주)DB하이텍,990,2019/09,92133525.0,2122.0,481151958.0,595384761.0,635949857.0,133450184.0,75.65878861420988,22.414108109831183
25,(주)DB하이텍,990,2020/09,152459655.0,3510.0,375840322.0,708100920.0,781591558.0,208931955.0,48.08653805853926,29.505957286427474
26,(주)DB하이텍,990,2021/09,199519557.0,4591.0,381929662.0,846826587.0,980600047.0,260959955.0,38.94856656069485,30.816221290888684
27,(주)DB하이텍,990,2022/09,490456777.0,11284.0,477678895.0,1278146850.0,1578200206.0,615098546.0,30.26731926557612,48.1242469126298
28,(주)JB금융지주,175330,2013/09,,,,,,,,
29,(주)JB금융지주,175330,2014/09,,,,,,,,
30,(주)JB금융지주,175330,2015/09,,,,,,,,
31,(주)JB금융지주,175330,2016/09,,,,,,,,
32,(주)JB금융지주,175330,2017/09,,,,,,,,
33,(주)JB금융지주,175330,2018/09,,,,,,,,
34,(주)JB금융지주,175330,2019/09,,,,,,,,
35,(주)JB금융지주,175330,2020/09,,,,,,,,
36,(주)JB금융지주,175330,2021/09,,,,,,,,
37,(주)JB금융지주,175330,2022/09,,,,,,,,
38,(주)KB금융지주,105560,2008/09,,,,,,,,
39,(주)KB금융지주,105560,2009/09,,,,,,,,
40,(주)KB금융지주,105560,2010/09,,,,,,,,
41,(주)KB금융지주,105560,2011/09,,,,,,,,
42,(주)KB금융지주,105560,2012/09,,,,,,,,
43,(주)KB금융지주,105560,2013/09,,,,,,,,
44,(주)KB금융지주,105560,2014/09,,,,,,,,
45,(주)KB금융지주,105560,2015/09,,,,,,,,
46,(주)KB금융지주,105560,2016/09,,,,,,,,
47,(주)KB금융지주,105560,2017/09,,,,,,,,
48,(주)KB금융지주,105560,2018/09,,,,,,,,
49,(주)KB금융지주,105560,2019/09,,,,,,,,
50,(주)KB금융지주,105560,2020/09,,,,,,,,
51,(주)KB금융지주,105560,2021/09,,,,,,,,
52,(주)KB금융지주,105560,2022/09,,,,,,,,
53,(주)강원랜드,35250,2007/09,249331694.0,0.0,385735105.0,804045730.0,1529747951.0,319978220.0,25.21559873623913,39.79602254712552
54,(주)강원랜드,35250,2008/09,280651247.0,1332.0,394035898.0,881458009.0,1678398372.0,366567181.0,23.47689944017653,41.586459849161116
55,(주)강원랜드,35250,2009/09,321504604.0,1568.0,380025481.0,904193364.0,1820301902.0,394276291.0,20.87705784312255,43.6053068622167
56,(주)강원랜드,35250,2010/09,352057307.0,1724.0,361001169.0,1000509708.0,2028463858.0,467410943.0,17.796775997573626,46.717282127561326
57,(주)강원랜드,35250,2011/09,301663975.0,0.0,343132108.0,956343486.0,2177791837.0,392645640.0,15.7559644668647,41.056968102776416
58,(주)강원랜드,35250,2012/09,255900431.0,1260.0,465402716.0,985376464.0,2322533517.0,331707601.0,20.03857910309761,33.663032670120685
59,(주)강원랜드,35250,2013/09,269702381.0,1330.0,415152797.0,1025655456.0,2484934345.0,346611278.0,16.706791382047562,33.79412413519107
60,(주)강원랜드,35250,2014/09,311993794.0,1539.0,499873061.0,1122923901.0,2683504660.0,393962940.0,18.627620382071555,35.083672157050295
61,(주)강원랜드,35250,2015/09,348662467.0,0.0,602542354.0,1227829058.0,2888765250.0,475209075.0,20.85812801853664,38.70319503384811
62,(주)강원랜드,35250,2016/09,390827768.0,0.0,570671990.0,1286505337.0,3197570608.0,499785939.0,17.84704889931863,38.84833778967837
63,(주)강원랜드,35250,2017/09,359215009.0,0.0,632952245.0,1205030523.0,3412879130.0,435496413.0,18.545990669174387,36.13986572852977
64,(주)강원랜드,35250,2018/09,278269270.0,0.0,606896499.0,1086190985.0,3586920274.0,364928802.0,16.919709740947532,33.597112021694784
65,(주)강원랜드,35250,2019/09,282033223.0,0.0,478080928.0,1147242936.0,3691688108.0,437080569.0,12.950198229476214,38.09834476069505
66,(주)강원랜드,35250,2020/09,-242533474.0,0.0,455954163.0,347256664.0,3287480626.0,-355464195.0,13.869409887740582,-102.36353448353117
67,(주)강원랜드,35250,2021/09,422220.0,0.0,477815637.0,546295566.0,3246466944.0,-32645490.0,14.718019472925212,-5.975792598690066
68,(주)강원랜드,35250,2022/09,106397425.0,0.0,611351517.0,935944112.0,3357178021.0,199191697.0,18.2102799784772,21.282434970860738
69,(주)녹십자,6280,2007/09,40786825.0,0.0,186534945.0,332762428.0,230369162.0,48916106.0,80.97218541776871,14.700008740169428
70,(주)녹십자,6280,2008/09,38998294.0,4409.0,251441653.0,376140550.0,258927695.0,51766682.0,97.10882916560935,13.762590074375126
71,(주)녹십자,6280,2009/09,37468357.0,4208.0,303800660.0,417874986.0,307604071.0,53911500.0,98.7635368453885,12.901346528552441
72,(주)녹십자,6280,2010/09,110811357.0,12324.0,244859834.0,639443842.0,463567979.0,144317342.0,52.82069622845973,22.56919724938097
73,(주)녹십자,6280,2011/09,58067073.0,0.0,238381548.0,576418612.0,616270981.0,77554478.0,38.68128718525528,13.454540916177079
74,(주)녹십자,6280,2012/09,61128374.0,0.0,266781693.0,617633518.0,680665327.0,81279281.0,39.194253389669136,13.159791143329757
75,(주)녹십자,6280,2013/09,70382419.0,0.0,268963605.0,645751605.0,836842118.0,73329325.0,32.14030451082052,11.355655089699699
76,(주)녹십자,6280,2014/09,87962470.0,0.0,405060480.0,717346979.0,911526274.0,84923344.0,44.43760882749936,11.838530932183657
77,(주)녹십자,6280,2015/09,100626896.0,0.0,382891015.0,777767543.0,1003729841.0,91108474.0,38.146819927016594,11.714100802995324
78,(주)녹십자,6280,2016/09,46246484.0,0.0,552094455.0,876913120.0,1060977189.0,69494428.0,52.03641140676777,7.9248931752782985
79,(주)녹십자,6280,2017/09,62301214.0,0.0,601112289.0,961602639.0,1115534350.0,90181381.0,53.88559204833092,9.37823767765263
80,(주)녹십자,6280,2018/09,37180240.0,0.0,609592553.0,988213470.0,1132120280.0,55769136.0,53.845210952320365,5.64343005767772
81,(주)녹십자,6280,2019/09,13315752.0,0.0,745202825.0,1016125537.0,1135552314.0,57571208.0,65.6247022539201,5.665757419105195
82,(주)녹십자,6280,2020/09,73245156.0,0.0,877749247.0,1087383008.0,1240147159.0,72487341.0,70.77782992365022,6.666219764949647
83,(주)녹십자,6280,2021/09,83087083.0,0.0,963917905.0,1135538315.0,1341072204.0,87588285.0,71.87665974471274,7.713371168809922
84,(주)녹십자,6280,2022/09,71304826.0,0.0,1032666087.0,1299840329.0,1573487718.0,103676403.0,65.62911646444768,7.976087576830369
85,(주)녹십자홀딩스,5250,2007/09,12015777.0,0.0,221608215.0,39907483.0,194881612.0,26199073.0,113.71427643979052,65.6495249274428
86,(주)녹십자홀딩스,5250,2008/09,12234512.0,3437.0,175693132.0,37445869.0,209034395.0,17108755.0,84.04986748711856,45.689298864982945
87,(주)녹십자홀딩스,5250,2009/09,15435083.0,4353.0,187546863.0,35039598.0,297981995.0,20323728.0,62.938991666258225,58.00217228519574
88,(주)녹십자홀딩스,5250,2010/09,68250670.0,19225.0,337010714.0,89249558.0,508895626.0,79187378.0,66.22393606503508,88.72579290532732
89,(주)녹십자홀딩스,5250,2011/09,64789202.0,0.0,3612305982.0,1406580263.0,913665142.0,99037891.0,395.36432068456867,7.0410408566923
90,(주)녹십자홀딩스,5250,2012/09,140697472.0,0.0,465133226.0,651703392.0,1009861974.0,88606554.0,46.05908906121462,13.596147432665195
91,(주)녹십자홀딩스,5250,2013/09,77560366.0,0.0,523911898.0,678836157.0,1099769617.0,84975227.0,47.63833169251847,12.517781518228704
92,(주)녹십자홀딩스,5250,2014/09,98067577.0,0.0,602070179.0,770731723.0,1165478397.0,101181254.0,51.65863052886771,13.127947245529429
93,(주)녹십자홀딩스,5250,2015/09,113554321.0,0.0,685031235.0,832527058.0,1292994944.0,103083712.0,52.980194406699866,12.382025426013241
94,(주)녹십자홀딩스,5250,2016/09,41796596.0,0.0,898807792.0,971806818.0,1354148942.0,75498166.0,66.37436725922575,7.768845062784896
95,(주)녹십자홀딩스,5250,2017/09,69100225.0,0.0,1045235090.0,1096575239.0,1443454707.0,107581292.0,72.41204624787719,9.810662157400765
96,(주)녹십자홀딩스,5250,2018/09,32019550.0,0.0,1225857663.0,1150294456.0,1429866935.0,61622247.0,85.73228969729271,5.357084586348733
97,(주)녹십자홀딩스,5250,2019/09,-10195487.0,0.0,1273388220.0,1147182547.0,1459426134.0,50715547.0,87.25266667041882,4.420878536953544
98,(주)녹십자홀딩스,5250,2020/09,70457782.0,0.0,1701276174.0,1213095978.0,1555015857.0,85270440.0,109.40571225313236,7.029158578250599
99,(주)녹십자홀딩스,5250,2021/09,80700525.0,0.0,1567008467.0,1333511866.0,1761270040.0,103777358.0,88.9703697565877,7.782259809302665
100,(주)녹십자홀딩스,5250,2022/09,31605353.0,0.0,1701571009.0,1573163120.0,1952949609.0,103992260.0,87.12825979525824,6.610392697230279
101,(주)농심,4370,2007/09,76762132.0,0.0,491086966.0,1165432476.0,997053972.0,85000073.0,49.25379967294288,7.293436106374643
102,(주)농심,4370,2008/09,50915925.0,8805.0,644745554.0,1230781912.0,1076345558.0,61520655.0,59.90135316747413,4.998501716687563
103,(주)농심,4370,2009/09,109460338.0,18929.0,581505337.0,1387417098.0,1191866728.0,83819853.0,48.78945970543109,6.041431457117592
104,(주)농심,4370,2010/09,88047571.0,15226.0,629307706.0,1403866484.0,1271196097.0,73188628.0,49.50516348226327,5.213361016459739
105,(주)농심,4370,2011/09,78795887.0,13626.0,673208411.0,1479429345.0,1524530505.0,92035576.0,44.15840868989368,6.221018686093455
106,(주)농심,4370,2012/09,-32747217.0,-5663.0,670721810.0,1465969044.0,1423655581.0,84692425.0,47.11264570949622,5.777231473381644
107,(주)농심,4370,2013/09,59668935.0,0.0,681295586.0,1536152333.0,1495697863.0,61335156.0,45.55034829250137,3.9927782344487057
108,(주)농심,4370,2014/09,56229431.0,0.0,633394861.0,1520708082.0,1547052936.0,58447456.0,40.94202895459293,3.843436928613627
109,(주)농심,4370,2015/09,89103416.0,0.0,724383092.0,1615395001.0,1631879700.0,89407883.0,44.38949096554115,5.534738125638164
110,(주)농심,4370,2016/09,181675760.0,0.0,642569010.0,1643080199.0,1771173026.0,67589395.0,36.27929064904357,4.113578572800998
111,(주)농심,4370,2017/09,74629495.0,0.0,660847005.0,1663343789.0,1849893632.0,82042725.0,35.72351369659723,4.932397351802057
112,(주)농심,4370,2018/09,59274647.0,0.0,648552432.0,1661870190.0,1876681095.0,62587287.0,34.55847846114739,3.7660755561178942
113,(주)농심,4370,2019/09,49895118.0,0.0,760899167.0,1746631169.0,1946815173.0,58375181.0,39.084304332160656,3.3421584382592684
114,(주)농심,4370,2020/09,114813641.0,0.0,774144483.0,2007176014.0,2048429363.0,134278458.0,37.79210047381068,6.689919422283411
115,(주)농심,4370,2021/09,72625448.0,0.0,708617629.0,1955328547.0,2160570481.0,74701406.0,32.797709458291905,3.8204017485763226
116,(주)농심,4370,2022/09,89256508.0,0.0,754296600.0,2305476188.0,2357677873.0,65875762.0,31.99320011601941,2.8573603294140812
117,(주)대우건설,47040,2007/09,382026075.0,0.0,3306023472.0,4431731511.0,2990345162.0,446269928.0,110.55658437064398,10.06987735814576
118,(주)대우건설,47040,2008/09,241000606.0,750.0,5474567118.0,4557521314.0,3197931443.0,293555020.0,171.19088434442088,6.441111292189559
119,(주)대우건설,47040,2009/09,188774277.0,590.0,5776941672.0,5090956345.0,3201037499.0,158008882.0,180.47091525184285,3.103717087560294
120,(주)대우건설,47040,2010/09,-258577514.0,-808.0,6800453959.0,4926836408.0,2792744653.0,-25294062.0,243.50432294964276,-0.5133935837392228
121,(주)대우건설,47040,2011/09,160578910.0,0.0,6853657868.0,4892451382.0,3461778459.0,320598407.0,197.98083410513243,6.552919630014629
122,(주)대우건설,47040,2012/09,140315670.0,0.0,6638410951.0,6069274465.0,3514234343.0,246026478.0,188.9006339097176,4.053639020920436
123,(주)대우건설,47040,2013/09,116015132.0,0.0,6369421895.0,6615836884.0,3479123941.0,324163105.0,183.07545241315103,4.899804978323586
124,(주)대우건설,47040,2014/09,97564848.0,0.0,7698013514.0,7317546571.0,2707600270.0,337940067.0,284.31129954053375,4.618215459526865
125,(주)대우건설,47040,2015/09,119594853.0,0.0,7386718073.0,7336705541.0,2800227826.0,282523066.0,263.78989610826045,3.8508164791562813
126,(주)대우건설,47040,2016/09,60467744.0,0.0,7333049874.0,8416035750.0,2712613206.0,264145114.0,270.3315702282989,3.1385930602778154
127,(주)대우건설,47040,2017/09,411812757.0,0.0,7004776454.0,8852238588.0,2460899946.0,580543909.0,284.6428789348269,6.558159308843969
128,(주)대우건설,47040,2018/09,265789748.0,0.0,6877474116.0,8345230797.0,2315269702.0,535182895.0,297.04850843333844,6.413038872362777
129,(주)대우건설,47040,2019/09,179519502.0,0.0,6945412240.0,6342558852.0,2546770041.0,319283248.0,272.71454148537316,5.033981638173059
130,(주)대우건설,47040,2020/09,170306043.0,0.0,7318459252.0,5845303450.0,2675199948.0,304987409.0,273.56681348141234,5.217648863037213
131,(주)대우건설,47040,2021/09,376308123.0,0.0,6937855488.0,6246475172.0,3115919491.0,533961621.0,222.6583680367626,8.54820688943899
132,(주)대우건설,47040,2022/09,396390832.0,0.0,7485920486.0,7210877559.0,3738121433.0,513230440.0,200.25888993103771,7.117447714244291
133,(주)대웅,3090,2007/12,19470875.0,0.0,10636693.0,42657331.0,176881793.0,21068210.0,6.013447070835606,49.38942382494582
134,(주)대웅,3090,2008/12,14352117.0,2537.0,7331450.0,39565971.0,190488052.0,16608095.0,3.848771575447682,41.97570432430434
135,(주)대웅,3090,2009/12,25532866.0,3122.0,13552261.0,50879011.0,248437124.0,27826820.0,5.455006394293954,54.69214014399769
136,(주)대웅,3090,2011/09,8054577.0,985.0,14691484.0,33977102.0,272235531.0,9090734.0,5.396607836616301,26.755471964618994
137,(주)대웅,3090,2012/09,20274926.0,2407.0,20128526.0,35103194.0,284845599.0,21750785.0,7.066469017132331,61.96241003026676
138,(주)대웅,3090,2013/09,66470759.0,0.0,171843486.0,623180068.0,683121412.0,85455912.0,25.15562870396456,13.712876323894235
139,(주)대웅,3090,2014/09,34788784.0,0.0,228481844.0,659563888.0,716516986.0,65719013.0,31.88784752689729,9.964010188502012
140,(주)대웅,3090,2015/09,50585522.0,0.0,449087492.0,744211332.0,847861535.0,66299950.0,52.967079347455005,8.90875308520564
141,(주)대웅,3090,2016/09,11511812.0,0.0,550341575.0,744339185.0,835265543.0,40685202.0,65.88821717981487,5.465949236570153
142,(주)대웅,3090,2017/09,52514339.0,0.0,606768759.0,843083859.0,913135904.0,65591011.0,66.4488994838604,7.779891679790777
143,(주)대웅,3090,2018/09,51050820.0,0.0,616269428.0,905185937.0,980109995.0,67605962.0,62.87757814366539,7.4687375528681015
144,(주)대웅,3090,2019/09,58835503.0,0.0,663172932.0,1013397626.0,1009289354.0,87936026.0,65.70691837496584,8.677346753523972
145,(주)대웅,3090,2020/09,46736402.0,0.0,695659960.0,1010447743.0,1047469715.0,70573519.0,66.41337215176671,6.984380883514923
146,(주)대웅,3090,2021/09,54269776.0,0.0,779798092.0,1106306857.0,1111308209.0,135747327.0,70.16938106681438,12.270314166551351
147,(주)대웅,3090,2022/09,119154064.0,0.0,826589253.0,1252411774.0,1286080952.0,164879750.0,64.2719458455987,13.164979236293895
148,(주)대웅제약,69620,2007/12,45944609.0,0.0,103060345.0,361027616.0,251472118.0,59187287.0,40.98281185988182,16.39411623292552
149,(주)대웅제약,69620,2008/12,29247487.0,3119.0,215618790.0,408123129.0,269727908.0,39243210.0,79.93936986305474,9.615531983241263
150,(주)대웅제약,69620,2009/12,33891574.0,3592.0,171214198.0,451562478.0,306322616.0,52525358.0,55.89342381432261,11.631913757015038
151,(주)대웅제약,69620,2011/09,45760079.0,4691.0,142263926.0,537597144.0,352254085.0,63267710.0,40.386735614435814,11.7686097677632
152,(주)대웅제약,69620,2012/09,22866330.0,2282.0,100815873.0,521087033.0,375893499.0,29080318.0,26.8203289677005,5.580702676974885
153,(주)대웅제약,69620,2013/09,48314540.0,0.0,100182842.0,496025570.0,430180206.0,62643807.0,23.288575485967385,12.629148735215404
154,(주)대웅제약,69620,2014/09,20519667.0,0.0,160407829.0,548233542.0,454273400.0,47171988.0,35.31085663391253,8.604360073977379
155,(주)대웅제약,69620,2015/09,31245769.0,0.0,382112326.0,624681332.0,576271314.0,40174053.0,66.30771248141635,6.4311275112668165
156,(주)대웅제약,69620,2016/09,10918802.0,0.0,484515201.0,647683582.0,582928256.0,14718504.0,83.1174670318263,2.272483726474944
157,(주)대웅제약,69620,2017/09,23465582.0,0.0,562167392.0,723435244.0,624389617.0,30544223.0,90.0347117719608,4.222108786284125
158,(주)대웅제약,69620,2018/09,14123301.0,0.0,585582742.0,759023713.0,638240448.0,21125309.0,91.74955047662539,2.783221214065021
159,(주)대웅제약,69620,2019/09,23933813.0,0.0,617481180.0,825776004.0,628295990.0,41587821.0,98.27870777911538,5.036210885100992
160,(주)대웅제약,69620,2020/09,2796367.0,0.0,671275422.0,788180655.0,665217525.0,8261403.0,100.91066407187634,1.048161097026671
161,(주)대웅제약,69620,2021/09,59831.0,0.0,726806026.0,849958406.0,673517074.0,63971158.0,107.9120417368959,7.526386885336598
162,(주)대웅제약,69620,2022/09,50533881.0,0.0,782779150.0,952307781.0,757372153.0,83179074.0,103.35462518649005,8.734473839188341
163,(주)대한항공,3490,2007/09,46011223.0,0.0,10145435944.0,6510025851.0,4424261643.0,508194085.0,229.31365191866436,7.806329754004536
164,(주)대한항공,3490,2008/09,-1298426812.0,-19235.0,12796955403.0,7500781557.0,3024606970.0,-121919590.0,423.09481958907213,-1.625425151679297
165,(주)대한항공,3490,2009/09,-183782809.0,-2721.0,13405863585.0,6815448687.0,2881988119.0,-20652416.0,465.1602654646474,-0.3030235711317593
166,(주)대한항공,3490,2010/09,398772798.0,5905.0,14234188931.0,8561571091.0,3425040115.0,930378006.0,415.5918895274019,10.8669074415328
167,(주)대한항공,3490,2011/09,-244273047.0,0.0,18559324500.0,9078471226.0,2982138730.0,383135335.0,622.3494672898736,4.220262701309574
168,(주)대한항공,3490,2012/09,116171992.0,0.0,19730163744.0,9644553080.0,2876060248.0,339991590.0,686.0135756099085,3.5252187134004553
169,(주)대한항공,3490,2013/09,-326679563.0,0.0,20063920907.0,8867189795.0,2676194974.0,-37377700.0,749.7182044629309,-0.42152813759638263
170,(주)대한항공,3490,2014/09,-185938690.0,0.0,20752127566.0,8959534820.0,2564740045.0,242117726.0,809.1318107055953,2.702347062255181
171,(주)대한항공,3490,2015/09,-795162096.0,0.0,21455323226.0,8629806604.0,2042181037.0,476791819.0,1050.6082877705226,5.524942109119831
172,(주)대한항공,3490,2016/09,85089768.0,0.0,21507416657.0,8802611580.0,2363225376.0,942466523.0,910.0874116967842,10.706669429119579
173,(주)대한항공,3490,2017/09,420482122.0,0.0,22154274134.0,8985150898.0,3038159930.0,719810725.0,729.2003924888838,8.011114484011864
174,(주)대한항공,3490,2018/09,-57489516.0,0.0,21898945361.0,9725615909.0,3603162889.0,634867955.0,607.7700630147671,6.5277917711360445
175,(주)대한항공,3490,2019/09,-709475384.0,0.0,24627647944.0,9642798910.0,2669724178.0,138360020.0,922.4791140202949,1.4348533168778896
176,(주)대한항공,3490,2020/09,-651838277.0,0.0,22737745305.0,5702536019.0,3281526213.0,-11740055.0,692.9015290178942,-0.20587428051105486
177,(주)대한항공,3490,2021/09,167014692.0,0.0,19706493641.0,6109312616.0,6386758762.0,714220857.0,308.5523404805876,11.69069094826625
178,(주)대한항공,3490,2022/09,1354634355.0,0.0,21014747659.0,10216439055.0,8151465220.0,2314099619.0,257.8033162361944,22.650745592883098
179,(주)더블유게임즈,192080,2016/09,27203905.0,0.0,14266848.0,113394603.0,372044698.0,28551823.0,3.8347134300513535,25.179172768919173
180,(주)더블유게임즈,192080,2017/09,32404042.0,0.0,672137492.0,208977465.0,432286490.0,52003603.0,155.48426970271498,24.884789850427175
181,(주)더블유게임즈,192080,2018/09,70395848.0,4253.0,499942373.0,355974500.0,492004324.0,99750645.0,101.6134104138483,28.021851284291433
182,(주)더블유게임즈,192080,2019/09,87558477.0,5193.0,448788422.0,385716965.0,653201460.0,115563141.0,68.70597349858954,29.960606218085328
183,(주)더블유게임즈,192080,2020/09,91044747.0,0.0,96178200.0,499362800.0,955925646.0,147132946.0,10.06126369790899,29.464138297846777
184,(주)더블유게임즈,192080,2021/09,122171161.0,0.0,96160986.0,473220469.0,1218665327.0,147475742.0,7.890680391861185,31.164277891791702
185,(주)더블유게임즈,192080,2022/09,-12417660.0,0.0,372089494.0,459473044.0,1350317302.0,132301571.0,27.55570808793502,28.794196466506968
186,(주)동서,26960,2007/09,57592489.0,0.0,79258463.0,171178246.0,472246727.0,18262426.0,16.783274180320575,10.66866054930835
187,(주)동서,26960,2008/09,69130985.0,2353.0,88053272.0,206609805.0,536867187.0,21729242.0,16.401313794579142,10.517042983511843
188,(주)동서,26960,2009/09,86115314.0,2931.0,74671792.0,229645442.0,621292500.0,31756362.0,12.018782135628548,13.828431221378215
189,(주)동서,26960,2010/09,91846866.0,3127.0,82542333.0,254676399.0,704925545.0,31965510.0,11.709368966051585,12.551422167705459
190,(주)동서,26960,2011/09,83727162.0,2850.0,72721652.0,301779892.0,759093055.0,34776645.0,9.580070785919652,11.523844338840176
191,(주)동서,26960,2012/09,87485971.0,2978.0,91891116.0,316402355.0,815610761.0,34643442.0,11.266540412896783,10.949173244933656
192,(주)동서,26960,2013/09,105550387.0,0.0,107262861.0,346657704.0,981221408.0,39408729.0,10.93156550860741,11.368196507757403
193,(주)동서,26960,2014/09,108594413.0,0.0,120742870.0,371233138.0,1056997096.0,41534198.0,11.42319789306214,11.188170922392171
194,(주)동서,26960,2015/09,96329762.0,0.0,115227268.0,374506727.0,1109204672.0,36275210.0,10.388278278005666,9.686130417625316
195,(주)동서,26960,2016/09,103724189.0,0.0,122829678.0,373193787.0,1172356703.0,33586711.0,10.477159185910331,8.999804436722844
196,(주)동서,26960,2017/09,108020027.0,0.0,142920609.0,411834282.0,1237850714.0,36720501.0,11.545867961586845,8.916329359875874
197,(주)동서,26960,2018/09,100350601.0,0.0,150494544.0,413389232.0,1277285258.0,32178612.0,11.782375397931666,7.784095353504515
198,(주)동서,26960,2019/09,98284810.0,0.0,144479490.0,377081004.0,1306913276.0,27880239.0,11.055017395048637,7.3937002140792005
199,(주)동서,26960,2020/09,99515102.0,0.0,130908185.0,356698975.0,1381097819.0,28977689.0,9.478559968676628,8.123849809212375
200,(주)동서,26960,2021/09,87376580.0,0.0,121701678.0,394232109.0,1418848332.0,28141006.0,8.577497344515326,7.138182141323248
201,(주)동서,26960,2022/09,84685461.0,0.0,134458106.0,428744724.0,1461187631.0,29859446.0,9.201974007128726,6.964387974602808
202,(주)두산,150,2007/09,60413336.0,0.0,1853538596.0,1380251387.0,743280509.0,72173951.0,249.37268952386856,5.229043903145159
203,(주)두산,150,2008/09,92421405.0,3991.0,1549347713.0,1351538054.0,833674458.0,52153049.0,185.84564971762637,3.85879249538319
204,(주)두산,150,2009/09,184276829.0,7940.0,1022385912.0,885529471.0,1773081301.0,-95824555.0,57.661535961345066,-10.821159333273053
205,(주)두산,150,2010/09,202181272.0,8668.0,982679788.0,1084467796.0,1958827390.0,205553638.0,50.16673715186308,18.954333061633857
206,(주)두산,150,2011/09,267978132.0,0.0,2817189142.0,2800099576.0,3663810056.0,349850388.0,76.89233609112623,12.494212384395576
207,(주)두산,150,2012/09,162868808.0,0.0,2844276343.0,2933420109.0,3518488714.0,251597057.0,80.83801240238965,8.576918670056067
208,(주)두산,150,2013/09,72750565.0,0.0,25387732406.0,16200813728.0,6933460419.0,873439484.0,366.162505758728,5.391330945867413
209,(주)두산,150,2014/09,132074568.0,0.0,23383596175.0,15006184840.0,8856687001.0,774493782.0,264.0219324941683,5.161163815172625
210,(주)두산,150,2015/09,-415262352.0,0.0,23829974357.0,14013720758.0,9083094891.0,607518404.0,262.35522850930437,4.335168471607989
211,(주)두산,150,2016/09,534907482.0,0.0,20132130717.0,11608192513.0,7664519224.0,744987393.0,262.66658258172305,6.417772553011069
212,(주)두산,150,2017/09,98125578.0,0.0,21959446555.0,12952779388.0,8070489205.0,920098553.0,272.09560656366676,7.103483549271425
213,(주)두산,150,2018/09,184356974.0,0.0,21656192740.0,13283554470.0,7816925938.0,1050272276.0,277.04231704081934,7.906560539740837
214,(주)두산,150,2019/09,162083740.0,0.0,23580465591.0,13745834932.0,6896546044.0,958965700.0,341.91703267920644,6.976409252285934
215,(주)두산,150,2020/09,-652931094.0,0.0,23303871904.0,12830248872.0,6618025698.0,316393152.0,352.1272501411191,2.4659938802159815
216,(주)두산,150,2021/09,600595592.0,0.0,18913675302.0,10599614724.0,7933518549.0,831962395.0,238.40210601617642,7.848987125128644
217,(주)두산,150,2022/09,-36327095.0,0.0,17285437742.0,12091513370.0,11337532521.0,895077954.0,152.46207858705554,7.4025304079864735
218,(주)메리츠금융지주,138040,2011/12,,,,,,,,
219,(주)메리츠금융지주,138040,2012/12,,,,,,,,
220,(주)메리츠금융지주,138040,2014/09,,,,,,,,
221,(주)메리츠금융지주,138040,2015/09,,,,,,,,
222,(주)메리츠금융지주,138040,2016/09,,,,,,,,
