,회사명,거래소코드,회계년도,당기순이익,주당순손익,부채,매출액(수익),자본,(정상)영업손익,부채비율,매출액정상영업이익률
22,(주)DB하이텍,990,2017/03,28076950.0,649.0,643229092.0,190460700.0,366494242.0,51733731.0,175.50864878253668,27.16241775862422
23,(주)DB하이텍,990,2018/03,2096938.0,48.0,553055273.0,138444869.0,473495476.0,12676795.0,116.80265198563376,9.156565419553395
24,(주)DB하이텍,990,2019/03,16123092.0,0.0,525141298.0,159579695.0,559809990.0,22372374.0,93.8070608564881,14.019561824579249
25,(주)DB하이텍,990,2020/03,55064822.0,1268.0,462647412.0,225803046.0,684896720.0,64743307.0,67.54995293304952,28.672468395311196
26,(주)DB하이텍,990,2021/03,47810549.0,1100.0,367764614.0,243736209.0,828473158.0,60590745.0,44.39064928643108,24.85914803081228
27,(주)DB하이텍,990,2022/03,158684675.0,3651.0,440456073.0,395024843.0,1245226271.0,181544900.0,35.37156926879517,45.95784371971765
28,(주)JB금융지주,175330,2014/03,,,,,,,,
29,(주)JB금융지주,175330,2015/03,,,,,,,,
30,(주)JB금융지주,175330,2016/03,,,,,,,,
31,(주)JB금융지주,175330,2017/03,,,,,,,,
32,(주)JB금융지주,175330,2018/03,,,,,,,,
33,(주)JB금융지주,175330,2019/03,,,,,,,,
34,(주)JB금융지주,175330,2020/03,,,,,,,,
35,(주)JB금융지주,175330,2021/03,,,,,,,,
36,(주)JB금융지주,175330,2022/03,,,,,,,,
37,(주)KB금융지주,105560,2009/03,,,,,,,,
38,(주)KB금융지주,105560,2010/03,,,,,,,,
39,(주)KB금융지주,105560,2011/03,,,,,,,,
40,(주)KB금융지주,105560,2012/03,,,,,,,,
41,(주)KB금융지주,105560,2013/03,,,,,,,,
42,(주)KB금융지주,105560,2014/03,,,,,,,,
43,(주)KB금융지주,105560,2015/03,,,,,,,,
44,(주)KB금융지주,105560,2016/03,,,,,,,,
45,(주)KB금융지주,105560,2017/03,,,,,,,,
46,(주)KB금융지주,105560,2018/03,,,,,,,,
47,(주)KB금융지주,105560,2019/03,,,,,,,,
48,(주)KB금융지주,105560,2020/03,,,,,,,,
49,(주)KB금융지주,105560,2021/03,,,,,,,,
50,(주)KB금융지주,105560,2022/03,,,,,,,,
51,(주)강원랜드,35250,2007/03,84210098.0,0.0,506396549.0,285113746.0,1362761739.0,112262904.0,37.15958076219514,39.374777812361245
52,(주)강원랜드,35250,2008/03,88975496.0,421.0,629098550.0,295612068.0,1508392478.0,118567606.0,41.706555765521394,40.10918999423257
53,(주)강원랜드,35250,2009/03,93932514.0,458.0,626789139.0,309601168.0,1573759625.0,136702356.0,39.82750154744883,44.154341174836915
54,(주)강원랜드,35250,2010/03,112616329.0,550.0,673551973.0,336674198.0,1803119113.0,154501913.0,37.35482410140699,45.89063073969214
55,(주)강원랜드,35250,2011/03,102579351.0,503.0,720925350.0,333613374.0,1993224283.0,145400525.0,36.16880228425352,43.58354200752156
56,(주)강원랜드,35250,2012/03,93291313.0,0.0,746993235.0,346990860.0,2167452164.0,123866113.0,34.46411632086197,35.697226434148725
57,(주)강원랜드,35250,2013/03,88913675.0,438.0,675590498.0,342011394.0,2304458597.0,118330709.0,29.31666895120182,34.59846983928261
58,(주)강원랜드,35250,2014/03,105988540.0,523.0,682858229.0,373301517.0,2475433884.0,137617984.0,27.585395571001243,36.865101729549096
59,(주)강원랜드,35250,2015/03,132348656.0,0.0,841085113.0,425435271.0,2664358789.0,169441999.0,31.568012404053135,39.827915208280885
60,(주)강원랜드,35250,2016/03,142806288.0,0.0,950821174.0,436574022.0,2946685676.0,177874934.0,32.26747873871295,40.7433619584447
61,(주)강원랜드,35250,2017/03,129782003.0,0.0,857278140.0,422970650.0,3190368213.0,162405072.0,26.870821258398742,38.39629818286446
62,(주)강원랜드,35250,2018/03,90446318.0,0.0,906520643.0,378410497.0,3395320677.0,126002300.0,26.69911708607664,33.297781377349054
63,(주)강원랜드,35250,2019/03,102444783.0,0.0,826379467.0,377447644.0,3507322431.0,125095715.0,23.56154825390218,33.14253433252322
64,(주)강원랜드,35250,2020/03,-156116590.0,0.0,994522208.0,236006485.0,3375714378.0,-186773908.0,29.46108872484709,-79.13931178628418
65,(주)강원랜드,35250,2021/03,-40899772.0,0.0,394416366.0,97434544.0,3205560553.0,-59617839.0,12.304130883781811,-61.18757942768224
66,(주)강원랜드,35250,2022/03,-5845907.0,0.0,553848852.0,226850861.0,3246348677.0,10529008.0,17.06067052882995,4.641378901356694
67,(주)녹십자,6280,2007/03,10106978.0,0.0,150806016.0,98502526.0,186901328.0,13052544.0,80.68750372924049,13.250973888730528
68,(주)녹십자,6280,2008/03,10402362.0,1176.0,202167477.0,111054273.0,237340884.0,11799317.0,85.18021572718166,10.624820352477569
69,(주)녹십자,6280,2009/03,7690920.0,869.0,301650145.0,117999462.0,263002606.0,12870009.0,114.69473614265252,10.906837015917919
70,(주)녹십자,6280,2010/03,65075569.0,7237.0,268768603.0,286803198.0,411571494.0,88417211.0,65.3030170743555,30.828530370850327
71,(주)녹십자,6280,2011/03,13556423.0,0.0,226737683.0,156228120.0,549506360.0,16896527.0,41.26206710328157,10.815291766936708
72,(주)녹십자,6280,2012/03,16419567.0,0.0,210316485.0,173441901.0,632086487.0,20848011.0,33.27337149670785,12.020169797377855
73,(주)녹십자,6280,2013/03,19784280.0,0.0,280510299.0,178962905.0,692289453.0,11841634.0,40.51922180591129,6.616809220882954
74,(주)녹십자,6280,2014/03,28643996.0,0.0,304219971.0,199250456.0,849817182.0,13877506.0,35.79828431852064,6.964855327608384
75,(주)녹십자,6280,2015/03,13227671.0,0.0,455916788.0,214342891.0,919200871.0,12696507.0,49.5992554384775,5.923456075807058
76,(주)녹십자,6280,2016/03,6429321.0,0.0,460431053.0,245804275.0,984164164.0,10868489.0,46.783968553441454,4.421602919640026
77,(주)녹십자,6280,2017/03,6967039.0,0.0,493112132.0,275385240.0,1051085144.0,13680278.0,46.91457536193661,4.967687447591599
78,(주)녹십자,6280,2018/03,18629181.0,0.0,593526655.0,294074536.0,1110956278.0,14461933.0,53.42484369128341,4.917778056104797
79,(주)녹십자,6280,2019/03,5325659.0,0.0,647550416.0,286822242.0,1121493046.0,1377664.0,57.74002953559108,0.4803197933303931
80,(주)녹십자,6280,2020/03,-4034289.0,0.0,783730627.0,307782419.0,1161891512.0,6121451.0,67.45299530168182,1.9888891054560203
81,(주)녹십자,6280,2021/03,17523025.0,0.0,952441107.0,282233062.0,1271395523.0,4970743.0,74.91304552910559,1.761219243690167
82,(주)녹십자,6280,2022/03,18029768.0,0.0,1000680057.0,416942468.0,1505803046.0,41847906.0,66.45490986740906,10.036853813605767
83,(주)녹십자홀딩스,5250,2007/03,3148478.0,0.0,184523596.0,11716822.0,198395821.0,4874861.0,93.00780382869053,41.605658940624004
84,(주)녹십자홀딩스,5250,2008/03,318972.0,266.0,183125192.0,9646333.0,207670738.0,1672652.0,88.18054664976441,17.33977045992503
85,(주)녹십자홀딩스,5250,2009/03,119594.0,98.0,195451696.0,9386125.0,214752466.0,2911261.0,91.01255023539521,31.016644248824726
86,(주)녹십자홀딩스,5250,2010/03,36138988.0,10198.0,215255111.0,42319006.0,341235164.0,38534193.0,63.08116328831809,91.05646999364777
87,(주)녹십자홀딩스,5250,2011/03,24911413.0,0.0,3382331780.0,465279646.0,846416709.0,35033142.0,399.60597942307396,7.529480883416937
88,(주)녹십자홀딩스,5250,2012/03,94846486.0,0.0,404859500.0,186360230.0,960270786.0,23154052.0,42.160972290580546,12.424352556336725
89,(주)녹십자홀딩스,5250,2013/03,24272236.0,0.0,477708576.0,188500637.0,974052900.0,15679089.0,49.04339138048868,8.317790989746099
90,(주)녹십자홀딩스,5250,2014/03,29353979.0,0.0,566631178.0,223688703.0,1112365779.0,20446996.0,50.939285322980076,9.140826392113329
91,(주)녹십자홀딩스,5250,2015/03,17031829.0,0.0,662324560.0,236242603.0,1182015894.0,15521712.0,56.03347326901511,6.570242540038386
92,(주)녹십자홀딩스,5250,2016/03,4080571.0,0.0,801887911.0,273146557.0,1290780856.0,13540482.0,62.12424884305845,4.957222287081583
93,(주)녹십자홀딩스,5250,2017/03,9544715.0,0.0,877926654.0,316011748.0,1360770237.0,18525594.0,64.5168912523768,5.862311802408055
94,(주)녹십자홀딩스,5250,2018/03,30660352.0,0.0,1140216075.0,345072810.0,1442929962.0,17297839.0,79.0208884026209,5.012808456279125
95,(주)녹십자홀딩스,5250,2019/03,3912731.0,0.0,1152584699.0,350879675.0,1450312762.0,2252193.0,79.4714581019456,0.6418704645688013
96,(주)녹십자홀딩스,5250,2020/03,-10193756.0,0.0,1312862442.0,359484263.0,1470423569.0,5638530.0,89.28464353253304,1.5685053784955254
97,(주)녹십자홀딩스,5250,2021/03,23801144.0,0.0,1633840403.0,345734379.0,1689581158.0,13176584.0,96.70091284244778,3.8111870847532927
98,(주)녹십자홀딩스,5250,2022/03,10820120.0,0.0,1597466795.0,502372792.0,1907203531.0,49167967.0,83.75963912789128,9.787147668618168
99,(주)농심,4370,2007/03,30374752.0,0.0,568164773.0,402670792.0,951395241.0,33536676.0,59.71911026197786,8.328559375620172
100,(주)농심,4370,2008/03,31126377.0,5383.0,620572215.0,412025206.0,1037724280.0,33979617.0,59.80126194985049,8.24697530762232
101,(주)농심,4370,2009/03,30380414.0,5254.0,635383399.0,460579239.0,1128008537.0,33914203.0,56.32788920993777,7.363380745001405
102,(주)농심,4370,2010/03,42594686.0,7366.0,643536330.0,481776545.0,1223594994.0,38382187.0,52.59390020028146,7.966802742545302
103,(주)농심,4370,2011/03,31680939.0,5479.0,727146721.0,503338145.0,1477416256.0,37862897.0,49.21745771017156,7.522357956796618
104,(주)농심,4370,2012/03,-80600517.0,-13938.0,811055751.0,496124439.0,1375803217.0,31270663.0,58.9514358578506,6.30298782761637
105,(주)농심,4370,2013/03,24798743.0,0.0,749425512.0,531965124.0,1466873018.0,30392758.0,51.09000593806,5.713298979351887
106,(주)농심,4370,2014/03,28971796.0,0.0,726335908.0,542265600.0,1521386716.0,33257216.0,47.74170172260134,6.133012309834885
107,(주)농심,4370,2015/03,23391693.0,0.0,729695128.0,539947573.0,1545925374.0,27685556.0,47.20118708653786,5.127452623997626
108,(주)농심,4370,2016/03,143731948.0,0.0,761086547.0,568135618.0,1762637812.0,32410996.0,43.17883922712535,5.704799166455358
109,(주)농심,4370,2017/03,29769694.0,0.0,669710396.0,555370541.0,1783204229.0,32462719.0,37.55657288764763,5.84523603674542
110,(주)농심,4370,2018/03,32126751.0,0.0,645872786.0,563069517.0,1860972962.0,34406292.0,34.70618860071327,6.110487419619983
111,(주)농심,4370,2019/03,29136181.0,0.0,708577692.0,588572424.0,1918214537.0,31609040.0,36.93943916764301,5.370458878311295
112,(주)농심,4370,2020/03,48872450.0,0.0,790690213.0,687679703.0,1994075954.0,63574666.0,39.65196066949815,9.244807680473304
113,(주)농심,4370,2021/03,29062689.0,0.0,739972592.0,634417148.0,2078505824.0,28308722.0,35.601179628929444,4.46216217346004
114,(주)농심,4370,2022/03,32988392.0,0.0,733011609.0,736304711.0,2225139483.0,34322105.0,32.94227685950418,4.661399619919042
115,(주)대우건설,47040,2007/03,121786808.0,0.0,3366384373.0,1371042269.0,2732281079.0,127015447.0,123.2078353458451,9.264152526285097
116,(주)대우건설,47040,2008/03,52062778.0,161.0,5281441700.0,1302671376.0,2900588992.0,59679000.0,182.08169839182787,4.581278217937906
117,(주)대우건설,47040,2009/03,11397609.0,36.0,6486955640.0,1540943451.0,3136611327.0,53994170.0,206.8141367774892,3.503968297146811
118,(주)대우건설,47040,2010/03,2931204.0,9.0,6014161740.0,1638318717.0,3011092901.0,58255431.0,199.73351662456727,3.5558057413074162
119,(주)대우건설,47040,2011/03,48513781.0,0.0,6673508835.0,1606389889.0,3411049511.0,73738197.0,195.64385721987253,4.590305099959453
120,(주)대우건설,47040,2012/03,30695163.0,0.0,6060000084.0,1638015990.0,3441897968.0,50068191.0,176.0656515777344,3.0566362786238734
121,(주)대우건설,47040,2013/03,31184495.0,0.0,6555774750.0,2269286185.0,3480454340.0,115044799.0,188.35974012519296,5.069647000032304
122,(주)대우건설,47040,2014/03,68792098.0,0.0,7800032553.0,2165358178.0,2741222446.0,130360728.0,284.5457713357714,6.020284742010012
123,(주)대우건설,47040,2015/03,20788632.0,0.0,7554933271.0,2193785153.0,2676972779.0,58231463.0,282.2192788162079,2.654383129558904
124,(주)대우건설,47040,2016/03,-19197701.0,0.0,7651481685.0,2569901620.0,2790264265.0,60535139.0,274.22068156687664,2.355543049932005
125,(주)대우건설,47040,2017/03,191920057.0,0.0,7682717966.0,2640144771.0,2217325179.0,221108946.0,346.4858487497471,8.37487960617596
126,(주)대우건설,47040,2018/03,111377192.0,0.0,7218531651.0,2652824836.0,2155661074.0,182025601.0,334.8639421133788,6.861576329120283
127,(주)대우건설,47040,2019/03,49426603.0,0.0,7413963223.0,2030874071.0,2378443900.0,98535610.0,311.71486630397294,4.851881827979673
128,(주)대우건설,47040,2020/03,61940645.0,0.0,7407376677.0,1985826748.0,2602758896.0,120947620.0,284.59711302433294,6.090542396098293
129,(주)대우건설,47040,2021/03,147861348.0,0.0,6973376688.0,1938962791.0,2863155531.0,229369432.0,243.55563686630893,11.829491162215913
130,(주)대우건설,47040,2022/03,173619538.0,0.0,7253486944.0,2249481566.0,3395173449.0,221287089.0,213.64113065081875,9.837248384012764
131,(주)대웅,3090,2007/06,6575006.0,0.0,9038707.0,12809886.0,164181072.0,5330162.0,5.505328287782163,41.609753591874274
132,(주)대웅,3090,2008/06,7200405.0,1273.0,6773470.0,15676720.0,189577351.0,7747268.0,3.572932085120231,49.418934573048446
133,(주)대웅,3090,2009/06,11895878.0,1454.0,6435402.0,15740153.0,233556666.0,8116734.0,2.755392132545684,51.5670591003785
134,(주)대웅,3090,2010/06,2222196.0,272.0,12495860.0,15172276.0,251463335.0,2604968.0,4.969257247781272,17.16926320085398
135,(주)대웅,3090,2011/03,4133546.0,505.0,16506038.0,12814758.0,268146549.0,4564356.0,6.155603367470524,35.617964849589825
136,(주)대웅,3090,2012/03,14796804.0,1809.0,22632504.0,13583762.0,279390748.0,15173760.0,8.100663376297629,111.70513735443835
137,(주)대웅,3090,2013/03,16855805.0,0.0,195388171.0,204277325.0,632111177.0,22376203.0,30.910412299195904,10.953835918891144
138,(주)대웅,3090,2014/03,18023561.0,0.0,206929556.0,209513801.0,703011316.0,22457301.0,29.434740421731703,10.718769309139688
139,(주)대웅,3090,2015/03,17764790.0,0.0,322671908.0,241071850.0,715622125.0,22406883.0,45.08970540842348,9.294690773725758
140,(주)대웅,3090,2016/03,1078460.0,0.0,423812974.0,241646678.0,831315134.0,10228090.0,50.98102472413307,4.232663194318773
141,(주)대웅,3090,2017/03,13225405.0,0.0,604013987.0,262793440.0,865471943.0,14982090.0,69.7901291757993,5.701089798893001
142,(주)대웅,3090,2018/03,16470009.0,0.0,624415217.0,288000196.0,946042602.0,18605328.0,66.00286453061868,6.460178936822667
143,(주)대웅,3090,2019/03,17073373.0,0.0,656579152.0,318588823.0,976827678.0,25828558.0,67.21545332788985,8.107176440398852
144,(주)대웅,3090,2020/03,18098328.0,0.0,649860495.0,328293864.0,1028194068.0,24145418.0,63.204069662070836,7.354818547568103
145,(주)대웅,3090,2021/03,-7062921.0,0.0,782587081.0,348537038.0,1084224642.0,44288976.0,72.1794221127839,12.707107472463228
146,(주)대웅,3090,2022/03,29509907.0,0.0,797324466.0,397540574.0,1183879826.0,47113649.0,67.34842916395807,11.851280619220518
147,(주)대웅제약,69620,2007/06,12360062.0,0.0,107950632.0,113316137.0,218539170.0,17000631.0,49.39646837681318,15.00283317988505
148,(주)대웅제약,69620,2008/06,13439933.0,1430.0,147561379.0,132147040.0,270117753.0,16234227.0,54.62853787325855,12.284972103801946
149,(주)대웅제약,69620,2009/06,7379888.0,782.0,196785249.0,146802871.0,274911165.0,11602637.0,71.58139575742585,7.903549107019849
150,(주)대웅제약,69620,2010/06,-11147883.0,-1158.0,222662640.0,172759548.0,295738905.0,31032964.0,75.29027673920685,17.963096314653473
151,(주)대웅제약,69620,2011/03,13735203.0,1404.0,166172564.0,172938424.0,323741594.0,18715013.0,51.32876562039785,10.821778392059361
152,(주)대웅제약,69620,2012/03,11901252.0,1188.0,124539759.0,172256391.0,361575734.0,12636487.0,34.443616451318604,7.335859602445752
153,(주)대웅제약,69620,2013/03,11599143.0,0.0,116969473.0,163370862.0,394074527.0,16307707.0,29.682068996050585,9.982016866630723
154,(주)대웅제약,69620,2014/03,11922034.0,0.0,141444779.0,171070512.0,448375679.0,14503689.0,31.54604177359941,8.478193483164416
155,(주)대웅제약,69620,2015/03,11066066.0,0.0,254556701.0,193656061.0,456633103.0,13126504.0,55.74644048528388,6.778256219927968
156,(주)대웅제약,69620,2016/03,3165497.0,0.0,369868739.0,211221653.0,580476826.0,4393596.0,63.71808872177095,2.0800878781116254
157,(주)대웅제약,69620,2017/03,1867197.0,0.0,542765446.0,225933062.0,598300963.0,5889644.0,90.71779581942609,2.6068092681362414
158,(주)대웅제약,69620,2018/03,2938327.0,0.0,585577865.0,239425215.0,629624860.0,5357073.0,93.00424779923715,2.237472356451679
159,(주)대웅제약,69620,2019/03,7670707.0,0.0,604461749.0,263673152.0,611247819.0,12629267.0,98.88980053767685,4.789743250006736
160,(주)대웅제약,69620,2020/03,3018684.0,0.0,610708235.0,257405399.0,663841859.0,5567958.0,91.99604193684931,2.163108474659461
161,(주)대웅제약,69620,2021/03,-20867711.0,0.0,731973244.0,269617086.0,689459005.0,22556822.0,106.16631861962553,8.366243525085796
162,(주)대웅제약,69620,2022/03,13096492.0,0.0,741483597.0,298355703.0,714359115.0,23048512.0,103.79703729265077,7.725178961972112
163,(주)대한항공,3490,2007/03,130776717.0,0.0,9733722000.0,2030904997.0,4513952978.0,151375568.0,215.63631804407333,7.453601631962502
164,(주)대한항공,3490,2008/03,-325450146.0,-4822.0,10725246576.0,2264732670.0,4023622449.0,19595343.0,266.55698222047573,0.8652386773755509
165,(주)대한항공,3490,2009/03,-526316645.0,-7793.0,14014336146.0,2264382676.0,2349506340.0,6598890.0,596.480031034945,0.2914211484631584
166,(주)대한항공,3490,2010/03,171540440.0,2540.0,13616184001.0,2598988450.0,3191993192.0,220167253.0,426.5730902912277,8.471267080852167
167,(주)대한항공,3490,2011/03,270895975.0,0.0,16495163822.0,2821369994.0,3549919072.0,162886974.0,464.6630947760378,5.773329068729013
168,(주)대한항공,3490,2012/03,-64211744.0,0.0,20130463959.0,2998346597.0,2694321470.0,-98875539.0,747.1441022588889,-3.2976687584727546
169,(주)대한항공,3490,2013/03,-303385278.0,0.0,21086772848.0,2941355794.0,2645037908.0,-123441563.0,797.2200619213205,-4.19675726587737
170,(주)대한항공,3490,2014/03,-155758103.0,0.0,20760377604.0,2896892961.0,2580023711.0,21158883.0,804.658403544416,0.7303991995857523
171,(주)대한항공,3490,2015/03,-133051465.0,0.0,20533702591.0,2871247156.0,2712727029.0,189933845.0,756.9395066841427,6.615029451682633
172,(주)대한항공,3490,2016/03,-174900548.0,0.0,21195616908.0,2866960728.0,2309797346.0,323257258.0,917.6396771217002,11.275259365882741
173,(주)대한항공,3490,2017/03,559173503.0,0.0,21078942246.0,2866004571.0,2831401453.0,191511597.0,744.4702772072782,6.682180445133701
174,(주)대한항공,3490,2018/03,-10035677.0,0.0,21631454431.0,3102002341.0,3635529443.0,166341112.0,595.0014920839137,5.362378673975346
175,(주)대한항공,3490,2019/03,-61829351.0,0.0,24202359906.0,3138921624.0,2954866516.0,140582625.0,819.0677912165964,4.478691787813814
176,(주)대한항공,3490,2020/03,-736857769.0,0.0,24829269614.0,2427305482.0,2030917218.0,-82792331.0,1222.5643366424993,-3.4108739758533617
177,(주)대한항공,3490,2021/03,-56079164.0,0.0,20181005027.0,1792478199.0,6559144193.0,101584596.0,307.67741085090677,5.6672709356617395
178,(주)대한항공,3490,2022/03,531064733.0,0.0,19764480512.0,2884257098.0,7391266582.0,773092247.0,267.40316145723347,26.803860430336712
179,(주)더블유게임즈,192080,2016/03,6057028.0,357.0,14381332.0,37578077.0,366411277.0,5956388.0,3.924915225794211,15.850699331953575
180,(주)더블유게임즈,192080,2017/03,11413134.0,0.0,66482208.0,41396401.0,379302863.0,16781324.0,17.527473289860193,40.538123108818084
181,(주)더블유게임즈,192080,2018/03,13767159.0,850.0,603561268.0,113925289.0,413180371.0,26018178.0,146.07694613837305,22.837930215827672
182,(주)더블유게임즈,192080,2019/03,27074756.0,0.0,495529224.0,125727206.0,552338451.0,37592860.0,89.71477960711448,29.90033835636179
183,(주)더블유게임즈,192080,2020/03,32196698.0,1909.0,420911875.0,137445486.0,716485696.0,38384564.0,58.74672409370751,27.927118683257447
184,(주)더블유게임즈,192080,2021/03,39719517.0,0.0,110577774.0,163886750.0,995270582.0,50349554.0,11.110322760449078,30.722162712971002
185,(주)더블유게임즈,192080,2022/03,33180715.0,0.0,211999675.0,149879876.0,1225095613.0,42649712.0,17.30474525827887,28.45592960058227
186,(주)동서,26960,2007/03,20808812.0,0.0,82448765.0,56846330.0,434298384.0,6666934.0,18.98435914972228,11.727993698098013
187,(주)동서,26960,2008/03,28594954.0,973.0,90741977.0,67988510.0,496380172.0,7879055.0,18.280741681196726,11.588803755222758
188,(주)동서,26960,2009/03,30585457.0,1041.0,88701773.0,74553634.0,565534614.0,10261633.0,15.68458778722959,13.764094986972733
189,(주)동서,26960,2010/03,35438338.0,1206.0,87036987.0,82240339.0,647873846.0,10804984.0,13.434249204126694,13.138301873974523
190,(주)동서,26960,2011/03,60803465.0,2070.0,87371769.0,100491005.0,736177688.0,12259583.0,11.868298975124604,12.199681951633384
191,(주)동서,26960,2012/03,65050564.0,2214.0,103060321.0,106233973.0,793170946.0,12340853.0,12.993456394203326,11.616672756840225
192,(주)동서,26960,2013/03,39255997.0,0.0,123717598.0,116648825.0,915290825.0,14688373.0,13.516752776364823,12.591959670403883
193,(주)동서,26960,2014/03,42144986.0,0.0,118104645.0,119343496.0,989723089.0,14346818.0,11.93309990568483,12.021449413548266
194,(주)동서,26960,2015/03,37377924.0,0.0,125684839.0,128327515.0,1050294748.0,14714089.0,11.96662548673432,11.466043739723316
195,(주)동서,26960,2016/03,43098647.0,0.0,127051166.0,126918544.0,1113971427.0,12297459.0,11.405244597893983,9.689253132308231
196,(주)동서,26960,2017/03,40290796.0,0.0,137583847.0,136584481.0,1168203837.0,11924549.0,11.777383590292043,8.73052993480277
197,(주)동서,26960,2018/03,39642759.0,0.0,148317475.0,144780238.0,1212832599.0,12174321.0,12.22901455009456,8.408827867792288
198,(주)동서,26960,2019/03,39880497.0,0.0,162412400.0,130577615.0,1259368613.0,11674376.0,12.896335379767004,8.940564582987674
199,(주)동서,26960,2020/03,38731664.0,0.0,130641893.0,121422377.0,1319941922.0,10952100.0,9.897548583201981,9.019836598982081
200,(주)동서,26960,2021/03,35484697.0,0.0,127088584.0,132195181.0,1363630366.0,11129150.0,9.319870484609023,8.418725944329243
201,(주)동서,26960,2022/03,36086413.0,0.0,138135959.0,138171838.0,1413354628.0,11678567.0,9.773623424962528,8.452204999979807
202,(주)두산,150,2007/03,6045888.0,0.0,1849623267.0,441610496.0,639595042.0,12906090.0,289.1866173971999,2.9225052658168704
203,(주)두산,150,2008/03,-14771487.0,-830.0,1519124693.0,417243139.0,706701422.0,11856138.0,214.95990325034327,2.8415417515109818
204,(주)두산,150,2009/03,205045089.0,8839.0,1105081849.0,249001157.0,1782094679.0,-92947383.0,62.010277120635514,-37.32809281685386
205,(주)두산,150,2010/03,53713961.0,2309.0,913781620.0,354888763.0,1793085326.0,63271766.0,50.961413087823125,17.828619160872105
206,(주)두산,150,2011/03,98890972.0,0.0,2463646977.0,783740689.0,3416144000.0,119835110.0,72.11777305055055,15.290147836129508
207,(주)두산,150,2012/03,46847395.0,0.0,2903109712.0,942326088.0,3452066202.0,86013812.0,84.0977415299291,9.127818182616206
208,(주)두산,150,2013/03,44713684.0,0.0,24969495716.0,5194924297.0,7064259685.0,246705552.0,353.4623135247894,4.748972995476935
209,(주)두산,150,2014/03,22386099.0,0.0,22894946406.0,4763562209.0,9031766225.0,239195585.0,253.49356743342858,5.021359531068527
210,(주)두산,150,2015/03,-87815263.0,0.0,23005067935.0,4600073658.0,8343871193.0,186782828.0,275.7121652872572,4.060431242772939
211,(주)두산,150,2016/03,253890346.0,0.0,22710514496.0,3889396792.0,8192561972.0,259027044.0,277.2089435956481,6.659825619561009
212,(주)두산,150,2017/03,51329290.0,0.0,20789597149.0,4086329544.0,7422307943.0,265809489.0,280.0961278978829,6.504847103931959
213,(주)두산,150,2018/03,42095084.0,0.0,22182018063.0,4307594249.0,7498798095.0,350778085.0,295.8076451983736,8.14324805734506
214,(주)두산,150,2019/03,54921319.0,0.0,23101908073.0,4618696998.0,7175630338.0,354764027.0,321.9495289585805,7.681041366290555
215,(주)두산,150,2020/03,-379850398.0,0.0,23861138760.0,4427092194.0,6528238852.0,90882106.0,365.5065217580063,2.0528622856142853
216,(주)두산,150,2021/03,402302229.0,0.0,23196593173.0,4520268838.0,8243273160.0,397991147.0,281.4002729590487,8.804590197252335
217,(주)두산,150,2022/03,14831332.0,0.0,16471315077.0,3419515282.0,9811316950.0,187819972.0,167.8807764639588,5.492590513885587
218,(주)메리츠금융지주,138040,2011/06,,,,,,,,
219,(주)메리츠금융지주,138040,2012/06,,,,,,,,
220,(주)메리츠금융지주,138040,2013/06,,,,,,,,
