,날짜,종목,종목코드,종가,수익률
89,2022-04-01,대한항공,003490,31200.0,1.4705882352941169
90,2016-04-01,더블유게임즈,192080,35950.0,
91,2017-04-03,더블유게임즈,192080,39600.0,1.0152990264255912
92,2018-04-02,더블유게임즈,192080,68600.0,7.323232323232323
93,2019-04-01,더블유게임즈,192080,62400.0,-0.9037900874635574
94,2020-04-01,더블유게임즈,192080,48100.0,-2.291666666666666
95,2021-04-01,더블유게임즈,192080,67500.0,4.033264033264032
96,2022-04-01,더블유게임즈,192080,51300.0,-2.4
97,2013-04-01,동서,026960,14280.0,
98,2014-04-01,동서,026960,15900.0,1.1344537815126055
99,2015-04-01,동서,026960,31800.0,10.0
100,2016-04-01,동서,026960,32600.0,0.2515723270440251
101,2017-04-03,동서,026960,30300.0,-0.7055214723926384
102,2018-04-02,동서,026960,26700.0,-1.188118811881188
103,2019-04-01,동서,026960,20450.0,-2.3408239700374533
104,2020-04-01,동서,026960,15600.0,-2.3716381418092913
105,2021-04-01,동서,026960,32300.0,10.705128205128208
106,2022-04-01,동서,026960,27000.0,-1.6408668730650156
107,2013-04-01,두산,000150,103193.0,
108,2014-04-01,두산,000150,108314.0,0.49625459091217516
109,2015-04-01,두산,000150,85469.0,-2.109145632143583
110,2016-04-01,두산,000150,67509.0,-2.101346687102926
111,2017-04-03,두산,000150,74362.0,1.0151239094046716
112,2018-04-02,두산,000150,80743.0,0.858099566983137
113,2019-04-01,두산,000150,75701.0,-0.624450416754394
114,2020-04-01,두산,000150,35000.0,-5.376547205453033
115,2021-04-01,두산,000150,49350.0,4.1
116,2022-04-01,두산,000150,102500.0,10.77001013171226
117,2013-04-01,보령,003850,3783.0,
118,2014-04-01,보령,003850,5111.0,3.5104414485857793
119,2015-04-01,보령,003850,6344.0,2.4124437487771466
120,2016-04-01,보령,003850,8087.0,2.747477931904161
121,2017-04-03,보령,003850,7824.0,-0.3252133053048101
122,2018-04-02,보령,003850,8623.0,1.0212167689161555
123,2019-04-01,보령,003850,9136.0,0.5949205612895736
124,2020-04-01,보령,003850,8534.0,-0.6589316987740801
125,2021-04-01,보령,003850,17216.0,10.17342395125381
126,2022-04-01,보령,003850,13050.0,-2.4198420074349447
127,2018-04-02,비지에프리테일,282330,169500.0,
128,2019-04-01,비지에프리테일,282330,211000.0,2.448377581120944
129,2020-04-01,비지에프리테일,282330,127500.0,-3.9573459715639814
130,2021-04-01,비지에프리테일,282330,162500.0,2.7450980392156854
131,2022-04-01,비지에프리테일,282330,179500.0,1.0461538461538455
132,2013-04-01,셀트리온,068270,44408.0,
133,2014-04-01,셀트리온,068270,37132.0,-1.6384435236894257
134,2015-04-01,셀트리온,068270,58040.0,5.630722826672412
135,2016-04-01,셀트리온,068270,98502.0,6.971399035148174
136,2017-04-03,셀트리온,068270,80865.0,-1.7905220198574645
137,2018-04-02,셀트리온,068270,264853.0,22.752488715760837
138,2019-04-01,셀트리온,068270,161395.0,-3.9062423306513425
139,2020-04-01,셀트리온,068270,183829.0,1.3900058861798703
140,2021-04-01,셀트리온,068270,306795.0,6.689151330856394
141,2022-04-01,셀트리온,068270,162794.0,-4.693720562590656
142,2013-04-01,신세계,004170,222500.0,
143,2014-04-01,신세계,004170,234000.0,0.5168539325842691
144,2015-04-01,신세계,004170,168000.0,-2.8205128205128203
145,2016-04-01,신세계,004170,203000.0,2.0833333333333326
146,2017-04-03,신세계,004170,198500.0,-0.22167487684729092
147,2018-04-02,신세계,004170,383500.0,9.319899244332495
148,2019-04-01,신세계,004170,326000.0,-1.499348109517601
149,2020-04-01,신세계,004170,210000.0,-3.558282208588958
150,2021-04-01,신세계,004170,279000.0,3.285714285714285
151,2022-04-01,신세계,004170,263000.0,-0.5734767025089604
152,2013-04-01,신세계인터내셔날,031430,15060.0,
153,2014-04-01,신세계인터내셔날,031430,14900.0,-0.10624169986719778
154,2015-04-01,신세계인터내셔날,031430,16840.0,1.302013422818793
155,2016-04-01,신세계인터내셔날,031430,17120.0,0.16627078384798155
156,2017-04-03,신세계인터내셔날,031430,14420.0,-1.5771028037383172
