회사명,거래소코드,회계년도,거래월(*),종가,발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수)
(주)강원랜드,035250,2022/12,09,23550,213940500
(주)강원랜드,035250,2022/12,09,23550,213940500
(주)강원랜드,035250,2022/12,09,23550,0
(주)강원랜드,035250,2022/12,10,23000,213940500
(주)강원랜드,035250,2022/12,10,23000,213940500
(주)강원랜드,035250,2022/12,10,23000,0
(주)강원랜드,035250,2022/12,11,25050,0
(주)강원랜드,035250,2022/12,11,25050,213940500
(주)강원랜드,035250,2022/12,11,25050,213940500
(주)강원랜드,035250,2022/12,12,23200,0
(주)강원랜드,035250,2022/12,12,23200,213940500
(주)강원랜드,035250,2022/12,12,23200,213940500
(주)녹십자,006280,2013/12,01,140500,11686538
(주)녹십자,006280,2013/12,01,140500,11686538
(주)녹십자,006280,2013/12,02,148500,11686538
(주)녹십자,006280,2013/12,02,148500,11686538
(주)녹십자,006280,2013/12,03,157500,11686538
(주)녹십자,006280,2013/12,03,157500,11686538
(주)녹십자,006280,2013/12,04,151000,11686538
(주)녹십자,006280,2013/12,04,151000,11686538
(주)녹십자,006280,2013/12,05,135500,11686538
(주)녹십자,006280,2013/12,05,135500,11686538
(주)녹십자,006280,2013/12,06,122500,11686538
(주)녹십자,006280,2013/12,06,122500,11686538
(주)녹십자,006280,2013/12,07,131000,11686538
(주)녹십자,006280,2013/12,07,131000,11686538
(주)녹십자,006280,2013/12,08,125500,11686538
(주)녹십자,006280,2013/12,08,125500,11686538
(주)녹십자,006280,2013/12,09,137500,11686538
(주)녹십자,006280,2013/12,09,137500,11686538
(주)녹십자,006280,2013/12,10,131000,11686538
(주)녹십자,006280,2013/12,10,131000,11686538
(주)녹십자,006280,2013/12,11,130500,11686538
(주)녹십자,006280,2013/12,11,130500,11686538
(주)녹십자,006280,2013/12,12,124500,11686538
(주)녹십자,006280,2013/12,12,124500,11686538
(주)녹십자,006280,2014/12,01,131000,11686538
(주)녹십자,006280,2014/12,01,131000,11686538
(주)녹십자,006280,2014/12,02,136000,11686538
(주)녹십자,006280,2014/12,02,136000,11686538
(주)녹십자,006280,2014/12,03,126000,11686538
(주)녹십자,006280,2014/12,03,126000,11686538
(주)녹십자,006280,2014/12,04,127500,11686538
(주)녹십자,006280,2014/12,04,127500,11686538
(주)녹십자,006280,2014/12,05,123000,11686538
(주)녹십자,006280,2014/12,05,123000,11686538
(주)녹십자,006280,2014/12,06,124000,11686538
(주)녹십자,006280,2014/12,06,124000,11686538
(주)녹십자,006280,2014/12,07,122000,11686538
(주)녹십자,006280,2014/12,07,122000,11686538
(주)녹십자,006280,2014/12,08,119000,11686538
(주)녹십자,006280,2014/12,08,119000,11686538
(주)녹십자,006280,2014/12,09,127500,11686538
(주)녹십자,006280,2014/12,09,127500,11686538
(주)녹십자,006280,2014/12,10,137000,11686538
(주)녹십자,006280,2014/12,10,137000,11686538
(주)녹십자,006280,2014/12,11,142500,11686538
(주)녹십자,006280,2014/12,11,142500,11686538
(주)녹십자,006280,2014/12,12,137000,11686538
(주)녹십자,006280,2014/12,12,137000,11686538
(주)녹십자,006280,2015/12,01,139000,11686538
(주)녹십자,006280,2015/12,01,139000,11686538
(주)녹십자,006280,2015/12,02,139500,11686538
(주)녹십자,006280,2015/12,02,139500,11686538
(주)녹십자,006280,2015/12,03,176000,11686538
(주)녹십자,006280,2015/12,03,176000,11686538
(주)녹십자,006280,2015/12,04,177000,11686538
(주)녹십자,006280,2015/12,04,177000,11686538
(주)녹십자,006280,2015/12,05,205500,11686538
(주)녹십자,006280,2015/12,05,205500,11686538
(주)녹십자,006280,2015/12,06,256500,11686538
(주)녹십자,006280,2015/12,06,256500,11686538
(주)녹십자,006280,2015/12,07,220000,11686538
(주)녹십자,006280,2015/12,07,220000,11686538
(주)녹십자,006280,2015/12,08,197500,11686538
(주)녹십자,006280,2015/12,08,197500,11686538
(주)녹십자,006280,2015/12,09,187000,11686538
(주)녹십자,006280,2015/12,09,187000,11686538
(주)녹십자,006280,2015/12,10,181500,11686538
(주)녹십자,006280,2015/12,10,181500,11686538
(주)녹십자,006280,2015/12,11,193500,11686538
(주)녹십자,006280,2015/12,11,193500,11686538
(주)녹십자,006280,2015/12,12,183000,11686538
(주)녹십자,006280,2015/12,12,183000,11686538
(주)녹십자,006280,2016/12,01,214000,11686538
(주)녹십자,006280,2016/12,01,214000,11686538
(주)녹십자,006280,2016/12,02,182500,11686538
(주)녹십자,006280,2016/12,02,182500,11686538
(주)녹십자,006280,2016/12,03,179000,11686538
(주)녹십자,006280,2016/12,03,179000,11686538
(주)녹십자,006280,2016/12,04,173000,11686538
(주)녹십자,006280,2016/12,04,173000,11686538
(주)녹십자,006280,2016/12,05,182500,11686538
(주)녹십자,006280,2016/12,05,182500,11686538
(주)녹십자,006280,2016/12,06,188000,11686538
(주)녹십자,006280,2016/12,06,188000,11686538
(주)녹십자,006280,2016/12,07,175000,11686538
(주)녹십자,006280,2016/12,07,175000,11686538
(주)녹십자,006280,2016/12,08,175000,11686538
(주)녹십자,006280,2016/12,08,175000,11686538
(주)녹십자,006280,2016/12,09,181500,11686538
(주)녹십자,006280,2016/12,09,181500,11686538
(주)녹십자,006280,2016/12,10,139500,11686538
(주)녹십자,006280,2016/12,10,139500,11686538
(주)녹십자,006280,2016/12,11,146500,11686538
(주)녹십자,006280,2016/12,11,146500,11686538
(주)녹십자,006280,2016/12,12,157000,11686538
(주)녹십자,006280,2016/12,12,157000,11686538
(주)녹십자,006280,2017/12,01,138000,11686538
(주)녹십자,006280,2017/12,01,138000,11686538
(주)녹십자,006280,2017/12,02,151500,11686538
(주)녹십자,006280,2017/12,02,151500,11686538
(주)녹십자,006280,2017/12,03,158500,11686538
(주)녹십자,006280,2017/12,03,158500,11686538
(주)녹십자,006280,2017/12,04,164000,11686538
(주)녹십자,006280,2017/12,04,164000,11686538
(주)녹십자,006280,2017/12,05,180000,11686538
(주)녹십자,006280,2017/12,05,180000,11686538
(주)녹십자,006280,2017/12,06,174500,11686538
(주)녹십자,006280,2017/12,06,174500,11686538
(주)녹십자,006280,2017/12,07,184000,11686538
(주)녹십자,006280,2017/12,07,184000,11686538
(주)녹십자,006280,2017/12,08,181500,11686538
(주)녹십자,006280,2017/12,08,181500,11686538
(주)녹십자,006280,2017/12,09,200500,11686538
(주)녹십자,006280,2017/12,09,200500,11686538
(주)녹십자,006280,2017/12,10,211000,11686538
(주)녹십자,006280,2017/12,10,211000,11686538
(주)녹십자,006280,2017/12,11,215000,11686538
(주)녹십자,006280,2017/12,11,215000,11686538
(주)녹십자,006280,2017/12,12,226000,11686538
(주)녹십자,006280,2017/12,12,226000,11686538
(주)녹십자,006280,2018/12,01,236500,11686538
(주)녹십자,006280,2018/12,01,236500,11686538
(주)녹십자,006280,2018/12,02,217000,11686538
(주)녹십자,006280,2018/12,02,217000,11686538
(주)녹십자,006280,2018/12,03,206500,11686538
(주)녹십자,006280,2018/12,03,206500,11686538
(주)녹십자,006280,2018/12,04,216500,11686538
(주)녹십자,006280,2018/12,04,216500,11686538
(주)녹십자,006280,2018/12,05,220000,11686538
(주)녹십자,006280,2018/12,05,220000,11686538
(주)녹십자,006280,2018/12,06,206500,11686538
(주)녹십자,006280,2018/12,06,206500,11686538
(주)녹십자,006280,2018/12,07,178000,11686538
(주)녹십자,006280,2018/12,07,178000,11686538
(주)녹십자,006280,2018/12,08,196000,11686538
(주)녹십자,006280,2018/12,08,196000,11686538
(주)녹십자,006280,2018/12,09,175000,11686538
(주)녹십자,006280,2018/12,09,175000,11686538
(주)녹십자,006280,2018/12,10,119500,11686538
(주)녹십자,006280,2018/12,10,119500,11686538
(주)녹십자,006280,2018/12,11,142000,11686538
(주)녹십자,006280,2018/12,11,142000,11686538
(주)녹십자,006280,2018/12,12,136000,11686538
(주)녹십자,006280,2018/12,12,136000,11686538
(주)녹십자,006280,2019/12,01,137000,11686538
(주)녹십자,006280,2019/12,01,137000,11686538
(주)녹십자,006280,2019/12,02,151000,11686538
(주)녹십자,006280,2019/12,02,151000,11686538
(주)녹십자,006280,2019/12,03,144500,11686538
(주)녹십자,006280,2019/12,03,144500,11686538
(주)녹십자,006280,2019/12,04,144000,11686538
(주)녹십자,006280,2019/12,04,144000,11686538
(주)녹십자,006280,2019/12,05,125000,11686538
(주)녹십자,006280,2019/12,05,125000,11686538
(주)녹십자,006280,2019/12,06,121500,11686538
(주)녹십자,006280,2019/12,06,121500,11686538
(주)녹십자,006280,2019/12,07,107500,11686538
(주)녹십자,006280,2019/12,07,107500,11686538
(주)녹십자,006280,2019/12,08,108000,11686538
(주)녹십자,006280,2019/12,08,108000,11686538
(주)녹십자,006280,2019/12,09,113500,11686538
(주)녹십자,006280,2019/12,09,113500,11686538
(주)녹십자,006280,2019/12,10,128500,11686538
(주)녹십자,006280,2019/12,10,128500,11686538
(주)녹십자,006280,2019/12,11,127000,11686538
(주)녹십자,006280,2019/12,11,127000,11686538
(주)녹십자,006280,2019/12,12,132500,11686538
(주)녹십자,006280,2019/12,12,132500,11686538
(주)녹십자,006280,2020/12,01,123500,11686538
(주)녹십자,006280,2020/12,01,123500,11686538
(주)녹십자,006280,2020/12,02,113500,11686538
(주)녹십자,006280,2020/12,02,113500,11686538
(주)녹십자,006280,2020/12,03,138000,11686538
(주)녹십자,006280,2020/12,03,138000,11686538
(주)녹십자,006280,2020/12,04,148500,11686538
(주)녹십자,006280,2020/12,04,148500,11686538
(주)녹십자,006280,2020/12,05,141500,11686538
(주)녹십자,006280,2020/12,05,141500,11686538
(주)녹십자,006280,2020/12,06,148000,11686538
(주)녹십자,006280,2020/12,06,148000,11686538
(주)녹십자,006280,2020/12,07,227000,11686538
(주)녹십자,006280,2020/12,07,227000,11686538
(주)녹십자,006280,2020/12,08,265500,11686538
(주)녹십자,006280,2020/12,08,265500,11686538
(주)녹십자,006280,2020/12,09,221500,11686538
(주)녹십자,006280,2020/12,09,221500,11686538
(주)녹십자,006280,2020/12,10,300000,11686538
(주)녹십자,006280,2020/12,10,300000,11686538
(주)녹십자,006280,2020/12,11,357500,11686538
(주)녹십자,006280,2020/12,11,357500,11686538
(주)녹십자,006280,2020/12,12,406000,11686538
(주)녹십자,006280,2020/12,12,406000,11686538
(주)녹십자,006280,2021/12,01,423500,11686538
(주)녹십자,006280,2021/12,01,423500,11686538
(주)녹십자,006280,2021/12,02,378500,11686538
(주)녹십자,006280,2021/12,02,378500,11686538
(주)녹십자,006280,2021/12,03,360500,11686538
(주)녹십자,006280,2021/12,03,360500,11686538
(주)녹십자,006280,2021/12,04,338500,11686538
(주)녹십자,006280,2021/12,04,338500,11686538
(주)녹십자,006280,2021/12,05,341500,11686538
(주)녹십자,006280,2021/12,05,341500,11686538
(주)녹십자,006280,2021/12,06,328500,11686538
(주)녹십자,006280,2021/12,06,328500,11686538
(주)녹십자,006280,2021/12,07,292000,11686538
(주)녹십자,006280,2021/12,07,292000,11686538
(주)녹십자,006280,2021/12,08,385000,11686538
(주)녹십자,006280,2021/12,08,385000,11686538
(주)녹십자,006280,2021/12,09,331500,11686538
(주)녹십자,006280,2021/12,09,331500,11686538
(주)녹십자,006280,2021/12,10,274500,11686538
(주)녹십자,006280,2021/12,10,274500,11686538
(주)녹십자,006280,2021/12,11,218000,11686538
(주)녹십자,006280,2021/12,11,218000,11686538
(주)녹십자,006280,2021/12,12,218000,11686538
(주)녹십자,006280,2021/12,12,218000,11686538
(주)녹십자,006280,2022/12,01,175500,11686538
(주)녹십자,006280,2022/12,01,175500,11686538
(주)녹십자,006280,2022/12,02,182000,11686538
(주)녹십자,006280,2022/12,02,182000,11686538
(주)녹십자,006280,2022/12,03,202000,11686538
(주)녹십자,006280,2022/12,03,202000,11686538
(주)녹십자,006280,2022/12,04,188500,11686538
(주)녹십자,006280,2022/12,04,188500,11686538
(주)녹십자,006280,2022/12,05,192000,11686538
(주)녹십자,006280,2022/12,05,192000,11686538
(주)녹십자,006280,2022/12,06,168500,11686538
(주)녹십자,006280,2022/12,06,168500,11686538
(주)녹십자,006280,2022/12,07,173000,11686538
(주)녹십자,006280,2022/12,07,173000,11686538
(주)녹십자,006280,2022/12,08,164000,11686538
(주)녹십자,006280,2022/12,08,164000,11686538
(주)녹십자,006280,2022/12,09,123500,11686538
(주)녹십자,006280,2022/12,09,123500,11686538
(주)녹십자,006280,2022/12,10,127500,11686538
(주)녹십자,006280,2022/12,10,127500,11686538
(주)녹십자,006280,2022/12,11,129000,11686538
(주)녹십자,006280,2022/12,11,129000,11686538
(주)녹십자,006280,2022/12,12,129500,11686538
(주)녹십자,006280,2022/12,12,129500,11686538
(주)녹십자홀딩스,005250,2013/12,01,14150,47028210
(주)녹십자홀딩스,005250,2013/12,01,14150,2514860
(주)녹십자홀딩스,005250,2013/12,01,14150,49543070
(주)녹십자홀딩스,005250,2013/12,02,14550,2514860
(주)녹십자홀딩스,005250,2013/12,02,14550,49543070
(주)녹십자홀딩스,005250,2013/12,02,14550,47028210
(주)녹십자홀딩스,005250,2013/12,03,17600,49543070
(주)녹십자홀딩스,005250,2013/12,03,17600,47028210
(주)녹십자홀딩스,005250,2013/12,03,17600,2514860
(주)녹십자홀딩스,005250,2013/12,04,17100,49543070
(주)녹십자홀딩스,005250,2013/12,04,17100,2514860
(주)녹십자홀딩스,005250,2013/12,04,17100,47028210
(주)녹십자홀딩스,005250,2013/12,05,16250,2514860
(주)녹십자홀딩스,005250,2013/12,05,16250,47028210
(주)녹십자홀딩스,005250,2013/12,05,16250,49543070
(주)녹십자홀딩스,005250,2013/12,06,15450,47028210
(주)녹십자홀딩스,005250,2013/12,06,15450,2514860
(주)녹십자홀딩스,005250,2013/12,06,15450,49543070
(주)녹십자홀딩스,005250,2013/12,07,14550,47028210
(주)녹십자홀딩스,005250,2013/12,07,14550,2514860
(주)녹십자홀딩스,005250,2013/12,07,14550,49543070
(주)녹십자홀딩스,005250,2013/12,08,13900,49543070
(주)녹십자홀딩스,005250,2013/12,08,13900,2514860
(주)녹십자홀딩스,005250,2013/12,08,13900,47028210
(주)녹십자홀딩스,005250,2013/12,09,13850,49543070
(주)녹십자홀딩스,005250,2013/12,09,13850,2514860
(주)녹십자홀딩스,005250,2013/12,09,13850,47028210
(주)녹십자홀딩스,005250,2013/12,10,13200,47028210
(주)녹십자홀딩스,005250,2013/12,10,13200,2514860
(주)녹십자홀딩스,005250,2013/12,10,13200,49543070
(주)녹십자홀딩스,005250,2013/12,11,13300,2514860
(주)녹십자홀딩스,005250,2013/12,11,13300,47028210
(주)녹십자홀딩스,005250,2013/12,11,13300,49543070
(주)녹십자홀딩스,005250,2013/12,12,12450,49543070
(주)녹십자홀딩스,005250,2013/12,12,12450,2514860
(주)녹십자홀딩스,005250,2013/12,12,12450,47028210
(주)녹십자홀딩스,005250,2014/12,01,13300,2514860
(주)녹십자홀딩스,005250,2014/12,01,13300,49543070
(주)녹십자홀딩스,005250,2014/12,01,13300,47028210
(주)녹십자홀딩스,005250,2014/12,02,16350,47028210
(주)녹십자홀딩스,005250,2014/12,02,16350,49543070
(주)녹십자홀딩스,005250,2014/12,02,16350,2514860
(주)녹십자홀딩스,005250,2014/12,03,16050,49543070
(주)녹십자홀딩스,005250,2014/12,03,16050,2514860
(주)녹십자홀딩스,005250,2014/12,03,16050,47028210
(주)녹십자홀딩스,005250,2014/12,04,14200,2514860
(주)녹십자홀딩스,005250,2014/12,04,14200,47028210
(주)녹십자홀딩스,005250,2014/12,04,14200,49543070
(주)녹십자홀딩스,005250,2014/12,05,16900,2514860
(주)녹십자홀딩스,005250,2014/12,05,16900,47028210
(주)녹십자홀딩스,005250,2014/12,05,16900,49543070
(주)녹십자홀딩스,005250,2014/12,06,16950,49543070
(주)녹십자홀딩스,005250,2014/12,06,16950,47028210
(주)녹십자홀딩스,005250,2014/12,06,16950,2514860
(주)녹십자홀딩스,005250,2014/12,07,15600,2514860
(주)녹십자홀딩스,005250,2014/12,07,15600,47028210
(주)녹십자홀딩스,005250,2014/12,07,15600,49543070
(주)녹십자홀딩스,005250,2014/12,08,16600,47028210
(주)녹십자홀딩스,005250,2014/12,08,16600,2514860
(주)녹십자홀딩스,005250,2014/12,08,16600,49543070
(주)녹십자홀딩스,005250,2014/12,09,19300,2514860
(주)녹십자홀딩스,005250,2014/12,09,19300,47028210
(주)녹십자홀딩스,005250,2014/12,09,19300,49543070
(주)녹십자홀딩스,005250,2014/12,10,22450,47028210
(주)녹십자홀딩스,005250,2014/12,10,22450,49543070
(주)녹십자홀딩스,005250,2014/12,10,22450,2514860
(주)녹십자홀딩스,005250,2014/12,11,21000,2514860
(주)녹십자홀딩스,005250,2014/12,11,21000,47028210
(주)녹십자홀딩스,005250,2014/12,11,21000,49543070
(주)녹십자홀딩스,005250,2014/12,12,20900,47028210
(주)녹십자홀딩스,005250,2014/12,12,20900,2514860
(주)녹십자홀딩스,005250,2014/12,12,20900,49543070
(주)녹십자홀딩스,005250,2015/12,01,21900,47028210
(주)녹십자홀딩스,005250,2015/12,01,21900,49543070
(주)녹십자홀딩스,005250,2015/12,01,21900,2514860
(주)녹십자홀딩스,005250,2015/12,02,22000,2514860
(주)녹십자홀딩스,005250,2015/12,02,22000,47028210
(주)녹십자홀딩스,005250,2015/12,02,22000,49543070
(주)녹십자홀딩스,005250,2015/12,03,27450,47028210
(주)녹십자홀딩스,005250,2015/12,03,27450,49543070
(주)녹십자홀딩스,005250,2015/12,03,27450,2514860
(주)녹십자홀딩스,005250,2015/12,04,29200,2514860
(주)녹십자홀딩스,005250,2015/12,04,29200,49543070
(주)녹십자홀딩스,005250,2015/12,04,29200,47028210
(주)녹십자홀딩스,005250,2015/12,05,33700,49543070
(주)녹십자홀딩스,005250,2015/12,05,33700,47028210
(주)녹십자홀딩스,005250,2015/12,05,33700,2514860
(주)녹십자홀딩스,005250,2015/12,06,49850,49543070
(주)녹십자홀딩스,005250,2015/12,06,49850,47028210
(주)녹십자홀딩스,005250,2015/12,06,49850,2514860
(주)녹십자홀딩스,005250,2015/12,07,41050,49543070
(주)녹십자홀딩스,005250,2015/12,07,41050,2514860
(주)녹십자홀딩스,005250,2015/12,07,41050,47028210
(주)녹십자홀딩스,005250,2015/12,08,43400,2514860
(주)녹십자홀딩스,005250,2015/12,08,43400,47028210
(주)녹십자홀딩스,005250,2015/12,08,43400,49543070
(주)녹십자홀딩스,005250,2015/12,09,40050,47028210
(주)녹십자홀딩스,005250,2015/12,09,40050,49543070
(주)녹십자홀딩스,005250,2015/12,09,40050,2514860
(주)녹십자홀딩스,005250,2015/12,10,41050,49543070
(주)녹십자홀딩스,005250,2015/12,10,41050,2514860
(주)녹십자홀딩스,005250,2015/12,10,41050,47028210
(주)녹십자홀딩스,005250,2015/12,11,42100,47028210
(주)녹십자홀딩스,005250,2015/12,11,42100,49543070
(주)녹십자홀딩스,005250,2015/12,11,42100,2514860
(주)녹십자홀딩스,005250,2015/12,12,41950,49543070
(주)녹십자홀딩스,005250,2015/12,12,41950,47028210
(주)녹십자홀딩스,005250,2015/12,12,41950,2514860
(주)녹십자홀딩스,005250,2016/12,01,48000,47028210
(주)녹십자홀딩스,005250,2016/12,01,48000,2514860
(주)녹십자홀딩스,005250,2016/12,01,48000,49543070
(주)녹십자홀딩스,005250,2016/12,02,41400,2514860
(주)녹십자홀딩스,005250,2016/12,02,41400,49543070
(주)녹십자홀딩스,005250,2016/12,02,41400,47028210
(주)녹십자홀딩스,005250,2016/12,03,36400,2514860
(주)녹십자홀딩스,005250,2016/12,03,36400,47028210
(주)녹십자홀딩스,005250,2016/12,03,36400,49543070
(주)녹십자홀딩스,005250,2016/12,04,35200,49543070
(주)녹십자홀딩스,005250,2016/12,04,35200,2514860
(주)녹십자홀딩스,005250,2016/12,04,35200,47028210
(주)녹십자홀딩스,005250,2016/12,05,34850,2514860
(주)녹십자홀딩스,005250,2016/12,05,34850,47028210
(주)녹십자홀딩스,005250,2016/12,05,34850,49543070
(주)녹십자홀딩스,005250,2016/12,06,37850,2514860
(주)녹십자홀딩스,005250,2016/12,06,37850,47028210
(주)녹십자홀딩스,005250,2016/12,06,37850,49543070
(주)녹십자홀딩스,005250,2016/12,07,34300,2514860
(주)녹십자홀딩스,005250,2016/12,07,34300,47028210
(주)녹십자홀딩스,005250,2016/12,07,34300,49543070
(주)녹십자홀딩스,005250,2016/12,08,30200,2514860
(주)녹십자홀딩스,005250,2016/12,08,30200,47028210
(주)녹십자홀딩스,005250,2016/12,08,30200,49543070
(주)녹십자홀딩스,005250,2016/12,09,28650,49543070
(주)녹십자홀딩스,005250,2016/12,09,28650,47028210
(주)녹십자홀딩스,005250,2016/12,09,28650,2514860
(주)녹십자홀딩스,005250,2016/12,10,22200,47028210
(주)녹십자홀딩스,005250,2016/12,10,22200,49543070
(주)녹십자홀딩스,005250,2016/12,10,22200,2514860
(주)녹십자홀딩스,005250,2016/12,11,22500,2514860
(주)녹십자홀딩스,005250,2016/12,11,22500,47028210
(주)녹십자홀딩스,005250,2016/12,11,22500,49543070
(주)녹십자홀딩스,005250,2016/12,12,23800,49543070
(주)녹십자홀딩스,005250,2016/12,12,23800,2514860
(주)녹십자홀딩스,005250,2016/12,12,23800,47028210
(주)녹십자홀딩스,005250,2017/12,01,21350,2514860
(주)녹십자홀딩스,005250,2017/12,01,21350,49543070
(주)녹십자홀딩스,005250,2017/12,01,21350,47028210
(주)녹십자홀딩스,005250,2017/12,02,26600,49543070
(주)녹십자홀딩스,005250,2017/12,02,26600,47028210
(주)녹십자홀딩스,005250,2017/12,02,26600,2514860
(주)녹십자홀딩스,005250,2017/12,03,28650,47028210
(주)녹십자홀딩스,005250,2017/12,03,28650,49543070
(주)녹십자홀딩스,005250,2017/12,03,28650,2514860
(주)녹십자홀딩스,005250,2017/12,04,32600,2514860
(주)녹십자홀딩스,005250,2017/12,04,32600,49543070
(주)녹십자홀딩스,005250,2017/12,04,32600,47028210
(주)녹십자홀딩스,005250,2017/12,05,35500,2514860
(주)녹십자홀딩스,005250,2017/12,05,35500,49543070
(주)녹십자홀딩스,005250,2017/12,05,35500,47028210
(주)녹십자홀딩스,005250,2017/12,06,31800,2514860
(주)녹십자홀딩스,005250,2017/12,06,31800,47028210
(주)녹십자홀딩스,005250,2017/12,06,31800,49543070
(주)녹십자홀딩스,005250,2017/12,07,32800,47028210
(주)녹십자홀딩스,005250,2017/12,07,32800,49543070
(주)녹십자홀딩스,005250,2017/12,07,32800,2514860
(주)녹십자홀딩스,005250,2017/12,08,33750,47028210
(주)녹십자홀딩스,005250,2017/12,08,33750,2514860
(주)녹십자홀딩스,005250,2017/12,08,33750,49543070
(주)녹십자홀딩스,005250,2017/12,09,38200,49543070
(주)녹십자홀딩스,005250,2017/12,09,38200,47028210
(주)녹십자홀딩스,005250,2017/12,09,38200,2514860
(주)녹십자홀딩스,005250,2017/12,10,37850,47028210
(주)녹십자홀딩스,005250,2017/12,10,37850,49543070
(주)녹십자홀딩스,005250,2017/12,10,37850,2514860
(주)녹십자홀딩스,005250,2017/12,11,39200,47028210
(주)녹십자홀딩스,005250,2017/12,11,39200,49543070
(주)녹십자홀딩스,005250,2017/12,11,39200,2514860
(주)녹십자홀딩스,005250,2017/12,12,39250,2514860
(주)녹십자홀딩스,005250,2017/12,12,39250,47028210
(주)녹십자홀딩스,005250,2017/12,12,39250,49543070
(주)녹십자홀딩스,005250,2018/12,01,42500,47028210
(주)녹십자홀딩스,005250,2018/12,01,42500,2514860
(주)녹십자홀딩스,005250,2018/12,01,42500,49543070
(주)녹십자홀딩스,005250,2018/12,02,41100,47028210
(주)녹십자홀딩스,005250,2018/12,02,41100,2514860
(주)녹십자홀딩스,005250,2018/12,02,41100,49543070
(주)녹십자홀딩스,005250,2018/12,03,40200,2514860
(주)녹십자홀딩스,005250,2018/12,03,40200,47028210
(주)녹십자홀딩스,005250,2018/12,03,40200,49543070
(주)녹십자홀딩스,005250,2018/12,04,38200,49543070
(주)녹십자홀딩스,005250,2018/12,04,38200,2514860
(주)녹십자홀딩스,005250,2018/12,04,38200,47028210
(주)녹십자홀딩스,005250,2018/12,05,37950,2514860
(주)녹십자홀딩스,005250,2018/12,05,37950,47028210
(주)녹십자홀딩스,005250,2018/12,05,37950,49543070
(주)녹십자홀딩스,005250,2018/12,06,33250,49543070
(주)녹십자홀딩스,005250,2018/12,06,33250,2514860
(주)녹십자홀딩스,005250,2018/12,06,33250,47028210
(주)녹십자홀딩스,005250,2018/12,07,29800,2514860
(주)녹십자홀딩스,005250,2018/12,07,29800,49543070
(주)녹십자홀딩스,005250,2018/12,07,29800,47028210
(주)녹십자홀딩스,005250,2018/12,08,30650,2514860
(주)녹십자홀딩스,005250,2018/12,08,30650,49543070
(주)녹십자홀딩스,005250,2018/12,08,30650,47028210
(주)녹십자홀딩스,005250,2018/12,09,28850,49543070
(주)녹십자홀딩스,005250,2018/12,09,28850,2514860
(주)녹십자홀딩스,005250,2018/12,09,28850,47028210
(주)녹십자홀딩스,005250,2018/12,10,20750,49543070
(주)녹십자홀딩스,005250,2018/12,10,20750,2514860
(주)녹십자홀딩스,005250,2018/12,10,20750,47028210
(주)녹십자홀딩스,005250,2018/12,11,24200,47028210
(주)녹십자홀딩스,005250,2018/12,11,24200,2514860
(주)녹십자홀딩스,005250,2018/12,11,24200,49543070
(주)녹십자홀딩스,005250,2018/12,12,25100,49543070
(주)녹십자홀딩스,005250,2018/12,12,25100,47028210
(주)녹십자홀딩스,005250,2018/12,12,25100,2514860
(주)녹십자홀딩스,005250,2019/12,01,23900,47028210
(주)녹십자홀딩스,005250,2019/12,01,23900,49543070
(주)녹십자홀딩스,005250,2019/12,01,23900,2514860
(주)녹십자홀딩스,005250,2019/12,02,26150,49543070
(주)녹십자홀딩스,005250,2019/12,02,26150,2514860
(주)녹십자홀딩스,005250,2019/12,02,26150,47028210
(주)녹십자홀딩스,005250,2019/12,03,24100,47028210
(주)녹십자홀딩스,005250,2019/12,03,24100,2514860
(주)녹십자홀딩스,005250,2019/12,03,24100,49543070
(주)녹십자홀딩스,005250,2019/12,04,24350,2514860
(주)녹십자홀딩스,005250,2019/12,04,24350,49543070
(주)녹십자홀딩스,005250,2019/12,04,24350,47028210
(주)녹십자홀딩스,005250,2019/12,05,21400,2514860
(주)녹십자홀딩스,005250,2019/12,05,21400,47028210
(주)녹십자홀딩스,005250,2019/12,05,21400,49543070
(주)녹십자홀딩스,005250,2019/12,06,21700,2514860
(주)녹십자홀딩스,005250,2019/12,06,21700,49543070
(주)녹십자홀딩스,005250,2019/12,06,21700,47028210
(주)녹십자홀딩스,005250,2019/12,07,19600,47028210
(주)녹십자홀딩스,005250,2019/12,07,19600,49543070
(주)녹십자홀딩스,005250,2019/12,07,19600,2514860
(주)녹십자홀딩스,005250,2019/12,08,18500,2514860
(주)녹십자홀딩스,005250,2019/12,08,18500,49543070
(주)녹십자홀딩스,005250,2019/12,08,18500,47028210
(주)녹십자홀딩스,005250,2019/12,09,20850,47028210
(주)녹십자홀딩스,005250,2019/12,09,20850,2514860
(주)녹십자홀딩스,005250,2019/12,09,20850,49543070
(주)녹십자홀딩스,005250,2019/12,10,20800,47028210
(주)녹십자홀딩스,005250,2019/12,10,20800,49543070
(주)녹십자홀딩스,005250,2019/12,10,20800,2514860
(주)녹십자홀딩스,005250,2019/12,11,21700,2514860
(주)녹십자홀딩스,005250,2019/12,11,21700,47028210
(주)녹십자홀딩스,005250,2019/12,11,21700,49543070
(주)녹십자홀딩스,005250,2019/12,12,22250,49543070
(주)녹십자홀딩스,005250,2019/12,12,22250,2514860
(주)녹십자홀딩스,005250,2019/12,12,22250,47028210
(주)녹십자홀딩스,005250,2020/12,01,20450,49543070
(주)녹십자홀딩스,005250,2020/12,01,20450,2514860
