종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"017670","SK텔레콤","267000","-500","-0.19","268500","269000","265500","114283","30573798032","21559104837000","80745711"
"000660","SK하이닉스","76500","1400","1.86","75400","76700","75200","2825939","215222986404","55692180922500","728002365"
"005610","SPC삼립","156500","500","0.32","157500","158000","153500","9029","1408909500","1350439908500","8629009"
"011810","STX","23850","0","0.00","0","0","0","0","0","426018955500","17862430"
"077970","STX엔진","9150","270","3.04","8890","9220","8850","32809","297849500","210531471600","23008904"
"071970","STX중공업","4605","70","1.54","4535","4695","4440","329311","1509217340","113583941355","24665351"
"084870","TBH글로벌","7860","310","4.11","7550","7970","7550","66915","522878480","163934597340","20856819"
"002710","TCC동양","1890","5","0.27","1880","1895","1865","2989","5638535","42227325000","22342500"
"024070","WISCOM","4045","-55","-1.34","4145","4145","4045","7976","32367980","60779846400","15025920"
"037270","YG PLUS","2000","-95","-4.53","2095","2095","1975","74563","148947175","116341408000","58170704"
"000500","가온전선","22950","1100","5.03","21650","23100","21650","9484","216173000","95479963650","4160347"
"000860","강남제비스코","37450","150","0.40","36800","37600","36500","5435","201725950","243425000000","6500000"
"035250","강원랜드","34800","500","1.46","34400","34850","34250","284580","9857002948","7445129400000","213940500"
"011420","갤럭시아에스엠","2935","135","4.82","2795","2935","2795","122678","351368885","80858205140","27549644"
"002100","경농","6010","20","0.33","6020","6030","5960","8107","48452210","130367417500","21691750"
"009450","경동나비엔","51300","-1100","-2.10","52300","53000","50800","40225","2074860400","653536863000","12739510"
"267290","경동도시가스","36250","50","0.14","36200","36300","35650","2416","87149050","170993533750","4717063"
"012320","경동인베스트","42750","-300","-0.70","43100","43100","41950","2045","86684100","101104733250","2365023"
"000050","경방","13900","-50","-0.36","14000","14100","13900","16108","224753950","381072253000","27415270"
"214390","경보제약","12550","0","0.00","12550","12650","12400","44368","555671100","300031093000","23906860"
"012610","경인양행","5800","370","6.81","5530","5820","5520","1523055","8709956660","234298917000","40396365"
"009140","경인전자","19700","-450","-2.23","20150","20150","19650","3080","60665050","30944700900","1570797"
"013580","계룡건설","17300","900","5.49","16100","17300","16100","9277","157265200","154504691100","8930907"
"012200","계양전기","4510","55","1.23","4455","4515","4425","31832","142690230","147026000000","32600000"
"012205","계양전기우","3670","70","1.94","3605","3720","3605","9216","33684350","5138000000","1400000"
"004200","고려개발","5900","70","1.20","5850","6050","5850","7109","42126730","127145000000","21550000"
"002140","고려산업","2690","70","2.67","2650","2720","2620","149505","399787465","67087053250","24939425"
"010130","고려아연","493000","3500","0.72","493000","493000","487500","12157","5971639220","9302910000000","18870000"
"002240","고려제강","32800","50","0.15","32750","34150","32350","22865","758905400","590400000000","18000000"
"001290","골든브릿지증권","1380","0","0.00","0","0","0","0","0","87957152460","63737067"
"009290","광동제약","8750","-180","-2.02","8900","8960","8750","110505","975015120","458682446250","52420851"
"017040","광명전기","2590","70","2.78","2525","2595","2520","215553","554148255","112244422850","43337615"
"017900","광전자","2775","-5","-0.18","2830","2830","2735","53425","148047925","160793942325","57943763"
"037710","광주신세계","229500","1500","0.66","230000","230000","226500","128","29238000","367200000000","1600000"
"192530","광주은행","12000","-50","-0.41","12000","12100","11900","54187","649895800","615792684000","51316057"
"030610","교보증권","9070","120","1.34","8950","9090","8950","47331","428264830","326520000000","36000000"
"007690","국도화학","63100","600","0.96","62500","63900","62500","6307","398533500","366649869600","5810616"
"005320","국동","3110","185","6.32","2950","3200","2950","118604","366690230","40531927140","13032774"
"001140","국보","9380","-70","-0.74","9360","9460","9150","20719","192218160","15780011520","1682304"
"002720","국제약품","5270","20","0.38","5180","5350","5000","1110765","5762930670","91680060920","17396596"
"014530","극동유화","3400","-25","-0.73","3475","3490","3400","59614","205407085","118556028000","34869420"
"014280","금강공업","28700","0","0.00","29050","29050","28550","2220","63767350","139366166800","4855964"
"014285","금강공업우","36900","1500","4.24","34600","36900","34600","376","13398500","4353277500","117975"
"008870","금비","70800","-100","-0.14","70200","71600","69900","1562","109903400","70800000000","1000000"
"001570","금양","2480","-20","-0.80","2505","2505","2430","92300","227966755","105921075280","42710111"
"002990","금호산업","9510","340","3.71","9270","9700","9110","234038","2221814530","340929001770","35849527"
"002995","금호산업우","21850","500","2.34","21400","22750","21350","6566","145169800","6386012100","292266"
"011780","금호석유","99500","1700","1.74","97100","101000","96900","102501","10197205652","3031535254500","30467691"
"011785","금호석유우","35950","600","1.70","35350","36750","35350","23493","849301600","108694321700","3023486"
"214330","금호에이치티","4920","20","0.41","4905","5000","4875","17179","84178700","48043800000","9765000"
"001210","금호전기","7150","0","0.00","7150","7220","7070","9851","70195910","49449764650","6916051"
"073240","금호타이어","4425","15","0.34","4380","4500","4350","1763867","7791903875","699119724150","157993158"
"092440","기신정기","4890","5","0.10","4840","4930","4815","5183","25187570","142788000000","29200000"
"000270","기아차","33500","150","0.45","33200","33500","32750","643394","21335308240","13579672124500","405363347"
"024110","기업은행","16450","-150","-0.90","16550","16550","16200","1690866","27597129579","9211651506750","559978815"
"013700","까뮤이앤씨","10100","0","0.00","10100","10100","9990","1452","14642740","45603802800","4515228"
"004540","깨끗한나라","4160","70","1.71","4130","4230","4085","49996","208503895","154921282880","37240693"
"004545","깨끗한나라우","16550","100","0.61","16650","16650","16350","776","12828550","6059948000","366160"
"007460","나라케이아이씨","13000","-1400","-9.72","14500","14750","13000","1243371","17040166100","647072218000","49774786"
"001260","남광토건","6030","-10","-0.17","6040","6090","5990","4707","28399580","59209685550","9819185"
"008350","남선알미늄","990","6","0.61","984","997","980","278119","275599447","109077299100","110179090"
"008355","남선알미우","8970","40","0.45","8820","8970","8820","795","7074960","2761773300","307890"
"004270","남성","2160","0","0.00","2150","2175","2135","98167","211446725","78218265600","36212160"
"003920","남양유업","697000","-6000","-0.85","697000","705000","697000","451","316787000","501840000000","720000"
"003925","남양유업우","222500","1000","0.45","221500","222500","220000","44","9714000","37082295000","166662"
"002070","남영비비안","7770","190","2.51","7580","7860","7550","7055","54418860","53363932650","6867945"
"025860","남해화학","10700","650","6.47","9900","10950","9900","445951","4710686340","531563620100","49678843"
"005720","넥센","7590","10","0.13","7550","7630","7480","29500","223171630","406398785430","53543977"
"005725","넥센우","5270","20","0.38","4725","5320","4725","1754","8763530","18975162000","3600600"
"002350","넥센타이어","11800","0","0.00","11800","11850","11750","37780","445840000","1152480948600","97667877"
"002355","넥센타이어1우B","5790","0","0.00","5760","5790","5650","4","22940","37635000000","6500000"
"251270","넷마블게임즈","188500","-1000","-0.53","190500","193500","186500","147604","28136278464","16027473572500","85026385"
"090350","노루페인트","8680","-80","-0.91","8760","8840","8680","16355","142605450","173600000000","20000000"
"090355","노루페인트우","8880","-10","-0.11","8890","8900","8810","982","8709710","4112558880","463126"
"000320","노루홀딩스","16100","-250","-1.53","16350","16350","15850","22245","358155350","213987531100","13291151"
"000325","노루홀딩스우","20550","-50","-0.24","20250","20550","19950","356","7169750","3806887500","185250"
"006280","녹십자","226000","0","0.00","228000","228000","223000","11537","2605264000","2641157588000","11686538"
"005250","녹십자홀딩스","39250","0","0.00","39500","39800","39000","43549","1711805850","1845857242500","47028210"
"005257","녹십자홀딩스2우","26900","200","0.75","26400","27000","26400","4397","117557450","22757131000","845990"
"004370","농심","354000","500","0.14","353000","355500","350000","5431","1917765500","2153255268000","6082642"
"072710","농심홀딩스","114500","-500","-0.43","114500","115000","114000","1541","176210000","531026955000","4637790"
"023590","다우기술","19250","50","0.26","19250","19350","19050","44783","862504100","863682377250","44866617"
"020120","다우인큐브","2660","-5","-0.19","2680","2695","2640","5981","15911785","42114580340","15832549"
"015590","대경기계","622","15","2.47","606","637","599","903827","557563339","71191105788","114455154"
"019680","대교","8200","-10","-0.12","8220","8270","8100","34634","283353720","694563370000","84702850"
"019685","대교우B","5010","20","0.40","4990","5010","4985","2793","13938360","97329219900","19426990"
"006370","대구백화점","12050","-100","-0.82","12150","12150","12000","1256","15105800","130400412550","10821611"
"004130","대덕GDS","27400","150","0.55","27100","27400","26100","227392","6103993250","563771796200","20575613"
"004135","대덕GDS우","9700","20","0.21","9700","9700","9600","320","3103250","20952000000","2160000"
"008060","대덕전자","9860","-50","-0.50","9920","9970","9860","80076","791850400","481131518000","48796300"
"000490","대동공업","9600","-50","-0.52","9690","9720","9400","302376","2897078510","227790816000","23728210"
"008110","대동전자","4005","-80","-1.96","4100","4170","4000","3311","13290210","42014240235","10490447"
"005750","대림B&Co","6380","40","0.63","6340","6380","6250","68134","429513050","106368891200","16672240"
"000210","대림산업","82400","2000","2.49","80300","82500","80300","95231","7792263451","2867520000000","34800000"
"000215","대림산업우","33100","350","1.07","32600","33100","32500","7478","244874100","125780000000","3800000"
"004440","대림씨엔에스","12700","0","0.00","12850","12850","12550","7107","89885200","161695726900","12731947"
"006570","대림통상","5500","70","1.29","5480","5570","5350","1217","6623810","83737500000","15225000"
"001680","대상","27550","100","0.36","27600","27650","27250","101585","2790942350","954553088750","34648025"
"001685","대상우","13250","50","0.38","13250","13350","13200","155","2052650","18155454750","1370223"
"084690","대상홀딩스","9950","180","1.84","9770","9950","9760","55358","545931780","360314753100","36212538"
"084695","대상홀딩스우","6800","70","1.04","6720","6850","6570","2567","17248980","6211677600","913482"
"128820","대성산업","3835","170","4.64","3700","3850","3635","99535","376208025","173478058130","45235478"
"117580","대성에너지","6030","-60","-0.99","6080","6080","6010","35039","211432980","165825000000","27500000"
"016710","대성홀딩스","7940","0","0.00","8040","8040","7900","17781","141046530","127750304460","16089459"
"003540","대신증권","14400","50","0.35","14400","14550","14250","100940","1451155200","731136960000","50773400"
"003547","대신증권2우B","8840","-10","-0.11","8850","8850","8790","6134","54070490","88400000000","10000000"
"003545","대신증권우","9480","-20","-0.21","9510","9560","9470","60208","571028960","246480000000","26000000"
"009190","대양금속","3200","0","0.00","3250","3250","3160","2489","7942165","39417385600","12317933"
"014160","대영포장","845","-2","-0.24","847","854","839","251636","212689997","90064238810","106584898"
"047040","대우건설","5920","70","1.20","5860","6050","5840","1575691","9373620470","2460486016960","415622638"
"009320","대우부품","2655","40","1.53","2685","2745","2625","2330964","6242397525","126501125625","47646375"
"042660","대우조선해양","13900","-150","-1.07","14150","14450","13900","293878","4152646850","1459900445100","105028809"
"003090","대웅","19350","0","0.00","19400","19850","18900","111117","2156241350","1125047313000","58141980"
"069620","대웅제약","164500","-1500","-0.90","169000","173500","164000","82862","13877739500","1905991587500","11586575"
"000430","대원강업","3740","-100","-2.60","3805","3835","3680","13977","52358060","231880000000","62000000"
"006340","대원전선","1075","20","1.90","1055","1075","1055","202587","215578240","73215208825","68107171"
"006345","대원전선우","2245","35","1.58","2235","2300","2200","11253","24958005","5884594000","2621200"
"003220","대원제약","21300","300","1.43","21000","21300","21000","74178","1571628650","387727627500","18203175"
"024890","대원화성","2575","-35","-1.34","2640","2640","2545","142455","366294450","106216566400","41249152"
"002880","대유에이텍","1055","35","3.43","1020","1055","1020","210408","218343270","96925916885","91872907"
"000300","대유플러스","730","9","1.25","723","740","714","123363","89219178","64327983980","88120526"
"012800","대창","1055","50","4.98","1010","1140","1010","8106066","8796139250","96153226445","91140499"
"015230","대창단조","58800","500","0.86","58300","59000","58000","983","57190500","117600000000","2000000"
"001070","대한방직","74400","-1000","-1.33","75400","76000","73400","2114","157587400","78864000000","1060000"
"006650","대한유화","263500","4000","1.54","259500","264500","256500","18105","4741879500","1712750000000","6500000"
"001440","대한전선","1125","40","3.69","1085","1135","1080","897900","1002357415","963532135125","856473009"
"084010","대한제강","9470","-60","-0.63","9490","9550","9460","33641","319103370","233404570980","24646734"
"001790","대한제당","24500","50","0.20","24450","24600","24300","3053","74778650","216580049000","8840002"
"001799","대한제당3우B","23150","350","1.54","22850","23150","22750","405","9235850","3001536400","129656"
"001795","대한제당우","14200","0","0.00","13950","14200","13950","14","198550","9205519200","648276"
"001130","대한제분","166500","-500","-0.30","165000","166500","164000","1527","252718000","281385000000","1690000"
"003490","대한항공","33850","400","1.20","33500","34050","33250","405858","13670054128","3210490860900","94844634"
"003495","대한항공우","14450","100","0.70","14150","14450","14150","728","10445150","16050973300","1110794"
"005880","대한해운","22850","-150","-0.65","23050","23250","22650","132182","3027991350","558145616400","24426504"
"003830","대한화섬","114500","1500","1.33","114500","115000","112000","673","75889500","152056000000","1328000"
"016090","대현","2715","30","1.12","2710","2760","2690","77002","209323685","122941471650","45282310"
"069460","대호에이엘","1160","30","2.65","1130","1160","1115","32540","37070890","31476413240","27134839"
"012510","더존비즈온","33300","350","1.06","32950","33300","32550","45716","1506683950","988100910000","29672700"
"004830","덕성","3685","70","1.94","3620","3730","3615","20955","77159010","57780800000","15680000"
"004835","덕성우","2820","0","0.00","2845","2845","2765","3515","9923390","3925440000","1392000"
"024900","덕양산업","1410","5","0.36","1405","1455","1395","134453","190861005","45916621800","32564980"
"145720","덴티움","62300","400","0.65","62100","63000","61300","84087","5225665100","689588109000","11068830"
"008000","도레이케미칼","19700","50","0.25","19500","19850","19500","2336","45937000","913367864700","46363851"
"002150","도화엔지니어링","4945","-15","-0.30","4925","4955","4885","11656","57323535","166745400000","33720000"
"001620","동국실업","1065","15","1.43","1050","1085","1050","862432","920990565","56777356680","53312072"
"001230","동국제강","11000","400","3.77","10700","11100","10550","299450","3246326850","1049760107000","95432737"
"023450","동남합성","58200","-300","-0.51","59500","60500","58100","1191","69357500","76530264600","1314953"
"004140","동방","1435","5","0.35","1435","1455","1420","62642","89711030","46671896950","32523970"
"007590","동방아그로","7000","30","0.43","6970","7020","6950","1193","8319260","95323039000","13617577"
"005960","동부건설","10100","100","1.00","10000","10300","9980","82658","831120050","210620885300","20853553"
"005965","동부건설우","16700","250","1.52","16800","16800","16650","15","252350","3769724400","225732"
"016380","동부제철","7420","70","0.95","7350","7600","7160","37200","274462730","185500912660","25000123"
"016385","동부제철우","19900","250","1.27","20000","21900","19700","10374","212316200","3190646600","160334"
"083370","동북아12호","5000","0","0.00","0","0","0","0","0","7928300000","1585660"
"083380","동북아13호","4980","-30","-0.60","4980","4980","4980","3840","19123200","7896586800","1585660"
"026960","동서","29100","0","0.00","29100","29100","28550","59344","1717781938","2901270000000","99700000"
"002210","동성제약","4950","65","1.33","4955","4985","4840","224962","1106879255","122545041300","24756574"
"102260","동성코퍼레이션","5610","30","0.54","5630","5630","5560","109676","613142370","254946281700","45444970"
"005190","동성화학","16500","0","0.00","16500","16600","16400","6074","100148200","88036806000","5335564"
"000640","동아쏘시오홀딩스","128000","500","0.39","127500","129000","125500","13301","1696037000","785693184000","6138228"
"058730","동아에스텍","6570","-50","-0.76","6620","6640","6510","17900","117337500","101178000000","15400000"
"170900","동아에스티","99600","1700","1.74","97900","101000","97400","34290","3413388900","841009252800","8443868"
"028100","동아지질","11700","100","0.86","11600","11750","11550","29488","343410400","134550000000","11500000"
"282690","동아타이어","10150","100","1.00","10150","10450","10050","31071","318746750","139390102250","13733015"
"001520","동양","1985","10","0.51","1960","1995","1920","380945","747072595","473787865055","238684063"
"001527","동양2우B","10300","-250","-2.37","10250","10500","10150","4338","44585350","3178260700","308569"
"001529","동양3우B","22150","-200","-0.89","21900","22300","21700","814","17815800","1987342300","89722"
"084670","동양고속","33600","100","0.30","33500","33850","33200","1010","33790500","87091200000","2592000"
"030790","동양네트웍스","1575","0","0.00","1575","1595","1550","651763","1019461355","126203313600","80129088"
"002900","동양물산","1630","40","2.52","1600","1635","1595","228350","369618985","106583907000","65388900"
"082640","동양생명","7600","-60","-0.78","7700","7720","7580","135419","1034050980","1226325246000","161358585"
"001525","동양우","9490","-480","-4.81","9770","9940","9260","6686","62734940","5862267190","617731"
"008970","동양철관","827","28","3.50","809","831","804","715036","586877338","72144948553","87236939"
"092780","동양피스톤","4100","-135","-3.19","4220","4290","4100","250660","1044275325","53990686000","13168460"
"003580","동원","4275","80","1.91","4275","4280","4110","29094","123220315","81999202500","19181100"
"049770","동원F&B","234000","-500","-0.21","232500","235500","232000","1751","410876500","903035016000","3859124"
"018500","동원금속","3340","55","1.67","3300","3340","3270","30728","101607165","120089476220","35954933"
"006040","동원산업","336000","13500","4.19","324000","336500","318000","5568","1842025000","1130035200000","3363200"
"030720","동원수산","9430","-10","-0.11","9390","9450","9240","37134","347561280","39559538390","4195073"
"014820","동원시스템즈","47000","800","1.73","46150","47300","46100","17466","815125950","1204070017000","25618511"
"014825","동원시스템즈우","26850","50","0.19","27100","27100","26400","415","11097550","7124862300","265358"
"163560","동일고무벨트","8310","0","0.00","8320","8330","8170","6458","53259940","105038400000","12640000"
"001530","동일방직","53700","0","0.00","53600","53900","53400","2055","110304800","125431708200","2335786"
