종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"37550K","DL이앤씨우","69800","-400","-0.57","70800","70800","69500","6141","429030800","147549173000","2113885"
"004840","DRB동일","5260","80","1.54","5260","5260","5160","9482","49438320","104831800000","19930000"
"155660","DSR","5730","80","1.42","5630","5830","5600","120927","695429040","91680000000","16000000"
"069730","DSR제강","4730","20","0.42","4665","4830","4665","107359","512047025","68112000000","14400000"
"017940","E1","48200","400","0.84","47900","48350","47400","5683","272126500","330652000000","6860000"
"365550","ESR켄달스퀘어리츠","6330","20","0.32","6330","6350","6310","109296","691275710","1348853370000","213089000"
"383220","F&F","945000","-34000","-3.47","973000","973000","945000","33319","31775491000","7240037175000","7661415"
"007700","F&F홀딩스","33300","-800","-2.35","34100","34350","33300","74848","2510475750","1302508421100","39114367"
"114090","GKL","13150","50","0.38","13050","13150","12950","129012","1685358750","813402060500","61855670"
"078930","GS","39100","-400","-1.01","39350","39550","39000","172403","6756590950","3632991279800","92915378"
"006360","GS건설","39600","-900","-2.22","40550","40550","39350","510104","20273344750","3389027004000","85581490"
"001250","GS글로벌","2370","15","0.64","2340","2390","2335","288315","681148945","195605020680","82533764"
"007070","GS리테일","30400","-400","-1.30","30650","30900","30350","201784","6146160350","3183424828800","104717922"
"078935","GS우","35000","-100","-0.28","35100","35250","34900","2902","101493100","62468910000","1784826"
"012630","HDC","10450","-50","-0.48","10500","10550","10400","103532","1083394600","624300984450","59741721"
"039570","HDC랩스","12200","-200","-1.61","12400","12400","12150","16283","198994100","316682732200","25957601"
"089470","HDC현대EP","5950","30","0.51","5960","6000","5920","37089","221088540","189805000000","31900000"
"294870","HDC현대산업개발","22900","-400","-1.72","23150","23250","22750","256306","5875951050","1509277857000","65907330"
"011200","HMM","26900","-700","-2.54","27600","27600","26700","2187686","58822456150","13155162442400","489039496"
"082740","HSD엔진","8340","20","0.24","8260","8430","8260","123262","1029060280","389655191640","46721246"
"003560","IHQ","1475","25","1.72","1450","1495","1435","1275131","1880053315","215697728300","146235748"
"175330","JB금융지주","8350","130","1.58","8250","8380","8180","487964","4047359610","1644807164900","196982894"
"234080","JW생명과학","13850","-200","-1.42","14000","14100","13750","48251","668809900","219308572900","15834554"
"001060","JW중외제약","22800","0","0.00","22900","22950","22650","30117","685784550","491110312800","21539926"
"001067","JW중외제약2우B","60500","2800","4.85","57300","60500","57300","508","30102800","6050000000","100000"
"001065","JW중외제약우","34000","950","2.87","33300","34000","32900","793","26467250","6034524000","177486"
"096760","JW홀딩스","3430","25","0.73","3395","3445","3385","27910","95430405","234753254260","68441182"
"105560","KB금융","55000","-400","-0.72","55100","55600","54800","716768","39522250900","22869435600000","415807920"
"002380","KCC","315000","4000","1.29","309500","316500","307500","31146","9756991500","2799238365000","8886471"
"344820","KCC글라스","59900","-200","-0.33","60000","60100","59500","39589","2364995900","956633668800","15970512"
"009070","KCTC","6220","-100","-1.58","6240","6330","6200","213071","1330463960","186600000000","30000000"
"009440","KC그린홀딩스","4475","265","6.29","4295","4900","4260","1147738","5269939065","100396535500","22434980"
"119650","KC코트렐","6170","60","0.98","6120","6430","6090","219152","1368606020","108592000000","17600000"
"092220","KEC","3710","10","0.27","3670","3760","3670","6321301","23497034965","536904303110","144718141"
"016380","KG동부제철","10600","-100","-0.93","10650","10750","10550","106687","1132208950","1060094308200","100008897"
"016385","KG동부제철우","95800","0","0.00","96100","96100","95000","53","5075600","5114283000","53385"
"001390","KG케미칼","30750","50","0.16","30700","31000","30600","36359","1117059950","426382452000","13866096"
"033180","KH 필룩스","2615","-25","-0.95","2640","2650","2600","308995","811304285","357549640360","136730264"
"001940","KISCO홀딩스","14550","-150","-1.02","14800","14800","14500","17926","261237000","268831329000","18476380"
"025000","KPX케미칼","53600","-100","-0.19","53800","53800","53100","3341","178205900","259424000000","4840000"
"092230","KPX홀딩스","63500","-600","-0.94","64100","64100","63100","2758","175045300","268265021000","4224646"
"000040","KR모터스","865","-1","-0.12","866","871","855","225930","195888793","83158823320","96137368"
"044450","KSS해운","11850","100","0.85","11750","11900","11750","37668","446956300","274752678000","23185880"
"030200","KT","30600","-400","-1.29","31000","31150","30550","1008721","31043686650","7990021324800","261111808"
"033780","KT&G","79000","-700","-0.88","79700","79700","78800","610065","48282259500","10846107263000","137292497"
"030210","KTB투자증권","5190","-140","-2.63","5360","5360","4900","587605","3062829280","313030137480","60314092"
"058850","KTcs","2585","-40","-1.52","2630","2630","2570","124418","323225590","110340725000","42685000"
"058860","KTis","2540","-30","-1.17","2570","2575","2510","125535","319550440","88397080000","34802000"
"093050","LF","17250","100","0.58","17250","17250","17050","19092","328046350","504390000000","29240000"
"003550","LG","80900","-900","-1.10","81400","81800","80700","357548","29003502100","12725650333700","157300993"
"034220","LG디스플레이","24600","300","1.23","24250","24750","23950","5938944","145214958650","8802266220000","357815700"
"051900","LG생활건강","1097000","-14000","-1.26","1107000","1107000","1094000","38343","42118207000","17133162109000","15618197"
"051905","LG생활건강우","616000","-1000","-0.16","616000","616000","607000","1056","645318000","1293413352000","2099697"
"003555","LG우","63600","-400","-0.63","64500","64500","63000","6228","395150000","192175032000","3021620"
"032640","LG유플러스","13600","-50","-0.37","13600","13700","13550","737832","10034405150","5937914509600","436611361"
"011070","LG이노텍","364000","-4000","-1.09","368000","371000","361000","249963","91329638500","8614826948000","23667107"
"066570","LG전자","138000","-2500","-1.78","140000","140500","138000","703821","97642238000","22583398332000","163647814"
"066575","LG전자우","65500","-1400","-2.09","67000","67000","65500","42841","2822909900","1125682476000","17185992"
"037560","LG헬로비전","5560","-10","-0.18","5530","5590","5470","151495","840635740","430604569400","77446865"
"051910","LG화학","615000","-13000","-2.07","630000","630000","611000","243420","150091524733","43414290945000","70592343"
"051915","LG화학우","287000","-8000","-2.71","295000","295000","286000","16650","4787794000","2206685600000","7688800"
"079550","LIG넥스원","68600","800","1.18","68700","70200","67600","432604","29919203900","1509200000000","22000000"
"006260","LS","54100","200","0.37","54500","54500","53700","52759","2850932400","1742020000000","32200000"
"010120","LS ELECTRIC","55800","-200","-0.36","55700","56400","55600","59048","3307136600","1674000000000","30000000"
"000680","LS네트웍스","3010","25","0.84","2960","3055","2950","54053","162504125","237197078160","78803016"
"229640","LS전선아시아","7930","-50","-0.63","8000","8000","7910","22811","181147280","242855290470","30624879"
"001120","LX인터내셔널","26450","0","0.00","26500","26600","26250","176304","4662850150","1025202000000","38760000"
"108670","LX하우시스","61500","-1300","-2.07","62800","63500","61200","47684","2937091000","551511705000","8967670"
"108675","LX하우시스우","28450","0","0.00","28600","28600","27900","2366","66370000","29369788500","1032330"
"383800","LX홀딩스","10000","-150","-1.48","10050","10150","10000","346995","3496355900","762806900000","76280690"
"38380K","LX홀딩스1우","15200","-250","-1.62","15400","15400","15200","18669","284318050","22272332000","1465285"
"023150","MH에탄올","10200","-50","-0.49","10250","10450","10150","39060","401953800","75260965200","7378526"
"035420","NAVER","378500","-3500","-0.92","381000","382000","376000","369314","139545143500","62092578672500","164049085"
"181710","NHN","45000","1150","2.62","44500","45000","43500","103477","4562845700","880426125000","19565025"
"400760","NH올원리츠","5190","-10","-0.19","5200","5210","5180","192123","997583210","219018000000","42200000"
"005940","NH투자증권","12500","-150","-1.19","12650","12650","12400","764858","9568824950","3712923587500","297033887"
"005945","NH투자증권우","11650","-200","-1.69","11800","11800","11550","92271","1077091650","219846777200","18870968"
"338100","NH프라임리츠","4780","0","0.00","4775","4785","4760","10182","48598280","89194800000","18660000"
"034310","NICE","16000","-150","-0.93","16200","16200","15950","48441","775947250","606116800000","37882300"
"008260","NI스틸","3375","0","0.00","3375","3440","3360","42041","142692075","96525394875","28600117"
"004250","NPC","10500","300","2.94","10100","10500","9840","2889099","29463279400","385560000000","36720000"
"004255","NPC우","4315","85","2.01","4200","4315","4160","16762","71179660","22783200000","5280000"
"010060","OCI","104000","-1000","-0.95","105000","105500","103500","103361","10770019000","2480334584000","23849371"
"178920","PI첨단소재","55100","1900","3.57","53500","55200","52900","275800","15051254300","1618084342200","29366322"
"005490","POSCO","274500","-4500","-1.61","278000","280000","274500","219848","60627320500","23932786207500","87186835"
"010950","S-Oil","85700","-2100","-2.39","87100","87800","85500","259452","22355367200","9648345274400","112582792"
"010955","S-Oil우","54800","-1300","-2.32","56100","56100","54800","9642","531827100","220401599600","4021927"
"034120","SBS","49350","1650","3.46","47850","49500","47250","173549","8496771950","900764921700","18252582"
"101060","SBS미디어홀딩스","1930","0","0.00","0","0","0","0","0","269999646700","139896190"
"005090","SGC에너지","47300","150","0.32","47450","47700","46800","58068","2743568300","694222289200","14677004"
"001380","SG글로벌","1830","0","0.00","1840","1870","1820","71880","132686055","82284381690","44964143"
"004060","SG세계물산","684","14","2.09","675","736","666","4844060","3359576076","138458672640","202424960"
"001770","SHD","29950","300","1.01","29650","30000","29150","3661","108078350","36385596100","1214878"
"002360","SH에너지화학","973","5","0.52","971","983","968","885846","861925133","108133119290","111133730"
"009160","SIMPAC","6410","-100","-1.54","6520","6550","6400","81870","527891780","419403197560","65429516"
"123700","SJM","4900","125","2.62","4770","4900","4750","47982","230176575","76464000200","15604898"
"025530","SJM홀딩스","3735","-5","-0.13","3740","3740","3675","7439","27558490","55778519880","14934008"
"034730","SK","251000","-4000","-1.57","254000","254000","248500","187005","46946591000","18611481579000","74149329"
"011790","SKC","174500","1500","0.87","173000","175500","170500","147928","25644564500","6608018001000","37868298"
"018670","SK가스","127500","-1500","-1.16","129500","130500","127000","9970","1274002500","1176856110000","9230244"
"001740","SK네트웍스","5020","-10","-0.20","5020","5040","5000","315212","1581875200","1245901987940","248187647"
"001745","SK네트웍스우","83200","-1400","-1.65","84400","84400","83000","256","21426500","9455513600","113648"
"006120","SK디스커버리","46400","-450","-0.96","46500","46900","46000","63208","2936300900","883356472000","19037855"
"006125","SK디스커버리우","36300","-100","-0.27","36400","36400","35700","1316","47370600","49311916500","1358455"
"210980","SK디앤디","31750","-150","-0.47","31750","32200","31700","9438","301127400","704537707000","22190164"
"068400","SK렌터카","10250","-250","-2.38","10500","10600","10250","65885","683162150","484679860000","47285840"
"395400","SK리츠","6160","-10","-0.16","6160","6170","6100","90944","558726930","954926477120","155020532"
"302440","SK바이오사이언스","225000","1500","0.67","223000","226000","221500","375440","83897866500","17212500000000","76500000"
"326030","SK바이오팜","97200","-600","-0.61","98000","98500","97000","145182","14163291100","7612047900000","78313250"
"402340","SK스퀘어","66400","1900","2.95","64800","68500","64800","2543077","170441521200","9393446714400","141467571"
"361610","SK아이이테크놀로지","168000","-500","-0.30","168000","170000","166000","168500","28334065500","11977995456000","71297592"
"03473K","SK우","220000","-2500","-1.12","222500","222500","218500","1504","331241500","124549700000","566135"
"096770","SK이노베이션","238500","-500","-0.21","239000","246000","233500","647228","155442581500","22053037014000","92465564"
"096775","SK이노베이션우","141000","1000","0.71","139000","143000","136000","5122","719786500","176028066000","1248426"
"001510","SK증권","1000","-20","-1.96","1020","1020","1000","3115246","3133605688","472590171000","472590171"
"001515","SK증권우","3950","-20","-0.50","3980","3980","3930","3219","12691675","15454430300","3912514"
"285130","SK케미칼","149000","-2500","-1.65","151500","151500","148000","79194","11784616500","2625496220000","17620780"
"28513K","SK케미칼우","88900","-900","-1.00","89000","89700","88200","10372","919211600","188061638100","2115429"
"017670","SK텔레콤","57900","-400","-0.69","58200","58300","57200","840690","48543048200","12670439037600","218833144"
"000660","SK하이닉스","131000","4000","3.15","131000","133500","130000","5172987","679015510000","95368309815000","728002365"
"064960","SNT모티브","47050","-1350","-2.79","48400","48400","46900","65918","3119358250","688018548800","14623136"
"100840","SNT에너지","18550","-100","-0.54","18650","18650","18400","7109","131650350","139249489050","7506711"
"003570","SNT중공업","8960","80","0.90","8900","8970","8820","18098","161127940","297944165120","33252697"
"036530","SNT홀딩스","17600","100","0.57","17450","17600","17350","7668","134041850","286948393600","16303886"
"005610","SPC삼립","70800","-400","-0.56","71200","71300","70800","1888","133968700","610933837200","8629009"
"011810","STX","4100","10","0.24","4085","4125","4010","122293","499496730","117347961400","28621454"
"077970","STX엔진","9600","150","1.59","9380","9680","9380","44212","422001860","220885478400","23008904"
"071970","STX중공업","4740","90","1.94","4680","4800","4600","218228","1032123610","134454726240","28365976"
"002820","SUN&L","5000","100","2.04","4900","5000","4805","4686","22806050","63039945000","12607989"
"084870","TBH글로벌","2255","-65","-2.80","2325","2345","2220","72798","164032065","47032126845","20856819"
"002710","TCC스틸","9680","790","8.89","9240","9980","8840","3186397","30124435400","227480000000","23500000"
"002900","TYM","1765","0","0.00","1765","1775","1750","578496","1018626635","267449694580","151529572"
"024070","WISCOM","3450","30","0.88","3450","3470","3360","40996","140936190","52876211100","15326438"
"037270","YG PLUS","7980","-60","-0.75","8040","8050","7890","499834","3982668910","506166691800","63429410"
"000500","가온전선","23800","-100","-0.42","23900","23950","23650","3045","72359250","99016258600","4160347"
"000860","강남제비스코","24950","-400","-1.58","25350","25500","24800","151164","3792069700","162175000000","6500000"
"035250","강원랜드","24050","-300","-1.23","24350","24350","24000","408401","9839561600","5145269025000","213940500"
"011420","갤럭시아에스엠","3055","75","2.52","3000","3100","2950","1515523","4615675080","84164162420","27549644"
"002100","경농","12250","0","0.00","12350","12350","12150","24828","304569100","239151543750","19522575"
"009450","경동나비엔","54900","800","1.48","54100","55300","53600","35460","1937989500","799815700800","14568592"
"267290","경동도시가스","22600","-250","-1.09","22900","22950","22500","10060","227844850","133236175600","5895406"
"012320","경동인베스트","35350","0","0.00","35350","35500","34900","588","20726800","83603563050","2365023"
"000050","경방","13750","100","0.73","13700","13800","13650","10753","147528350","376959962500","27415270"
"214390","경보제약","10750","150","1.42","10500","11000","10500","194603","2082882300","256998745000","23906860"
"012610","경인양행","6940","50","0.73","6900","6990","6860","250663","1733778420","288539973100","41576365"
"009140","경인전자","36800","300","0.82","36500","36900","35700","17360","634338850","57805329600","1570797"
"013580","계룡건설","32600","-450","-1.36","33150","33150","32300","110263","3586853000","291147568200","8930907"
"012200","계양전기","4085","-15","-0.37","4100","4100","4050","56447","229857585","133171000000","32600000"
"012205","계양전기우","6920","-80","-1.14","7000","7000","6920","1826","12672740","9688000000","1400000"
"002140","고려산업","2910","-15","-0.51","2920","2935","2890","46443","134866150","72573726750","24939425"
"010130","고려아연","511000","-12000","-2.29","520000","525000","509000","30929","15917927000","9642570000000","18870000"
"002240","고려제강","19450","-150","-0.77","19800","19800","19400","44767","874574600","447350000000","23000000"
"009290","광동제약","7430","-60","-0.80","7480","7490","7430","65600","488745610","389486922930","52420851"
"017040","광명전기","2570","15","0.59","2555","2605","2540","348677","895226315","111377670550","43337615"
"017900","광전자","3260","50","1.56","3180","3285","3180","126903","410999010","188896667380","57943763"
"037710","광주신세계","181000","4500","2.55","177500","182500","174000","3230","567972000","289600000000","1600000"
"030610","교보증권","8370","-10","-0.12","8380","8430","8350","43264","362833920","541148087520","64653296"
"339770","교촌에프앤비","16600","100","0.61","16500","16700","16350","34859","575956750","414710164000","24982540"
"007690","국도화학","56500","-1100","-1.91","57700","57900","56400","35058","1990936000","509099804000","9010616"
"005320","국동","2735","10","0.37","2715","2805","2695","323758","889606285","149531305930","54673238"
"001140","국보","1570","-30","-1.88","1615","1615","1570","425139","671917090","101312952510","64530543"
"002720","국제약품","6140","-30","-0.49","6210","6320","6100","473381","2934705170","118355192600","19276090"
"083420","그린케미칼","9270","-20","-0.22","9400","9400","9220","49517","459802330","222480000000","24000000"
"014530","극동유화","3950","-70","-1.74","4015","4015","3945","107577","426348175","137734209000","34869420"
"014280","금강공업","7820","0","0.00","7770","7870","7710","67736","526452020","229355571740","29329357"
"014285","금강공업우","12950","50","0.39","12900","13000","12800","1035","13371400","7638881250","589875"
"008870","금비","65000","-300","-0.46","65300","65800","64300","446","28992300","65000000000","1000000"
"001570","금양","4905","25","0.51","4895","5000","4885","497069","2453889395","239393449620","48806004"
"002990","금호건설","11600","0","0.00","11550","11650","11450","52138","602099400","424953518400","36633924"
"002995","금호건설우","31050","-850","-2.66","32050","32050","31000","1023","31825350","9074859300","292266"
"011780","금호석유","166000","-6500","-3.77","172000","172500","165000","276584","46259686500","5057636706000","30467691"
"011785","금호석유우","107000","-4500","-4.04","111500","111500","106500","78832","8505701000","323513002000","3023486"
"214330","금호에이치티","2115","10","0.48","2110","2145","2095","1197360","2537861875","415685471310","196541594"
"001210","금호전기","3540","15","0.43","3525","3735","3470","546550","1999266885","69522973320","19639258"
"073240","금호타이어","4610","30","0.66","4650","4705","4570","372157","1722108675","1324269923070","287260287"
"092440","기신정기","4240","-5","-0.12","4220","4260","4200","15429","65199415","123808000000","29200000"
"000270","기아","82200","-1200","-1.44","83300","83900","82100","1252096","103456529800","33320867123400","405363347"
"024110","기업은행","10300","-150","-1.44","10450","10450","10250","1701978","17569676000","7666296046100","744300587"
"013700","까뮤이앤씨","2850","140","5.17","2820","2975","2755","17080477","49100680375","128683998000","45152280"
"004540","깨끗한나라","4095","-25","-0.61","4120","4130","4055","63498","259054500","152500637835","37240693"
"004545","깨끗한나라우","22850","-150","-0.65","23450","23450","22850","419","9666650","8366756000","366160"
"001260","남광토건","13900","200","1.46","13850","14100","13500","42089","580818700","136623294600","9829014"
"008350","남선알미늄","2485","35","1.43","2460","2585","2430","1825528","4567190875","273795038650","110179090"
"008355","남선알미우","22200","50","0.23","22150","22500","22150","439","9831550","6835158000","307890"
"004270","남성","3135","-50","-1.57","3185","3195","3120","138894","438072920","113525121600","36212160"
"003920","남양유업","407000","500","0.12","404500","410000","404000","1319","536321500","293040000000","720000"
"003925","남양유업우","199500","1500","0.76","198000","199500","198000","89","17700500","33249069000","166662"
"025860","남해화학","10500","150","1.45","10400","10550","10300","284073","2958507600","521627851500","49678843"
"005720","넥센","4560","35","0.77","4530","4605","4515","7207","32704930","244160535120","53543977"
"005725","넥센우","3335","-10","-0.30","3380","3380","3335","319","1065215","12008001000","3600600"
"002350","넥센타이어","6820","-70","-1.02","6840","6900","6790","167493","1143353660","666094921140","97667877"
"002355","넥센타이어1우B","3265","-15","-0.46","3260","3270","3260","18017","58922080","21222500000","6500000"
"003580","넥스트사이언스","21800","1050","5.06","22500","22950","21000","2766338","60413161000","917035246600","42065837"
"251270","넷마블","125000","6000","5.04","118500","127500","118000","518930","64226103000","10744187750000","85953502"
"090350","노루페인트","14900","300","2.05","14350","15450","13800","2209582","32572228900","298000000000","20000000"
"090355","노루페인트우","21100","-550","-2.54","21300","21300","20800","6449","135350450","9771958600","463126"
"000320","노루홀딩스","12750","-200","-1.54","12950","12950","12650","22193","283460500","169462175250","13291151"
"000325","노루홀딩스우","37650","-550","-1.44","37800","38200","37500","1436","54107400","6974662500","185250"
"006280","녹십자","218000","-6500","-2.90","224500","225000","217000","53551","11765631000","2547665284000","11686538"
"005250","녹십자홀딩스","27150","-250","-0.91","27200","27400","27050","60572","1647020600","1276815901500","47028210"
"005257","녹십자홀딩스2우","50500","-400","-0.79","51500","51500","50500","393","19875800","42722495000","845990"
"004370","농심","318500","-2500","-0.78","321000","321000","317000","12428","3963137500","1937321477000","6082642"
"072710","농심홀딩스","75800","400","0.53","75500","75900","75100","1483","112126800","351544482000","4637790"
"058730","다스코","4875","45","0.93","4910","4910","4805","21332","103945190","82273234875","16876561"
"023590","다우기술","22800","0","0.00","22800","22950","22650","48214","1098502400","1022958867600","44866617"
"145210","다이나믹디자인","499","-1","-0.20","500","502","491","610667","303033025","78986333754","158289246"
"019680","대교","3895","5","0.13","3870","3910","3860","22358","86728925","329917600750","84702850"
"019685","대교우B","2740","15","0.55","2740","2780","2680","28184","77017395","53229952600","19426990"
"006370","대구백화점","11650","-50","-0.43","11850","11850","11550","8251","95948800","126071768150","10821611"
"008060","대덕","8060","-10","-0.12","8070","8140","8000","208501","1682045470","273154609000","33890150"
"00806K","대덕1우","10500","-50","-0.47","10600","10950","10400","18386","194062900","12729748500","1212357"
"353200","대덕전자","24900","900","3.75","24050","25450","24000","2698712","67201020750","1230481432500","49416925"
"35320K","대덕전자1우","15300","300","2.00","14950","15400","14900","31810","483743800","32061440700","2095519"
"000490","대동","10100","0","0.00","10100","10150","10000","80937","816685900","239654921000","23728210"
"008110","대동전자","8400","-290","-3.34","8660","8690","8330","44358","376218980","88119754800","10490447"
"005750","대림B&Co","7360","-10","-0.14","7370","7440","7290","29806","218707930","122707686400","16672240"
"006570","대림통상","3525","-5","-0.14","3520","3525","3455","3876","13521255","53668125000","15225000"
"001680","대상","23300","-50","-0.21","23400","23500","23250","58622","1367940000","807298982500","34648025"
"001685","대상우","17150","0","0.00","17100","18100","17050","4275","74574050","23499324450","1370223"
"084690","대상홀딩스","9700","30","0.31","9670","9710","9590","22184","213864300","351261618600","36212538"
"084695","대상홀딩스우","11700","200","1.74","11400","11800","11350","5286","61266850","10687739400","913482"
"128820","대성산업","4560","-5","-0.11","4565","4630","4535","278585","1272283280","206273779680","45235478"
"117580","대성에너지","9150","-250","-2.66","9550","9640","9090","1481629","13785219240","251625000000","27500000"
"016710","대성홀딩스","47100","-100","-0.21","47050","47200","46900","20315","955058100","757813518900","16089459"
"003540","대신증권","18650","-700","-3.62","19350","19350","18500","271959","5112228550","946923910000","50773400"
"003547","대신증권2우B","15150","-600","-3.81","15750","15750","15100","93477","1434650950","151500000000","10000000"
"003545","대신증권우","15850","-450","-2.76","16250","16300","15850","191594","3057521850","412100000000","26000000"
"009190","대양금속","4880","85","1.77","4810","4910","4760","302519","1468384275","156980640320","32168164"
"014160","대영포장","2590","-20","-0.77","2625","2625","2570","1192704","3100115370","280741881910","108394549"
"047040","대우건설","5770","-70","-1.20","5820","5870","5770","1414737","8207827500","2398142621260","415622638"
"009320","대우부품","2465","25","1.02","2465","2465","2420","171377","419896410","117448314375","47646375"
"042660","대우조선해양","23050","200","0.88","22800","23050","22700","200710","4595028350","2473049920450","107290669"
"003090","대웅","31050","-800","-2.51","31850","31850","31000","76452","2391998950","1805308479000","58141980"
"069620","대웅제약","148000","-4500","-2.95","152500","152500","147000","53169","7964879500","1714813100000","11586575"
"000430","대원강업","3730","20","0.54","3705","3740","3675","62723","232221235","231260000000","62000000"
"006340","대원전선","1770","50","2.91","1715","1770","1700","1169720","2059797280","125700031590","71016967"
"006345","대원전선우","2960","-40","-1.33","3000","3000","2935","21838","64430915","7758752000","2621200"
"003220","대원제약","16650","-300","-1.77","17000","17000","16550","239122","3995366700","353393302950","21224823"
"024890","대원화성","4115","-110","-2.60","4210","4210","4110","745825","3078075300","169740260480","41249152"
"002880","대유에이텍","1295","15","1.17","1275","1300","1260","1205829","1543207100","149046877630","115094114"
"000300","대유플러스","1315","5","0.38","1320","1335","1300","1052587","1385150405","159113387810","120998774"
"012800","대창","1820","20","1.11","1860","1865","1805","737928","1351059630","165875708180","91140499"
"015230","대창단조","7900","-90","-1.13","8000","8050","7840","18108","143243080","112860308500","14286115"
"001070","대한방직","49400","1100","2.28","48300","49950","48000","841","41179550","261820000000","5300000"
"006650","대한유화","183000","-6000","-3.17","188500","189500","183000","47366","8744043000","1189500000000","6500000"
"001440","대한전선","1780","-60","-3.26","1840","1845","1770","5363263","9591042555","1524521956020","856473009"
"084010","대한제강","15550","-50","-0.32","15650","15650","15400","70211","1086856050","383256713700","24646734"
"001790","대한제당","3020","5","0.17","3020","3030","3005","90995","274331955","270883671600","89696580"
"001795","대한제당우","3190","-80","-2.45","3270","3270","3170","48110","154133990","20680004400","6482760"
"001130","대한제분","154500","0","0.00","155500","155500","153000","967","148812000","261105000000","1690000"
"003490","대한항공","29350","-600","-2.00","29950","30000","29300","1250059","36900902100","10208541213750","347820825"
"003495","대한항공우","37300","-150","-0.40","38000","38000","37000","2911","108705100","41432616200","1110794"
"005880","대한해운","2640","-25","-0.94","2685","2685","2625","866345","2294682620","842628494400","319177460"
"003830","대한화섬","124000","-500","-0.40","124500","125500","122500","209","25849000","164672000000","1328000"
"016090","대현","2290","20","0.88","2270","2290","2240","310617","704996595","101406489900","44282310"
"069460","대호에이엘","3385","5","0.15","3360","3410","3360","115221","389937230","171061435360","50535136"
"192080","더블유게임즈","57900","300","0.52","57700","58700","56800","148713","8600177700","1063883665800","18374502"
"012510","더존비즈온","73000","-800","-1.08","73800","74300","73000","52315","3840433200","2217943232000","30382784"
"004830","덕성","15100","-100","-0.66","15200","15200","14700","402740","5987674200","236768000000","15680000"
"004835","덕성우","17000","-200","-1.16","17450","17450","16550","35554","599151350","23664000000","1392000"
"024900","덕양산업","3305","-5","-0.15","3305","3365","3285","68607","226728485","107627258900","32564980"
"145720","덴티움","69800","-200","-0.29","69800","70000","68400","35230","2441508600","772604334000","11068830"
"002150","도화엔지니어링","7650","-30","-0.39","7680","7680","7610","15007","114796330","257958000000","33720000"
"001230","동국제강","15900","-250","-1.55","16050","16250","15900","307041","4915837500","1517380518300","95432737"
"023450","동남합성","63600","-700","-1.09","64300","64300","63600","2793","179091200","229596000000","3610000"
"004140","동방","4025","25","0.63","4030","4100","3980","915521","3696030715","193086358150","47971766"
