회사명,거래소코드,회계년도,거래월(*),종가,자산(*)(IFRS연결),부채(*)(IFRS연결),당기순이익(손실)(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결),매출액(수익)(*)(IFRS연결),비유동자산(*)(IFRS연결),매출총이익(손실)(IFRS연결),법인세비용(IFRS연결),이자비용(IFRS연결),감가상각비(IFRS연결),유동자산(*)(IFRS연결),유동부채(*)(IFRS연결),현금및현금성자산(*)(IFRS연결)
(주)한진칼,180640,2022/12,06,61800,3915077621,1339020434,659568334,-3563195,200336082,3377108154,77088154,32414479,0,2667155,537969467,978767254,151540682
(주)한진칼,180640,2022/12,07,60000,3915077621,1339020434,659568334,-3563195,200336082,3377108154,77088154,32414479,0,2667155,537969467,978767254,151540682
(주)한진칼,180640,2022/12,08,52800,3915077621,1339020434,659568334,-3563195,200336082,3377108154,77088154,32414479,0,2667155,537969467,978767254,151540682
(주)한진칼,180640,2022/12,09,37350,3915077621,1339020434,659568334,-3563195,200336082,3377108154,77088154,32414479,0,2667155,537969467,978767254,151540682
(주)한진칼,180640,2022/12,10,39800,3915077621,1339020434,659568334,-3563195,200336082,3377108154,77088154,32414479,0,2667155,537969467,978767254,151540682
(주)한진칼,180640,2022/12,11,40650,3915077621,1339020434,659568334,-3563195,200336082,3377108154,77088154,32414479,0,2667155,537969467,978767254,151540682
(주)한진칼,180640,2022/12,12,37450,3915077621,1339020434,659568334,-3563195,200336082,3377108154,77088154,32414479,0,2667155,537969467,978767254,151540682
(주)한화,000880,2013/12,01,33450,113322609673,102546653536,224668731,6404166676,38724968314,12022445394,2766708286,179764803,0,0,9460445160,9075173488,1350376230
(주)한화,000880,2013/12,02,34900,113322609673,102546653536,224668731,6404166676,38724968314,12022445394,2766708286,179764803,0,0,9460445160,9075173488,1350376230
(주)한화,000880,2013/12,03,33750,113322609673,102546653536,224668731,6404166676,38724968314,12022445394,2766708286,179764803,0,0,9460445160,9075173488,1350376230
(주)한화,000880,2013/12,04,31200,113322609673,102546653536,224668731,6404166676,38724968314,12022445394,2766708286,179764803,0,0,9460445160,9075173488,1350376230
(주)한화,000880,2013/12,05,31700,113322609673,102546653536,224668731,6404166676,38724968314,12022445394,2766708286,179764803,0,0,9460445160,9075173488,1350376230
(주)한화,000880,2013/12,06,29400,113322609673,102546653536,224668731,6404166676,38724968314,12022445394,2766708286,179764803,0,0,9460445160,9075173488,1350376230
(주)한화,000880,2013/12,07,30750,113322609673,102546653536,224668731,6404166676,38724968314,12022445394,2766708286,179764803,0,0,9460445160,9075173488,1350376230
(주)한화,000880,2013/12,08,32600,113322609673,102546653536,224668731,6404166676,38724968314,12022445394,2766708286,179764803,0,0,9460445160,9075173488,1350376230
(주)한화,000880,2013/12,09,37900,113322609673,102546653536,224668731,6404166676,38724968314,12022445394,2766708286,179764803,0,0,9460445160,9075173488,1350376230
(주)한화,000880,2013/12,10,40150,113322609673,102546653536,224668731,6404166676,38724968314,12022445394,2766708286,179764803,0,0,9460445160,9075173488,1350376230
(주)한화,000880,2013/12,11,39650,113322609673,102546653536,224668731,6404166676,38724968314,12022445394,2766708286,179764803,0,0,9460445160,9075173488,1350376230
(주)한화,000880,2013/12,12,39200,113322609673,102546653536,224668731,6404166676,38724968314,12022445394,2766708286,179764803,0,0,9460445160,9075173488,1350376230
(주)한화,000880,2014/12,01,36100,123684262290,111569023847,-163026544,4579017163,37456840937,12354143804,2226438713,200275144,0,0,8714144662,9338687120,1009122524
(주)한화,000880,2014/12,02,36000,123684262290,111569023847,-163026544,4579017163,37456840937,12354143804,2226438713,200275144,0,0,8714144662,9338687120,1009122524
(주)한화,000880,2014/12,03,32100,123684262290,111569023847,-163026544,4579017163,37456840937,12354143804,2226438713,200275144,0,0,8714144662,9338687120,1009122524
(주)한화,000880,2014/12,04,30050,123684262290,111569023847,-163026544,4579017163,37456840937,12354143804,2226438713,200275144,0,0,8714144662,9338687120,1009122524
(주)한화,000880,2014/12,05,27100,123684262290,111569023847,-163026544,4579017163,37456840937,12354143804,2226438713,200275144,0,0,8714144662,9338687120,1009122524
(주)한화,000880,2014/12,06,25850,123684262290,111569023847,-163026544,4579017163,37456840937,12354143804,2226438713,200275144,0,0,8714144662,9338687120,1009122524
(주)한화,000880,2014/12,07,29400,123684262290,111569023847,-163026544,4579017163,37456840937,12354143804,2226438713,200275144,0,0,8714144662,9338687120,1009122524
(주)한화,000880,2014/12,08,30250,123684262290,111569023847,-163026544,4579017163,37456840937,12354143804,2226438713,200275144,0,0,8714144662,9338687120,1009122524
(주)한화,000880,2014/12,09,29450,123684262290,111569023847,-163026544,4579017163,37456840937,12354143804,2226438713,200275144,0,0,8714144662,9338687120,1009122524
(주)한화,000880,2014/12,10,27400,123684262290,111569023847,-163026544,4579017163,37456840937,12354143804,2226438713,200275144,0,0,8714144662,9338687120,1009122524
(주)한화,000880,2014/12,11,29700,123684262290,111569023847,-163026544,4579017163,37456840937,12354143804,2226438713,200275144,0,0,8714144662,9338687120,1009122524
(주)한화,000880,2014/12,12,31250,123684262290,111569023847,-163026544,4579017163,37456840937,12354143804,2226438713,200275144,0,0,8714144662,9338687120,1009122524
(주)한화,000880,2015/12,01,27400,145621715231,131976048849,120514957,9620650597,41376287959,15476587060,2948687094,54848366,0,92924000,11222945364,12794858830,1182440811
(주)한화,000880,2015/12,02,30600,145621715231,131976048849,120514957,9620650597,41376287959,15476587060,2948687094,54848366,0,92924000,11222945364,12794858830,1182440811
(주)한화,000880,2015/12,03,36350,145621715231,131976048849,120514957,9620650597,41376287959,15476587060,2948687094,54848366,0,92924000,11222945364,12794858830,1182440811
(주)한화,000880,2015/12,04,42250,145621715231,131976048849,120514957,9620650597,41376287959,15476587060,2948687094,54848366,0,92924000,11222945364,12794858830,1182440811
(주)한화,000880,2015/12,05,43200,145621715231,131976048849,120514957,9620650597,41376287959,15476587060,2948687094,54848366,0,92924000,11222945364,12794858830,1182440811
(주)한화,000880,2015/12,06,47200,145621715231,131976048849,120514957,9620650597,41376287959,15476587060,2948687094,54848366,0,92924000,11222945364,12794858830,1182440811
(주)한화,000880,2015/12,07,47500,145621715231,131976048849,120514957,9620650597,41376287959,15476587060,2948687094,54848366,0,92924000,11222945364,12794858830,1182440811
(주)한화,000880,2015/12,08,42150,145621715231,131976048849,120514957,9620650597,41376287959,15476587060,2948687094,54848366,0,92924000,11222945364,12794858830,1182440811
(주)한화,000880,2015/12,09,38850,145621715231,131976048849,120514957,9620650597,41376287959,15476587060,2948687094,54848366,0,92924000,11222945364,12794858830,1182440811
(주)한화,000880,2015/12,10,37550,145621715231,131976048849,120514957,9620650597,41376287959,15476587060,2948687094,54848366,0,92924000,11222945364,12794858830,1182440811
(주)한화,000880,2015/12,11,36400,145621715231,131976048849,120514957,9620650597,41376287959,15476587060,2948687094,54848366,0,92924000,11222945364,12794858830,1182440811
(주)한화,000880,2015/12,12,39400,145621715231,131976048849,120514957,9620650597,41376287959,15476587060,2948687094,54848366,0,92924000,11222945364,12794858830,1182440811
(주)한화,000880,2016/12,01,36450,154871038000,140643102000,1288691000,6097289000,47120215000,16309844000,4070469000,383256000,0,101608000,12431879000,13661160000,2860421000
(주)한화,000880,2016/12,02,33900,154871038000,140643102000,1288691000,6097289000,47120215000,16309844000,4070469000,383256000,0,101608000,12431879000,13661160000,2860421000
(주)한화,000880,2016/12,03,35500,154871038000,140643102000,1288691000,6097289000,47120215000,16309844000,4070469000,383256000,0,101608000,12431879000,13661160000,2860421000
(주)한화,000880,2016/12,04,37800,154871038000,140643102000,1288691000,6097289000,47120215000,16309844000,4070469000,383256000,0,101608000,12431879000,13661160000,2860421000
(주)한화,000880,2016/12,05,38500,154871038000,140643102000,1288691000,6097289000,47120215000,16309844000,4070469000,383256000,0,101608000,12431879000,13661160000,2860421000
(주)한화,000880,2016/12,06,35400,154871038000,140643102000,1288691000,6097289000,47120215000,16309844000,4070469000,383256000,0,101608000,12431879000,13661160000,2860421000
(주)한화,000880,2016/12,07,35600,154871038000,140643102000,1288691000,6097289000,47120215000,16309844000,4070469000,383256000,0,101608000,12431879000,13661160000,2860421000
(주)한화,000880,2016/12,08,36650,154871038000,140643102000,1288691000,6097289000,47120215000,16309844000,4070469000,383256000,0,101608000,12431879000,13661160000,2860421000
(주)한화,000880,2016/12,09,35050,154871038000,140643102000,1288691000,6097289000,47120215000,16309844000,4070469000,383256000,0,101608000,12431879000,13661160000,2860421000
(주)한화,000880,2016/12,10,37350,154871038000,140643102000,1288691000,6097289000,47120215000,16309844000,4070469000,383256000,0,101608000,12431879000,13661160000,2860421000
(주)한화,000880,2016/12,11,35300,154871038000,140643102000,1288691000,6097289000,47120215000,16309844000,4070469000,383256000,0,101608000,12431879000,13661160000,2860421000
(주)한화,000880,2016/12,12,35050,154871038000,140643102000,1288691000,6097289000,47120215000,16309844000,4070469000,383256000,0,101608000,12431879000,13661160000,2860421000
(주)한화,000880,2017/12,01,35200,160194978000,144230232000,1310937000,5138487000,50404436000,16152146000,4483318000,684208000,0,106407000,11619692000,12930690000,2109153000
(주)한화,000880,2017/12,02,36400,160194978000,144230232000,1310937000,5138487000,50404436000,16152146000,4483318000,684208000,0,106407000,11619692000,12930690000,2109153000
(주)한화,000880,2017/12,03,35900,160194978000,144230232000,1310937000,5138487000,50404436000,16152146000,4483318000,684208000,0,106407000,11619692000,12930690000,2109153000
(주)한화,000880,2017/12,04,39950,160194978000,144230232000,1310937000,5138487000,50404436000,16152146000,4483318000,684208000,0,106407000,11619692000,12930690000,2109153000
(주)한화,000880,2017/12,05,47850,160194978000,144230232000,1310937000,5138487000,50404436000,16152146000,4483318000,684208000,0,106407000,11619692000,12930690000,2109153000
(주)한화,000880,2017/12,06,47400,160194978000,144230232000,1310937000,5138487000,50404436000,16152146000,4483318000,684208000,0,106407000,11619692000,12930690000,2109153000
(주)한화,000880,2017/12,07,48950,160194978000,144230232000,1310937000,5138487000,50404436000,16152146000,4483318000,684208000,0,106407000,11619692000,12930690000,2109153000
(주)한화,000880,2017/12,08,49150,160194978000,144230232000,1310937000,5138487000,50404436000,16152146000,4483318000,684208000,0,106407000,11619692000,12930690000,2109153000
(주)한화,000880,2017/12,09,44000,160194978000,144230232000,1310937000,5138487000,50404436000,16152146000,4483318000,684208000,0,106407000,11619692000,12930690000,2109153000
(주)한화,000880,2017/12,10,44650,160194978000,144230232000,1310937000,5138487000,50404436000,16152146000,4483318000,684208000,0,106407000,11619692000,12930690000,2109153000
(주)한화,000880,2017/12,11,41500,160194978000,144230232000,1310937000,5138487000,50404436000,16152146000,4483318000,684208000,0,106407000,11619692000,12930690000,2109153000
(주)한화,000880,2017/12,12,41500,160194978000,144230232000,1310937000,5138487000,50404436000,16152146000,4483318000,684208000,0,106407000,11619692000,12930690000,2109153000
(주)한화,000880,2018/12,01,47050,169548577000,152595542000,799340000,2749201000,48740153000,17460847000,4260922000,500500000,0,102527000,13720522000,14870001000,2944541000
(주)한화,000880,2018/12,02,44150,169548577000,152595542000,799340000,2749201000,48740153000,17460847000,4260922000,500500000,0,102527000,13720522000,14870001000,2944541000
(주)한화,000880,2018/12,03,39150,169548577000,152595542000,799340000,2749201000,48740153000,17460847000,4260922000,500500000,0,102527000,13720522000,14870001000,2944541000
(주)한화,000880,2018/12,04,39950,169548577000,152595542000,799340000,2749201000,48740153000,17460847000,4260922000,500500000,0,102527000,13720522000,14870001000,2944541000
(주)한화,000880,2018/12,05,36000,169548577000,152595542000,799340000,2749201000,48740153000,17460847000,4260922000,500500000,0,102527000,13720522000,14870001000,2944541000
(주)한화,000880,2018/12,06,31550,169548577000,152595542000,799340000,2749201000,48740153000,17460847000,4260922000,500500000,0,102527000,13720522000,14870001000,2944541000
(주)한화,000880,2018/12,07,32150,169548577000,152595542000,799340000,2749201000,48740153000,17460847000,4260922000,500500000,0,102527000,13720522000,14870001000,2944541000
(주)한화,000880,2018/12,08,31850,169548577000,152595542000,799340000,2749201000,48740153000,17460847000,4260922000,500500000,0,102527000,13720522000,14870001000,2944541000
(주)한화,000880,2018/12,09,32800,169548577000,152595542000,799340000,2749201000,48740153000,17460847000,4260922000,500500000,0,102527000,13720522000,14870001000,2944541000
(주)한화,000880,2018/12,10,28100,169548577000,152595542000,799340000,2749201000,48740153000,17460847000,4260922000,500500000,0,102527000,13720522000,14870001000,2944541000
(주)한화,000880,2018/12,11,30000,169548577000,152595542000,799340000,2749201000,48740153000,17460847000,4260922000,500500000,0,102527000,13720522000,14870001000,2944541000
(주)한화,000880,2018/12,12,31350,169548577000,152595542000,799340000,2749201000,48740153000,17460847000,4260922000,500500000,0,102527000,13720522000,14870001000,2944541000
(주)한화,000880,2019/12,01,35150,182286178000,164022207000,231054000,2517921000,50412399000,18698208000,3753046000,22285000,0,140103000,15242686000,16002711000,3512676000
(주)한화,000880,2019/12,02,32150,182286178000,164022207000,231054000,2517921000,50412399000,18698208000,3753046000,22285000,0,140103000,15242686000,16002711000,3512676000
(주)한화,000880,2019/12,03,30400,182286178000,164022207000,231054000,2517921000,50412399000,18698208000,3753046000,22285000,0,140103000,15242686000,16002711000,3512676000
(주)한화,000880,2019/12,04,29600,182286178000,164022207000,231054000,2517921000,50412399000,18698208000,3753046000,22285000,0,140103000,15242686000,16002711000,3512676000
(주)한화,000880,2019/12,05,25550,182286178000,164022207000,231054000,2517921000,50412399000,18698208000,3753046000,22285000,0,140103000,15242686000,16002711000,3512676000
(주)한화,000880,2019/12,06,26700,182286178000,164022207000,231054000,2517921000,50412399000,18698208000,3753046000,22285000,0,140103000,15242686000,16002711000,3512676000
(주)한화,000880,2019/12,07,23850,182286178000,164022207000,231054000,2517921000,50412399000,18698208000,3753046000,22285000,0,140103000,15242686000,16002711000,3512676000
(주)한화,000880,2019/12,08,24500,182286178000,164022207000,231054000,2517921000,50412399000,18698208000,3753046000,22285000,0,140103000,15242686000,16002711000,3512676000
(주)한화,000880,2019/12,09,25250,182286178000,164022207000,231054000,2517921000,50412399000,18698208000,3753046000,22285000,0,140103000,15242686000,16002711000,3512676000
(주)한화,000880,2019/12,10,23750,182286178000,164022207000,231054000,2517921000,50412399000,18698208000,3753046000,22285000,0,140103000,15242686000,16002711000,3512676000
(주)한화,000880,2019/12,11,24550,182286178000,164022207000,231054000,2517921000,50412399000,18698208000,3753046000,22285000,0,140103000,15242686000,16002711000,3512676000
(주)한화,000880,2019/12,12,25000,182286178000,164022207000,231054000,2517921000,50412399000,18698208000,3753046000,22285000,0,140103000,15242686000,16002711000,3512676000
(주)한화,000880,2020/12,01,21750,191178338000,172671140000,740501000,3442933000,50926451000,18893472000,4134530000,363339000,0,153711000,14953767000,15652116000,4279157000
(주)한화,000880,2020/12,02,20050,191178338000,172671140000,740501000,3442933000,50926451000,18893472000,4134530000,363339000,0,153711000,14953767000,15652116000,4279157000
(주)한화,000880,2020/12,03,15300,191178338000,172671140000,740501000,3442933000,50926451000,18893472000,4134530000,363339000,0,153711000,14953767000,15652116000,4279157000
(주)한화,000880,2020/12,04,20700,191178338000,172671140000,740501000,3442933000,50926451000,18893472000,4134530000,363339000,0,153711000,14953767000,15652116000,4279157000
(주)한화,000880,2020/12,05,20100,191178338000,172671140000,740501000,3442933000,50926451000,18893472000,4134530000,363339000,0,153711000,14953767000,15652116000,4279157000
(주)한화,000880,2020/12,06,22150,191178338000,172671140000,740501000,3442933000,50926451000,18893472000,4134530000,363339000,0,153711000,14953767000,15652116000,4279157000
(주)한화,000880,2020/12,07,25400,191178338000,172671140000,740501000,3442933000,50926451000,18893472000,4134530000,363339000,0,153711000,14953767000,15652116000,4279157000
(주)한화,000880,2020/12,08,27500,191178338000,172671140000,740501000,3442933000,50926451000,18893472000,4134530000,363339000,0,153711000,14953767000,15652116000,4279157000
(주)한화,000880,2020/12,09,25150,191178338000,172671140000,740501000,3442933000,50926451000,18893472000,4134530000,363339000,0,153711000,14953767000,15652116000,4279157000
(주)한화,000880,2020/12,10,24050,191178338000,172671140000,740501000,3442933000,50926451000,18893472000,4134530000,363339000,0,153711000,14953767000,15652116000,4279157000
(주)한화,000880,2020/12,11,25800,191178338000,172671140000,740501000,3442933000,50926451000,18893472000,4134530000,363339000,0,153711000,14953767000,15652116000,4279157000
(주)한화,000880,2020/12,12,28300,191178338000,172671140000,740501000,3442933000,50926451000,18893472000,4134530000,363339000,0,153711000,14953767000,15652116000,4279157000
(주)한화,000880,2021/12,01,32150,202366402000,181319145000,2162057000,7228121000,52836069000,21987425000,5704498000,908639000,0,125530000,17634712000,16468961000,5496492000
(주)한화,000880,2021/12,02,29350,202366402000,181319145000,2162057000,7228121000,52836069000,21987425000,5704498000,908639000,0,125530000,17634712000,16468961000,5496492000
(주)한화,000880,2021/12,03,31850,202366402000,181319145000,2162057000,7228121000,52836069000,21987425000,5704498000,908639000,0,125530000,17634712000,16468961000,5496492000
(주)한화,000880,2021/12,04,30800,202366402000,181319145000,2162057000,7228121000,52836069000,21987425000,5704498000,908639000,0,125530000,17634712000,16468961000,5496492000
(주)한화,000880,2021/12,05,31400,202366402000,181319145000,2162057000,7228121000,52836069000,21987425000,5704498000,908639000,0,125530000,17634712000,16468961000,5496492000
(주)한화,000880,2021/12,06,31750,202366402000,181319145000,2162057000,7228121000,52836069000,21987425000,5704498000,908639000,0,125530000,17634712000,16468961000,5496492000
(주)한화,000880,2021/12,07,29850,202366402000,181319145000,2162057000,7228121000,52836069000,21987425000,5704498000,908639000,0,125530000,17634712000,16468961000,5496492000
(주)한화,000880,2021/12,08,34800,202366402000,181319145000,2162057000,7228121000,52836069000,21987425000,5704498000,908639000,0,125530000,17634712000,16468961000,5496492000
(주)한화,000880,2021/12,09,34250,202366402000,181319145000,2162057000,7228121000,52836069000,21987425000,5704498000,908639000,0,125530000,17634712000,16468961000,5496492000
(주)한화,000880,2021/12,10,33500,202366402000,181319145000,2162057000,7228121000,52836069000,21987425000,5704498000,908639000,0,125530000,17634712000,16468961000,5496492000
(주)한화,000880,2021/12,11,29850,202366402000,181319145000,2162057000,7228121000,52836069000,21987425000,5704498000,908639000,0,125530000,17634712000,16468961000,5496492000
(주)한화,000880,2021/12,12,31400,202366402000,181319145000,2162057000,7228121000,52836069000,21987425000,5704498000,908639000,0,125530000,17634712000,16468961000,5496492000
(주)한화,000880,2022/12,01,29500,211175324000,190296497000,2243337000,1873139000,62278395000,29535220000,5913467000,32708000,0,182013000,22353201000,21094631000,6673028000
(주)한화,000880,2022/12,02,30350,211175324000,190296497000,2243337000,1873139000,62278395000,29535220000,5913467000,32708000,0,182013000,22353201000,21094631000,6673028000
(주)한화,000880,2022/12,03,31450,211175324000,190296497000,2243337000,1873139000,62278395000,29535220000,5913467000,32708000,0,182013000,22353201000,21094631000,6673028000
(주)한화,000880,2022/12,04,30150,211175324000,190296497000,2243337000,1873139000,62278395000,29535220000,5913467000,32708000,0,182013000,22353201000,21094631000,6673028000
(주)한화,000880,2022/12,05,28900,211175324000,190296497000,2243337000,1873139000,62278395000,29535220000,5913467000,32708000,0,182013000,22353201000,21094631000,6673028000
(주)한화,000880,2022/12,06,25850,211175324000,190296497000,2243337000,1873139000,62278395000,29535220000,5913467000,32708000,0,182013000,22353201000,21094631000,6673028000
(주)한화,000880,2022/12,07,27550,211175324000,190296497000,2243337000,1873139000,62278395000,29535220000,5913467000,32708000,0,182013000,22353201000,21094631000,6673028000
(주)한화,000880,2022/12,08,31850,211175324000,190296497000,2243337000,1873139000,62278395000,29535220000,5913467000,32708000,0,182013000,22353201000,21094631000,6673028000
(주)한화,000880,2022/12,09,24450,211175324000,190296497000,2243337000,1873139000,62278395000,29535220000,5913467000,32708000,0,182013000,22353201000,21094631000,6673028000
(주)한화,000880,2022/12,10,25400,211175324000,190296497000,2243337000,1873139000,62278395000,29535220000,5913467000,32708000,0,182013000,22353201000,21094631000,6673028000
(주)한화,000880,2022/12,11,29050,211175324000,190296497000,2243337000,1873139000,62278395000,29535220000,5913467000,32708000,0,182013000,22353201000,21094631000,6673028000
(주)한화,000880,2022/12,12,25650,211175324000,190296497000,2243337000,1873139000,62278395000,29535220000,5913467000,32708000,0,182013000,22353201000,21094631000,6673028000
(주)현대미포조선,010620,2013/12,01,117000,10227698199,6986660092,-267114970,-653667632,3985834602,3695049616,3339763,-62232142,0,14026788,6532648583,5983815119,242741230
(주)현대미포조선,010620,2013/12,02,118000,10227698199,6986660092,-267114970,-653667632,3985834602,3695049616,3339763,-62232142,0,14026788,6532648583,5983815119,242741230
(주)현대미포조선,010620,2013/12,03,116500,10227698199,6986660092,-267114970,-653667632,3985834602,3695049616,3339763,-62232142,0,14026788,6532648583,5983815119,242741230
(주)현대미포조선,010620,2013/12,04,108000,10227698199,6986660092,-267114970,-653667632,3985834602,3695049616,3339763,-62232142,0,14026788,6532648583,5983815119,242741230
(주)현대미포조선,010620,2013/12,05,137500,10227698199,6986660092,-267114970,-653667632,3985834602,3695049616,3339763,-62232142,0,14026788,6532648583,5983815119,242741230
(주)현대미포조선,010620,2013/12,06,126000,10227698199,6986660092,-267114970,-653667632,3985834602,3695049616,3339763,-62232142,0,14026788,6532648583,5983815119,242741230
(주)현대미포조선,010620,2013/12,07,133000,10227698199,6986660092,-267114970,-653667632,3985834602,3695049616,3339763,-62232142,0,14026788,6532648583,5983815119,242741230
(주)현대미포조선,010620,2013/12,08,135000,10227698199,6986660092,-267114970,-653667632,3985834602,3695049616,3339763,-62232142,0,14026788,6532648583,5983815119,242741230
(주)현대미포조선,010620,2013/12,09,157000,10227698199,6986660092,-267114970,-653667632,3985834602,3695049616,3339763,-62232142,0,14026788,6532648583,5983815119,242741230
(주)현대미포조선,010620,2013/12,10,169000,10227698199,6986660092,-267114970,-653667632,3985834602,3695049616,3339763,-62232142,0,14026788,6532648583,5983815119,242741230
(주)현대미포조선,010620,2013/12,11,180500,10227698199,6986660092,-267114970,-653667632,3985834602,3695049616,3339763,-62232142,0,14026788,6532648583,5983815119,242741230
(주)현대미포조선,010620,2013/12,12,178000,10227698199,6986660092,-267114970,-653667632,3985834602,3695049616,3339763,-62232142,0,14026788,6532648583,5983815119,242741230
(주)현대미포조선,010620,2014/12,01,173500,10063720316,8137122082,-679259389,405768405,3967477475,2613402424,-532402132,-217141375,0,14664398,7450317892,6718704387,715753091
(주)현대미포조선,010620,2014/12,02,158000,10063720316,8137122082,-679259389,405768405,3967477475,2613402424,-532402132,-217141375,0,14664398,7450317892,6718704387,715753091
(주)현대미포조선,010620,2014/12,03,155000,10063720316,8137122082,-679259389,405768405,3967477475,2613402424,-532402132,-217141375,0,14664398,7450317892,6718704387,715753091
(주)현대미포조선,010620,2014/12,04,140500,10063720316,8137122082,-679259389,405768405,3967477475,2613402424,-532402132,-217141375,0,14664398,7450317892,6718704387,715753091
(주)현대미포조선,010620,2014/12,05,161500,10063720316,8137122082,-679259389,405768405,3967477475,2613402424,-532402132,-217141375,0,14664398,7450317892,6718704387,715753091
(주)현대미포조선,010620,2014/12,06,146500,10063720316,8137122082,-679259389,405768405,3967477475,2613402424,-532402132,-217141375,0,14664398,7450317892,6718704387,715753091
(주)현대미포조선,010620,2014/12,07,124000,10063720316,8137122082,-679259389,405768405,3967477475,2613402424,-532402132,-217141375,0,14664398,7450317892,6718704387,715753091
(주)현대미포조선,010620,2014/12,08,129000,10063720316,8137122082,-679259389,405768405,3967477475,2613402424,-532402132,-217141375,0,14664398,7450317892,6718704387,715753091
(주)현대미포조선,010620,2014/12,09,124000,10063720316,8137122082,-679259389,405768405,3967477475,2613402424,-532402132,-217141375,0,14664398,7450317892,6718704387,715753091
(주)현대미포조선,010620,2014/12,10,75900,10063720316,8137122082,-679259389,405768405,3967477475,2613402424,-532402132,-217141375,0,14664398,7450317892,6718704387,715753091
(주)현대미포조선,010620,2014/12,11,76900,10063720316,8137122082,-679259389,405768405,3967477475,2613402424,-532402132,-217141375,0,14664398,7450317892,6718704387,715753091
(주)현대미포조선,010620,2014/12,12,69700,10063720316,8137122082,-679259389,405768405,3967477475,2613402424,-532402132,-217141375,0,14664398,7450317892,6718704387,715753091
(주)현대미포조선,010620,2015/12,01,77200,9438010980,7641204403,25678786,-1212583946,4652431643,2584040203,406317611,24133518,0,12672000,6853970777,5618261782,656701534
(주)현대미포조선,010620,2015/12,02,76900,9438010980,7641204403,25678786,-1212583946,4652431643,2584040203,406317611,24133518,0,12672000,6853970777,5618261782,656701534
(주)현대미포조선,010620,2015/12,03,76200,9438010980,7641204403,25678786,-1212583946,4652431643,2584040203,406317611,24133518,0,12672000,6853970777,5618261782,656701534
(주)현대미포조선,010620,2015/12,04,89500,9438010980,7641204403,25678786,-1212583946,4652431643,2584040203,406317611,24133518,0,12672000,6853970777,5618261782,656701534
(주)현대미포조선,010620,2015/12,05,78500,9438010980,7641204403,25678786,-1212583946,4652431643,2584040203,406317611,24133518,0,12672000,6853970777,5618261782,656701534
(주)현대미포조선,010620,2015/12,06,64800,9438010980,7641204403,25678786,-1212583946,4652431643,2584040203,406317611,24133518,0,12672000,6853970777,5618261782,656701534
(주)현대미포조선,010620,2015/12,07,54200,9438010980,7641204403,25678786,-1212583946,4652431643,2584040203,406317611,24133518,0,12672000,6853970777,5618261782,656701534
(주)현대미포조선,010620,2015/12,08,53900,9438010980,7641204403,25678786,-1212583946,4652431643,2584040203,406317611,24133518,0,12672000,6853970777,5618261782,656701534
(주)현대미포조선,010620,2015/12,09,66500,9438010980,7641204403,25678786,-1212583946,4652431643,2584040203,406317611,24133518,0,12672000,6853970777,5618261782,656701534
(주)현대미포조선,010620,2015/12,10,71800,9438010980,7641204403,25678786,-1212583946,4652431643,2584040203,406317611,24133518,0,12672000,6853970777,5618261782,656701534
(주)현대미포조선,010620,2015/12,11,62900,9438010980,7641204403,25678786,-1212583946,4652431643,2584040203,406317611,24133518,0,12672000,6853970777,5618261782,656701534
(주)현대미포조선,010620,2015/12,12,52100,9438010980,7641204403,25678786,-1212583946,4652431643,2584040203,406317611,24133518,0,12672000,6853970777,5618261782,656701534
(주)현대미포조선,010620,2016/12,01,72500,9226316948,6967927605,39599709,529680952,4219552229,2680000328,551098869,55850649,0,10371000,6546316620,5471849846,804379492
(주)현대미포조선,010620,2016/12,02,63700,9226316948,6967927605,39599709,529680952,4219552229,2680000328,551098869,55850649,0,10371000,6546316620,5471849846,804379492
(주)현대미포조선,010620,2016/12,03,64200,9226316948,6967927605,39599709,529680952,4219552229,2680000328,551098869,55850649,0,10371000,6546316620,5471849846,804379492
(주)현대미포조선,010620,2016/12,04,73200,9226316948,6967927605,39599709,529680952,4219552229,2680000328,551098869,55850649,0,10371000,6546316620,5471849846,804379492
(주)현대미포조선,010620,2016/12,05,71900,9226316948,6967927605,39599709,529680952,4219552229,2680000328,551098869,55850649,0,10371000,6546316620,5471849846,804379492
(주)현대미포조선,010620,2016/12,06,69100,9226316948,6967927605,39599709,529680952,4219552229,2680000328,551098869,55850649,0,10371000,6546316620,5471849846,804379492
(주)현대미포조선,010620,2016/12,07,80400,9226316948,6967927605,39599709,529680952,4219552229,2680000328,551098869,55850649,0,10371000,6546316620,5471849846,804379492
(주)현대미포조선,010620,2016/12,08,76200,9226316948,6967927605,39599709,529680952,4219552229,2680000328,551098869,55850649,0,10371000,6546316620,5471849846,804379492
(주)현대미포조선,010620,2016/12,09,74200,9226316948,6967927605,39599709,529680952,4219552229,2680000328,551098869,55850649,0,10371000,6546316620,5471849846,804379492
(주)현대미포조선,010620,2016/12,10,70300,9226316948,6967927605,39599709,529680952,4219552229,2680000328,551098869,55850649,0,10371000,6546316620,5471849846,804379492
(주)현대미포조선,010620,2016/12,11,61900,9226316948,6967927605,39599709,529680952,4219552229,2680000328,551098869,55850649,0,10371000,6546316620,5471849846,804379492
