종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"105560","KB금융","42800","-500","-1.15","43400","43450","42450","947076","40466542500","17895173783600","418111537"
"002550","KB손해보험","26150","-200","-0.76","26550","26900","25450","413653","10763373700","1569000000000","60000000"
"021960","KB캐피탈","26800","50","0.19","26900","26900","26200","8182","217904950","575989030400","21492128"
"002380","KCC","359500","-6500","-1.78","366500","366500","359500","37293","13447051500","3795066423500","10556513"
"009070","KCTC","3315","-10","-0.30","3300","3345","3300","10652","35309940","99450000000","30000000"
"009440","KC그린홀딩스","7540","10","0.13","7540","7600","7500","33384","251868160","169159749200","22434980"
"119650","KC코트렐","5960","-20","-0.33","5990","6010","5900","59820","355529950","77480000000","13000000"
"092220","KEC","1000","-5","-0.50","1010","1010","990","137283","136771119","89047384000","89047384"
"109070","KGP","800","9","1.14","800","805","778","917104","723545943","51420692000","64275865"
"001390","KG케미칼","14750","-50","-0.34","14750","14800","14550","10009","147227750","170760278000","11576968"
"001940","KISCO홀딩스","61200","500","0.82","60800","61200","60500","601","36628100","226150891200","3695276"
"083420","KPX그린케미칼","4645","-5","-0.11","4645","4650","4605","8272","38303825","92900000000","20000000"
"025000","KPX케미칼","59400","800","1.37","58700","59800","58200","3624","213871400","287496000000","4840000"
"092230","KPX홀딩스","65800","-100","-0.15","66000","66100","65700","81","5340300","277981706800","4224646"
"000040","KR모터스","863","-2","-0.23","870","870","850","135331","116071831","151999736062","176129474"
"044450","KSS해운","8090","20","0.25","8070","8100","7940","26880","216081960","187573769200","23185880"
"030200","KT","29400","-200","-0.68","29750","29750","29400","372667","11088593505","7676687155200","261111808"
"033780","KT&G","101000","-2000","-1.94","102000","103000","101000","275558","27972968000","13866542197000","137292497"
"030210","KTB투자증권","2925","-50","-1.68","2980","2980","2920","90172","265112290","176418719100","60314092"
"058850","KTcs","2480","5","0.20","2480","2485","2455","31948","78701660","105858800000","42685000"
"093050","LF","21550","-250","-1.15","21950","21950","21550","42429","918114750","630122000000","29240000"
"003550","LG","60000","300","0.50","59900","60300","59100","265257","15886975700","10353427860000","172557131"
"034220","LG디스플레이","31450","-350","-1.10","31450","31600","31050","846351","26515176450","11253303765000","357815700"
"001120","LG상사","29250","50","0.17","29300","29500","29200","49600","1454215050","1133730000000","38760000"
"068870","LG생명과학","67500","0","0.00","0","0","0","0","0","1118946825000","16576990"
"068875","LG생명과학우","44000","0","0.00","0","0","0","0","0","10393504000","236216"
"051900","LG생활건강","857000","6000","0.71","852000","869000","840000","20686","17763461000","13384794829000","15618197"
"051905","LG생활건강우","563000","14000","2.55","560000","563000","547000","7822","4346475000","1182129411000","2099697"
"003555","LG우","39050","-100","-0.26","39000","39300","38700","1529","59660500","129438136850","3314677"
"032640","LG유플러스","11450","-150","-1.29","11550","11650","11400","1050949","12085118350","4999200083450","436611361"
"011070","LG이노텍","88400","400","0.45","88000","88600","87100","65485","5768303000","2092172258800","23667107"
"066570","LG전자","51600","100","0.19","51400","52000","51200","482241","24944426900","8444227202400","163647814"
"066575","LG전자우","25650","600","2.40","24850","25750","24800","31662","804582250","440820694800","17185992"
"108670","LG하우시스","95700","-400","-0.42","96800","96900","95600","16155","1550636900","858206019000","8967670"
"108675","LG하우시스우","56400","100","0.18","55600","57900","55600","330","18788100","58223412000","1032330"
"051910","LG화학","261000","0","0.00","263000","263000","255500","165816","42968356500","17296757100000","66271100"
"051915","LG화학우","179500","0","0.00","178000","180500","174000","19270","3427975945","1369391319500","7628921"
"079550","LIG넥스원","80500","-600","-0.74","80500","81800","80200","44704","3607665700","1771000000000","22000000"
"006260","LS","59300","-600","-1.00","59900","60000","58500","81527","4816076800","1909460000000","32200000"
"000680","LS네트웍스","3035","-35","-1.14","3090","3090","3035","40581","123755715","239167153560","78803016"
"010120","LS산전","39750","-500","-1.24","40100","40450","39700","34688","1383195700","1192500000000","30000000"
"023150","MH에탄올","7900","70","0.89","7840","7920","7790","16650","130358590","58290355400","7378526"
"035420","NAVER","775000","12000","1.57","758000","777000","754000","56324","43323163000","25546076225000","32962679"
"181710","NHN엔터테인먼트","50300","-200","-0.40","50500","50600","49900","26980","1355534250","984120757500","19565025"
"005940","NH투자증권","9650","-110","-1.13","9750","9790","9650","778523","7532781700","2715595759550","281408887"
"005945","NH투자증권우","6760","-30","-0.44","6750","6780","6690","21197","142406440","127567743680","18870968"
"034310","NICE","17600","250","1.44","17400","17700","17200","22685","399111500","666728480000","37882300"
"008260","NI스틸","3135","50","1.62","3050","3135","3030","79672","244914155","89118174750","28426850"
"004250","NPC","6440","0","0.00","6350","6470","6350","2880","18441070","236476800000","36720000"
"004255","NPC우","2985","-15","-0.50","2985","2985","2975","1478","4406320","15760800000","5280000"
"010060","OCI","78700","400","0.51","77900","79600","77900","110772","8730915900","1876945497700","23849371"
"005490","POSCO","257500","2000","0.78","258000","259000","254000","245792","62923098500","22450610012500","87186835"
"100840","S&TC","19200","50","0.26","19150","19200","18900","6670","127341200","136024550400","7084612"
"064960","S&T모티브","48850","-150","-0.31","49200","50000","48550","31448","1536428750","714340193600","14623136"
"003570","S&T중공업","9300","-50","-0.53","9390","9400","9190","37793","350866140","302002982700","32473439"
"036530","S&T홀딩스","15850","-150","-0.94","16000","16000","15750","13642","215752050","250907164250","15830105"
"010950","S-Oil","84700","900","1.07","84000","85100","83100","195420","16510756600","9535762482400","112582792"
"010955","S-Oil우","56000","-600","-1.06","56400","56600","55400","9960","554794300","225227912000","4021927"
"034120","SBS","26250","-100","-0.38","26400","27050","26000","65902","1746099900","479130277500","18252582"
"101060","SBS미디어홀딩스","2675","10","0.38","2670","2675","2650","55608","147832930","374222308250","139896190"
"004060","SG세계물산","1145","0","0.00","1140","1155","1135","684705","783625145","231776579200","202424960"
"001380","SG충방","3415","120","3.64","3300","3480","3200","191765","641858745","142567610050","41747470"
"002360","SH에너지화학","1575","20","1.29","1560","1605","1555","1969653","3116576165","175035624750","111133730"
"009160","SIMPAC","4740","25","0.53","4715","4795","4710","12043","56954270","137862544500","29084925"
"123700","SJM","6040","-10","-0.17","6050","6060","5970","16445","98713390","94253583920","15604898"
"025530","SJM홀딩스","5220","-50","-0.95","5270","5270","5210","3675","19209690","77955521760","14934008"
"034730","SK","229500","1000","0.44","229500","231500","226000","81769","18756466500","16147688161500","70360297"
"011790","SKC","33000","-100","-0.30","33100","33350","32500","190754","6267148250","1238640315000","37534555"
"018670","SK가스","129500","5000","4.02","124500","129500","122500","18080","2300187500","1150150494500","8881471"
"001740","SK네트웍스","6920","-70","-1.00","6950","6980","6860","562017","3879198490","1717458517240","248187647"
"001745","SK네트웍스우","49600","50","0.10","49500","49900","49100","1627","80303850","5636940800","113648"
"210980","SK디앤디","44150","-200","-0.45","44600","44800","43650","8109","358772050","475495500000","10770000"
"03473K","SK우","137000","1500","1.11","134000","138500","133500","636","86392500","77560495000","566135"
"096770","SK이노베이션","146500","-1500","-1.01","148500","149000","146500","148708","21854117000","13546205126000","92465564"
"096775","SK이노베이션우","86900","400","0.46","87100","87100","86200","2507","216836600","108488219400","1248426"
"001510","SK증권","1020","-5","-0.49","1025","1025","1015","425817","434250865","326519514420","320117171"
"001515","SK증권우","1570","-5","-0.32","1570","1575","1555","9202","14384990","6142646980","3912514"
"006120","SK케미칼","67000","100","0.15","66300","67300","66000","102062","6809218000","1628318085000","24303255"
"006125","SK케미칼우","27100","0","0.00","26950","27100","26700","494","13248750","76344087500","2817125"
"017670","SK텔레콤","224000","-500","-0.22","225500","226000","223500","105776","23747041500","18087039264000","80745711"
"000660","SK하이닉스","44700","-650","-1.43","45150","45200","44600","1808856","81023763700","32541705715500","728002365"
"005610","SPC삼립","169500","1500","0.89","169000","169500","165000","7453","1250810000","1462617025500","8629009"
"011810","STX","1660","-45","-2.64","1690","1730","1660","804331","1355264355","78570572200","47331670"
"077970","STX엔진","6630","30","0.45","6640","6640","6520","4078","26853550","152549033520","23008904"
"071970","STX중공업","1170","-20","-1.68","1190","1200","1150","100134","117355720","27837022590","23792327"
"084870","TBH글로벌","8700","150","1.75","8560","8810","8450","90652","784258940","181454325300","20856819"
"002710","TCC동양","2465","35","1.44","2450","2500","2400","12379","29974970","55074262500","22342500"
"024070","WISCOM","4180","-25","-0.59","4210","4280","4180","4394","18581885","62808345600","15025920"
"037270","YG PLUS","2100","-15","-0.71","2100","2125","2095","19265","40689850","122158478400","58170704"
"000500","가온전선","22200","0","0.00","22250","22300","22000","864","19071750","92359703400","4160347"
"000860","강남제비스코","36150","550","1.54","35650","36150","35050","4115","146514250","234975000000","6500000"
"035250","강원랜드","35750","-500","-1.38","35900","36200","35750","326228","11694235900","7648372875000","213940500"
"011420","갤럭시아에스엠","2125","30","1.43","2135","2135","2085","84481","178291220","58542993500","27549644"
"002100","경농","5800","-50","-0.85","5810","5840","5740","26878","155409020","125812150000","21691750"
"012320","경동가스","76700","1900","2.54","74000","76900","74000","1771","133844200","267284160000","3484800"
"009450","경동나비엔","43050","300","0.70","42950","43450","42550","44465","1908860100","548435905500","12739510"
"000050","경방","15300","-250","-1.61","15650","15700","15300","34004","526006450","419453631000","27415270"
"214390","경보제약","13950","-100","-0.71","14050","14050","13800","22465","312016000","333500697000","23906860"
"012610","경인양행","4990","100","2.04","4890","5070","4850","358610","1780126550","201577861350","40396365"
"009140","경인전자","22550","50","0.22","22550","22650","22300","323","7222250","35421472350","1570797"
"013580","계룡건설","14100","50","0.36","14050","14150","13700","4151","57937400","125925788700","8930907"
"012200","계양전기","5040","-40","-0.79","5090","5090","4995","56887","285422305","164304000000","32600000"
"012205","계양전기우","3910","0","0.00","3910","3915","3885","4782","18675615","5474000000","1400000"
"004200","고려개발","6290","50","0.80","6260","6370","6200","12390","78128290","135549500000","21550000"
"002140","고려산업","6670","-150","-2.20","7130","7710","6600","11988172","86151750030","166345964750","24939425"
"010130","고려아연","475000","8000","1.71","466500","475000","462000","25518","12010280000","8963250000000","18870000"
"002240","고려제강","40150","-450","-1.11","40900","40900","39700","20984","840135450","722700000000","18000000"
"009810","고려포리머","990","21","2.17","969","995","965","574188","559597718","65594960640","66257536"
"001290","골든브릿지증권","883","4","0.46","878","884","870","57391","50273040","56279830161","63737067"
"009290","광동제약","8520","-50","-0.58","8570","8620","8500","53980","460389920","446625650520","52420851"
"017040","광명전기","3260","-10","-0.31","3225","3305","3215","385378","1253088585","141280624900","43337615"
"017900","광전자","2325","20","0.87","2300","2370","2270","129569","303504520","134719248975","57943763"
"037710","광주신세계","248500","500","0.20","249500","249500","248000","160","39701500","397600000000","1600000"
"192530","광주은행","10800","0","0.00","10800","10800","10550","83738","899831450","554213415600","51316057"
"140910","광희리츠","5830","-110","-1.85","5860","5860","5680","112152","644891240","21155525050","3628735"
"030610","교보증권","8810","50","0.57","8750","8830","8700","39429","345327610","317160000000","36000000"
"007690","국도화학","54900","0","0.00","55100","55400","54000","7682","420468700","319002818400","5810616"
"005320","국동","7990","70","0.88","8000","8000","7880","8747","69500980","47253275480","5914052"
"001140","국보","21000","450","2.19","20600","21150","20450","10458","218025950","21573384000","1027304"
"002720","국제약품","4605","-65","-1.39","4650","4670","4565","53091","244401245","76476699390","16607318"
"014530","극동유화","3270","40","1.24","3290","3290","3190","18601","59835695","114023003400","34869420"
"014280","금강공업","39100","-100","-0.26","39250","39450","38900","1728","67592550","189868192400","4855964"
"014285","금강공업우","43100","-650","-1.49","43500","44550","43100","3744","163937400","5084722500","117975"
"008870","금비","88800","400","0.45","88500","89800","87400","1007","89149800","88800000000","1000000"
"001570","금양","2985","10","0.34","2920","2990","2910","104552","309547545","117469624380","39353308"
"002990","금호산업","9680","110","1.15","9610","9690","9460","52425","502597890","339680812240","35090993"
"002995","금호산업우","17750","-200","-1.11","18000","18300","17400","2094","36892250","5187721500","292266"
"011780","금호석유","82000","500","0.61","81900","83500","81200","103377","8527386900","2498350662000","30467691"
"011785","금호석유우","29300","100","0.34","29150","29600","29150","2118","62439600","88588139800","3023486"
"214330","금호에이치티","6340","170","2.76","6180","6380","6130","15967","99457990","61910100000","9765000"
"001210","금호전기","9490","80","0.85","9400","9490","9310","2528","23705780","65633323990","6916051"
"073240","금호타이어","8480","330","4.05","8150","8510","8130","1093582","9139230390","1339781979840","157993158"
"092440","기신정기","4895","15","0.31","4915","4915","4795","15771","76575060","142934000000","29200000"
"000270","기아차","39250","300","0.77","38700","39400","38700","586340","22979519500","15910511369750","405363347"
"024110","기업은행","12700","-350","-2.68","13000","13050","12600","1703943","21659374450","7111730950500","559978815"
"013700","까뮤이앤씨","11050","0","0.00","11050","11100","10950","4232","46457050","49893269400","4515228"
"004540","깨끗한나라","5720","180","3.25","5530","5800","5470","293847","1671785870","212972971640","37233037"
"004545","깨끗한나라우","17200","-200","-1.15","17800","17800","17200","1538","26587200","6297952000","366160"
"007460","나라케이아이씨","2620","-15","-0.57","2600","2675","2600","38045","99694915","44348729520","16926996"
"001260","남광토건","7280","-150","-2.02","7400","7480","7270","20132","147372470","71318192400","9796455"
"008350","남선알미늄","1190","10","0.85","1185","1190","1175","350861","415208185","131113117100","110179090"
"008355","남선알미우","8380","0","0.00","8380","8460","8320","1189","9931060","2580118200","307890"
"004270","남성","1835","65","3.67","1765","1880","1760","100511","183450385","66449313600","36212160"
"003920","남양유업","734000","-6000","-0.81","743000","751000","734000","827","611154000","528480000000","720000"
"003925","남양유업우","244000","1000","0.41","243000","244000","243000","20","4869500","40665528000","166662"
"002070","남영비비안","8850","-20","-0.23","8860","8870","8780","1791","15781990","60781313250","6867945"
"025860","남해화학","8400","-130","-1.52","8550","8550","8380","40727","342909360","417302281200","49678843"
"005720","넥센","8080","120","1.51","7960","8080","7910","19005","152009590","411111773600","50880170"
"005725","넥센우","4970","-5","-0.10","4975","4975","4800","7923","39306520","17894982000","3600600"
"002350","넥센타이어","13000","-100","-0.76","13200","13200","13000","93794","1224166750","1253406401000","96415877"
"002355","넥센타이어1우B","5300","0","0.00","5300","5340","5260","1275","6725380","34450000000","6500000"
"110570","넥솔론","547","-5","-0.91","553","567","545","3090941","1709779235","88160097212","161170196"
"090350","노루페인트","8550","-100","-1.16","8550","8650","8330","58709","500677720","171000000000","20000000"
"090355","노루페인트우","8690","0","0.00","8690","8690","8690","1","8690","4024564940","463126"
"000320","노루홀딩스","15600","0","0.00","15650","15950","15600","7675","120674850","205898331600","13198611"
"000327","노루홀딩스2우B","17500","0","0.00","17500","17500","17200","113","1956200","1619450000","92540"
"000325","노루홀딩스우","14550","150","1.04","14150","14600","14150","207","2974950","2695387500","185250"
"006280","녹십자","157000","-3000","-1.88","160000","160000","156000","15899","2497700000","1834786466000","11686538"
"005250","녹십자홀딩스","23800","-100","-0.42","23950","24000","23450","38567","910821350","1119271398000","47028210"
"005255","녹십자홀딩스1우","23750","300","1.28","22950","23750","22950","88","2083600","39635662500","1668870"
"005257","녹십자홀딩스2우","21300","-300","-1.39","20600","21550","20600","103","2170000","18019587000","845990"
"004370","농심","332500","-3500","-1.04","336000","336000","329000","10985","3650246500","2022478465000","6082642"
"072710","농심홀딩스","120500","500","0.42","121000","121500","116500","3316","398514000","558853695000","4637790"
"023590","다우기술","18000","0","0.00","17900","18100","17800","111796","2010321850","807599106000","44866617"
"020120","다우인큐브","2965","-40","-1.33","2965","3040","2965","16101","47950975","46943507785","15832549"
"015590","대경기계","1070","10","0.94","1055","1070","1035","1832005","1932585800","75691682300","70739890"
"019680","대교","8130","-10","-0.12","8090","8190","8080","119401","968576870","688634170500","84702850"
"019685","대교우B","5140","0","0.00","5130","5160","5100","2762","14149710","99854728600","19426990"
"006370","대구백화점","13900","100","0.72","13750","13900","13750","5294","73214300","150420392900","10821611"
"004130","대덕GDS","12900","300","2.38","12600","13050","12500","131967","1687699350","265425407700","20575613"
"004135","대덕GDS우","7190","50","0.70","7140","7190","7110","770","5509890","15530400000","2160000"
"008060","대덕전자","8160","110","1.37","8080","8200","8000","135822","1101324130","398177808000","48796300"
"000490","대동공업","7150","30","0.42","7130","7150","7040","10848","77059520","169656701500","23728210"
"008110","대동전자","4625","-20","-0.43","4645","4645","4610","431","1997335","48518317375","10490447"
"005750","대림B&Co","8330","120","1.46","8260","8350","8140","45097","372192770","129128927760","15501672"
"000210","대림산업","87100","4400","5.32","85000","87600","84400","376919","32370857100","3031080000000","34800000"
"000215","대림산업우","30700","950","3.19","30250","30900","30100","11816","359160050","116660000000","3800000"
"004440","대림씨엔에스","19700","200","1.03","19450","19750","19450","12632","247156600","250819355900","12731947"
"006570","대림통상","6100","-110","-1.77","6210","6210","6100","339","2078270","92872500000","15225000"
"001680","대상","26400","-350","-1.31","26800","26850","26300","167358","4419125150","908465580000","34411575"
"001689","대상3우B","26900","0","0.00","0","0","0","0","0","6360505000","236450"
"001685","대상우","12850","-50","-0.39","12900","12900","12700","632","8067900","17607365550","1370223"
"084690","대상홀딩스","10300","-200","-1.90","10500","10600","10200","76797","792875800","372989141400","36212538"
"084695","대상홀딩스우","7140","0","0.00","7140","7140","7140","1","7140","6522261480","913482"
"128820","대성산업","4340","0","0.00","4370","4405","4330","109061","474178990","104541724700","24087955"
"117580","대성에너지","6400","50","0.79","6380","6450","6350","41798","267873870","176000000000","27500000"
"005620","대성합동지주","42000","-150","-0.36","42350","43000","41300","2558","108207950","75561234000","1799077"
"016710","대성홀딩스","10000","0","0.00","10050","10050","9890","7141","71169520","160894590000","16089459"
"003540","대신증권","10400","-300","-2.80","10800","10800","10350","147348","1539727950","528043360000","50773400"
"003547","대신증권2우B","6790","0","0.00","6930","6930","6760","938","6379000","67900000000","10000000"
"003545","대신증권우","7300","20","0.27","7300","7300","7250","54608","396934860","189800000000","26000000"
"009190","대양금속","4075","-165","-3.89","4260","4410","3995","20153","81743245","50195576975","12317933"
"014160","대영포장","940","6","0.64","930","941","926","354983","330712756","100189804120","106584898"
"047040","대우건설","5080","0","0.00","5060","5130","5060","329471","1675296360","2111363001040","415622638"
"009320","대우부품","1565","25","1.62","1530","1565","1530","57419","89106720","74566576875","47646375"
"042660","대우조선해양","4480","0","0.00","0","0","0","0","0","1224900848640","273415368"
"003090","대웅","44050","-300","-0.68","44350","45250","44050","11076","492521300","512230843800","11628396"
"069620","대웅제약","68700","-1600","-2.28","69500","69800","68500","31155","2149519600","795997702500","11586575"
"000430","대원강업","4480","-75","-1.65","4555","4570","4360","80119","354808500","277760000000","62000000"
"006340","대원전선","1270","-15","-1.17","1285","1290","1255","505903","640625270","86496107170","68107171"
"006345","대원전선우","3075","-85","-2.69","3160","3160","3000","33538","103429885","8060190000","2621200"
"003220","대원제약","19600","-150","-0.76","19750","19750","19250","36195","703374100","346557478400","17681504"
"024890","대원화성","2600","10","0.39","2595","2600","2550","29907","76973430","107247795200","41249152"
"002880","대유에이텍","1670","-35","-2.05","1705","1710","1665","296393","496947005","153279781000","91784300"
"000300","대유플러스","945","4","0.43","944","950","937","55944","52757810","83273897070","88120526"
"012800","대창","997","0","0.00","1000","1005","991","105607","105154339","90867077503","91140499"
"015230","대창단조","48500","-850","-1.72","49850","49850","48500","1683","82780650","97000000000","2000000"
"001070","대한방직","89800","-1700","-1.86","91100","91100","89000","2664","239464500","95188000000","1060000"
"006650","대한유화","275500","4500","1.66","272000","277500","270500","24523","6745002000","1790750000000","6500000"
"001440","대한전선","1855","5","0.27","1855","1860","1840","136230","252299485","1588757431695","856473009"
"084010","대한제강","9510","-120","-1.25","9570","9630","9500","27405","261346670","234390440340","24646734"
"001790","대한제당","24000","0","0.00","24000","24300","23750","1566","37312250","212160048000","8840002"
"001799","대한제당3우B","20550","0","0.00","20400","20550","20400","5","102250","2664430800","129656"
"001795","대한제당우","12450","-50","-0.40","12450","12450","12450","500","6225000","8071036200","648276"
"001130","대한제분","180000","500","0.28","179500","180000","179000","510","91644000","304200000000","1690000"
"003490","대한항공","27350","-1050","-3.70","28050","28300","27250","552721","15218568250","1992166998400","72839744"
"003495","대한항공우","12500","-50","-0.40","12300","12550","12300","513","6358950","13884925000","1110794"
"005880","대한해운","17200","600","3.61","16600","17400","16400","209321","3566076650","420135868800","24426504"
"003830","대한화섬","104500","1000","0.97","103500","105000","103500","2046","213413500","138776000000","1328000"
"016090","대현","4165","90","2.21","4130","4190","4075","591055","2448985390","188600821150","45282310"
"069460","대호에이엘","1690","20","1.20","1675","1725","1660","129529","218537415","45857877910","27134839"
"012510","더존비즈온","21450","350","1.66","21100","21450","20850","57420","1222457750","636479415000","29672700"
"004830","덕성","6400","0","0.00","6420","6550","6240","120332","767046460","100352000000","15680000"
"004835","덕성우","2840","35","1.25","2900","2900","2800","3807","10743055","3953280000","1392000"
"024900","덕양산업","1765","-20","-1.12","1790","1800","1765","20080","35703525","57477189700","32564980"
"008000","도레이케미칼","19250","0","0.00","19300","19300","19250","10518","202942200","892504131750","46363851"
"002150","도화엔지니어링","4885","30","0.62","4920","4920","4815","1131","5510985","164722200000","33720000"
"001620","동국실업","2840","-55","-1.90","2930","2930","2810","300879","856294040","74790036800","26334520"
"001230","동국제강","11050","-500","-4.33","11450","11550","10950","508792","5657884950","1054163613100","95399422"
"023450","동남합성","58200","-800","-1.36","59000","59000","58000","795","46340700","87886306800","1510074"
"004140","동방","2045","45","2.25","2000","2095","1975","311880","639296045","66511518650","32523970"
"007590","동방아그로","7310","100","1.39","7210","7340","7150","4939","35529930","99544487870","13617577"
"012030","동부","734","10","1.38","732","734","713","150056","108221532","133680718880","182126320"
"005960","동부건설","9970","0","0.00","9900","10100","9790","50897","502167630","207221315450","20784485"
"005965","동부건설우","18850","250","1.34","19150","19150","18300","301","5633950","4255048200","225732"
"016380","동부제철","14550","150","1.04","14450","14550","14100","1784","25474650","363751775100","25000122"
"016385","동부제철우","30600","850","2.86","30700","30700","30000","144","4372050","4906220400","160334"
"016610","동부증권","3240","-110","-3.28","3350","3350","3240","16882","55592415","137526300360","42446389"
"000990","동부하이텍","15900","250","1.60","15600","16050","15550","213802","3370674050","705448528800","44367832"
"000995","동부하이텍1우","29700","100","0.34","29600","29800","28900","431","12673600","3335785200","112316"
"005830","동부화재","62500","-900","-1.42","63600","63600","62300","123879","7781084000","4425000000000","70800000"
"083350","동북아10호","4400","-20","-0.45","4405","4405","4400","2","8805","6976904000","1585660"
"083360","동북아11호","4345","0","0.00","0","0","0","0","0","6889692700","1585660"
"083370","동북아12호","4400","0","0.00","0","0","0","0","0","6976904000","1585660"
"083380","동북아13호","4350","0","0.00","0","0","0","0","0","6897621000","1585660"
"083390","동북아14호","4400","-5","-0.11","4400","4400","4360","3362","14658400","6976904000","1585660"
"026960","동서","27550","550","2.04","27100","27550","26700","33374","907169350","2746735000000","99700000"
"002210","동성제약","4190","45","1.09","4150","4200","4120","35090","146361900","93875927640","22404756"
"102260","동성코퍼레이션","6200","-100","-1.59","6300","6300","6170","129163","801925920","281758814000","45444970"
"005190","동성화학","19350","-50","-0.26","19450","19450","19200","9254","178640950","102651421050","5304983"
"000640","동아쏘시오홀딩스","156500","-6000","-3.69","163500","163500","156500","49109","7825850500","946873984500","6050313"
"058730","동아에스텍","6180","-70","-1.12","6300","6300","6170","14232","87981440","94986600000","15370000"
"170900","동아에스티","105500","-2500","-2.31","110000","110000","105500","171432","18422143000","890828074000","8443868"
"028100","동아지질","9600","-160","-1.64","9760","9760","9500","32128","308447080","110400000000","11500000"
"007340","동아타이어","24900","200","0.81","24650","24950","24450","24065","598543500","590802798000","23727020"
"001520","동양","2985","-55","-1.81","3035","3060","2975","356609","1069262635","712471928055","238684063"
"001527","동양2우B","12800","-200","-1.54","12750","12900","12700","891","11399250","3949683200","308569"
"001529","동양3우B","23250","150","0.65","23150","23250","23000","109","2515200","2086036500","89722"
"084670","동양고속","37100","150","0.41","37350","37750","36000","6905","255879250","98389200000","2652000"
"030790","동양네트웍스","1115","0","0.00","1115","1135","1110","169268","189545050","58798795790","52734346"
"002900","동양물산","3790","-270","-6.65","3900","3980","3755","6148239","23647818585","247823931000","65388900"
"082640","동양생명","12700","-500","-3.79","13200","13200","12700","139430","1792935100","1366169353000","107572390"
"001525","동양우","14300","0","0.00","14000","14400","13500","1186","16292250","8833553300","617731"
"008970","동양철관","1265","5","0.40","1260","1265","1250","404759","508311370","108263819455","85584047"
