회사명,거래소코드,회계년도,매출액증가율(IFRS),총자본증가율(IFRS),자기자본증가율(IFRS),순이익증가율(IFRS),유형자산증가율(IFRS),비유동자산증가율(IFRS),유동자산증가율(IFRS),재고자산증가율(IFRS),유동비율(IFRS),당좌비율(IFRS),현금비율(IFRS),순운전자본비율(IFRS),부채비율(IFRS),자기자본배율(IFRS),비유동비율(IFRS),유동자산구성비율(IFRS),자기자본구성비율(IFRS),매출액총이익률(IFRS),매출액순이익률(IFRS),총자본사업이익률(IFRS),총자본순이익률(IFRS),자기자본순이익률(IFRS),1주당순이익(IFRS)(원),1주당매출액(IFRS)(원),총자본회전률(IFRS),자기자본회전률(IFRS),비유동자산회전률(IFRS),재고자산회전률(IFRS),매출채권회전률(IFRS),매입채무회전률(IFRS),매입채무회전기간(IFRS),재고자산회전기간(IFRS),매출채권회전기간(IFRS),1회전기간(IFRS),운전자본회전률(IFRS),순운전자본회전률(IFRS),유형자산회전율(IFRS),유동자산회전률(IFRS),당좌자산회전률(IFRS),부가가치(IFRS)(백만원),총자본투자효율(IFRS),설비투자효율(IFRS),기계투자효율(IFRS),부가가치율(IFRS),노동소득분배율(IFRS),자본분배율(IFRS),이윤분배율(IFRS),상장폐지일,소속코드,상장일
(주)세영디앤씨,052190,2020/12,-67.56,-18.94,-22.76,0,-61.63,-39.32,8.21,-21.65,535.93,535.72,7.03,46.56,11.96,120.55,47.87,57.24,89.32,-105.59,-915.9,-11.61,-23.56,-25.68,-178,19.39,0.03,0.03,0.05,110.59,0.69,23.98,15.22,3.3,526.7,0,0.01,0.04,0.23,0.05,0.05,-4448.85,-14.39,-204.39,-376.52,-500.95,0,0,0,2022/05/27,4,2001/06/21
(주)세영디앤씨,052190,2021/12,-56.45,-85.77,-92.72,0,0,-81.83,-88.71,0,83.63,83.63,64.38,-8.89,118.87,75.4,119.46,45.42,45.69,20.03,-7240.76,-3.95,-158.61,-189.09,-5253,42.53,0.02,0.03,0.05,109.62,0.18,0,0,3.33,2030.8,0,0.01,0.03,0.36,0.04,0.04,-27664.67,-628.83,0,0,-7153.55,0,0,0,2022/05/27,4,2001/06/21
(주)세운메디칼,100700,2018/12,3.43,0.81,3.78,-26.4,-0.69,-16.76,23.76,9.82,787.39,575.98,209.15,46.46,7.32,1976.43,50.21,53.22,93.18,35.47,16.6,16.1,10.45,11.38,223,1330.11,0.63,0.69,1.22,4.59,3.04,23.92,15.26,79.45,119.9,0.01,0,1.12,4.46,1.3,1.82,25326.86,27.26,200.27,3670.53,43.47,40.93,59.07,38.19,,5,2008/09/30
(주)세운메디칼,100700,2019/12,3.76,14.32,9.99,-2.03,19.15,-4.06,30.47,12.53,586.89,450.98,162.36,50.39,11.54,2173.89,43.79,60.74,89.65,30.71,15.68,13.19,9.52,10.43,219,1380.14,0.61,0.67,1.42,4.28,2.84,16.01,22.8,85.18,128.38,0.01,0,0.92,4.24,1.06,1.41,25515.55,24.02,166.99,3986.16,42.21,38.61,61.39,37.14,,5,2008/09/30
(주)세운메디칼,100700,2020/12,1.55,4.95,7.1,10.76,6.87,14.68,-1.34,-11.27,679.85,538.27,340.81,48.7,9.31,2328.21,46.89,57.1,91.48,32.44,17.1,11.77,9.64,10.65,243,1401.47,0.56,0.62,1.37,4.35,3.31,10.87,33.59,83.82,110.15,0.01,0,0.83,3.82,0.96,1.23,24630.84,22.1,151.12,4205.53,40.13,44.13,55.87,42.61,,5,2008/09/30
(주)세운메디칼,100700,2021/12,-1.11,10.54,11.92,17.02,3.7,3.02,16.2,-24.59,816.03,705.75,437.1,52.67,7.96,2605.82,43.16,60.02,92.63,37.33,20.23,13.14,10.47,11.37,284,1385.98,0.52,0.56,1.25,5.22,4.23,14.23,25.65,69.9,86.26,0.01,0,0.78,3.59,0.88,1.06,27432.39,22.26,177.58,4525.19,45.19,37.89,62.11,44.77,,5,2008/09/30
(주)세운메디칼,100700,2022/12,-3.08,6.18,7.77,-15.27,6.9,0.88,9.71,8.24,1053.47,913,355.55,56.13,6.36,2808.34,40.4,62.02,94.02,32.7,17.69,9.6,8.19,8.78,240,1343.32,0.46,0.5,1.19,5.65,4.03,22.72,16.06,64.56,90.56,0.01,0,0.68,3.31,0.76,0.88,24351.25,18.61,136.79,4258.19,41.39,42.56,57.44,42.73,,5,2008/09/30
(주)세원물산,024830,2018/12,20.81,-3.93,-5.61,-10.28,26.3,7.7,-36.7,9.64,91.01,72.17,11.31,-1.7,38.27,4209.51,114.42,17.25,72.32,13.43,6.69,1.4,2.34,3.21,696,10401.29,0.35,0.48,0.45,10.47,5.92,8.17,44.67,34.86,61.69,0.02,0.12,0.87,0.65,1.61,1.9,47699.74,19.63,40.74,55.71,54.92,54.75,45.25,12.18,,5,1994/12/29
(주)세원물산,024830,2019/12,32.73,16.87,7.57,125.87,14.45,11.95,40.51,207.7,82.28,44.98,7.94,-4.47,50.23,4528.2,119.08,20.74,66.56,19.28,11.39,4.81,4.98,7.2,1572,13805.61,0.44,0.63,0.54,6.52,8.32,9.76,37.39,56,43.87,0.02,0.2,1.06,0.72,2.29,3.52,63498.8,22.36,51.09,67.84,55.08,44.76,55.24,20.67,,5,1994/12/29
(주)세원물산,024830,2020/12,35.14,11.93,9.43,39.89,9.03,8.19,26.23,5.64,84.72,52.58,22.71,-4.22,53.67,4955,117.73,23.39,65.07,16.78,11.79,4.65,6.1,9.27,2199,18657.47,0.52,0.79,0.66,5.68,12.1,12.16,30.02,64.31,30.17,0.02,0.18,1.06,0.87,2.34,3.98,68125.07,21.43,45.66,61.89,43.73,44.34,55.66,26.95,,5,1994/12/29
(주)세원물산,024830,2021/12,34.86,-5.32,12.95,46.93,-18.49,-13,19.85,-24,205.33,155.94,27.62,15.19,28.82,5596.68,90.68,29.6,77.63,13.57,12.84,5.02,8.72,12.25,3231,25161.01,0.68,0.95,0.92,8.47,13.48,13.81,26.43,43.12,27.07,0.02,0.12,1.43,1.24,2.57,3.69,90586.4,30.1,61.09,82.96,43.12,36.46,63.54,29.78,,5,1994/12/29
(주)세원물산,024830,2022/12,-18.54,3.18,4.13,-39.67,-8.09,-10.86,36.57,77.16,270.74,186.25,47.18,24.71,27.64,5827.9,77.63,39.18,78.34,18.27,9.51,5.25,5.32,6.82,1949,20495.05,0.56,0.72,0.85,5.76,11,10.41,35.08,63.35,33.17,0.02,0.16,1.14,1.17,1.62,2.26,79304.72,25.54,60.45,85.11,46.34,44.52,55.48,20.52,,5,1994/12/29
(주)세종메디칼,258830,2018/12,2.29,81.73,92.15,-21.81,15.07,48.71,127.79,-15.59,1048.58,983.61,206.53,47.35,6.04,1282.92,50.54,52.34,94.3,60.92,21.83,12.68,9.06,9.8,518,2370.94,0.41,0.45,0.81,9.08,11.06,196.14,1.86,40.19,33,0.01,0,0.75,1.54,0.85,0.94,8965.5,19.45,98.17,401.53,60.46,46.47,53.53,36.12,,5,2018/05/29
(주)세종메디칼,258830,2019/12,9.44,7.07,6.43,-4.33,67.79,16.35,-1.39,38.11,989.67,903.79,108.44,43.34,6.67,1365.4,55.25,48.21,93.74,63.02,19.09,9.39,6.49,6.9,465,2394.6,0.34,0.36,0.68,9.12,8.2,0,0,40.03,44.5,0.01,0.06,0.62,1.18,0.68,0.73,9898.08,20.05,58.97,366.13,60.99,52.18,47.82,31.3,,5,2018/05/29
(주)세종메디칼,258830,2020/12,-13.78,-6.97,-5.45,0,-8.9,4.67,-19.47,30.31,1005.74,864.53,121,37.58,4.97,1290.95,61.17,41.73,95.27,60.28,-5.23,2.89,-1.54,-1.62,-112,2064.62,0.29,0.31,0.53,5.89,7.84,276.1,1.32,62.02,46.56,0.01,0,0.59,0.85,0.65,0.73,5244.18,11.42,34.07,181.21,37.48,99.17,0.83,-13.95,,5,2018/05/29
(주)세종메디칼,258830,2021/12,7.41,97.5,26.24,0,32.13,61.66,147.55,10.77,767.18,718.97,352.66,45.49,64.22,1358.02,78.33,52.3,60.89,52.54,-19.95,-0.5,-4.39,-6.06,-86,2217.53,0.22,0.3,0.43,5.3,9.31,93.9,3.89,68.86,39.22,0.01,0,0.4,0.82,0.45,0.49,3685,4.06,17.74,141.46,24.52,118.39,-18.39,-81.37,,5,2018/05/29
(주)세종메디칼,258830,2022/12,7.01,52.38,-51.71,0,-33.58,122.69,-11.73,18.89,37.66,34.48,2.39,-50.14,418.21,486.35,361.21,30.3,19.3,50.91,-572.7,-0.94,-80.48,-224.94,-2123,378.55,0.14,0.39,0.23,4.93,8.87,81.82,4.46,74.03,41.16,0.01,0,0.16,0.93,0.36,0.39,-80129.1,-57.98,-585.19,-3440.15,-498.22,0,0,0,,5,2018/05/29
(주)세중,039310,2018/12,-55.12,-9.95,-1.97,0,-26.76,-8.37,-11.4,0,432.22,432.22,154.53,39.44,13.6,620.9,55.31,51.32,88.03,0,-15.85,-1.3,-3.13,-3.71,-119,734.19,0.2,0.23,0.41,0,17.12,26.3,13.88,0,21.32,0.13,0,0.29,15.61,0.38,0.38,5339.4,8.35,740.8,106788085.4,40.13,157.3,-57.3,-39.49,,5,2000/06/09
(주)세중,039310,2019/12,-32.69,-1.09,0.1,0,-17.51,-9.65,7.04,0,529.3,529.3,171.23,45.04,12.26,621.49,49.92,55.53,89.08,0,-3.62,0.08,-0.51,-0.58,-18,494.2,0.14,0.16,0.3,0,22.99,40.06,9.11,0,15.88,0.15,0,0.22,13.62,0.26,0.26,6786.53,10.74,1141.4,169663138.25,75.78,88.76,11.24,-4.77,,5,2000/06/09
(주)세중,039310,2020/12,-67.32,-1.56,-1.26,0,-11.44,15.22,-15,0,483.81,483.81,88.01,38.04,11.92,613.64,58.25,47.95,89.35,0,-31.42,-2.3,-1.47,-1.64,-52,161.49,0.05,0.05,0.1,0,1198.86,95.15,3.84,0,0.3,0,0,0.08,5.22,0.09,0.09,2476.27,3.98,470.26,49525487.2,84.62,114.44,-14.44,-37.13,,5,2000/06/09
(주)세중,039310,2021/12,2374.51,112.35,57.16,0,3375.88,44.24,186.29,0,212.45,202.88,63.91,34.22,51.23,964.38,53.47,64.65,66.12,16.66,2.84,2.9,2.12,2.88,116,3996.01,0.75,1.01,1.83,37.65,8,11.23,32.51,9.69,45.64,0.04,0.03,0.9,7.69,1.26,1.3,8489.01,6.42,46.38,663.51,11.72,70.57,29.43,24.24,,5,2000/06/09
(주)세중,039310,2022/12,-41.83,-10.03,1.2,64.95,1.67,2,-16.61,-57.27,284.81,278.24,55.37,38.88,34.45,975.91,53.89,59.92,74.37,30.38,8.06,-1.44,2.7,3.86,171,2324.6,0.34,0.48,0.89,15.35,3.33,5.7,64.07,23.78,109.68,0.01,0.08,0.38,2.28,0.54,0.56,10746.21,9.04,57.75,535.18,25.51,115.74,-15.74,31.58,,5,2000/06/09
(주)세진티에스,067770,2018/12,-19.55,-6.08,-6.49,0,-22.09,6.53,-15.09,-38.2,1403.84,1394.83,43.03,48.99,3.9,932.03,49.09,52.75,96.24,1.49,-24.81,-2.85,-6.47,-6.71,-327,1303.81,0.26,0.27,0.59,60.75,6.64,24.09,15.15,6.01,54.95,0.02,0.02,0.44,1.03,0.47,0.47,2241.82,5.51,24.07,733.43,20.48,189.04,-89.04,-121.14,,5,2004/01/09
(주)세진티에스,067770,2019/12,-0.9,-6.47,-6.42,0,-30.35,-19.97,5.62,3.74,1638.39,1628.06,161.68,55.94,3.84,872.21,41.98,59.57,96.3,16.85,-23.15,1.26,-6.38,-6.63,-303,1292.01,0.28,0.29,0.63,77.36,7.58,24.21,15.08,4.72,48.16,0.03,0.02,0.46,1.37,0.49,0.5,1033.55,2.72,15.93,601.2,9.53,378.3,-278.3,-243.02,,5,2004/01/09
(주)세진티에스,067770,2020/12,72.11,5.63,5.01,0,2.63,1.27,8.58,26.19,1479.42,1468.58,262.54,57.1,4.45,915.95,40.49,61.24,95.74,22.37,9.83,5.52,4.7,4.89,221,2223.63,0.48,0.5,1.21,115.6,13.5,61.57,5.93,3.16,27.03,0.04,0.01,0.74,2.84,0.79,0.8,8344.23,20.77,125.33,1223.06,44.69,74.09,25.91,22,,5,2004/01/09
(주)세진티에스,067770,2021/12,-9.88,8.1,9.28,94.46,-1.88,-0.32,13.42,-34.02,2183.84,2174.53,523.14,61.31,3.31,1000.97,36.93,64.26,96.79,33.53,21.22,6.94,8.54,8.87,430,2003.96,0.4,0.42,1.08,112.51,12.76,90.09,4.05,3.24,28.61,0.04,0.03,0.61,2.55,0.64,0.64,10008.5,23.05,153.21,1152.66,59.48,59.82,40.18,35.67,,5,2004/01/09
(주)세진티에스,067770,2022/12,-43.03,1.64,2.68,-68.44,-8.24,-8.29,7.17,18.71,3293.6,3278.05,88.73,65.69,2.27,1027.81,32.98,67.75,97.78,26.9,11.75,2.47,2.57,2.65,136,1141.57,0.22,0.23,0.64,73.72,9.47,104.35,3.5,4.95,38.54,0.03,0,0.32,1.53,0.33,0.33,5025.96,11.39,83.84,997.64,52.43,74.62,25.38,22.42,,5,2004/01/09
(주)세코닉스,053450,2018/12,24.6,21.9,6.71,611.59,-15.77,-10.25,61.56,36.01,148.99,103.27,4.88,19.51,152.79,2592.72,102.81,59.33,39.56,12.17,2.23,3.88,2.66,6.33,806,35619.92,1.19,2.84,2.53,6.88,4.55,6.89,52.96,53.05,80.22,0.01,0.22,1.28,4.34,2.26,3.37,71263.98,19.33,85.03,178.45,17.79,62.61,37.39,12.54,,5,2001/08/09
(주)세코닉스,053450,2019/12,-3.8,-8.89,-4.45,0,-6.38,12.09,-23.27,-8.58,137.26,87.08,3.7,13.56,141.05,2360.95,120.61,49.97,41.49,10.89,-1.39,1.74,-1.52,-3.76,-461,32657.28,1.09,2.7,2.42,6,3.87,6.33,57.63,60.83,94.28,0.01,0.28,1.18,4.72,1.99,2.99,45000.88,13.4,58.59,131.27,11.67,71.83,28.17,-11.91,,5,2001/08/09
(주)세코닉스,053450,2020/12,-19.37,-19.75,-55.29,0,-11.49,-19.75,-19.75,-5.24,71.93,40.87,2.94,-19.5,332.67,966.45,216.48,49.97,23.11,5.83,-10.78,-6.15,-11.07,-33.23,-2834,24109.1,1.03,3.08,2.05,5.2,4.2,6.23,58.59,70.17,86.82,0.01,0.31,1.02,4.18,2.05,3.4,33492.39,12.43,51.03,132.76,10.78,148.67,-48.67,-100.04,,5,2001/08/09
(주)세코닉스,053450,2021/12,26.55,-5.88,16.95,0,-14.39,2.52,-14.3,-31.16,84.59,55.25,6.01,-8.29,248.18,985.03,189.77,45.5,28.72,9.92,0.34,5.02,0.51,1.97,93,27215.87,1.5,5.82,2.88,8.01,6.22,7.63,47.84,45.55,58.7,0.02,0.15,1.37,6.06,3.15,5.18,64314.68,25.35,111.83,306.46,16.35,71.39,28.61,2.07,,5,2001/08/09
(주)세코닉스,053450,2022/12,4,-7.95,11.58,0,5.84,-11.43,-3.79,-3.37,93.51,60.94,5.65,-3.3,187.24,1099.06,150.64,47.55,34.81,9.35,-0.36,3.21,-0.6,-1.9,0,27650.82,1.68,5.31,3.14,10.39,6.59,7.99,45.67,35.12,55.43,0.02,0.11,1.7,6.64,3.61,5.54,57961.13,24.82,97.2,319.71,14.17,73.46,26.54,-2.52,,5,2001/08/09
(주)세토피아,222810,2018/12,-10.76,162.96,105.94,0,-1.16,149.61,186.33,-39.29,68.12,66.81,42.3,-18.53,141.67,1043.44,145.99,39.59,41.38,32.49,-88.93,-13.92,-34.72,-77.95,-785,834.3,0.39,0.88,0.64,26.65,4.22,5.02,72.66,13.7,86.5,0.04,0.04,0.42,1.54,1.01,1.05,-2508.56,-5.08,-29.26,-2539.26,-18.85,0,0,0,,5,2015/08/13
(주)세토피아,222810,2019/12,-17.04,-4.23,-83.42,0,-97.78,-44.52,57.24,-94.31,78.92,78.87,5.41,-17.36,1295.61,109.54,488.37,65.01,7.17,34.78,-325.62,-7.43,-74.35,-301.73,-1750,511.6,0.23,0.93,0.48,55.37,6.47,7.16,50.98,6.59,56.44,0.08,0.02,0.19,2.52,0.44,0.44,-27810.31,-58.8,-14617.48,-76754.1,-251.96,0,0,0,,5,2015/08/13
(주)세토피아,222810,2020/12,-27.13,-4.59,1033.09,0,66.49,21.27,-18.5,9,406.16,405.78,280.96,41.85,17.52,319.86,52.27,55.52,85.09,34,-156.53,-7.41,-27.24,-60.26,-220,163.75,0.17,0.38,0.44,358.76,6.05,8.03,45.44,1.02,60.3,0.06,0,0.16,31.73,0.29,0.29,-4642.56,-10.29,-1465.63,-3375.89,-57.72,0,0,0,,5,2015/08/13
(주)세토피아,222810,2021/12,37.89,48.31,7.1,0,-43.62,112.71,-3.27,91.2,94.62,94.45,63.04,-2.06,62.75,264.6,103.81,36.21,61.45,44.21,-89.73,3.44,-17.76,-25.03,-75,82.47,0.2,0.28,0.35,325.75,9.27,16.38,22.28,1.12,39.38,0.05,0,0.27,44.78,0.45,0.45,-4941.89,-7.38,-2767.15,-7513.78,-44.56,0,0,0,,5,2015/08/13
(주)세토피아,222810,2022/12,-40.27,-23.16,-28.49,0,48.67,-19.97,-28.8,71.39,79.43,79.07,32.89,-8.69,74.86,109.97,116.18,33.56,57.19,-3.62,-596.39,-10.94,-66.76,-112.02,-1078,40.47,0.11,0.19,0.17,109.18,8.54,11.33,32.2,3.34,42.74,0.07,0.01,0.15,29.83,0.32,0.32,-33773.67,-65.68,-12720.47,-29882.65,-509.86,0,0,0,,5,2015/08/13
(주)세화피앤씨,252500,2018/12,-15.84,9.33,9.34,0,8.12,1.45,16.37,79.14,395.82,211.86,55.95,42.02,19.73,1246.67,52.41,56.23,83.52,42.21,3.99,2.43,3.73,4.46,56,1335.97,0.93,1.12,2.06,4.4,5.19,21.9,16.67,83.03,70.29,0.01,0,1.4,2.39,1.71,2.8,8063.33,26.04,66.83,600.61,29.1,76.33,23.67,13.71,,5,2016/11/02
(주)세화피앤씨,252500,2019/12,5.48,-4.77,0.75,-46.14,-6.84,-5.4,-4.28,-33.08,591.09,399.06,112.41,46.96,13.17,1256.07,49.21,56.52,88.36,39.67,2.04,1.82,1.97,2.29,30,1409.23,0.97,1.13,2.22,4.33,4.58,25.48,14.32,84.31,79.76,0.01,0,1.42,2.51,1.72,2.84,7897.89,26.79,70.27,685.43,27.02,78.45,21.55,7.54,,5,2016/11/02
(주)세화피앤씨,252500,2020/12,25.2,14.47,15.32,619.18,-2.01,-4.11,28.77,-0.3,633.55,474.19,299.34,53.54,12.34,1448.52,40.92,63.58,89.02,48.63,11.7,16.64,13.54,15.26,213,1764.39,1.16,1.3,2.91,6.77,6.09,31.17,11.71,53.91,59.95,0.01,0,1.65,3.29,1.92,2.68,13249.87,39.25,120.3,840.88,36.2,54.09,45.91,32.31,,5,2016/11/02
(주)세화피앤씨,252500,2021/12,8.36,21.74,20.54,13.65,-6.66,-8.77,39.21,-0.16,641.13,525.47,81.07,61.36,13.46,873,30.97,72.7,88.14,54.83,12.27,14.56,13,14.69,119,1911.97,1.06,1.2,3.37,7.35,7.01,23.38,15.61,49.64,52.04,0.01,0,1.34,3.72,1.55,1.96,15069.58,36.67,148.53,1103.92,38,53.74,46.26,32.29,,5,2016/11/02
(주)세화피앤씨,252500,2022/12,-4.39,-0.91,2.56,-72.87,-7.1,-2.01,-0.5,-0.25,858.27,703.07,58.83,64.5,9.62,895.32,29.59,73.01,91.22,53.65,3.48,2.31,3.23,3.6,32,914,0.93,1.03,3.41,7.05,7.35,21.73,16.8,51.81,49.69,0.01,0,1.12,3.82,1.27,1.55,11175.2,27.45,117.01,770.05,29.47,77.7,22.3,11.81,,5,2016/11/02
(주)센코,347000,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2020/10/29
(주)센코,347000,2019/12,0,0,0,0,0,0,0,0,292.6,209.33,95.36,42.4,57.17,389.92,55.93,64.42,63.63,37.08,-12.16,12.21,-12.3,-19.33,-630,3100.47,1.01,1.59,2.84,5.52,4.53,24.29,15.03,66.13,80.61,0.01,0,1.17,3.69,1.57,2.2,1971.98,10.06,37.07,219.99,9.94,152.17,-52.17,-122.28,,5,2020/10/29
(주)센코,347000,2020/12,1.47,98.3,148.54,0,143.03,112.51,90.44,58.13,662.47,505.93,149.58,52.53,25.39,797.83,47.82,61.86,79.75,31.92,5.47,4.12,3.76,5.06,166,3146.02,0.69,0.93,1.85,4.34,4.44,21.84,16.71,84.11,82.29,0.01,0,0.9,2.18,1.1,1.47,4989.88,12.84,38.17,657.71,24.79,67.58,32.42,22.05,,5,2020/10/29
(주)센코,347000,2021/12,12.07,76.17,32,126.49,14.12,68.31,81.01,49.89,1109.87,892.7,673.91,57.84,67.36,991.77,60.98,63.56,59.75,33.36,11.05,4.22,4.64,6.93,304,2742.99,0.42,0.63,1.13,3.18,4.82,22.21,16.44,114.89,75.72,0.01,0,0.6,1.61,0.67,0.85,4922.82,7.19,33.44,767.55,21.83,40.4,59.6,50.63,,5,2020/10/29
(주)센코,347000,2022/12,55.26,7.07,5.32,-35.1,58.52,30.69,-6.46,9.43,151.24,116.62,75,18.81,70.14,1044.5,75.67,55.53,58.77,28.42,4.62,4.85,2.28,3.85,196,3966.1,0.49,0.83,1.22,3.93,6.05,31.03,11.76,92.96,60.33,0.01,0,0.61,1.82,0.83,1.05,9060.12,12.36,62.18,1576.1,25.87,54.81,45.19,17.85,,5,2020/10/29
(주)셀레믹스,331920,2020/12,0,0,0,0,0,0,0,0,2477.21,2409.5,229.86,88.79,4.23,724.37,7.79,92.52,95.94,20.63,-89.5,-15.94,-15.4,-16.05,-671,743.84,0.17,0.18,2.3,6.8,4.1,13.78,26.5,53.64,89.11,0.01,0,0.18,3.74,0.19,0.19,-352.13,-1.15,-25.01,-26.99,-6.69,0,0,0,,5,2020/08/21
(주)셀레믹스,331920,2021/12,53.54,-12.1,-20.34,0,16.86,71.73,-18.87,-12.19,1134.22,1100.67,295.14,77.86,15.02,572.9,16.8,85.39,86.94,35.05,-64.79,-18.98,-18.22,-19.86,-643,992.01,0.28,0.31,2.6,11.13,6.97,21.59,16.91,32.81,52.4,0.01,0,0.3,5.3,0.32,0.32,144.5,0.54,8.78,9.79,1.79,3524.77,-3424.77,-3624.8,,5,2020/08/21
(주)셀레믹스,331920,2022/12,7.97,-17.42,-20.51,0,9.71,67.91,-32.02,103.95,590.31,537.92,85.11,58.38,19.49,455.39,35.5,70.29,83.69,27.76,-54.95,-20.43,-19.54,-22.86,-588,1069.18,0.36,0.42,1.66,8.45,8.99,19.4,18.82,43.18,40.6,0.02,0,0.4,5.06,0.45,0.48,1149.71,5.18,63.69,71.81,13.17,501.61,-401.61,-417.23,,5,2020/08/21
(주)셀루메드,049180,2018/12,-46.01,-26.7,-35.72,0,-4.69,-29.27,-23.31,-37.88,111.94,82.84,40.86,4.81,91.32,248.03,104.95,45.14,52.27,1.71,-128.11,-20.51,-22.19,-39.28,-641,485.88,0.17,0.31,0.31,1.34,0.91,7.46,48.94,272.96,402.92,0,0,0.21,1.53,0.39,0.56,-7049.6,-14.54,-111.41,-1226.52,-71.03,0,0,0,,5,2002/05/23
(주)셀루메드,049180,2019/12,29.35,-18.5,-83.5,0,-24.34,1.15,-42.38,-47.15,39.32,29.94,13.26,-49.25,844.93,34.36,643.34,31.92,10.58,17.22,-292.27,-21.58,-85.31,-254.27,-1747,588,0.29,0.87,0.48,2.95,2.47,16.58,22.02,123.6,147.5,0,0,0.3,2.31,0.74,1,-32342.92,-81.88,-675.58,-11612.51,-251.92,0,0,0,,5,2002/05/23
(주)셀루메드,049180,2020/12,28.8,4.18,501.31,0,-31,-4.51,22.71,4.26,122.42,97.61,23.83,6.88,63.71,145.63,102.17,37.59,61.08,36.79,-10.15,-4.02,-4.16,-11.45,-59,607.89,0.41,1.13,0.63,5.38,3.12,16.66,21.9,67.78,116.9,0.01,0,0.45,4.09,1.18,1.51,1323.17,3.22,40.06,339.66,8,137.56,-37.56,-126.88,,5,2002/05/23
(주)셀루메드,049180,2021/12,19.62,76.74,80.92,0,92.04,48.27,124.01,75.48,144.58,121.63,22.19,14.69,59.93,229.64,83.73,47.65,62.53,28.87,19.08,7.23,6.63,10.69,97,506.37,0.35,0.56,0.62,4.58,2.34,9.65,37.84,79.68,156.27,0.01,0,0.46,4.1,0.79,0.95,5890.27,8.1,104.62,391.41,29.78,34.86,65.14,64.08,,5,2002/05/23
(주)셀루메드,049180,2022/12,38.32,-0.54,11.19,0,11.92,16.45,-19.22,12.27,154.1,120.1,18.36,13.59,43.05,242.08,87.69,38.7,69.91,20.93,-24.5,-3.19,-9.24,-13.96,-168,680.18,0.38,0.57,0.66,4.69,2.59,13.42,27.2,77.89,140.86,0.01,0,0.52,4.07,0.87,1.07,-1098.83,-1.52,-16.38,-50.12,-4.02,0,0,0,,5,2002/05/23
(주)셀리드,299660,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2019/02/20
(주)셀리드,299660,2019/12,0,0,0,0,0,0,0,0,4523.33,4523.33,280.48,50.35,2.31,1071.75,49.63,51.49,97.74,0,0,-4.95,-4.75,-4.86,-266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1136.22,-2.16,-11.28,-1574.19,0,0,0,0,,5,2019/02/20
(주)셀리드,299660,2020/12,0,-5.93,-7.86,0,115.48,42.97,-52.01,0,1242.97,1242.97,332.46,24.15,4.45,975.3,77.02,26.27,95.74,0,0,-8.2,-8.1,-8.37,-428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2131.44,-4.31,-11.29,-70.39,0,0,0,0,,5,2019/02/20
(주)셀리드,299660,2021/12,0,17.93,-18.05,0,2.02,2.81,60.37,0,1127.06,1127.06,281.94,32.55,50.3,796.63,96.61,35.72,66.53,0,-1437.76,-22.46,-24.28,-30.38,-1346,93.61,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0.05,0.04,0.05,0.05,-6698,-11.5,-30.58,-147.26,-736.78,0,0,0,,5,2019/02/20
(주)셀리드,299660,2022/12,-47.2,-21.28,-42.11,0,-6.92,-33.56,0.81,0,102.14,102.14,40.19,0.96,104.37,461.17,110.88,45.75,48.93,32.39,-4763.45,-26.81,-43.92,-74.72,-2350,49.33,0.01,0.02,0.02,0,2.6,0,0,0,140.53,0.01,0.39,0.01,0.02,0.02,0.02,-14108.9,-30.77,-69.91,-414.85,-2939.35,0,0,0,,5,2019/02/20
(주)셀리버리,268600,2018/12,0,0,0,0,0,0,0,0,872.98,871.25,28.97,65.61,11.65,940.61,28.92,74.1,89.57,33.61,-148.96,-9.78,-16.82,-18.77,-1305,592.74,0.11,0.13,0.44,76.93,8.37,0,0,4.74,43.6,0.02,0.01,0.14,3.14,0.15,0.15,120.94,0.3,8.42,10.79,2.68,3370.4,-3270.4,-5557.96,,5,2018/11/09
(주)셀리버리,268600,2019/12,-54.04,-22.8,-23.79,0,-1.03,-75.91,-4.23,0,1361.22,1361.22,59.75,85.17,13.1,697.78,9.14,91.92,88.42,-91.73,-947.58,-39.04,-55.48,-62.3,-2529,266,0.06,0.07,0.32,70.71,5.95,0,0,5.16,61.29,0.02,0.01,0.07,1.45,0.07,0.07,-11850.58,-38.4,-833.61,-1102.64,-571.47,0,0,0,,5,2018/11/09
(주)셀리버리,268600,2020/12,-63.27,96.11,40.72,0,33.36,134.88,92.7,0,4332.91,4332.91,2273.43,88.24,57.62,912.75,15.26,90.32,63.44,-95,-2264.83,-37.79,-37.75,-52.53,-2141,94.56,0.02,0.02,0.18,0,9.67,0,0,0,37.74,0.03,0.1,0.02,0.46,0.02,0.02,-7065.61,-11.68,-443.82,-677.64,-927.76,0,0,0,,5,2018/11/09
