회사명,거래소코드,회계년도,상장폐지일,소속코드,상장일,매출액증가율(IFRS),자기자본증가율(IFRS),순이익증가율(IFRS),총자본증가율(IFRS),매출액순이익률(IFRS),부채비율(IFRS),총자본순이익률(IFRS)
(주)오뚜기,007310,2020/12,,1,1994/08/12,9.32,12.07,43.52,12.04,5.98,46.29,7.64
(주)오뚜기,007310,2021/12,,1,1994/08/12,4.74,5.75,-26.74,14.16,4.18,57.92,4.95
(주)오뚜기,007310,2022/12,,1,1994/08/12,14.3,12.36,83.66,16.1,6.72,63.19,7.88
(주)오리온,271560,2018/12,,1,2017/07/07,0,0,0,0,9.94,66.74,6.08
(주)오리온,271560,2019/12,,1,2017/07/07,2.94,7.06,8.07,2.33,10.44,59.37,6.5
(주)오리온,271560,2020/12,,1,2017/07/07,4.97,8.22,-1.07,1.36,9.84,49.26,6.31
(주)오리온,271560,2021/12,,1,2017/07/07,4.96,7.46,21.95,5.11,11.43,45.99,7.45
(주)오리온,271560,2022/12,,1,2017/07/07,16.32,9.52,13.43,-3.16,11.14,29.09,8.38
(주)오리온홀딩스,001800,2018/12,,1,1975/06/27,93.5,0.15,-98.97,0.4,87.1,0.52,1.2
(주)오리온홀딩스,001800,2019/12,,1,1975/06/27,10.13,-0.72,-65.24,0.76,27.49,2.01,0.41
(주)오리온홀딩스,001800,2020/12,,1,1975/06/27,-10.08,-0.45,69.25,-0.17,51.75,2.3,0.7
(주)오리온홀딩스,001800,2021/12,,1,1975/06/27,5.77,-0.06,75.23,0.89,85.74,3.27,1.22
(주)오리온홀딩스,001800,2022/12,,1,1975/06/27,10.69,-0.78,-19.06,2.37,62.7,6.55,0.97
(주)와이지플러스,037270,2018/12,,1,2003/08/01,107.88,1.24,0,4.7,0.87,8.6,0.32
(주)와이지플러스,037270,2019/12,,1,2003/08/01,57.78,-18.72,0,-12.28,-30.64,17.2,-18.53
(주)와이지플러스,037270,2020/12,,1,2003/08/01,12.11,1.32,0,6.55,-4.03,23.24,-2.83
(주)와이지플러스,037270,2021/12,,1,2003/08/01,70.89,40.39,0,55.67,8.19,36.66,7.46
(주)와이지플러스,037270,2022/12,,1,2003/08/01,16.23,5.95,-7.18,12.29,6.54,44.83,5.35
(주)와이투솔루션,011690,2018/12,,1,1995/12/21,-18.76,-16.72,0,-5.15,-32.91,80.69,-15.03
(주)와이투솔루션,011690,2019/12,,1,1995/12/21,18.89,7.51,0,6.46,-8.77,78.92,-4.74
(주)와이투솔루션,011690,2020/12,,1,1995/12/21,-0.83,-72.41,0,-45.28,-40.08,254.92,-26.92
(주)와이투솔루션,011690,2021/12,,1,1995/12/21,-5.62,174.76,0,4.13,-9.53,34.5,-8.37
(주)와이투솔루션,011690,2022/12,,1,1995/12/21,18.41,-4.98,0,5.08,-1.29,48.74,-1.28
(주)용평리조트,070960,2018/12,,1,2016/05/27,-13.5,1.51,-40.12,-6.37,5.61,96.1,1.21
(주)용평리조트,070960,2019/12,,1,2016/05/27,-28.71,-4.46,0,4.58,-10.75,114.65,-1.67
(주)용평리조트,070960,2020/12,,1,2016/05/27,-1.5,-4.56,0,7.31,-13.78,141.34,-1.99
(주)용평리조트,070960,2021/12,,1,2016/05/27,85.71,2.28,0,-7.71,3.72,117.77,1
(주)용평리조트,070960,2022/12,,1,2016/05/27,-39.36,-1.86,0,3.39,-7.52,129.44,-1.26
(주)우성,006980,2018/12,,1,1988/10/10,3.96,-4.3,0,11.86,-1.86,74.68,-1.96
(주)우성,006980,2019/12,,1,1988/10/10,17.78,8.33,0,19.88,3.67,93.31,3.93
(주)우성,006980,2020/12,,1,1988/10/10,14.29,1.15,-70.26,-7.76,0.96,76.27,1.12
(주)우성,006980,2021/12,,1,1988/10/10,-5.08,-3.8,0,-36.9,-1.98,15.62,-2.81
(주)우성,006980,2022/12,,1,1988/10/10,-83.54,-0.15,0,-1.44,0.73,14.13,0.22
(주)우신시스템,017370,2018/12,,1,2002/05/28,26.85,1.35,-45.25,7.59,1.75,65.66,1.38
(주)우신시스템,017370,2019/12,,1,2002/05/28,-23.13,-8.97,0,0.25,-7.94,82.45,-4.63
(주)우신시스템,017370,2020/12,,1,2002/05/28,6.86,-0.5,0,5.56,0.19,93.55,0.12
(주)우신시스템,017370,2021/12,,1,2002/05/28,16.32,-10.59,0,-0.8,-8.66,122.59,-5.93
(주)우신시스템,017370,2022/12,,1,2002/05/28,-16.66,8.48,0,-17.78,6.69,68.7,4.21
(주)우진,105840,2018/12,,1,2010/07/26,-7.8,-1.37,0,19.52,-10.13,60.82,-2.77
(주)우진,105840,2019/12,,1,2010/07/26,-19.35,3.6,0,-9,-35.69,41.26,-7.57
(주)우진,105840,2020/12,,1,2010/07/26,16.1,27.86,0,25.33,78.06,38.46,17.92
(주)우진,105840,2021/12,,1,2010/07/26,31.53,-7.08,0,-6.35,-17.8,39.55,-4.99
(주)우진,105840,2022/12,,1,2010/07/26,11.06,7.63,0,-3.99,11.85,24.49,3.89
(주)우진아이엔에스,010400,2018/12,,1,2018/09/14,-5.32,41.7,-14.24,25.12,10.86,12.01,13.14
(주)우진아이엔에스,010400,2019/12,,1,2018/09/14,-19.3,-1.99,-85.29,9.02,1.98,24.59,1.66
(주)우진아이엔에스,010400,2020/12,,1,2018/09/14,30.87,-5.16,-16.98,-9.17,1.26,19.32,1.39
(주)우진아이엔에스,010400,2021/12,,1,2018/09/14,-36.29,-4.28,0,-5.27,-3.59,18.09,-2.72
(주)우진아이엔에스,010400,2022/12,,1,2018/09/14,-6.07,-3.59,0,-2.64,-3.96,19.25,-2.94
(주)우진플라임,049800,2018/12,,1,2006/05/24,-24.91,-17.68,0,-8.4,-8.17,323.92,-4.63
(주)우진플라임,049800,2019/12,,1,2006/05/24,3.7,-22.93,0,-6.91,-8.58,412.04,-5.46
(주)우진플라임,049800,2020/12,,1,2006/05/24,12.32,15,0,-0.64,3.85,342.4,2.87
(주)우진플라임,049800,2021/12,,1,2006/05/24,16.32,35.07,190.23,3.63,9.62,239.43,8.19
(주)우진플라임,049800,2022/12,,1,2006/05/24,8.8,24.55,-6.39,2.71,8.27,179.9,7.43
(주)웅진,016880,2018/12,,1,1994/11/05,22.39,-31.58,0,-18.13,-73.2,135.07,-16.97
(주)웅진,016880,2019/12,,1,1994/11/05,1.82,-23.21,0,-21.42,-66.24,140.53,-19.45
(주)웅진,016880,2020/12,,1,1994/11/05,1.01,19.43,0,-14.78,23.95,71.64,8.71
(주)웅진,016880,2021/12,,1,1994/11/05,-11.39,9,-48.76,5.97,13.85,66.87,4.71
(주)웅진,016880,2022/12,,1,1994/11/05,19.57,9.07,20.29,1.04,13.93,54.58,5.48
(주)웅진씽크빅,095720,2018/12,,1,2007/06/05,2.9,4.97,-19.18,22.18,3.46,105.25,3.72
(주)웅진씽크빅,095720,2019/12,,1,2007/06/05,1.13,51.2,0,279.8,-22.36,415.58,-9.2
(주)웅진씽크빅,095720,2020/12,,1,2007/06/05,-0.89,-21.22,0,-73.92,1.22,70.67,0.5
(주)웅진씽크빅,095720,2021/12,,1,2007/06/05,8.53,7.44,464.93,3.72,6.37,64.77,6.7
(주)웅진씽크빅,095720,2022/12,,1,2007/06/05,6.5,-1.25,-84.19,1.7,0.94,69.69,1.03
(주)원림,005820,2018/12,,1,1990/04/20,-0.63,-2.21,0,0.76,-1.82,28.81,-0.96
(주)원림,005820,2019/12,,1,1990/04/20,-3.3,0.27,0,5.38,0.42,35.38,0.21
(주)원림,005820,2020/12,,1,1990/04/20,-17.21,24.55,9084.34,20.49,47.04,30.96,17.05
(주)원림,005820,2021/12,,1,1990/04/20,26.76,1.01,-89.91,-2.81,3.75,26,1.6
(주)원림,005820,2022/12,,1,1990/04/20,2.35,1.79,8.13,-4.08,3.96,18.74,1.79
(주)위스컴,024070,2018/12,,1,1996/11/22,-4.08,0.49,81.3,-1.21,0.88,8.28,0.7
(주)위스컴,024070,2019/12,,1,1996/11/22,5.17,0.92,53.37,4.33,1.28,11.94,1.06
(주)위스컴,024070,2020/12,,1,1996/11/22,-11.97,-0.85,0,-2.22,-0.07,10.4,-0.05
(주)위스컴,024070,2021/12,,1,1996/11/22,12.85,2.79,0,3.13,3.11,10.76,2.52
(주)위스컴,024070,2022/12,,1,1996/11/22,7.55,-7.53,0,-5.81,-7.89,12.83,-6.98
(주)윌비스,008600,2018/12,,1,1989/07/28,-11.4,2,0,4.24,0.06,71.47,0.05
(주)윌비스,008600,2019/12,,1,1989/07/28,-12.74,-18.58,0,-11.87,-17.13,85.6,-12.77
(주)윌비스,008600,2020/12,,1,1989/07/28,-17.33,0.64,0,4.2,-1.46,92.15,-0.94
(주)윌비스,008600,2021/12,,1,1989/07/28,24.71,4.23,0,2.4,-4.26,88.78,-3.32
(주)윌비스,008600,2022/12,,1,1989/07/28,-10.1,4.65,0,-2.53,2.81,75.82,1.97
(주)유니드,014830,2018/12,,1,2004/12/03,2.91,-2.1,-55.5,11.43,2.45,71.53,1.4
(주)유니드,014830,2019/12,,1,2004/12/03,4.15,4.67,193.23,-8.09,6.89,50.62,4.06
(주)유니드,014830,2020/12,,1,2004/12/03,3.22,6.83,19.61,1.48,7.98,43.08,5.03
(주)유니드,014830,2021/12,,1,2004/12/03,19.53,15.38,131.28,10.78,15.44,37.38,10.96
(주)유니드,014830,2022/12,,1,2004/12/03,17.06,-12.11,12.25,7.81,14.81,68.52,11.27
(주)유니드비티플러스,446070,2022/12,,1,2022/11/28,,,,,,,
(주)유니온,000910,2018/12,,1,1996/07/03,5.05,-30.06,0,-16.08,-48.61,92.01,-20.82
(주)유니온,000910,2019/12,,1,1996/07/03,7.04,-15.34,0,-10.7,-17.88,102.52,-9.49
(주)유니온,000910,2020/12,,1,1996/07/03,-7.39,30.51,0,5.23,24.44,63.29,12.41
(주)유니온,000910,2021/12,,1,1996/07/03,2.07,3.91,-66.21,3.4,8.09,62.49,4.02
(주)유니온,000910,2022/12,,1,1996/07/03,11.44,-8.17,0,-5,-8.54,68.09,-4.77
(주)유니켐,011330,2018/12,,1,1989/12/14,19.72,71.23,294.01,32.02,11.89,83.59,10.84
(주)유니켐,011330,2019/12,,1,1989/12/14,22.58,42.51,40,37.01,13.58,76.52,11.26
(주)유니켐,011330,2020/12,,1,1989/12/14,21.27,16.77,-18.09,43.97,9.17,117.63,6.54
(주)유니켐,011330,2021/12,,1,1989/12/14,-3.78,11.9,-70.35,6.76,2.83,107.63,1.59
(주)유니켐,011330,2022/12,,1,1989/12/14,-8.88,13.02,7.86,5.82,3.35,94.42,1.61
(주)유수홀딩스,000700,2018/12,,1,1956/03/03,0.94,-6.26,0,2.16,-165.53,74.86,-9.17
(주)유수홀딩스,000700,2019/12,,1,1956/03/03,-4.85,11.46,0,2.41,127.88,60.66,6.59
(주)유수홀딩스,000700,2020/12,,1,1956/03/03,-3.61,48.24,359.68,5.89,609.81,14.77,29.08
(주)유수홀딩스,000700,2021/12,,1,1956/03/03,-54.64,-9.53,0,-17.89,-44.07,4.17,-1.02
(주)유수홀딩스,000700,2022/12,,1,1956/03/03,8.37,9.88,0,9.18,384.84,3.51,10.21
(주)유유제약,000220,2018/12,,1,1975/11/18,0,0,0,0,4.68,54.07,2.72
(주)유유제약,000220,2019/12,,1,1975/11/18,6.63,2.05,-0.72,-0.8,4.36,49.77,2.71
(주)유유제약,000220,2020/12,,1,1975/11/18,2.86,28.69,-99.13,7.11,0.04,24.65,0.02
(주)유유제약,000220,2021/12,,1,1975/11/18,12.39,8.39,0,25.54,-3.25,44.37,-1.94
(주)유유제약,000220,2022/12,,1,1975/11/18,16.21,-8.64,0,-0.79,-7.78,56.78,-4.87
(주)유한양행,000100,2018/12,,1,1962/11/01,3.77,4.45,-26.4,6.05,5.41,23.53,4.37
(주)유한양행,000100,2019/12,,1,1962/11/01,-2.89,1.28,-33.79,0.62,3.69,22.73,2.8
(주)유한양행,000100,2020/12,,1,1962/11/01,7.15,11.2,258.29,10.76,12.33,22.25,9.49
(주)유한양행,000100,2021/12,,1,1962/11/01,3.58,5.75,-41.1,2.88,7.01,18.94,5.25
(주)유한양행,000100,2022/12,,1,1962/11/01,6.29,4.86,14.41,3.31,7.55,17.19,5.82
(주)이노션,214320,2018/12,,1,2015/07/17,-0.8,3.92,19.85,-3.42,11,45.4,4.92
(주)이노션,214320,2019/12,,1,2015/07/17,-10.46,0.94,-16.7,3.03,10.23,48.4,4.11
(주)이노션,214320,2020/12,,1,2015/07/17,-13.39,-1.83,-51.86,-1.6,5.69,48.75,1.97
(주)이노션,214320,2021/12,,1,2015/07/17,37.17,-2.23,57.58,0.42,6.53,52.79,3.12
(주)이노션,214320,2022/12,,1,2015/07/17,9.59,15.2,334.83,16.71,25.92,54.78,12.48
(주)이마트,139480,2018/12,,1,2011/06/10,5.6,-1.64,-43.52,-1.45,2.75,71.81,2.54
(주)이마트,139480,2019/12,,1,2011/06/10,0.05,4.51,-19.57,7.87,2.21,77.34,1.98
(주)이마트,139480,2020/12,,1,2011/06/10,8.05,6.03,92.58,2.14,3.94,70.83,3.64
(주)이마트,139480,2021/12,,1,2011/06/10,5.91,3.62,38.17,22.88,5.15,102.59,4.46
(주)이마트,139480,2022/12,,1,2011/06/10,2.88,10.29,35.63,5.16,6.78,93.16,5.35
(주)이수페타시스,007660,2018/12,,1,2003/10/07,10.41,2.62,0,5.98,-2.19,91.2,-2.18
(주)이수페타시스,007660,2019/12,,1,2003/10/07,-4.28,-44.75,0,-18.42,-21.92,182.3,-22.34
(주)이수페타시스,007660,2020/12,,1,2003/10/07,5.09,-1.58,0,-7.67,-1.09,164.82,-1.36
(주)이수페타시스,007660,2021/12,,1,2003/10/07,8.49,72.53,0,40.81,0.81,116.14,0.94
(주)이수페타시스,007660,2022/12,,1,2003/10/07,36.79,48.65,2808.47,26.44,17.21,83.86,20.67
(주)이수화학,005950,2018/12,,1,1988/04/28,15.89,16.91,766.18,3.31,2.33,55.47,3.08
(주)이수화학,005950,2019/12,,1,1988/04/28,-0.31,-2.46,0,4.61,-0.37,66.74,-0.46
(주)이수화학,005950,2020/12,,1,1988/04/28,-22.16,-18.56,0,-11.02,-16.23,82.17,-16.59
(주)이수화학,005950,2021/12,,1,1988/04/28,39.77,7.96,0,13.54,2.94,91.59,4.18
(주)이수화학,005950,2022/12,,1,1988/04/28,28.65,1.81,-59.98,0.6,0.92,89.31,1.57
(주)이스타코,015020,2018/12,,1,1988/12/23,-83.98,-16.61,0,-5.44,-121.97,112.9,-9.1
(주)이스타코,015020,2019/12,,1,1988/12/23,296.25,32.86,0,0.71,45.99,61.39,13.93
(주)이스타코,015020,2020/12,,1,1988/12/23,-75.26,-0.12,0,-10.4,-0.97,44.78,-0.08
(주)이스타코,015020,2021/12,,1,1988/12/23,19.82,3.07,0,16.11,21.21,63.11,1.96
(주)이스타코,015020,2022/12,,1,1988/12/23,8.02,-9.98,0,-2.8,-65.84,76.12,-6.2
(주)이아이디,093230,2018/12,,1,2007/11/01,43.74,6.96,0,-19.66,-8.29,9.85,-11.07
(주)이아이디,093230,2019/12,,1,2007/11/01,-43.04,89.14,0,119.27,-1.33,27.35,-0.71
(주)이아이디,093230,2020/12,,1,2007/11/01,12.9,5.89,0,-11.85,-25.89,6.01,-12.1
(주)이아이디,093230,2021/12,,1,2007/11/01,56.85,81.81,0,185.01,11.59,66.19,4.71
(주)이아이디,093230,2022/12,,1,2007/11/01,16.43,-35.66,0,-8.43,-76.74,136.53,-25.61
(주)이엔플러스,074610,2018/12,,1,2003/12/23,-35.1,163.52,0,84.28,-4.25,111.57,-1.86
(주)이엔플러스,074610,2019/12,,1,2003/12/23,18.1,22.37,0,38.78,-114.19,139.94,-38.14
(주)이엔플러스,074610,2020/12,,1,2003/12/23,-26.26,22.98,0,-20.71,-48.68,54.69,-11.51
(주)이엔플러스,074610,2021/12,,1,2003/12/23,104.51,19.98,0,7.57,-47.06,38.69,-24.78
(주)이엔플러스,074610,2022/12,,1,2003/12/23,-55.68,-13.56,0,10.65,-168.79,77.54,-36.09
(주)이원,017940,2018/12,,1,1997/08/27,6.14,3.78,-0.05,3.71,1.54,120.72,2.21
(주)이원,017940,2019/12,,1,1997/08/27,0.52,0.29,-74.6,4.61,0.39,130.22,0.54
(주)이원,017940,2020/12,,1,1997/08/27,-14.63,5.19,399.27,1.88,2.27,122.99,2.61
(주)이원,017940,2021/12,,1,1997/08/27,32.81,4.81,0.93,5.81,1.73,125.11,2.54
(주)이원,017940,2022/12,,1,1997/08/27,60.45,8.81,70.19,10.3,1.83,128.19,3.99
(주)이월드,084680,2018/12,,1,2005/07/26,-4.14,24.5,147.28,13.07,27.68,60.73,3.74
(주)이월드,084680,2019/12,,1,2005/07/26,445.66,136.01,38.44,82.81,7.02,24.5,3.45
(주)이월드,084680,2020/12,,1,2005/07/26,-28.23,-6.31,0,-7.05,-11.72,23.5,-3.32
(주)이월드,084680,2021/12,,1,2005/07/26,-4.34,-34.13,0,-3.28,-10.98,81.36,-3.14
(주)이월드,084680,2022/12,,1,2005/07/26,0.54,3.14,0,-0.34,4.45,75.24,1.3
(주)인디에프,014990,2018/12,,1,1989/06/20,-1.73,-0.39,-71.81,-2.84,0.1,108.67,0.14
(주)인디에프,014990,2019/12,,1,1989/06/20,2.32,-5.49,0,8.03,-1.62,138.51,-2.28
(주)인디에프,014990,2020/12,,1,1989/06/20,-24.61,-34.4,0,-7.15,-14.22,237.57,-15.09
(주)인디에프,014990,2021/12,,1,1989/06/20,-2.66,-7.92,0,-9.59,-13.55,231.42,-15.27
(주)인디에프,014990,2022/12,,1,1989/06/20,-9.01,0.02,0,-4.36,-7.53,216.9,-8.31
(주)인바이오젠,101140,2018/12,,1,2008/04/02,6.92,106.21,0,81.64,21.99,4.15,8.83
(주)인바이오젠,101140,2019/12,,1,2008/04/02,29.46,182.62,688.68,273.83,133.98,37.76,22.78
(주)인바이오젠,101140,2020/12,,1,2008/04/02,4.31,18.05,0,6.56,-441.17,24.36,-48.01
(주)인바이오젠,101140,2021/12,,1,2008/04/02,2.58,128.51,0,183.31,898.07,54.18,50.69
(주)인바이오젠,101140,2022/12,,1,2008/04/02,8.81,-41.35,0,-48.33,-1049.54,35.82,-57.5
(주)인스코비,006490,2018/12,,1,1985/01/17,40.78,-16.38,0,14.04,-26.71,65.66,-17.12
(주)인스코비,006490,2019/12,,1,1985/01/17,57.18,-16.41,0,-15.37,-51.61,67.71,-52.87
(주)인스코비,006490,2020/12,,1,1985/01/17,-37.52,65.11,0,56.07,27.34,58.53,14.91
(주)인스코비,006490,2021/12,,1,1985/01/17,26.22,52.96,-59.92,50.33,8.68,55.81,3.92
(주)인스코비,006490,2022/12,,1,1985/01/17,-0.74,-7.28,0,-11.4,-22.92,48.89,-9.06
(주)인팩,023810,2018/12,,1,2004/09/21,-11.3,1.03,-57.34,-3.71,1.38,47.65,1.35
(주)인팩,023810,2019/12,,1,2004/09/21,-3.31,-3.4,0,9.27,-0.58,67.03,-0.53
(주)인팩,023810,2020/12,,1,2004/09/21,42.49,6.16,0,20.61,4.27,89.77,4.87
(주)인팩,023810,2021/12,,1,2004/09/21,16.85,5.82,-1.11,26.25,3.61,126.39,3.89
(주)인팩,023810,2022/12,,1,2004/09/21,13.65,5.56,-17.3,8.16,2.63,131.96,2.77
(주)일신석재,007110,2018/12,,1,1986/03/04,2.73,0.63,144.48,3.11,0.76,57.08,0.52
(주)일신석재,007110,2019/12,,1,1986/03/04,23.12,1.75,120.03,8.85,1.36,68.05,1.09
(주)일신석재,007110,2020/12,,1,1986/03/04,-11.88,0.54,-30.21,7.75,1.08,80.1,0.7
(주)일신석재,007110,2021/12,,1,1986/03/04,27.24,0.07,0,-2.29,-0.08,75.86,-0.07
(주)일신석재,007110,2022/12,,1,1986/03/04,84.19,5.69,0,26.42,1.71,110.34,2.26
(주)잇츠한불,226320,2018/12,,1,2015/12/28,-8.81,-0.46,-67.99,-9.33,6.17,8.21,1.76
(주)잇츠한불,226320,2019/12,,1,2015/12/28,-27.92,-1.54,0,-1.53,-3.01,8.22,-0.66
(주)잇츠한불,226320,2020/12,,1,2015/12/28,-45.03,-3.56,0,-8.08,-26.44,3.15,-3.34
(주)잇츠한불,226320,2021/12,,1,2015/12/28,-24.8,-4.12,0,-4.69,-40.9,2.54,-4.15
(주)잇츠한불,226320,2022/12,,1,2015/12/28,-1.76,-2.98,0,-3.34,-20.5,2.16,-2.13
(주)제이에스코퍼레이션,194370,2018/12,,1,2016/02/04,-13.27,-0.11,66.54,0.44,3.46,11.44,3.76
(주)제이에스코퍼레이션,194370,2019/12,,1,2016/02/04,24.49,2.08,72.35,2.98,4.79,12.42,6.36
(주)제이에스코퍼레이션,194370,2020/12,,1,2016/02/04,-33.65,-6.97,0,50.34,-3.08,81.67,-2.14
(주)제이에스코퍼레이션,194370,2021/12,,1,2016/02/04,47.41,9.74,0,-0.73,6.83,64.33,5.84
(주)제이에스코퍼레이션,194370,2022/12,,1,2016/02/04,32.98,6.33,25,10.47,6.42,70.73,6.96
(주)제일기획,030000,2018/12,,1,1998/03/03,12.73,0.18,-11.16,1.42,6.62,82.55,6.54
(주)제일기획,030000,2019/12,,1,1998/03/03,-4.03,3.84,34.28,0.53,9.26,76.73,8.7
(주)제일기획,030000,2020/12,,1,1998/03/03,-24.29,5.22,11.08,2.13,13.58,71.53,9.54
(주)제일기획,030000,2021/12,,1,1998/03/03,16.81,1.08,-20.11,2.91,9.29,74.65,7.43
(주)제일기획,030000,2022/12,,1,1998/03/03,25.91,-4.49,-33.4,3.05,4.91,88.44,4.81
(주)제주항공,089590,2018/12,,1,2015/11/06,26.13,15.31,-8.5,28.08,5.62,168.41,7.74
(주)제주항공,089590,2019/12,,1,2015/11/06,9.51,-15.61,0,42.35,-2.63,352.74,-2.91
(주)제주항공,089590,2020/12,,1,2015/11/06,-72.82,-32.19,0,-20.68,-80.81,429.58,-23.12
(주)제주항공,089590,2021/12,,1,2015/11/06,-27.61,-16.43,0,8.36,-101.64,586.67,-22.84
(주)제주항공,089590,2022/12,,1,2015/11/06,156.9,71.35,0,32.5,-23.93,430.96,-11.42
(주)조비,001550,2018/12,,1,1976/12/28,0.94,3.95,-68.8,0.6,0.54,94.87,0.35
(주)조비,001550,2019/12,,1,1976/12/28,17.16,-0.6,0,-2.49,-0.18,91.16,-0.14
(주)조비,001550,2020/12,,1,1976/12/28,3.89,6.76,0,-4.18,4.08,71.58,3.35
(주)조비,001550,2021/12,,1,1976/12/28,14.86,4.01,-38.39,18.12,2.19,94.86,1.93
(주)조비,001550,2022/12,,1,1976/12/28,75.6,15.44,366.61,25.31,5.81,111.52,7.39
(주)조흥,002600,2018/12,,1,1976/12/23,3.67,4.26,-28.88,15.93,4.78,55.6,4.42
(주)조흥,002600,2019/12,,1,1976/12/23,16.06,3.14,-2.37,11.63,4.02,68.41,3.8
(주)조흥,002600,2020/12,,1,1976/12/23,14.12,2.91,-4.19,13.89,3.38,86.38,3.22
(주)조흥,002600,2021/12,,1,1976/12/23,12.69,9.39,113.86,7.75,6.41,83.59,6.23
(주)조흥,002600,2022/12,,1,1976/12/23,27.32,6.28,-26.32,56.43,3.71,170.21,3.45
(주)종근당,185750,2018/12,,1,2013/12/06,8.08,6.77,-20.64,5.02,4.45,62.84,6.25
(주)종근당,185750,2019/12,,1,2013/12/06,12.86,10.45,26.58,11.83,5,64.88,7.29
(주)종근당,185750,2020/12,,1,2013/12/06,20.58,15.83,64.59,18.31,6.82,68.41,10.41
(주)종근당,185750,2021/12,,1,2013/12/06,2.57,2.06,-55.55,10.11,2.95,81.71,4.06
(주)종근당,185750,2022/12,,1,2013/12/06,10.37,10.4,110.42,7.85,5.63,77.52,7.85
(주)종근당바이오,063160,2018/12,,1,2001/12/11,5.35,3.95,-0.75,2.81,6.39,24.96,4.37
(주)종근당바이오,063160,2019/12,,1,2001/12/11,10.18,7.57,58.93,26.61,9.22,47.08,6.05
(주)종근당바이오,063160,2020/12,,1,2001/12/11,-9.38,7.74,-34.98,22.28,6.61,66.93,3.17
(주)종근당바이오,063160,2021/12,,1,2001/12/11,14.26,-6.51,0,3.87,-7.37,85.46,-3.6
(주)종근당바이오,063160,2022/12,,1,2001/12/11,9.79,-7.55,0,5.32,-9.75,111.27,-4.99
(주)종근당홀딩스,001630,2018/12,,1,1976/06/30,55.98,4.06,164.86,3.41,81.01,0.8,4.7
(주)종근당홀딩스,001630,2019/12,,1,1976/06/30,-15.47,1.06,-36.81,8.62,60.56,8.34,2.8
(주)종근당홀딩스,001630,2020/12,,1,1976/06/30,41.08,1.97,40.83,4.55,60.46,11.08,3.7
(주)종근당홀딩스,001630,2021/12,,1,1976/06/30,49.56,2.25,42.46,10.35,57.58,19.89,4.9
(주)종근당홀딩스,001630,2022/12,,1,1976/06/30,-23.08,0.44,-23.9,-0.89,56.97,18.31,3.57
(주)주연테크,044380,2018/12,,1,2006/11/15,-25.92,-7.96,0,9.94,-11.09,33.92,-7.66
(주)주연테크,044380,2019/12,,1,2006/11/15,22.79,-9.17,0,-12.4,-9.56,29.15,-8.25
(주)주연테크,044380,2020/12,,1,2006/11/15,32.29,-6.67,0,10.79,-5.23,53.3,-6.07
(주)주연테크,044380,2021/12,,1,2006/11/15,40.84,22.12,0,4.96,4.18,31.75,6.34
(주)주연테크,044380,2022/12,,1,2006/11/15,-24.46,-8.09,0,-10.74,-8.35,27.96,-9.87
(주)지누스,013890,2018/12,,1,2019/10/30,-37.11,14.5,-51.92,57.59,6.62,175.08,4.75
(주)지누스,013890,2019/12,,1,2019/10/30,30.84,138.97,232.73,46.14,16.83,68.23,10.49
(주)지누스,013890,2020/12,,1,2019/10/30,-17.23,30.5,102.36,18.07,41.14,52.2,16.4
(주)지누스,013890,2021/12,,1,2019/10/30,63.56,0.26,-73.15,13.63,6.75,72.5,3.81
(주)지누스,013890,2022/12,,1,2019/10/30,-19.04,31.07,-89.26,17.81,0.9,55.04,0.35
(주)지에스,078930,2018/12,,1,2004/08/05,2.64,4.91,11.65,0.56,83.34,17.27,6.78
(주)지에스,078930,2019/12,,1,2004/08/05,-27.8,1.81,-34.2,-1.01,75.97,14.01,4.47
(주)지에스,078930,2020/12,,1,2004/08/05,-16.16,-4.31,0,-3.5,-17.4,14.98,-0.88
(주)지에스,078930,2021/12,,1,2004/08/05,-24.72,2.31,0,6.26,130.05,19.42,4.88
(주)지에스,078930,2022/12,,1,2004/08/05,144.35,4.84,48.57,4.63,79.07,19.19,6.88
(주)지에스글로벌,001250,2018/12,,1,1976/06/26,22.07,2.96,64.89,-6.79,0.38,175.97,1.26
(주)지에스글로벌,001250,2019/12,,1,1976/06/26,-7.22,-8.09,0,-14.22,-0.8,157.56,-2.74
(주)지에스글로벌,001250,2020/12,,1,1976/06/26,-29.72,-20.24,0,-24.85,-2.79,142.65,-8.31
(주)지에스글로벌,001250,2021/12,,1,1976/06/26,48.81,1.46,0,58.34,-0.13,278.69,-0.51
(주)지에스글로벌,001250,2022/12,,1,1976/06/26,25.83,13.25,0,-5.75,0.97,215.13,4.12
(주)지에스리테일,007070,2018/12,,1,2011/12/23,5.13,2.56,-21.56,0.74,1.36,85.97,2.92
(주)지에스리테일,007070,2019/12,,1,2011/12/23,3.19,3.69,0.6,42.72,1.33,155.97,2.41
(주)지에스리테일,007070,2020/12,,1,2011/12/23,-0.6,7.07,60.05,0.39,2.13,142.04,3.27
(주)지에스리테일,007070,2021/12,,1,2011/12/23,8.94,77.4,364.28,36.9,9.1,86.78,12.78
(주)지에스리테일,007070,2022/12,,1,2011/12/23,13.22,-0.04,-92.76,3.55,0.58,93.47,0.79
(주)지투알,035000,2018/12,,1,1999/08/11,-40.54,-3.82,-94.44,-4.95,3.17,5.68,0.54
