회사명,거래소코드,회계년도,[제조]정상영업이익증가율(IFRS연결),[제조]순이익증가율(IFRS연결),[제조]1주당순이익(IFRS연결),[제조]부채비율(IFRS연결),[제조]매출액정상영업이익률(IFRS연결),[제조]매출액증가율(IFRS연결),[제조]1주당 CASH FLOW(IFRS연결),[제조]1주당순자산(IFRS연결),[제조]PER(최고)(IFRS),[제조]PER(최저)(IFRS),[제조]PBR(최고)(IFRS),[제조]PBR(최저)(IFRS),[제조]PCR(최고)(IFRS),[제조]PCR(최저)(IFRS),종가
(주)신세계인터내셔날,031430,2014/12,-28.2,-36.91,2863,97.42,1.74,13.54,242.98,,152.17,75.45,2.53,1.26,77.34,38.35,82900
(주)신세계인터내셔날,031430,2014/12,-28.2,-36.91,2863,97.42,1.74,13.54,242.98,,152.17,75.45,2.53,1.26,77.34,38.35,76900
(주)신세계인터내셔날,031430,2014/12,-28.2,-36.91,2863,97.42,1.74,13.54,242.98,,152.17,75.45,2.53,1.26,77.34,38.35,78500
(주)신세계인터내셔날,031430,2014/12,-28.2,-36.91,2863,97.42,1.74,13.54,242.98,,152.17,75.45,2.53,1.26,77.34,38.35,74000
(주)신세계인터내셔날,031430,2014/12,-28.2,-36.91,2863,97.42,1.74,13.54,242.98,,152.17,75.45,2.53,1.26,77.34,38.35,80000
(주)신세계인터내셔날,031430,2014/12,-28.2,-36.91,2863,97.42,1.74,13.54,242.98,,152.17,75.45,2.53,1.26,77.34,38.35,84500
(주)신세계인터내셔날,031430,2014/12,-28.2,-36.91,2863,97.42,1.74,13.54,242.98,,152.17,75.45,2.53,1.26,77.34,38.35,90500
(주)신세계인터내셔날,031430,2014/12,-28.2,-36.91,2863,97.42,1.74,13.54,242.98,,152.17,75.45,2.53,1.26,77.34,38.35,118000
(주)신세계인터내셔날,031430,2014/12,-28.2,-36.91,2863,97.42,1.74,13.54,242.98,,152.17,75.45,2.53,1.26,77.34,38.35,136000
(주)신세계인터내셔날,031430,2014/12,-28.2,-36.91,2863,97.42,1.74,13.54,242.98,,152.17,75.45,2.53,1.26,77.34,38.35,125000
(주)신세계인터내셔날,031430,2014/12,-28.2,-36.91,2863,97.42,1.74,13.54,242.98,,152.17,75.45,2.53,1.26,77.34,38.35,116500
(주)신세계인터내셔날,031430,2014/12,-28.2,-36.91,2863,97.42,1.74,13.54,242.98,,152.17,75.45,2.53,1.26,77.34,38.35,114000
(주)신세계인터내셔날,031430,2015/12,25.61,3.32,2958,96.69,1.98,10.24,6702.34,,96.25,46.49,2.87,1.39,24.98,12.07,90000
(주)신세계인터내셔날,031430,2015/12,25.61,3.32,2958,96.69,1.98,10.24,6702.34,,96.25,46.49,2.87,1.39,24.98,12.07,89700
(주)신세계인터내셔날,031430,2015/12,25.61,3.32,2958,96.69,1.98,10.24,6702.34,,96.25,46.49,2.87,1.39,24.98,12.07,84400
(주)신세계인터내셔날,031430,2015/12,25.61,3.32,2958,96.69,1.98,10.24,6702.34,,96.25,46.49,2.87,1.39,24.98,12.07,107000
(주)신세계인터내셔날,031430,2015/12,25.61,3.32,2958,96.69,1.98,10.24,6702.34,,96.25,46.49,2.87,1.39,24.98,12.07,121500
(주)신세계인터내셔날,031430,2015/12,25.61,3.32,2958,96.69,1.98,10.24,6702.34,,96.25,46.49,2.87,1.39,24.98,12.07,133000
(주)신세계인터내셔날,031430,2015/12,25.61,3.32,2958,96.69,1.98,10.24,6702.34,,96.25,46.49,2.87,1.39,24.98,12.07,137000
(주)신세계인터내셔날,031430,2015/12,25.61,3.32,2958,96.69,1.98,10.24,6702.34,,96.25,46.49,2.87,1.39,24.98,12.07,147000
(주)신세계인터내셔날,031430,2015/12,25.61,3.32,2958,96.69,1.98,10.24,6702.34,,96.25,46.49,2.87,1.39,24.98,12.07,126000
(주)신세계인터내셔날,031430,2015/12,25.61,3.32,2958,96.69,1.98,10.24,6702.34,,96.25,46.49,2.87,1.39,24.98,12.07,111000
(주)신세계인터내셔날,031430,2015/12,25.61,3.32,2958,96.69,1.98,10.24,6702.34,,96.25,46.49,2.87,1.39,24.98,12.07,113500
(주)신세계인터내셔날,031430,2015/12,25.61,3.32,2958,96.69,1.98,10.24,6702.34,,96.25,46.49,2.87,1.39,24.98,12.07,102500
(주)신세계인터내셔날,031430,2016/12,35.61,-17.77,2432,101.91,2.65,1.58,7494.43,,95.57,55.61,1.87,1.09,13.43,7.82,90900
(주)신세계인터내셔날,031430,2016/12,35.61,-17.77,2432,101.91,2.65,1.58,7494.43,,95.57,55.61,1.87,1.09,13.43,7.82,87900
(주)신세계인터내셔날,031430,2016/12,35.61,-17.77,2432,101.91,2.65,1.58,7494.43,,95.57,55.61,1.87,1.09,13.43,7.82,87500
(주)신세계인터내셔날,031430,2016/12,35.61,-17.77,2432,101.91,2.65,1.58,7494.43,,95.57,55.61,1.87,1.09,13.43,7.82,77700
(주)신세계인터내셔날,031430,2016/12,35.61,-17.77,2432,101.91,2.65,1.58,7494.43,,95.57,55.61,1.87,1.09,13.43,7.82,68300
(주)신세계인터내셔날,031430,2016/12,35.61,-17.77,2432,101.91,2.65,1.58,7494.43,,95.57,55.61,1.87,1.09,13.43,7.82,67900
(주)신세계인터내셔날,031430,2016/12,35.61,-17.77,2432,101.91,2.65,1.58,7494.43,,95.57,55.61,1.87,1.09,13.43,7.82,78300
(주)신세계인터내셔날,031430,2016/12,35.61,-17.77,2432,101.91,2.65,1.58,7494.43,,95.57,55.61,1.87,1.09,13.43,7.82,72400
(주)신세계인터내셔날,031430,2016/12,35.61,-17.77,2432,101.91,2.65,1.58,7494.43,,95.57,55.61,1.87,1.09,13.43,7.82,79600
(주)신세계인터내셔날,031430,2016/12,35.61,-17.77,2432,101.91,2.65,1.58,7494.43,,95.57,55.61,1.87,1.09,13.43,7.82,78300
(주)신세계인터내셔날,031430,2016/12,35.61,-17.77,2432,101.91,2.65,1.58,7494.43,,95.57,55.61,1.87,1.09,13.43,7.82,64700
(주)신세계인터내셔날,031430,2016/12,35.61,-17.77,2432,101.91,2.65,1.58,7494.43,,95.57,55.61,1.87,1.09,13.43,7.82,66200
(주)신세계인터내셔날,031430,2017/12,-5.92,38.6,3371,91.63,2.31,7.97,1462.91,,25.37,17.5,1.35,0.93,37.04,25.55,61700
(주)신세계인터내셔날,031430,2017/12,-5.92,38.6,3371,91.63,2.31,7.97,1462.91,,25.37,17.5,1.35,0.93,37.04,25.55,65300
(주)신세계인터내셔날,031430,2017/12,-5.92,38.6,3371,91.63,2.31,7.97,1462.91,,25.37,17.5,1.35,0.93,37.04,25.55,71400
(주)신세계인터내셔날,031430,2017/12,-5.92,38.6,3371,91.63,2.31,7.97,1462.91,,25.37,17.5,1.35,0.93,37.04,25.55,73100
(주)신세계인터내셔날,031430,2017/12,-5.92,38.6,3371,91.63,2.31,7.97,1462.91,,25.37,17.5,1.35,0.93,37.04,25.55,78600
(주)신세계인터내셔날,031430,2017/12,-5.92,38.6,3371,91.63,2.31,7.97,1462.91,,25.37,17.5,1.35,0.93,37.04,25.55,68500
(주)신세계인터내셔날,031430,2017/12,-5.92,38.6,3371,91.63,2.31,7.97,1462.91,,25.37,17.5,1.35,0.93,37.04,25.55,67700
(주)신세계인터내셔날,031430,2017/12,-5.92,38.6,3371,91.63,2.31,7.97,1462.91,,25.37,17.5,1.35,0.93,37.04,25.55,66100
(주)신세계인터내셔날,031430,2017/12,-5.92,38.6,3371,91.63,2.31,7.97,1462.91,,25.37,17.5,1.35,0.93,37.04,25.55,57700
(주)신세계인터내셔날,031430,2017/12,-5.92,38.6,3371,91.63,2.31,7.97,1462.91,,25.37,17.5,1.35,0.93,37.04,25.55,61800
(주)신세계인터내셔날,031430,2017/12,-5.92,38.6,3371,91.63,2.31,7.97,1462.91,,25.37,17.5,1.35,0.93,37.04,25.55,72200
(주)신세계인터내셔날,031430,2017/12,-5.92,38.6,3371,91.63,2.31,7.97,1462.91,,25.37,17.5,1.35,0.93,37.04,25.55,74100
(주)신세계인터내셔날,031430,2018/12,118.26,138.87,8052,80.32,4.4,14.52,14949.89,,45.91,13.29,3.88,1.12,15.93,4.61,83600
(주)신세계인터내셔날,031430,2018/12,118.26,138.87,8052,80.32,4.4,14.52,14949.89,,45.91,13.29,3.88,1.12,15.93,4.61,80000
(주)신세계인터내셔날,031430,2018/12,118.26,138.87,8052,80.32,4.4,14.52,14949.89,,45.91,13.29,3.88,1.12,15.93,4.61,96100
(주)신세계인터내셔날,031430,2018/12,118.26,138.87,8052,80.32,4.4,14.52,14949.89,,45.91,13.29,3.88,1.12,15.93,4.61,134000
(주)신세계인터내셔날,031430,2018/12,118.26,138.87,8052,80.32,4.4,14.52,14949.89,,45.91,13.29,3.88,1.12,15.93,4.61,170000
(주)신세계인터내셔날,031430,2018/12,118.26,138.87,8052,80.32,4.4,14.52,14949.89,,45.91,13.29,3.88,1.12,15.93,4.61,203000
(주)신세계인터내셔날,031430,2018/12,118.26,138.87,8052,80.32,4.4,14.52,14949.89,,45.91,13.29,3.88,1.12,15.93,4.61,172500
(주)신세계인터내셔날,031430,2018/12,118.26,138.87,8052,80.32,4.4,14.52,14949.89,,45.91,13.29,3.88,1.12,15.93,4.61,202000
(주)신세계인터내셔날,031430,2018/12,118.26,138.87,8052,80.32,4.4,14.52,14949.89,,45.91,13.29,3.88,1.12,15.93,4.61,228000
(주)신세계인터내셔날,031430,2018/12,118.26,138.87,8052,80.32,4.4,14.52,14949.89,,45.91,13.29,3.88,1.12,15.93,4.61,147500
(주)신세계인터내셔날,031430,2018/12,118.26,138.87,8052,80.32,4.4,14.52,14949.89,,45.91,13.29,3.88,1.12,15.93,4.61,174000
(주)신세계인터내셔날,031430,2018/12,118.26,138.87,8052,80.32,4.4,14.52,14949.89,,45.91,13.29,3.88,1.12,15.93,4.61,194500
(주)신세계인터내셔날,031430,2019/12,52.17,28.68,10361,88.37,5.93,12.86,14422.45,,39.47,17.98,4.94,2.25,22.88,10.42,216000
(주)신세계인터내셔날,031430,2019/12,52.17,28.68,10361,88.37,5.93,12.86,14422.45,,39.47,17.98,4.94,2.25,22.88,10.42,227000
(주)신세계인터내셔날,031430,2019/12,52.17,28.68,10361,88.37,5.93,12.86,14422.45,,39.47,17.98,4.94,2.25,22.88,10.42,299500
(주)신세계인터내셔날,031430,2019/12,52.17,28.68,10361,88.37,5.93,12.86,14422.45,,39.47,17.98,4.94,2.25,22.88,10.42,313500
(주)신세계인터내셔날,031430,2019/12,52.17,28.68,10361,88.37,5.93,12.86,14422.45,,39.47,17.98,4.94,2.25,22.88,10.42,267000
(주)신세계인터내셔날,031430,2019/12,52.17,28.68,10361,88.37,5.93,12.86,14422.45,,39.47,17.98,4.94,2.25,22.88,10.42,213000
(주)신세계인터내셔날,031430,2019/12,52.17,28.68,10361,88.37,5.93,12.86,14422.45,,39.47,17.98,4.94,2.25,22.88,10.42,170000
(주)신세계인터내셔날,031430,2019/12,52.17,28.68,10361,88.37,5.93,12.86,14422.45,,39.47,17.98,4.94,2.25,22.88,10.42,185500
(주)신세계인터내셔날,031430,2019/12,52.17,28.68,10361,88.37,5.93,12.86,14422.45,,39.47,17.98,4.94,2.25,22.88,10.42,198000
(주)신세계인터내셔날,031430,2019/12,52.17,28.68,10361,88.37,5.93,12.86,14422.45,,39.47,17.98,4.94,2.25,22.88,10.42,198500
(주)신세계인터내셔날,031430,2019/12,52.17,28.68,10361,88.37,5.93,12.86,14422.45,,39.47,17.98,4.94,2.25,22.88,10.42,212500
(주)신세계인터내셔날,031430,2019/12,52.17,28.68,10361,88.37,5.93,12.86,14422.45,,39.47,17.98,4.94,2.25,22.88,10.42,219500
(주)신세계인터내셔날,031430,2020/12,-60.04,-31.17,7131,78.95,2.55,-6.98,14645.95,,31.46,15.53,3.61,1.78,20.83,10.28,205000
(주)신세계인터내셔날,031430,2020/12,-60.04,-31.17,7131,78.95,2.55,-6.98,14645.95,,31.46,15.53,3.61,1.78,20.83,10.28,183500
(주)신세계인터내셔날,031430,2020/12,-60.04,-31.17,7131,78.95,2.55,-6.98,14645.95,,31.46,15.53,3.61,1.78,20.83,10.28,187500
(주)신세계인터내셔날,031430,2020/12,-60.04,-31.17,7131,78.95,2.55,-6.98,14645.95,,31.46,15.53,3.61,1.78,20.83,10.28,218000
(주)신세계인터내셔날,031430,2020/12,-60.04,-31.17,7131,78.95,2.55,-6.98,14645.95,,31.46,15.53,3.61,1.78,20.83,10.28,195000
(주)신세계인터내셔날,031430,2020/12,-60.04,-31.17,7131,78.95,2.55,-6.98,14645.95,,31.46,15.53,3.61,1.78,20.83,10.28,157000
(주)신세계인터내셔날,031430,2020/12,-60.04,-31.17,7131,78.95,2.55,-6.98,14645.95,,31.46,15.53,3.61,1.78,20.83,10.28,148000
(주)신세계인터내셔날,031430,2020/12,-60.04,-31.17,7131,78.95,2.55,-6.98,14645.95,,31.46,15.53,3.61,1.78,20.83,10.28,135500
(주)신세계인터내셔날,031430,2020/12,-60.04,-31.17,7131,78.95,2.55,-6.98,14645.95,,31.46,15.53,3.61,1.78,20.83,10.28,152000
(주)신세계인터내셔날,031430,2020/12,-60.04,-31.17,7131,78.95,2.55,-6.98,14645.95,,31.46,15.53,3.61,1.78,20.83,10.28,141500
(주)신세계인터내셔날,031430,2020/12,-60.04,-31.17,7131,78.95,2.55,-6.98,14645.95,,31.46,15.53,3.61,1.78,20.83,10.28,159000
(주)신세계인터내셔날,031430,2020/12,-60.04,-31.17,7131,78.95,2.55,-6.98,14645.95,,31.46,15.53,3.61,1.78,20.83,10.28,161500
(주)신세계인터내셔날,031430,2021/12,0,0,11498,61.07,6.34,0,21468.52,,30.26,17.36,2.93,1.68,12.76,7.32,171500
(주)신세계인터내셔날,031430,2021/12,0,0,11498,61.07,6.34,0,21468.52,,30.26,17.36,2.93,1.68,12.76,7.32,189500
(주)신세계인터내셔날,031430,2021/12,0,0,11498,61.07,6.34,0,21468.52,,30.26,17.36,2.93,1.68,12.76,7.32,202500
(주)신세계인터내셔날,031430,2021/12,0,0,11498,61.07,6.34,0,21468.52,,30.26,17.36,2.93,1.68,12.76,7.32,205000
(주)신세계인터내셔날,031430,2021/12,0,0,11498,61.07,6.34,0,21468.52,,30.26,17.36,2.93,1.68,12.76,7.32,236000
(주)신세계인터내셔날,031430,2021/12,0,0,11498,61.07,6.34,0,21468.52,,30.26,17.36,2.93,1.68,12.76,7.32,204000
(주)신세계인터내셔날,031430,2021/12,0,0,11498,61.07,6.34,0,21468.52,,30.26,17.36,2.93,1.68,12.76,7.32,194000
(주)신세계인터내셔날,031430,2021/12,0,0,11498,61.07,6.34,0,21468.52,,30.26,17.36,2.93,1.68,12.76,7.32,198000
(주)신세계인터내셔날,031430,2021/12,0,0,11498,61.07,6.34,0,21468.52,,30.26,17.36,2.93,1.68,12.76,7.32,190000
(주)신세계인터내셔날,031430,2021/12,0,0,11498,61.07,6.34,0,21468.52,,30.26,17.36,2.93,1.68,12.76,7.32,168000
(주)신세계인터내셔날,031430,2021/12,0,0,11498,61.07,6.34,0,21468.52,,30.26,17.36,2.93,1.68,12.76,7.32,139500
(주)신세계인터내셔날,031430,2021/12,0,0,11498,61.07,6.34,0,21468.52,,30.26,17.36,2.93,1.68,12.76,7.32,145500
(주)신세계인터내셔날,031430,2022/12,25.33,44.07,3313,53.38,7.42,7.11,15405.24,,13.68,1.83,1.86,0.25,12.65,1.69,119000
(주)신세계인터내셔날,031430,2022/12,25.33,44.07,3313,53.38,7.42,7.11,15405.24,,13.68,1.83,1.86,0.25,12.65,1.69,151500
(주)신세계인터내셔날,031430,2022/12,25.33,44.07,3313,53.38,7.42,7.11,15405.24,,13.68,1.83,1.86,0.25,12.65,1.69,159500
(주)신세계인터내셔날,031430,2022/12,25.33,44.07,3313,53.38,7.42,7.11,15405.24,,13.68,1.83,1.86,0.25,12.65,1.69,31750
(주)신세계인터내셔날,031430,2022/12,25.33,44.07,3313,53.38,7.42,7.11,15405.24,,13.68,1.83,1.86,0.25,12.65,1.69,34650
(주)신세계인터내셔날,031430,2022/12,25.33,44.07,3313,53.38,7.42,7.11,15405.24,,13.68,1.83,1.86,0.25,12.65,1.69,30150
(주)신세계인터내셔날,031430,2022/12,25.33,44.07,3313,53.38,7.42,7.11,15405.24,,13.68,1.83,1.86,0.25,12.65,1.69,30700
(주)신세계인터내셔날,031430,2022/12,25.33,44.07,3313,53.38,7.42,7.11,15405.24,,13.68,1.83,1.86,0.25,12.65,1.69,28000
(주)신세계인터내셔날,031430,2022/12,25.33,44.07,3313,53.38,7.42,7.11,15405.24,,13.68,1.83,1.86,0.25,12.65,1.69,27050
(주)신세계인터내셔날,031430,2022/12,25.33,44.07,3313,53.38,7.42,7.11,15405.24,,13.68,1.83,1.86,0.25,12.65,1.69,23550
(주)신세계인터내셔날,031430,2022/12,25.33,44.07,3313,53.38,7.42,7.11,15405.24,,13.68,1.83,1.86,0.25,12.65,1.69,24150
(주)신세계인터내셔날,031430,2022/12,25.33,44.07,3313,53.38,7.42,7.11,15405.24,,13.68,1.83,1.86,0.25,12.65,1.69,24750
(주)신한금융지주회사,055550,2007/12,,,,,,,,,,,,,,,49200
(주)신한금융지주회사,055550,2007/12,,,,,,,,,,,,,,,53100
(주)신한금융지주회사,055550,2007/12,,,,,,,,,,,,,,,54000
(주)신한금융지주회사,055550,2007/12,,,,,,,,,,,,,,,52900
(주)신한금융지주회사,055550,2007/12,,,,,,,,,,,,,,,57300
(주)신한금융지주회사,055550,2007/12,,,,,,,,,,,,,,,56200
(주)신한금융지주회사,055550,2007/12,,,,,,,,,,,,,,,62600
(주)신한금융지주회사,055550,2007/12,,,,,,,,,,,,,,,57200
(주)신한금융지주회사,055550,2007/12,,,,,,,,,,,,,,,59800
(주)신한금융지주회사,055550,2007/12,,,,,,,,,,,,,,,58400
(주)신한금융지주회사,055550,2007/12,,,,,,,,,,,,,,,50100
(주)신한금융지주회사,055550,2007/12,,,,,,,,,,,,,,,53500
(주)신한금융지주회사,055550,2008/12,,,,,,,,,,,,,,,50300
(주)신한금융지주회사,055550,2008/12,,,,,,,,,,,,,,,51500
(주)신한금융지주회사,055550,2008/12,,,,,,,,,,,,,,,52300
(주)신한금융지주회사,055550,2008/12,,,,,,,,,,,,,,,57900
(주)신한금융지주회사,055550,2008/12,,,,,,,,,,,,,,,51500
(주)신한금융지주회사,055550,2008/12,,,,,,,,,,,,,,,47300
(주)신한금융지주회사,055550,2008/12,,,,,,,,,,,,,,,47400
(주)신한금융지주회사,055550,2008/12,,,,,,,,,,,,,,,49850
(주)신한금융지주회사,055550,2008/12,,,,,,,,,,,,,,,41900
(주)신한금융지주회사,055550,2008/12,,,,,,,,,,,,,,,31300
(주)신한금융지주회사,055550,2008/12,,,,,,,,,,,,,,,30500
(주)신한금융지주회사,055550,2008/12,,,,,,,,,,,,,,,29700
(주)신한금융지주회사,055550,2009/12,,,,,,,,,,,,,,,28500
(주)신한금융지주회사,055550,2009/12,,,,,,,,,,,,,,,23300
(주)신한금융지주회사,055550,2009/12,,,,,,,,,,,,,,,24600
(주)신한금융지주회사,055550,2009/12,,,,,,,,,,,,,,,31700
(주)신한금융지주회사,055550,2009/12,,,,,,,,,,,,,,,31450
(주)신한금융지주회사,055550,2009/12,,,,,,,,,,,,,,,32250
(주)신한금융지주회사,055550,2009/12,,,,,,,,,,,,,,,41600
(주)신한금융지주회사,055550,2009/12,,,,,,,,,,,,,,,41000
(주)신한금융지주회사,055550,2009/12,,,,,,,,,,,,,,,47000
(주)신한금융지주회사,055550,2009/12,,,,,,,,,,,,,,,46150
(주)신한금융지주회사,055550,2009/12,,,,,,,,,,,,,,,45550
(주)신한금융지주회사,055550,2009/12,,,,,,,,,,,,,,,43200
(주)신한금융지주회사,055550,2010/12,,,,,,,,,,,,,,,41000
(주)신한금융지주회사,055550,2010/12,,,,,,,,,,,,,,,41450
(주)신한금융지주회사,055550,2010/12,,,,,,,,,,,,,,,44450
(주)신한금융지주회사,055550,2010/12,,,,,,,,,,,,,,,47550
(주)신한금융지주회사,055550,2010/12,,,,,,,,,,,,,,,43400
(주)신한금융지주회사,055550,2010/12,,,,,,,,,,,,,,,45650
(주)신한금융지주회사,055550,2010/12,,,,,,,,,,,,,,,48500
(주)신한금융지주회사,055550,2010/12,,,,,,,,,,,,,,,45900
(주)신한금융지주회사,055550,2010/12,,,,,,,,,,,,,,,43650
(주)신한금융지주회사,055550,2010/12,,,,,,,,,,,,,,,43550
(주)신한금융지주회사,055550,2010/12,,,,,,,,,,,,,,,44700
(주)신한금융지주회사,055550,2010/12,,,,,,,,,,,,,,,52900
(주)신한금융지주회사,055550,2011/12,,,,,,,,,,,,,,,49600
(주)신한금융지주회사,055550,2011/12,,,,,,,,,,,,,,,47100
(주)신한금융지주회사,055550,2011/12,,,,,,,,,,,,,,,49850
(주)신한금융지주회사,055550,2011/12,,,,,,,,,,,,,,,52500
(주)신한금융지주회사,055550,2011/12,,,,,,,,,,,,,,,48550
(주)신한금융지주회사,055550,2011/12,,,,,,,,,,,,,,,50900
(주)신한금융지주회사,055550,2011/12,,,,,,,,,,,,,,,50500
(주)신한금융지주회사,055550,2011/12,,,,,,,,,,,,,,,44900
(주)신한금융지주회사,055550,2011/12,,,,,,,,,,,,,,,42000
(주)신한금융지주회사,055550,2011/12,,,,,,,,,,,,,,,44650
(주)신한금융지주회사,055550,2011/12,,,,,,,,,,,,,,,40950
(주)신한금융지주회사,055550,2011/12,,,,,,,,,,,,,,,39750
(주)신한금융지주회사,055550,2012/12,,,,,,,,,,,,,,,44750
(주)신한금융지주회사,055550,2012/12,,,,,,,,,,,,,,,43300
(주)신한금융지주회사,055550,2012/12,,,,,,,,,,,,,,,43750
(주)신한금융지주회사,055550,2012/12,,,,,,,,,,,,,,,39500
(주)신한금융지주회사,055550,2012/12,,,,,,,,,,,,,,,37950
(주)신한금융지주회사,055550,2012/12,,,,,,,,,,,,,,,39700
(주)신한금융지주회사,055550,2012/12,,,,,,,,,,,,,,,36200
(주)신한금융지주회사,055550,2012/12,,,,,,,,,,,,,,,35300
(주)신한금융지주회사,055550,2012/12,,,,,,,,,,,,,,,37950
(주)신한금융지주회사,055550,2012/12,,,,,,,,,,,,,,,37450
(주)신한금융지주회사,055550,2012/12,,,,,,,,,,,,,,,34650
(주)신한금융지주회사,055550,2012/12,,,,,,,,,,,,,,,38850
(주)신한금융지주회사,055550,2013/12,,,,,,,,,,,,,,,40950
(주)신한금융지주회사,055550,2013/12,,,,,,,,,,,,,,,42650
(주)신한금융지주회사,055550,2013/12,,,,,,,,,,,,,,,40400
(주)신한금융지주회사,055550,2013/12,,,,,,,,,,,,,,,38100
(주)신한금융지주회사,055550,2013/12,,,,,,,,,,,,,,,40550
(주)신한금융지주회사,055550,2013/12,,,,,,,,,,,,,,,37600
(주)신한금융지주회사,055550,2013/12,,,,,,,,,,,,,,,41000
(주)신한금융지주회사,055550,2013/12,,,,,,,,,,,,,,,40900
(주)신한금융지주회사,055550,2013/12,,,,,,,,,,,,,,,43650
(주)신한금융지주회사,055550,2013/12,,,,,,,,,,,,,,,46350
(주)신한금융지주회사,055550,2013/12,,,,,,,,,,,,,,,44500
(주)신한금융지주회사,055550,2013/12,,,,,,,,,,,,,,,47300
(주)신한금융지주회사,055550,2014/12,,,,,,,,,,,,,,,45650
(주)신한금융지주회사,055550,2014/12,,,,,,,,,,,,,,,44450
(주)신한금융지주회사,055550,2014/12,,,,,,,,,,,,,,,47000
(주)신한금융지주회사,055550,2014/12,,,,,,,,,,,,,,,45000
(주)신한금융지주회사,055550,2014/12,,,,,,,,,,,,,,,44350
(주)신한금융지주회사,055550,2014/12,,,,,,,,,,,,,,,46850
(주)신한금융지주회사,055550,2014/12,,,,,,,,,,,,,,,51200
(주)신한금융지주회사,055550,2014/12,,,,,,,,,,,,,,,52500
(주)신한금융지주회사,055550,2014/12,,,,,,,,,,,,,,,48600
(주)신한금융지주회사,055550,2014/12,,,,,,,,,,,,,,,50300
(주)신한금융지주회사,055550,2014/12,,,,,,,,,,,,,,,49600
(주)신한금융지주회사,055550,2014/12,,,,,,,,,,,,,,,44450
(주)신한금융지주회사,055550,2015/12,,,,,,,,,,,,,,,45000
(주)신한금융지주회사,055550,2015/12,,,,,,,,,,,,,,,43700
(주)신한금융지주회사,055550,2015/12,,,,,,,,,,,,,,,41950
(주)신한금융지주회사,055550,2015/12,,,,,,,,,,,,,,,44200
(주)신한금융지주회사,055550,2015/12,,,,,,,,,,,,,,,41900
(주)신한금융지주회사,055550,2015/12,,,,,,,,,,,,,,,41550
(주)신한금융지주회사,055550,2015/12,,,,,,,,,,,,,,,42000
(주)신한금융지주회사,055550,2015/12,,,,,,,,,,,,,,,39550
(주)신한금융지주회사,055550,2015/12,,,,,,,,,,,,,,,41400
(주)신한금융지주회사,055550,2015/12,,,,,,,,,,,,,,,43550
(주)신한금융지주회사,055550,2015/12,,,,,,,,,,,,,,,41450
(주)신한금융지주회사,055550,2015/12,,,,,,,,,,,,,,,39550
(주)신한금융지주회사,055550,2016/12,,,,,,,,,,,,,,,38600
(주)신한금융지주회사,055550,2016/12,,,,,,,,,,,,,,,37950
(주)신한금융지주회사,055550,2016/12,,,,,,,,,,,,,,,40500
(주)신한금융지주회사,055550,2016/12,,,,,,,,,,,,,,,41800
(주)신한금융지주회사,055550,2016/12,,,,,,,,,,,,,,,39550
(주)신한금융지주회사,055550,2016/12,,,,,,,,,,,,,,,38000
(주)신한금융지주회사,055550,2016/12,,,,,,,,,,,,,,,39950
(주)신한금융지주회사,055550,2016/12,,,,,,,,,,,,,,,41000
(주)신한금융지주회사,055550,2016/12,,,,,,,,,,,,,,,40150
(주)신한금융지주회사,055550,2016/12,,,,,,,,,,,,,,,43850
(주)신한금융지주회사,055550,2016/12,,,,,,,,,,,,,,,44100
(주)신한금융지주회사,055550,2016/12,,,,,,,,,,,,,,,45250
(주)신한금융지주회사,055550,2017/12,,,,,,,,,,,,,,,45900
(주)신한금융지주회사,055550,2017/12,,,,,,,,,,,,,,,46700
(주)신한금융지주회사,055550,2017/12,,,,,,,,,,,,,,,46600
(주)신한금융지주회사,055550,2017/12,,,,,,,,,,,,,,,47550
(주)신한금융지주회사,055550,2017/12,,,,,,,,,,,,,,,49450
(주)신한금융지주회사,055550,2017/12,,,,,,,,,,,,,,,49300
(주)신한금융지주회사,055550,2017/12,,,,,,,,,,,,,,,53200
(주)신한금융지주회사,055550,2017/12,,,,,,,,,,,,,,,52000
(주)신한금융지주회사,055550,2017/12,,,,,,,,,,,,,,,50300
(주)신한금융지주회사,055550,2017/12,,,,,,,,,,,,,,,50200
(주)신한금융지주회사,055550,2017/12,,,,,,,,,,,,,,,48400
(주)신한금융지주회사,055550,2017/12,,,,,,,,,,,,,,,49400
(주)신한금융지주회사,055550,2018/12,,,,,,,,,,,,,,,53300
(주)신한금융지주회사,055550,2018/12,,,,,,,,,,,,,,,47400
(주)신한금융지주회사,055550,2018/12,,,,,,,,,,,,,,,45700
(주)신한금융지주회사,055550,2018/12,,,,,,,,,,,,,,,47650
(주)신한금융지주회사,055550,2018/12,,,,,,,,,,,,,,,43750
(주)신한금융지주회사,055550,2018/12,,,,,,,,,,,,,,,43300
(주)신한금융지주회사,055550,2018/12,,,,,,,,,,,,,,,43550
(주)신한금융지주회사,055550,2018/12,,,,,,,,,,,,,,,43600
(주)신한금융지주회사,055550,2018/12,,,,,,,,,,,,,,,45000
(주)신한금융지주회사,055550,2018/12,,,,,,,,,,,,,,,42550
(주)신한금융지주회사,055550,2018/12,,,,,,,,,,,,,,,41200
(주)신한금융지주회사,055550,2018/12,,,,,,,,,,,,,,,39600
(주)신한금융지주회사,055550,2019/12,,,,,,,,,,,,,,,43200
(주)신한금융지주회사,055550,2019/12,,,,,,,,,,,,,,,43650
