회사명,거래소코드,회계년도,당기순이익(손실)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원)
한국전력공사(주),015760,2019/06,-1173334000,-928539000,28319378000
한국전력공사(주),015760,2020/06,256460000,820364000,28165660000
한국전력공사(주),015760,2021/06,-555437000,-193141000,28594215000
한국전력공사(주),015760,2022/06,-10761744000,-14303270000,31992105000
한국전력기술(주),052690,2010/06,,,
한국전력기술(주),052690,2011/06,,,
한국전력기술(주),052690,2012/06,,,
한국전력기술(주),052690,2013/06,,,
한국전력기술(주),052690,2014/06,,,
한국전력기술(주),052690,2015/06,,,
한국전력기술(주),052690,2016/06,,,
한국전력기술(주),052690,2017/06,,,
한국전력기술(주),052690,2018/06,,,
한국전력기술(주),052690,2019/06,,,
한국전력기술(주),052690,2020/06,2336622,1913623,177951731
한국전력기술(주),052690,2021/06,2872074,580825,155520645
한국전력기술(주),052690,2022/06,3456807,1127094,202943093
한국콜마(주),161890,2013/09,9975110,13247261,187520649
한국콜마(주),161890,2015/06,24329238,32066174,268477976
한국콜마(주),161890,2016/06,29708302,39011319,321627699
한국콜마(주),161890,2017/06,28762841,37574006,408463383
한국콜마(주),161890,2018/06,25228989,42536719,602547458
한국콜마(주),161890,2019/06,28838487,69731043,790394601
한국콜마(주),161890,2020/06,20321413,50823834,655502597
한국콜마(주),161890,2021/06,27299976,45569048,808071256
한국콜마(주),161890,2022/06,36743205,46549467,913147685
한국타이어앤테크놀로지(주),161390,2013/06,398377841,533313809,3549961110
한국타이어앤테크놀로지(주),161390,2014/06,352953566,511410464,3335959994
한국타이어앤테크놀로지(주),161390,2015/06,315095424,404160132,3106357242
한국타이어앤테크놀로지(주),161390,2016/06,461865079,561403617,3353468452
한국타이어앤테크놀로지(주),161390,2017/06,347318061,436861187,3306040756
한국타이어앤테크놀로지(주),161390,2018/06,324061461,370099617,3314532637
한국타이어앤테크놀로지(주),161390,2019/06,218368348,246334490,3383035225
한국타이어앤테크놀로지(주),161390,2020/06,93051213,176076690,2800177886
한국타이어앤테크놀로지(주),161390,2021/06,336439562,373052160,3423196282
한국타이어앤테크놀로지(주),161390,2022/06,426960733,301343148,3830653370
한국투자금융지주(주),071050,2006/09,,,
한국투자금융지주(주),071050,2007/09,,,
한국투자금융지주(주),071050,2008/09,,,
한국투자금융지주(주),071050,2009/09,,,
한국투자금융지주(주),071050,2010/09,,,
한국투자금융지주(주),071050,2011/09,,,
한국투자금융지주(주),071050,2012/09,,,
한국투자금융지주(주),071050,2013/09,,,
한국투자금융지주(주),071050,2015/06,,,
한국투자금융지주(주),071050,2016/06,,,
한국투자금융지주(주),071050,2017/06,,,
한국투자금융지주(주),071050,2018/06,,,
한국투자금융지주(주),071050,2019/06,,,
한국투자금융지주(주),071050,2020/06,,,
한국투자금융지주(주),071050,2021/06,,,
한국투자금융지주(주),071050,2022/06,,,
한국항공우주산업(주),047810,2006/06,,,
한국항공우주산업(주),047810,2007/06,,,
한국항공우주산업(주),047810,2008/06,,,
한국항공우주산업(주),047810,2009/06,,,
한국항공우주산업(주),047810,2012/06,,,
한국항공우주산업(주),047810,2013/06,65585000,35054000,859732000
한국항공우주산업(주),047810,2014/06,44445573,74871064,1101708784
한국항공우주산업(주),047810,2015/06,100573359,133631102,1300281548
한국항공우주산업(주),047810,2016/06,143716901,176212724,1511944348
한국항공우주산업(주),047810,2017/06,-43162821,-27333973,1132377421
한국항공우주산업(주),047810,2018/06,59000406,74259560,1480239433
한국항공우주산업(주),047810,2019/06,135316223,150037760,1436228379
한국항공우주산업(주),047810,2020/06,121231024,127350870,1548834631
한국항공우주산업(주),047810,2021/06,65773030,68388890,1320281900
한국항공우주산업(주),047810,2022/06,86932587,73659702,1309142036
한미사이언스(주),008930,2006/06,,,
한미사이언스(주),008930,2007/06,,,
한미사이언스(주),008930,2008/06,,,
한미사이언스(주),008930,2009/06,,,
한미사이언스(주),008930,2010/06,,,
한미사이언스(주),008930,2011/06,,,
한미사이언스(주),008930,2012/06,2208055,3127945,9997740
한미사이언스(주),008930,2013/06,4827848,5485921,107926181
한미사이언스(주),008930,2014/06,19483476,18812023,252875788
한미사이언스(주),008930,2015/06,42330920,32995707,329529945
한미사이언스(주),008930,2016/06,37934331,43835908,335545464
한미사이언스(주),008930,2017/06,15974363,21731854,320906797
한미사이언스(주),008930,2018/06,15839150,15988478,345713607
한미사이언스(주),008930,2019/06,16888062,20361880,393832856
한미사이언스(주),008930,2020/06,14440539,18051885,422859748
한미사이언스(주),008930,2021/06,22388981,27395284,450371969
한미사이언스(주),008930,2022/06,31014450,35452545,506035085
한미약품(주),128940,2011/06,,,
한미약품(주),128940,2012/06,4928950,12183998,330588013
한미약품(주),128940,2013/06,23755666,29439770,349969546
한미약품(주),128940,2014/06,25187779,26392640,370469922
한미약품(주),128940,2015/06,28792215,4559005,459216945
한미약품(주),128940,2016/06,62327387,28960858,490917014
한미약품(주),128940,2017/06,36710747,52913917,456369150
한미약품(주),128940,2018/06,25624771,46198050,486986072
한미약품(주),128940,2019/06,37741714,49045809,545037332
한미약품(주),128940,2020/06,17306224,39347375,531612338
한미약품(주),128940,2021/06,31495936,45810959,549623521
한미약품(주),128940,2022/06,47712336,72439879,638226034
한세실업(주),105630,2009/06,,,
한세실업(주),105630,2010/06,,,
한세실업(주),105630,2011/06,,,
한세실업(주),105630,2012/06,,,
한세실업(주),105630,2013/06,8005782,19231536,559267827
한세실업(주),105630,2014/06,30315362,33631822,604370192
한세실업(주),105630,2015/06,29124833,43636588,657201885
한세실업(주),105630,2016/06,29416631,40182484,689414856
한세실업(주),105630,2017/06,19227119,17042504,787465336
한세실업(주),105630,2018/06,-15141387,-2758152,757112437
한세실업(주),105630,2019/06,6441224,24237698,852418241
한세실업(주),105630,2020/06,-10310476,3728619,847698634
한세실업(주),105630,2021/06,51864983,60296310,786905554
한세실업(주),105630,2022/06,55884675,104594385,1191877622
한온시스템(주),018880,2006/06,,,
한온시스템(주),018880,2007/06,,,
한온시스템(주),018880,2008/06,,,
한온시스템(주),018880,2009/06,,,
한온시스템(주),018880,2010/06,,,
한온시스템(주),018880,2011/06,,,
한온시스템(주),018880,2012/06,123013667,159181042,1818418884
한온시스템(주),018880,2013/06,152301668,179548726,2694142828
한온시스템(주),018880,2014/06,165721204,200952543,2763726605
한온시스템(주),018880,2015/06,125555520,165287346,2768238482
한온시스템(주),018880,2016/06,136246849,199834646,2918938826
한온시스템(주),018880,2017/06,143518061,229867110,2822278680
한온시스템(주),018880,2018/06,138414056,196033938,2905294733
한온시스템(주),018880,2019/06,127586867,205747409,3333151166
한온시스템(주),018880,2020/06,-27157213,1916067,2870238046
한온시스템(주),018880,2021/06,159720543,194460522,3721093024
한온시스템(주),018880,2022/06,36857314,90530644,4086917315
한올바이오파마(주),009420,2006/06,,,
한올바이오파마(주),009420,2007/06,,,
한올바이오파마(주),009420,2008/06,,,
한올바이오파마(주),009420,2009/06,,,
한올바이오파마(주),009420,2010/06,,,
한올바이오파마(주),009420,2011/06,,,
한올바이오파마(주),009420,2012/06,,,
한올바이오파마(주),009420,2013/06,-3595020,-4034858,36940290
한올바이오파마(주),009420,2014/06,769961,642824,40222705
한올바이오파마(주),009420,2015/06,285220,231826,41235240
한올바이오파마(주),009420,2016/06,3131589,2441739,42382320
한올바이오파마(주),009420,2017/06,82289,-595560,39723669
한올바이오파마(주),009420,2018/06,3418284,1882316,44624088
한올바이오파마(주),009420,2019/06,7490802,9557381,54315717
한올바이오파마(주),009420,2020/06,9773626,4458545,44697685
한올바이오파마(주),009420,2021/06,7786712,6967572,51235698
한올바이오파마(주),009420,2022/06,-160020,89630,50236971
한일시멘트(주),300720,2019/06,,,
한일시멘트(주),300720,2020/06,,,
한일시멘트(주),300720,2021/06,51408624,75273155,607329610
한일시멘트(주),300720,2022/06,43878354,60691328,695288502
한전케이피에스(주),051600,2007/06,,,
한전케이피에스(주),051600,2008/06,,,
한전케이피에스(주),051600,2009/06,,,
한전케이피에스(주),051600,2010/06,,,
한전케이피에스(주),051600,2011/06,,,
한전케이피에스(주),051600,2012/06,,,
한전케이피에스(주),051600,2013/06,67532214,82646705,537152883
한전케이피에스(주),051600,2014/06,66291444,81929744,506183735
한전케이피에스(주),051600,2015/06,73409133,92125018,542882774
한전케이피에스(주),051600,2016/06,62035623,74835672,575623409
한전케이피에스(주),051600,2017/06,77944418,95316112,614397242
한전케이피에스(주),051600,2018/06,72604630,86980911,590257698
한전케이피에스(주),051600,2019/06,59934262,73387719,571451364
한전케이피에스(주),051600,2020/06,65540228,62048560,579088037
한전케이피에스(주),051600,2021/06,76171331,92525079,689607373
한전케이피에스(주),051600,2022/06,45299160,51060689,688621403
한화생명보험(주),088350,2009/09,,,
한화생명보험(주),088350,2010/09,,,
한화생명보험(주),088350,2011/09,,,
한화생명보험(주),088350,2012/09,,,
한화생명보험(주),088350,2013/09,,,
한화생명보험(주),088350,2015/06,,,
한화생명보험(주),088350,2016/06,,,
한화생명보험(주),088350,2017/06,,,
한화생명보험(주),088350,2018/06,,,
한화생명보험(주),088350,2019/06,,,
한화생명보험(주),088350,2020/06,,,
한화생명보험(주),088350,2021/06,,,
한화생명보험(주),088350,2022/06,,,
한화솔루션(주),009830,2006/06,,,
한화솔루션(주),009830,2007/06,,,
한화솔루션(주),009830,2008/06,,,
한화솔루션(주),009830,2009/06,,,
한화솔루션(주),009830,2010/06,,,
한화솔루션(주),009830,2011/06,312737816,440716068,4138398846
한화솔루션(주),009830,2012/06,-28293530,77245502,3406924915
한화솔루션(주),009830,2013/06,-48415259,23161975,3760185814
한화솔루션(주),009830,2014/06,7650317,104938714,4061245573
한화솔루션(주),009830,2015/06,14517975,119387758,3845590191
한화솔루션(주),009830,2016/06,423642949,436361465,4555883785
한화솔루션(주),009830,2017/06,573598338,415337275,4676894798
한화솔루션(주),009830,2018/06,477551972,356417653,4326602125
한화솔루션(주),009830,2019/06,142753349,195887242,4610371266
한화솔루션(주),009830,2020/06,211327854,295645144,4204782518
한화솔루션(주),009830,2021/06,607949606,475709506,5181793456
한화솔루션(주),009830,2022/06,347623688,435631376,6359419773
한화시스템(주),272210,2019/06,36497790,35170702,654697834
한화시스템(주),272210,2020/06,22602421,29159083,605311458
한화시스템(주),272210,2021/06,45828362,62126699,852617900
한화시스템(주),272210,2022/06,-35798150,31588900,940058605
한화에어로스페이스(주),012450,2006/06,,,
한화에어로스페이스(주),012450,2007/06,,,
한화에어로스페이스(주),012450,2008/06,,,
한화에어로스페이스(주),012450,2009/06,,,
한화에어로스페이스(주),012450,2010/06,100121069,84106828,1473190409
한화에어로스페이스(주),012450,2011/06,174193284,218694674,1434836969
한화에어로스페이스(주),012450,2012/06,76484067,85553681,1388446194
한화에어로스페이스(주),012450,2013/06,95714479,85972131,1434077593
한화에어로스페이스(주),012450,2014/06,-21626884,26118935,1327292965
한화에어로스페이스(주),012450,2015/06,-29111441,-68867927,1209423660
한화에어로스페이스(주),012450,2016/06,227568000,76214346,1463237203
한화에어로스페이스(주),012450,2017/06,27467512,34413617,1810614890
한화에어로스페이스(주),012450,2018/06,-9911237,-19620186,1759292250
한화에어로스페이스(주),012450,2019/06,61780424,73062806,2353486015
한화에어로스페이스(주),012450,2020/06,33172885,73401132,2220082228
한화에어로스페이스(주),012450,2021/06,186087638,198442235,2898829243
한화에어로스페이스(주),012450,2022/06,50479188,179286831,3049256657
현대건설(주),000720,2006/06,,,
현대건설(주),000720,2007/06,,,
현대건설(주),000720,2008/06,,,
현대건설(주),000720,2009/06,,,
현대건설(주),000720,2010/06,,,
현대건설(주),000720,2011/06,310537246,330615648,5155505661
현대건설(주),000720,2012/06,243236000,320018000,5886916000
현대건설(주),000720,2013/06,279629000,379289000,6331918000
현대건설(주),000720,2014/06,275835000,467222000,7993442000
현대건설(주),000720,2015/06,255792000,454962000,8758753000
현대건설(주),000720,2016/06,254713000,475575000,8974461000
현대건설(주),000720,2017/06,259389000,510430000,8347504000
현대건설(주),000720,2018/06,341801000,439357000,7778261000
현대건설(주),000720,2019/06,348182000,450293000,8559547000
현대건설(주),000720,2020/06,265967000,319205000,8603014000
현대건설(주),000720,2021/06,279368000,341867000,8533102000
현대건설(주),000720,2022/06,408052000,346889000,9724751000
현대글로비스(주),086280,2006/06,,,
현대글로비스(주),086280,2007/06,,,
현대글로비스(주),086280,2008/06,,,
현대글로비스(주),086280,2009/06,,,
현대글로비스(주),086280,2010/06,,,
현대글로비스(주),086280,2011/06,,,
현대글로비스(주),086280,2012/06,,,
현대글로비스(주),086280,2013/06,237385223,319219300,6354094293
현대글로비스(주),086280,2014/06,367131543,322095494,6833341652
현대글로비스(주),086280,2015/06,233341318,333197712,7087410051
현대글로비스(주),086280,2016/06,282253435,388683492,7601602190
현대글로비스(주),086280,2017/06,341522083,373336826,8166149998
현대글로비스(주),086280,2018/06,149544241,331056303,7979088737
현대글로비스(주),086280,2019/06,227541797,387503656,8716952458
현대글로비스(주),086280,2020/06,275584629,325554737,7972741597
현대글로비스(주),086280,2021/06,343903441,486163674,10531788355
현대글로비스(주),086280,2022/06,596956532,874797337,13156125992
현대로템(주),064350,2006/06,,,
현대로템(주),064350,2007/06,,,
현대로템(주),064350,2008/06,,,
현대로템(주),064350,2009/06,,,
현대로템(주),064350,2010/06,,,
현대로템(주),064350,2011/06,32616951,59423553,1353056553
현대로템(주),064350,2012/06,28101845,63894564,1370318566
현대로템(주),064350,2013/06,64796406,93497370,1474011564
현대로템(주),064350,2014/06,37214787,25886501,1458188766
현대로템(주),064350,2015/06,-32305896,-13007639,1681043212
현대로템(주),064350,2016/06,24259985,69786243,1446612049
현대로템(주),064350,2017/06,7648125,50143925,1320411625
현대로템(주),064350,2018/06,-8869627,23169588,1148750187
현대로템(주),064350,2019/06,-49767142,-37128137,1222104418
현대로템(주),064350,2020/06,17061513,37261397,1327089672
현대로템(주),064350,2021/06,19523875,41565506,1364126297
현대로템(주),064350,2022/06,38681554,54988947,1463225592
현대모비스(주),012330,2006/06,,,
현대모비스(주),012330,2007/06,,,
현대모비스(주),012330,2008/06,,,
현대모비스(주),012330,2009/06,,,
현대모비스(주),012330,2010/06,,,
현대모비스(주),012330,2011/06,1699075000,1421103000,12757407000
현대모비스(주),012330,2012/06,1822158000,1436116000,15038754000
현대모비스(주),012330,2013/06,1670314000,1367643000,16818008000
현대모비스(주),012330,2014/06,1819018000,1466519000,17846070000
현대모비스(주),012330,2015/06,1572066000,1397200000,17549824000
현대모비스(주),012330,2016/06,1644033000,1503134000,19193582000
현대모비스(주),012330,2017/06,1244066000,1161087000,17550104000
현대모비스(주),012330,2018/06,1018727000,981016000,17077882000
현대모비스(주),012330,2019/06,1130340000,1120988000,18200092000
현대모비스(주),012330,2020/06,583536000,529642000,15958509000
현대모비스(주),012330,2021/06,1272944000,1053918000,20100880000
현대모비스(주),012330,2022/06,1290706000,790204000,23616262000
현대엘리베이터(주),017800,2006/06,,,
현대엘리베이터(주),017800,2007/06,,,
현대엘리베이터(주),017800,2008/06,,,
현대엘리베이터(주),017800,2009/06,,,
현대엘리베이터(주),017800,2010/06,,,
현대엘리베이터(주),017800,2011/06,-128765936,5118968,406448930
현대엘리베이터(주),017800,2012/06,-124432786,18135065,442306131
현대엘리베이터(주),017800,2013/06,-169784272,40277190,481280328
현대엘리베이터(주),017800,2014/06,-17747703,52262789,604072074
현대엘리베이터(주),017800,2015/06,15361984,68846916,653414814
현대엘리베이터(주),017800,2016/06,20903989,81428957,814061778
현대엘리베이터(주),017800,2017/06,40168822,69825528,981726534
현대엘리베이터(주),017800,2018/06,-22543421,60787296,914127624
현대엘리베이터(주),017800,2019/06,5104569,60044764,881309834
현대엘리베이터(주),017800,2020/06,31695379,67305325,861348083
현대엘리베이터(주),017800,2021/06,16924686,57626764,934589631
현대엘리베이터(주),017800,2022/06,81816771,-5090472,960802046
현대위아(주),011210,2006/06,,,
현대위아(주),011210,2007/06,,,
현대위아(주),011210,2008/06,,,
현대위아(주),011210,2009/06,,,
현대위아(주),011210,2010/06,,,
현대위아(주),011210,2011/06,115581530,157567439,3112318712
현대위아(주),011210,2012/06,185820577,254724276,3337054511
현대위아(주),011210,2013/06,192268163,244721765,3626860725
현대위아(주),011210,2014/06,220417091,279334384,3839870242
현대위아(주),011210,2015/06,226226100,262906397,3992931616
현대위아(주),011210,2016/06,107132675,170828858,3787372833
현대위아(주),011210,2017/06,42278396,73216946,3685096070
현대위아(주),011210,2018/06,-23081168,-9436543,3798180529
현대위아(주),011210,2019/06,20272000,44498000,3741415000
현대위아(주),011210,2020/06,28108000,45969000,2861420000
현대위아(주),011210,2021/06,60833000,72578000,3834854000
현대위아(주),011210,2022/06,212930000,104596000,3878590000
현대자동차(주),005380,2006/06,,,
현대자동차(주),005380,2007/06,,,
현대자동차(주),005380,2008/06,,,
현대자동차(주),005380,2009/06,,,
현대자동차(주),005380,2010/06,,,
현대자동차(주),005380,2011/06,4184054000,3954239000,38324948000
현대자동차(주),005380,2012/06,4998185000,4784939000,42105111000
현대자동차(주),005380,2013/06,4611340000,4275026000,44550504000
현대자동차(주),005380,2014/06,4377953000,4025607000,44401649000
현대자동차(주),005380,2015/06,3773702000,3338936000,43764383000
현대자동차(주),005380,2016/06,3532053000,3104230000,47027350000
현대자동차(주),005380,2017/06,2319320000,2595231000,47673961000
현대자동차(주),005380,2018/06,1542362000,1632108000,47148363000
현대자동차(주),005380,2019/06,1953081000,2062596000,50953432000
현대자동차(주),005380,2020/06,929952000,1454097000,47178439000
현대자동차(주),005380,2021/06,3504827000,3542616000,57716937000
현대자동차(주),005380,2022/06,4862202000,4908724000,66298464000
현대제철(주),004020,2006/06,,,
현대제철(주),004020,2007/06,,,
현대제철(주),004020,2008/06,,,
현대제철(주),004020,2009/06,,,
현대제철(주),004020,2010/06,,,
현대제철(주),004020,2011/06,611328489,724594934,7620149210
현대제철(주),004020,2012/06,340718640,490971160,7420202740
현대제철(주),004020,2013/06,123601335,336780875,6473966513
현대제철(주),004020,2014/06,436560939,629277582,8506344877
현대제철(주),004020,2015/06,444434213,773104775,7744649643
현대제철(주),004020,2016/06,413138829,701355440,7969556712
현대제철(주),004020,2017/06,479519546,700546205,9266609488
현대제철(주),004020,2018/06,366933069,669155709,10233734030
현대제철(주),004020,2019/06,165115965,445053734,10643469013
현대제철(주),004020,2020/06,-128377892,-15735918,8781245137
현대제철(주),004020,2021/06,572393229,849198139,10549247269
현대제철(주),004020,2022/06,1054726462,1519509408,14360689645
현대해상화재보험(주),001450,2006/09,,,
현대해상화재보험(주),001450,2007/09,,,
현대해상화재보험(주),001450,2008/09,,,
현대해상화재보험(주),001450,2009/09,,,
현대해상화재보험(주),001450,2010/09,,,
현대해상화재보험(주),001450,2011/09,,,
현대해상화재보험(주),001450,2012/09,,,
현대해상화재보험(주),001450,2013/09,,,
현대해상화재보험(주),001450,2015/06,,,
현대해상화재보험(주),001450,2016/06,,,
현대해상화재보험(주),001450,2017/06,,,
현대해상화재보험(주),001450,2018/06,,,
현대해상화재보험(주),001450,2019/06,,,
현대해상화재보험(주),001450,2020/06,,,
현대해상화재보험(주),001450,2021/06,,,
현대해상화재보험(주),001450,2022/06,,,
효성첨단소재(주),298050,2018/06,1542667,21916656,241521480
효성첨단소재(주),298050,2019/06,43416250,102044537,1593859499
효성첨단소재(주),298050,2020/06,-31654214,-14327809,1065381922
효성첨단소재(주),298050,2021/06,154828163,201202161,1641852537
효성첨단소재(주),298050,2022/06,128700465,199219713,2028165265
효성티앤씨(주),298020,2018/06,1978662,22582655,466684236
효성티앤씨(주),298020,2019/06,80982889,147099256,2941667780
효성티앤씨(주),298020,2020/06,6753349,70298605,2393601226
효성티앤씨(주),298020,2021/06,479676114,633863577,3760226714
효성티앤씨(주),298020,2022/06,148235204,277589735,4904572445
