회사명,거래소코드,회계년도,[제조]정상영업이익증가율(IFRS),[제조]순이익증가율(IFRS),[제조]1주당순이익(IFRS),[제조]부채비율(IFRS),[제조]매출액정상영업이익률(IFRS),[제조]매출액증가율(IFRS),[제조]1주당 CASH FLOW(IFRS),[제조]1주당순자산(IFRS),[제조]PER(최고)(IFRS),[제조]PER(최저)(IFRS),[제조]PBR(최고)(IFRS),[제조]PBR(최저)(IFRS),[제조]PCR(최고)(IFRS),[제조]PCR(최저)(IFRS),종가
(주)BNK금융지주,138930,2011/12,,,,,,,,,,,,,,,15900
(주)BNK금융지주,138930,2011/12,,,,,,,,,,,,,,,15600
(주)BNK금융지주,138930,2011/12,,,,,,,,,,,,,,,15600
(주)BNK금융지주,138930,2011/12,,,,,,,,,,,,,,,15100
(주)BNK금융지주,138930,2011/12,,,,,,,,,,,,,,,16250
(주)BNK금융지주,138930,2011/12,,,,,,,,,,,,,,,13250
(주)BNK금융지주,138930,2011/12,,,,,,,,,,,,,,,13150
(주)BNK금융지주,138930,2011/12,,,,,,,,,,,,,,,12450
(주)BNK금융지주,138930,2011/12,,,,,,,,,,,,,,,11400
(주)BNK금융지주,138930,2011/12,,,,,,,,,,,,,,,11050
(주)BNK금융지주,138930,2012/12,,,,,,,,,,,,,,,12750
(주)BNK금융지주,138930,2012/12,,,,,,,,,,,,,,,13950
(주)BNK금융지주,138930,2012/12,,,,,,,,,,,,,,,13300
(주)BNK금융지주,138930,2012/12,,,,,,,,,,,,,,,11650
(주)BNK금융지주,138930,2012/12,,,,,,,,,,,,,,,11600
(주)BNK금융지주,138930,2012/12,,,,,,,,,,,,,,,12650
(주)BNK금융지주,138930,2012/12,,,,,,,,,,,,,,,11950
(주)BNK금융지주,138930,2012/12,,,,,,,,,,,,,,,11800
(주)BNK금융지주,138930,2012/12,,,,,,,,,,,,,,,12000
(주)BNK금융지주,138930,2012/12,,,,,,,,,,,,,,,12350
(주)BNK금융지주,138930,2012/12,,,,,,,,,,,,,,,12100
(주)BNK금융지주,138930,2012/12,,,,,,,,,,,,,,,13200
(주)BNK금융지주,138930,2013/12,,,,,,,,,,,,,,,14400
(주)BNK금융지주,138930,2013/12,,,,,,,,,,,,,,,15650
(주)BNK금융지주,138930,2013/12,,,,,,,,,,,,,,,15300
(주)BNK금융지주,138930,2013/12,,,,,,,,,,,,,,,14500
(주)BNK금융지주,138930,2013/12,,,,,,,,,,,,,,,15700
(주)BNK금융지주,138930,2013/12,,,,,,,,,,,,,,,14450
(주)BNK금융지주,138930,2013/12,,,,,,,,,,,,,,,16050
(주)BNK금융지주,138930,2013/12,,,,,,,,,,,,,,,14250
(주)BNK금융지주,138930,2013/12,,,,,,,,,,,,,,,16050
(주)BNK금융지주,138930,2013/12,,,,,,,,,,,,,,,17050
(주)BNK금융지주,138930,2013/12,,,,,,,,,,,,,,,16300
(주)BNK금융지주,138930,2013/12,,,,,,,,,,,,,,,16000
(주)BNK금융지주,138930,2014/12,,,,,,,,,,,,,,,15850
(주)BNK금융지주,138930,2014/12,,,,,,,,,,,,,,,15900
(주)BNK금융지주,138930,2014/12,,,,,,,,,,,,,,,15050
(주)BNK금융지주,138930,2014/12,,,,,,,,,,,,,,,15800
(주)BNK금융지주,138930,2014/12,,,,,,,,,,,,,,,15550
(주)BNK금융지주,138930,2014/12,,,,,,,,,,,,,,,14900
(주)BNK금융지주,138930,2014/12,,,,,,,,,,,,,,,16550
(주)BNK금융지주,138930,2014/12,,,,,,,,,,,,,,,16800
(주)BNK금융지주,138930,2014/12,,,,,,,,,,,,,,,16900
(주)BNK금융지주,138930,2014/12,,,,,,,,,,,,,,,16650
(주)BNK금융지주,138930,2014/12,,,,,,,,,,,,,,,15700
(주)BNK금융지주,138930,2014/12,,,,,,,,,,,,,,,14500
(주)BNK금융지주,138930,2015/12,,,,,,,,,,,,,,,13850
(주)BNK금융지주,138930,2015/12,,,,,,,,,,,,,,,14900
(주)BNK금융지주,138930,2015/12,,,,,,,,,,,,,,,15200
(주)BNK금융지주,138930,2015/12,,,,,,,,,,,,,,,16050
(주)BNK금융지주,138930,2015/12,,,,,,,,,,,,,,,15700
(주)BNK금융지주,138930,2015/12,,,,,,,,,,,,,,,14200
(주)BNK금융지주,138930,2015/12,,,,,,,,,,,,,,,13750
(주)BNK금융지주,138930,2015/12,,,,,,,,,,,,,,,13900
(주)BNK금융지주,138930,2015/12,,,,,,,,,,,,,,,13700
(주)BNK금융지주,138930,2015/12,,,,,,,,,,,,,,,14000
(주)BNK금융지주,138930,2015/12,,,,,,,,,,,,,,,9730
(주)BNK금융지주,138930,2015/12,,,,,,,,,,,,,,,8420
(주)BNK금융지주,138930,2016/12,,,,,,,,,,,,,,,8990
(주)BNK금융지주,138930,2016/12,,,,,,,,,,,,,,,8610
(주)BNK금융지주,138930,2016/12,,,,,,,,,,,,,,,9700
(주)BNK금융지주,138930,2016/12,,,,,,,,,,,,,,,9290
(주)BNK금융지주,138930,2016/12,,,,,,,,,,,,,,,8750
(주)BNK금융지주,138930,2016/12,,,,,,,,,,,,,,,8070
(주)BNK금융지주,138930,2016/12,,,,,,,,,,,,,,,8810
(주)BNK금융지주,138930,2016/12,,,,,,,,,,,,,,,8850
(주)BNK금융지주,138930,2016/12,,,,,,,,,,,,,,,8580
(주)BNK금융지주,138930,2016/12,,,,,,,,,,,,,,,9290
(주)BNK금융지주,138930,2016/12,,,,,,,,,,,,,,,8960
(주)BNK금융지주,138930,2016/12,,,,,,,,,,,,,,,8680
(주)BNK금융지주,138930,2017/12,,,,,,,,,,,,,,,8530
(주)BNK금융지주,138930,2017/12,,,,,,,,,,,,,,,8680
(주)BNK금융지주,138930,2017/12,,,,,,,,,,,,,,,9180
(주)BNK금융지주,138930,2017/12,,,,,,,,,,,,,,,9560
(주)BNK금융지주,138930,2017/12,,,,,,,,,,,,,,,10000
(주)BNK금융지주,138930,2017/12,,,,,,,,,,,,,,,10950
(주)BNK금융지주,138930,2017/12,,,,,,,,,,,,,,,11300
(주)BNK금융지주,138930,2017/12,,,,,,,,,,,,,,,9860
(주)BNK금융지주,138930,2017/12,,,,,,,,,,,,,,,10000
(주)BNK금융지주,138930,2017/12,,,,,,,,,,,,,,,9940
(주)BNK금융지주,138930,2017/12,,,,,,,,,,,,,,,9510
(주)BNK금융지주,138930,2017/12,,,,,,,,,,,,,,,9420
(주)BNK금융지주,138930,2018/12,,,,,,,,,,,,,,,10600
(주)BNK금융지주,138930,2018/12,,,,,,,,,,,,,,,11200
(주)BNK금융지주,138930,2018/12,,,,,,,,,,,,,,,10400
(주)BNK금융지주,138930,2018/12,,,,,,,,,,,,,,,10450
(주)BNK금융지주,138930,2018/12,,,,,,,,,,,,,,,9530
(주)BNK금융지주,138930,2018/12,,,,,,,,,,,,,,,9350
(주)BNK금융지주,138930,2018/12,,,,,,,,,,,,,,,8970
(주)BNK금융지주,138930,2018/12,,,,,,,,,,,,,,,8340
(주)BNK금융지주,138930,2018/12,,,,,,,,,,,,,,,8600
(주)BNK금융지주,138930,2018/12,,,,,,,,,,,,,,,7590
(주)BNK금융지주,138930,2018/12,,,,,,,,,,,,,,,7670
(주)BNK금융지주,138930,2018/12,,,,,,,,,,,,,,,7330
(주)BNK금융지주,138930,2019/12,,,,,,,,,,,,,,,7350
(주)BNK금융지주,138930,2019/12,,,,,,,,,,,,,,,7090
(주)BNK금융지주,138930,2019/12,,,,,,,,,,,,,,,6680
(주)BNK금융지주,138930,2019/12,,,,,,,,,,,,,,,7010
(주)BNK금융지주,138930,2019/12,,,,,,,,,,,,,,,6900
(주)BNK금융지주,138930,2019/12,,,,,,,,,,,,,,,7490
(주)BNK금융지주,138930,2019/12,,,,,,,,,,,,,,,7000
(주)BNK금융지주,138930,2019/12,,,,,,,,,,,,,,,6700
(주)BNK금융지주,138930,2019/12,,,,,,,,,,,,,,,7190
(주)BNK금융지주,138930,2019/12,,,,,,,,,,,,,,,6950
(주)BNK금융지주,138930,2019/12,,,,,,,,,,,,,,,6960
(주)BNK금융지주,138930,2019/12,,,,,,,,,,,,,,,7660
(주)BNK금융지주,138930,2020/12,,,,,,,,,,,,,,,6750
(주)BNK금융지주,138930,2020/12,,,,,,,,,,,,,,,6170
(주)BNK금융지주,138930,2020/12,,,,,,,,,,,,,,,4435
(주)BNK금융지주,138930,2020/12,,,,,,,,,,,,,,,5050
(주)BNK금융지주,138930,2020/12,,,,,,,,,,,,,,,5080
(주)BNK금융지주,138930,2020/12,,,,,,,,,,,,,,,5000
(주)BNK금융지주,138930,2020/12,,,,,,,,,,,,,,,5140
(주)BNK금융지주,138930,2020/12,,,,,,,,,,,,,,,5080
(주)BNK금융지주,138930,2020/12,,,,,,,,,,,,,,,5060
(주)BNK금융지주,138930,2020/12,,,,,,,,,,,,,,,5510
(주)BNK금융지주,138930,2020/12,,,,,,,,,,,,,,,5630
(주)BNK금융지주,138930,2020/12,,,,,,,,,,,,,,,5680
(주)BNK금융지주,138930,2021/12,,,,,,,,,,,,,,,5510
(주)BNK금융지주,138930,2021/12,,,,,,,,,,,,,,,5900
(주)BNK금융지주,138930,2021/12,,,,,,,,,,,,,,,6790
(주)BNK금융지주,138930,2021/12,,,,,,,,,,,,,,,7670
(주)BNK금융지주,138930,2021/12,,,,,,,,,,,,,,,7950
(주)BNK금융지주,138930,2021/12,,,,,,,,,,,,,,,7730
(주)BNK금융지주,138930,2021/12,,,,,,,,,,,,,,,7750
(주)BNK금융지주,138930,2021/12,,,,,,,,,,,,,,,7760
(주)BNK금융지주,138930,2021/12,,,,,,,,,,,,,,,8840
(주)BNK금융지주,138930,2021/12,,,,,,,,,,,,,,,8800
(주)BNK금융지주,138930,2021/12,,,,,,,,,,,,,,,8000
(주)BNK금융지주,138930,2021/12,,,,,,,,,,,,,,,8400
(주)BNK금융지주,138930,2022/12,,,,,,,,,,,,,,,8040
(주)BNK금융지주,138930,2022/12,,,,,,,,,,,,,,,7880
(주)BNK금융지주,138930,2022/12,,,,,,,,,,,,,,,7960
(주)BNK금융지주,138930,2022/12,,,,,,,,,,,,,,,7880
(주)BNK금융지주,138930,2022/12,,,,,,,,,,,,,,,7890
(주)BNK금융지주,138930,2022/12,,,,,,,,,,,,,,,6710
(주)BNK금융지주,138930,2022/12,,,,,,,,,,,,,,,6790
(주)BNK금융지주,138930,2022/12,,,,,,,,,,,,,,,6710
(주)BNK금융지주,138930,2022/12,,,,,,,,,,,,,,,6020
(주)BNK금융지주,138930,2022/12,,,,,,,,,,,,,,,6410
(주)BNK금융지주,138930,2022/12,,,,,,,,,,,,,,,7390
(주)BNK금융지주,138930,2022/12,,,,,,,,,,,,,,,6500
(주)DB하이텍,000990,2007/12,0,0,-682,263.15,-1.11,0,-376.97,15591.62,0,0,1.11,0.39,0,0,17550
(주)DB하이텍,000990,2007/12,0,0,-682,263.15,-1.11,0,-376.97,15591.62,0,0,1.11,0.39,0,0,18450
(주)DB하이텍,000990,2007/12,0,0,-682,263.15,-1.11,0,-376.97,15591.62,0,0,1.11,0.39,0,0,19200
(주)DB하이텍,000990,2007/12,0,0,-682,263.15,-1.11,0,-376.97,15591.62,0,0,1.11,0.39,0,0,21950
(주)DB하이텍,000990,2007/12,0,0,-682,263.15,-1.11,0,-376.97,15591.62,0,0,1.11,0.39,0,0,17400
(주)DB하이텍,000990,2007/12,0,0,-682,263.15,-1.11,0,-376.97,15591.62,0,0,1.11,0.39,0,0,17900
(주)DB하이텍,000990,2007/12,0,0,-682,263.15,-1.11,0,-376.97,15591.62,0,0,1.11,0.39,0,0,18100
(주)DB하이텍,000990,2007/12,0,0,-682,263.15,-1.11,0,-376.97,15591.62,0,0,1.11,0.39,0,0,17100
(주)DB하이텍,000990,2007/12,0,0,-682,263.15,-1.11,0,-376.97,15591.62,0,0,1.11,0.39,0,0,16600
(주)DB하이텍,000990,2007/12,0,0,-682,263.15,-1.11,0,-376.97,15591.62,0,0,1.11,0.39,0,0,12500
(주)DB하이텍,000990,2007/12,0,0,-682,263.15,-1.11,0,-376.97,15591.62,0,0,1.11,0.39,0,0,10650
(주)DB하이텍,000990,2007/12,0,0,-682,263.15,-1.11,0,-376.97,15591.62,0,0,1.11,0.39,0,0,9640
(주)DB하이텍,000990,2008/12,0,0,-8646,287.47,-6.57,-1.79,-184.46,18914.45,0,0,0.57,0.13,0,0,7000
(주)DB하이텍,000990,2008/12,0,0,-8646,287.47,-6.57,-1.79,-184.46,18914.45,0,0,0.57,0.13,0,0,8900
(주)DB하이텍,000990,2008/12,0,0,-8646,287.47,-6.57,-1.79,-184.46,18914.45,0,0,0.57,0.13,0,0,9400
(주)DB하이텍,000990,2008/12,0,0,-8646,287.47,-6.57,-1.79,-184.46,18914.45,0,0,0.57,0.13,0,0,8800
(주)DB하이텍,000990,2008/12,0,0,-8646,287.47,-6.57,-1.79,-184.46,18914.45,0,0,0.57,0.13,0,0,8480
(주)DB하이텍,000990,2008/12,0,0,-8646,287.47,-6.57,-1.79,-184.46,18914.45,0,0,0.57,0.13,0,0,10900
(주)DB하이텍,000990,2008/12,0,0,-8646,287.47,-6.57,-1.79,-184.46,18914.45,0,0,0.57,0.13,0,0,10550
(주)DB하이텍,000990,2008/12,0,0,-8646,287.47,-6.57,-1.79,-184.46,18914.45,0,0,0.57,0.13,0,0,8400
(주)DB하이텍,000990,2008/12,0,0,-8646,287.47,-6.57,-1.79,-184.46,18914.45,0,0,0.57,0.13,0,0,8500
(주)DB하이텍,000990,2008/12,0,0,-8646,287.47,-6.57,-1.79,-184.46,18914.45,0,0,0.57,0.13,0,0,4025
(주)DB하이텍,000990,2008/12,0,0,-8646,287.47,-6.57,-1.79,-184.46,18914.45,0,0,0.57,0.13,0,0,3380
(주)DB하이텍,000990,2008/12,0,0,-8646,287.47,-6.57,-1.79,-184.46,18914.45,0,0,0.57,0.13,0,0,3780
(주)DB하이텍,000990,2009/12,0,0,-5361,288.09,-11.31,-14.45,2540.9,15802.81,0,0,0.81,0.2,5.02,1.24,3360
(주)DB하이텍,000990,2009/12,0,0,-5361,288.09,-11.31,-14.45,2540.9,15802.81,0,0,0.81,0.2,5.02,1.24,3695
(주)DB하이텍,000990,2009/12,0,0,-5361,288.09,-11.31,-14.45,2540.9,15802.81,0,0,0.81,0.2,5.02,1.24,5590
(주)DB하이텍,000990,2009/12,0,0,-5361,288.09,-11.31,-14.45,2540.9,15802.81,0,0,0.81,0.2,5.02,1.24,9500
(주)DB하이텍,000990,2009/12,0,0,-5361,288.09,-11.31,-14.45,2540.9,15802.81,0,0,0.81,0.2,5.02,1.24,9490
(주)DB하이텍,000990,2009/12,0,0,-5361,288.09,-11.31,-14.45,2540.9,15802.81,0,0,0.81,0.2,5.02,1.24,10000
(주)DB하이텍,000990,2009/12,0,0,-5361,288.09,-11.31,-14.45,2540.9,15802.81,0,0,0.81,0.2,5.02,1.24,8820
(주)DB하이텍,000990,2009/12,0,0,-5361,288.09,-11.31,-14.45,2540.9,15802.81,0,0,0.81,0.2,5.02,1.24,8460
(주)DB하이텍,000990,2009/12,0,0,-5361,288.09,-11.31,-14.45,2540.9,15802.81,0,0,0.81,0.2,5.02,1.24,6890
(주)DB하이텍,000990,2009/12,0,0,-5361,288.09,-11.31,-14.45,2540.9,15802.81,0,0,0.81,0.2,5.02,1.24,6250
(주)DB하이텍,000990,2009/12,0,0,-5361,288.09,-11.31,-14.45,2540.9,15802.81,0,0,0.81,0.2,5.02,1.24,5850
(주)DB하이텍,000990,2009/12,0,0,-5361,288.09,-11.31,-14.45,2540.9,15802.81,0,0,0.81,0.2,5.02,1.24,7070
(주)DB하이텍,000990,2010/12,0,0,-5435,261.8,-61.14,-48.53,1422.4,7704.8,0,0,1.71,0.72,9.28,3.88,6080
(주)DB하이텍,000990,2010/12,0,0,-5435,261.8,-61.14,-48.53,1422.4,7704.8,0,0,1.71,0.72,9.28,3.88,6250
(주)DB하이텍,000990,2010/12,0,0,-5435,261.8,-61.14,-48.53,1422.4,7704.8,0,0,1.71,0.72,9.28,3.88,7370
(주)DB하이텍,000990,2010/12,0,0,-5435,261.8,-61.14,-48.53,1422.4,7704.8,0,0,1.71,0.72,9.28,3.88,8420
(주)DB하이텍,000990,2010/12,0,0,-5435,261.8,-61.14,-48.53,1422.4,7704.8,0,0,1.71,0.72,9.28,3.88,10600
(주)DB하이텍,000990,2010/12,0,0,-5435,261.8,-61.14,-48.53,1422.4,7704.8,0,0,1.71,0.72,9.28,3.88,11600
(주)DB하이텍,000990,2010/12,0,0,-5435,261.8,-61.14,-48.53,1422.4,7704.8,0,0,1.71,0.72,9.28,3.88,9010
(주)DB하이텍,000990,2010/12,0,0,-5435,261.8,-61.14,-48.53,1422.4,7704.8,0,0,1.71,0.72,9.28,3.88,8920
(주)DB하이텍,000990,2010/12,0,0,-5435,261.8,-61.14,-48.53,1422.4,7704.8,0,0,1.71,0.72,9.28,3.88,9480
(주)DB하이텍,000990,2010/12,0,0,-5435,261.8,-61.14,-48.53,1422.4,7704.8,0,0,1.71,0.72,9.28,3.88,11150
(주)DB하이텍,000990,2010/12,0,0,-5435,261.8,-61.14,-48.53,1422.4,7704.8,0,0,1.71,0.72,9.28,3.88,11100
(주)DB하이텍,000990,2010/12,0,0,-5435,261.8,-61.14,-48.53,1422.4,7704.8,0,0,1.71,0.72,9.28,3.88,10800
(주)DB하이텍,000990,2011/12,0,0,-2414,305.87,-7.48,-9.96,1436.1,5132.76,0,0,3.66,1.21,13.09,4.32,11100
(주)DB하이텍,000990,2011/12,0,0,-2414,305.87,-7.48,-9.96,1436.1,5132.76,0,0,3.66,1.21,13.09,4.32,15800
(주)DB하이텍,000990,2011/12,0,0,-2414,305.87,-7.48,-9.96,1436.1,5132.76,0,0,3.66,1.21,13.09,4.32,16200
(주)DB하이텍,000990,2011/12,0,0,-2414,305.87,-7.48,-9.96,1436.1,5132.76,0,0,3.66,1.21,13.09,4.32,15250
(주)DB하이텍,000990,2011/12,0,0,-2414,305.87,-7.48,-9.96,1436.1,5132.76,0,0,3.66,1.21,13.09,4.32,12850
(주)DB하이텍,000990,2011/12,0,0,-2414,305.87,-7.48,-9.96,1436.1,5132.76,0,0,3.66,1.21,13.09,4.32,9880
(주)DB하이텍,000990,2011/12,0,0,-2414,305.87,-7.48,-9.96,1436.1,5132.76,0,0,3.66,1.21,13.09,4.32,11550
(주)DB하이텍,000990,2011/12,0,0,-2414,305.87,-7.48,-9.96,1436.1,5132.76,0,0,3.66,1.21,13.09,4.32,8450
(주)DB하이텍,000990,2011/12,0,0,-2414,305.87,-7.48,-9.96,1436.1,5132.76,0,0,3.66,1.21,13.09,4.32,6920
(주)DB하이텍,000990,2011/12,0,0,-2414,305.87,-7.48,-9.96,1436.1,5132.76,0,0,3.66,1.21,13.09,4.32,8270
(주)DB하이텍,000990,2011/12,0,0,-2414,305.87,-7.48,-9.96,1436.1,5132.76,0,0,3.66,1.21,13.09,4.32,6890
(주)DB하이텍,000990,2011/12,0,0,-2414,305.87,-7.48,-9.96,1436.1,5132.76,0,0,3.66,1.21,13.09,4.32,7250
(주)DB하이텍,000990,2012/12,0,0,-799,318.52,-2.47,9.28,1528.78,4444.95,0,0,2.49,1.35,7.23,3.92,9290
(주)DB하이텍,000990,2012/12,0,0,-799,318.52,-2.47,9.28,1528.78,4444.95,0,0,2.49,1.35,7.23,3.92,9300
(주)DB하이텍,000990,2012/12,0,0,-799,318.52,-2.47,9.28,1528.78,4444.95,0,0,2.49,1.35,7.23,3.92,10200
(주)DB하이텍,000990,2012/12,0,0,-799,318.52,-2.47,9.28,1528.78,4444.95,0,0,2.49,1.35,7.23,3.92,8060
(주)DB하이텍,000990,2012/12,0,0,-799,318.52,-2.47,9.28,1528.78,4444.95,0,0,2.49,1.35,7.23,3.92,7510
(주)DB하이텍,000990,2012/12,0,0,-799,318.52,-2.47,9.28,1528.78,4444.95,0,0,2.49,1.35,7.23,3.92,7380
(주)DB하이텍,000990,2012/12,0,0,-799,318.52,-2.47,9.28,1528.78,4444.95,0,0,2.49,1.35,7.23,3.92,6730
(주)DB하이텍,000990,2012/12,0,0,-799,318.52,-2.47,9.28,1528.78,4444.95,0,0,2.49,1.35,7.23,3.92,6790
(주)DB하이텍,000990,2012/12,0,0,-799,318.52,-2.47,9.28,1528.78,4444.95,0,0,2.49,1.35,7.23,3.92,7200
(주)DB하이텍,000990,2012/12,0,0,-799,318.52,-2.47,9.28,1528.78,4444.95,0,0,2.49,1.35,7.23,3.92,6770
(주)DB하이텍,000990,2012/12,0,0,-799,318.52,-2.47,9.28,1528.78,4444.95,0,0,2.49,1.35,7.23,3.92,6400
(주)DB하이텍,000990,2012/12,0,0,-799,318.52,-2.47,9.28,1528.78,4444.95,0,0,2.49,1.35,7.23,3.92,6330
(주)DB하이텍,000990,2013/12,0,0,-1823,431.96,-1.9,-15.44,640.94,2764.35,0,0,3.25,1.79,14.01,7.73,6550
(주)DB하이텍,000990,2013/12,0,0,-1823,431.96,-1.9,-15.44,640.94,2764.35,0,0,3.25,1.79,14.01,7.73,6890
(주)DB하이텍,000990,2013/12,0,0,-1823,431.96,-1.9,-15.44,640.94,2764.35,0,0,3.25,1.79,14.01,7.73,6250
(주)DB하이텍,000990,2013/12,0,0,-1823,431.96,-1.9,-15.44,640.94,2764.35,0,0,3.25,1.79,14.01,7.73,5970
(주)DB하이텍,000990,2013/12,0,0,-1823,431.96,-1.9,-15.44,640.94,2764.35,0,0,3.25,1.79,14.01,7.73,8490
(주)DB하이텍,000990,2013/12,0,0,-1823,431.96,-1.9,-15.44,640.94,2764.35,0,0,3.25,1.79,14.01,7.73,6870
(주)DB하이텍,000990,2013/12,0,0,-1823,431.96,-1.9,-15.44,640.94,2764.35,0,0,3.25,1.79,14.01,7.73,7270
(주)DB하이텍,000990,2013/12,0,0,-1823,431.96,-1.9,-15.44,640.94,2764.35,0,0,3.25,1.79,14.01,7.73,6330
(주)DB하이텍,000990,2013/12,0,0,-1823,431.96,-1.9,-15.44,640.94,2764.35,0,0,3.25,1.79,14.01,7.73,6580
(주)DB하이텍,000990,2013/12,0,0,-1823,431.96,-1.9,-15.44,640.94,2764.35,0,0,3.25,1.79,14.01,7.73,6050
(주)DB하이텍,000990,2013/12,0,0,-1823,431.96,-1.9,-15.44,640.94,2764.35,0,0,3.25,1.79,14.01,7.73,5670
(주)DB하이텍,000990,2013/12,0,0,-1823,431.96,-1.9,-15.44,640.94,2764.35,0,0,3.25,1.79,14.01,7.73,7530
(주)DB하이텍,000990,2014/12,0,0,-1450,636.17,7.98,14.98,1064.06,1668.22,0,0,5.25,2.02,8.22,3.17,7450
(주)DB하이텍,000990,2014/12,0,0,-1450,636.17,7.98,14.98,1064.06,1668.22,0,0,5.25,2.02,8.22,3.17,7210
(주)DB하이텍,000990,2014/12,0,0,-1450,636.17,7.98,14.98,1064.06,1668.22,0,0,5.25,2.02,8.22,3.17,6700
(주)DB하이텍,000990,2014/12,0,0,-1450,636.17,7.98,14.98,1064.06,1668.22,0,0,5.25,2.02,8.22,3.17,6960
(주)DB하이텍,000990,2014/12,0,0,-1450,636.17,7.98,14.98,1064.06,1668.22,0,0,5.25,2.02,8.22,3.17,6170
(주)DB하이텍,000990,2014/12,0,0,-1450,636.17,7.98,14.98,1064.06,1668.22,0,0,5.25,2.02,8.22,3.17,3915
(주)DB하이텍,000990,2014/12,0,0,-1450,636.17,7.98,14.98,1064.06,1668.22,0,0,5.25,2.02,8.22,3.17,4040
(주)DB하이텍,000990,2014/12,0,0,-1450,636.17,7.98,14.98,1064.06,1668.22,0,0,5.25,2.02,8.22,3.17,5890
(주)DB하이텍,000990,2014/12,0,0,-1450,636.17,7.98,14.98,1064.06,1668.22,0,0,5.25,2.02,8.22,3.17,5490
(주)DB하이텍,000990,2014/12,0,0,-1450,636.17,7.98,14.98,1064.06,1668.22,0,0,5.25,2.02,8.22,3.17,5340
(주)DB하이텍,000990,2014/12,0,0,-1450,636.17,7.98,14.98,1064.06,1668.22,0,0,5.25,2.02,8.22,3.17,5700
(주)DB하이텍,000990,2014/12,0,0,-1450,636.17,7.98,14.98,1064.06,1668.22,0,0,5.25,2.02,8.22,3.17,4615
(주)DB하이텍,000990,2015/12,174.49,0,3131,262.19,18.66,17.42,3381.41,5469.77,6.74,1.47,3.53,0.77,5.71,1.25,4975
(주)DB하이텍,000990,2015/12,174.49,0,3131,262.19,18.66,17.42,3381.41,5469.77,6.74,1.47,3.53,0.77,5.71,1.25,6220
(주)DB하이텍,000990,2015/12,174.49,0,3131,262.19,18.66,17.42,3381.41,5469.77,6.74,1.47,3.53,0.77,5.71,1.25,5990
(주)DB하이텍,000990,2015/12,174.49,0,3131,262.19,18.66,17.42,3381.41,5469.77,6.74,1.47,3.53,0.77,5.71,1.25,8200
(주)DB하이텍,000990,2015/12,174.49,0,3131,262.19,18.66,17.42,3381.41,5469.77,6.74,1.47,3.53,0.77,5.71,1.25,13150
(주)DB하이텍,000990,2015/12,174.49,0,3131,262.19,18.66,17.42,3381.41,5469.77,6.74,1.47,3.53,0.77,5.71,1.25,15800
(주)DB하이텍,000990,2015/12,174.49,0,3131,262.19,18.66,17.42,3381.41,5469.77,6.74,1.47,3.53,0.77,5.71,1.25,17200
(주)DB하이텍,000990,2015/12,174.49,0,3131,262.19,18.66,17.42,3381.41,5469.77,6.74,1.47,3.53,0.77,5.71,1.25,15550
(주)DB하이텍,000990,2015/12,174.49,0,3131,262.19,18.66,17.42,3381.41,5469.77,6.74,1.47,3.53,0.77,5.71,1.25,14100
(주)DB하이텍,000990,2015/12,174.49,0,3131,262.19,18.66,17.42,3381.41,5469.77,6.74,1.47,3.53,0.77,5.71,1.25,12150
(주)DB하이텍,000990,2015/12,174.49,0,3131,262.19,18.66,17.42,3381.41,5469.77,6.74,1.47,3.53,0.77,5.71,1.25,12100
(주)DB하이텍,000990,2015/12,174.49,0,3131,262.19,18.66,17.42,3381.41,5469.77,6.74,1.47,3.53,0.77,5.71,1.25,14300
(주)DB하이텍,000990,2016/12,38.12,-30.96,2034,176.13,22.22,15.98,5549.59,7611.25,10.6,5.92,2.75,1.54,3.78,2.11,13750
(주)DB하이텍,000990,2016/12,38.12,-30.96,2034,176.13,22.22,15.98,5549.59,7611.25,10.6,5.92,2.75,1.54,3.78,2.11,15200
(주)DB하이텍,000990,2016/12,38.12,-30.96,2034,176.13,22.22,15.98,5549.59,7611.25,10.6,5.92,2.75,1.54,3.78,2.11,18050
(주)DB하이텍,000990,2016/12,38.12,-30.96,2034,176.13,22.22,15.98,5549.59,7611.25,10.6,5.92,2.75,1.54,3.78,2.11,19450
(주)DB하이텍,000990,2016/12,38.12,-30.96,2034,176.13,22.22,15.98,5549.59,7611.25,10.6,5.92,2.75,1.54,3.78,2.11,20050
(주)DB하이텍,000990,2016/12,38.12,-30.96,2034,176.13,22.22,15.98,5549.59,7611.25,10.6,5.92,2.75,1.54,3.78,2.11,18450
(주)DB하이텍,000990,2016/12,38.12,-30.96,2034,176.13,22.22,15.98,5549.59,7611.25,10.6,5.92,2.75,1.54,3.78,2.11,17800
(주)DB하이텍,000990,2016/12,38.12,-30.96,2034,176.13,22.22,15.98,5549.59,7611.25,10.6,5.92,2.75,1.54,3.78,2.11,17050
(주)DB하이텍,000990,2016/12,38.12,-30.96,2034,176.13,22.22,15.98,5549.59,7611.25,10.6,5.92,2.75,1.54,3.78,2.11,17800
(주)DB하이텍,000990,2016/12,38.12,-30.96,2034,176.13,22.22,15.98,5549.59,7611.25,10.6,5.92,2.75,1.54,3.78,2.11,17050
(주)DB하이텍,000990,2016/12,38.12,-30.96,2034,176.13,22.22,15.98,5549.59,7611.25,10.6,5.92,2.75,1.54,3.78,2.11,15550
